,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.2034566919588212,0.29606325951153467,0.31633022230288044,0.00873855196877659,0.09934140652394692,0.2313096296802637,0.2870892845408048,0.043935338869657684,0.10297777742973901,0.030069395957893222,0.025842037417862597,0.035157132166161356,0.26013787175811326,0.03386456518065769,0.025062541405416347,0.03874080337859187,0.09265283840297348,0.03498288831478959,0.574468500615248,0.4978235430924899,0.5141873143533825,0.13874511093826172,0.005184349761763764,0.13017664145698069,0.0015566965633575709,0.02021173089952126,0.005689124272977397,0.0011228083274109017,0.04611646993310711,0.0011523052573176019
2023-12-01,0.21148089368052478,0.30566284863162435,0.3317663051370641,0.008704611282500229,0.10696789569795812,0.23477540227507232,0.2955844245955497,0.043424910460809235,0.10442766190579937,0.031804237191000076,0.025779740528725486,0.039145299600841996,0.2668228067125779,0.03512465943573463,0.026114549125668518,0.04018875254125301,0.09699714752680483,0.035839429794935956,0.5749226770666083,0.5214026715415417,0.5349922138975174,0.13449789992656733,0.005311098153496183,0.13144300294144404,0.0016231771124952034,0.020983091568861034,0.005729259695072741,0.0011250827376874184,0.04663455963524056,0.0012107625346184565
2024-01-01,0.2190610904738785,0.3196144420254134,0.3454480981097713,0.008725108824157241,0.117307259514327,0.2404628838300916,0.3131483567639727,0.04329455948266382,0.10642780705410429,0.033852520597916116,0.025715835438050463,0.04372369727150481,0.2747015651843652,0.03693071252995623,0.027023937246915236,0.041679381935029666,0.10551472991617497,0.036463245386517976,0.5817907636605225,0.5505643441650255,0.5707948154616683,0.1293331674111084,0.0056340305156595775,0.13780787704591724,0.0016546075220335312,0.021669433053849694,0.005782870205698212,0.0011549389719927973,0.050327838961489485,0.0012505432941039957
2024-02-01,0.22552700306660733,0.3360787206148852,0.3575792270740257,0.008853431784607643,0.1280793500968445,0.24827892265493012,0.3303984791284673,0.043277564120318385,0.10798076336875767,0.03615886738895889,0.026210423076874274,0.04858091230785757,0.2841607063077944,0.038777727836174745,0.02788176170725179,0.04260932655345571,0.11300473050919049,0.03671960446845342,0.5899600789886834,0.5785355428490023,0.604103011862792,0.12275635710213134,0.00605693341498755,0.14535383984192796,0.001689992619086199,0.022235440606842457,0.005616665588629322,0.0011985794626690003,0.05488455239839645,0.0012448691276195079
2024-03-01,0.230403398782381,0.35030101737744923,0.3698360641625777,0.00903314814941315,0.1378612665725619,0.25804224200627124,0.33860354970457385,0.043639850467289416,0.10713529944796936,0.038550545409525745,0.027109675249752697,0.05153939831378082,0.29486697498424985,0.04031758452469305,0.028433557880951855,0.042333871036386014,0.11554588447833491,0.03638381680192987,0.5946844067642948,0.5945854041849097,0.6209959681913662,0.11512508040790062,0.0064405353302784156,0.14888397612720122,0.001707001219478325,0.022698571806252964,0.005117124840753695,0.0012273601013532282,0.057815893402222186,0.00120341166908066
2024-04-01,0.23279002285276798,0.3582959596393792,0.3817307116763697,0.009139537305343705,0.14697144250313038,0.2694867980669378,0.3352757034581592,0.04465126278868699,0.10297738224525767,0.040761202392678136,0.02791729320138759,0.05188475833614238,0.3047089672882803,0.04136888811200561,0.028302561092239647,0.04085492075867232,0.1130213175552963,0.035113615585105944,0.5972036190822723,0.5920394770793841,0.6197271059547542,0.10862192590430036,0.0066465299736128735,0.14457511366228662,0.0016296844400037328,0.023054670763580188,0.004470773618912899,0.0012291064719648637,0.058517180848094916,0.001148451208939099
2024-05-01,0.23387299211442955,0.36157239509793115,0.3921761469692942,0.009141639442933294,0.15568642135374733,0.28226801830176085,0.3271057914689183,0.045798147735193376,0.09783004632413048,0.04290122517430554,0.028794901535129595,0.05195384465262422,0.31192247192873424,0.04194076399162046,0.027621305408243018,0.03871531488076552,0.10920032662757088,0.03299144973655188,0.599278904819317,0.5745572098785741,0.612255057081756,0.10572177276194641,0.006632912859180843,0.13609666620712987,0.0014898500955355986,0.023390974444888142,0.004089972396067686,0.0012178596876500592,0.05782651472247999,0.0011048267780001749
2024-06-01,0.2359946013826214,0.3638913637575053,0.3998736611069117,0.009118066305315425,0.16317134119807145,0.29597191379130244,0.3249308525116082,0.04578169837384206,0.0950727138055472,0.045229619306120454,0.030078600921418966,0.05309393183529923,0.31709142416923974,0.0421960619105933,0.026845656854553687,0.0362079615561335,0.1083709581397349,0.030817594308013646,0.601294370163016,0.5526157504999776,0.6132288232115345,0.10797307863668773,0.006507663724984372,0.13290283415697207,0.0014275886433122566,0.023842888229035845,0.004305525828732859,0.001137057362469703,0.05703154609411552,0.0010743715565277043
2024-07-01,0.23998219205135277,0.3667139826554265,0.40373678160363513,0.009150230598085082,0.16894347217803363,0.3101269757989588,0.33569902175960553,0.043915596481930934,0.09595917028672608,0.04795801700765918,0.03163097124732526,0.05444886840905934,0.321432714264508,0.042522522471827036,0.026340584096917655,0.03378214228431735,0.11270752371605469,0.029248654102854876,0.6041684036986623,0.5367612617540704,0.6293861489022585,0.11485447259019013,0.006433479031812909,0.14173539653769798,0.0014961972106662933,0.024427874252503562,0.005111673828008806,0.0009364268705712034,0.05725174236296406,0.0010489906719326528
2024-08-01,0.24301338503375042,0.368785635054826,0.403801948661075,0.009193857146171937,0.17377746049083673,0.3242186700375332,0.3566364186919106,0.041599488376180896,0.09787106421059016,0.05096824783744831,0.03267257489180241,0.05483238452116375,0.32446228301358454,0.043206352341330384,0.025945876069547597,0.03200349846770238,0.12086455897288709,0.028007260430359268,0.6090280071156012,0.5301350315565725,0.6582887077674422,0.12363832458011188,0.006506447415687717,0.16044155846222743,0.0015618234401159035,0.025045426821375033,0.006111203184704236,0.0006964522352942244,0.05908651057299194,0.0010273239940302914
2024-09-01,0.2420950750000045,0.36929346132855756,0.40177395046835684,0.009092236566905717,0.17935972164184655,0.3377062360585496,0.37594132861634744,0.04079425004950621,0.0963814437736386,0.053786553268088684,0.03237960514929726,0.05375424176016774,0.3249973403215054,0.043877478400547815,0.025443321437490556,0.031033567867636266,0.12827272826987415,0.02653396047308422,0.6159806128678492,0.5290510656812175,0.6882356970132658,0.13175081595383972,0.006712229792762854,0.17839617385774073,0.0014695982564692928,0.025587826915017015,0.006699045481010607,0.0005667903017214006,0.06226444298672927,0.0010033285026666357
2024-10-01,0.23673640931740914,0.3670234844376882,0.3990671934421054,0.008793777414795948,0.18422159975710947,0.3500413891148274,0.3779911501900048,0.04128935562692819,0.08961475590981796,0.05599532822697294,0.030807446605707958,0.051606934033783,0.32194085317139787,0.043620990267020356,0.02472443368073937,0.030200865862300523,0.12822440940713367,0.024670631091702033,0.6242194707361592,0.5244786091443299,0.6973414198901239,0.13801574492843371,0.006886288535338771,0.18317503547883782,0.0012664691376323195,0.02602204394340254,0.00639931442316141,0.0005936676806545691,0.06414756377460455,0.0009687696852465266
2024-11-01,0.22881158058620882,0.36064941404798134,0.39668797226753627,0.008391276790614641,0.18444480675331207,0.36068841366759896,0.3546512924316181,0.04065787084807075,0.08040150234345775,0.05761572955428574,0.028868500023947627,0.04902237878309601,0.31587658724598555,0.041961226745610355,0.023840228958324307,0.02866529736775547,0.11734795936026374,0.022675041681835637,0.6315259611980976,0.5069063646484365,0.6679351929802688,0.1419714929673489,0.006787780611799026,0.17075853650813633,0.0011688722696568008,0.02636257806896898,0.005389579902015424,0.000614810674073759,0.06138287647461945,0.0009209926777489054
2024-12-01,0.22131193868565108,0.3509940298227643,0.3955844910339718,0.008010095781860176,0.17920348987240797,0.3691450376940063,0.31630329038172267,0.03744830183337606,0.07406081415141483,0.059137573309815755,0.027463419685226205,0.045833262818326365,0.30909614461771956,0.03974844590397359,0.022989430211648273,0.026439499902152247,0.10109543050596273,0.0208787844361836,0.6391217542947845,0.4744902515974345,0.6073306397467612,0.14407125416946293,0.006319117581796667,0.15015474779396326,0.0012882159046401255,0.026648200000730496,0.004503853785475138,0.0004526141921946591,0.053921444125058074,0.0008591508190248513
2025-01-01,0.21694901738603684,0.34274949816673334,0.39639878252160693,0.0076813882249949965,0.17441472531471724,0.3749633913603412,0.2900261055691904,0.0339296451141843,0.07361760286771077,0.06115137246344044,0.026706075722045683,0.041781194228698866,0.3049077419689475,0.038803989722290336,0.02212752218772418,0.024316018659299138,0.09187825171597469,0.01943465569026427,0.6508585895858228,0.4357351002262795,0.5554018415576687,0.14483719078297932,0.005757743144352791,0.13833845157169627,0.0014853220767416823,0.026919102428807625,0.00465225232851568,0.00017323601485583207,0.04696300619660985,0.0007982748259082973
2025-02-01,0.21632860529281733,0.3401254754234878,0.398658752370476,0.0073182239598697345,0.17501400710291745,0.377770288369369,0.2973642135018704,0.033293999581664645,0.07760349772553646,0.06373586596258325,0.026028230237034176,0.038570242289115014,0.3044469546154057,0.04002096083474923,0.021167160738266556,0.023090345654974857,0.09849047879865534,0.018626207053853844,0.6648050661174881,0.4028934464750744,0.5538812248130103,0.14436124269622785,0.005566020388696382,0.1461483760147974,0.001570643943609232,0.027167575653711855,0.006047325145703358,4.189022483335435e-05,0.04721874958718632,0.0007587565768207615
2025-03-01,0.21793068506946867,0.34298241389461626,0.4010067052173345,0.006941844476721584,0.17867797624114634,0.3772860286042737,0.33138226278126925,0.03562930019485703,0.08123326368112367,0.06665357420218805,0.025321441338302907,0.038241496214606215,0.30543318114649876,0.04232311188240255,0.020357550704080022,0.022839302725476504,0.11558878481722266,0.018897689687002367,0.6740959097948784,0.3859820173220715,0.6022727260049363,0.14308150767554279,0.005936520986103153,0.16755625062983365,0.0015418511724610102,0.027384638296097486,0.007818299865831083,0.0002277816693179403,0.05510023808624766,0.0007243692644762919
2025-04-01,0.21931697351794405,0.34517407503164577,0.403247297311664,0.006656375825828825,0.17805043817453292,0.3733409108626476,0.35737269794001425,0.03827199461522191,0.07991428803840445,0.0696206258227674,0.024955207744682694,0.03898597303493524,0.30465194723740674,0.0435470357815673,0.020075063437533465,0.023137946845115713,0.1255739660394389,0.020401218020517628,0.6710073572323428,0.38834467928768834,0.6487885425834389,0.1401737922086913,0.006565310215600097,0.18290470551139337,0.0015455845548220976,0.02760513073490963,0.008516576212006795,0.000587879298959669,0.06222582831386214,0.0006755946050782417
2025-05-01,0.21821865002376079,0.33924655139236604,0.405450618821541,0.006506073524253264,0.16982427758709817,0.36588866759854644,0.34128044367763977,0.03910212630382811,0.07238367328684933,0.07231887896889153,0.024686837023988134,0.0376785567971793,0.30033129847335854,0.04263543819032496,0.020252685273986715,0.023737401580466742,0.11429837363478815,0.022393997925882633,0.6558740344247217,0.40392515311639904,0.6327186801762263,0.13414254107977558,0.006829094521621279,0.17264114971741484,0.0016409611560508474,0.02779381885296695,0.007293125566116003,0.0008436330088043651,0.0587918980063539,0.0006017205592930485
2025-06-01,0.21437340827054271,0.32595765076599803,0.409074488963932,0.0064011075883138955,0.16007833627196,0.35501609139352996,0.28395032807015375,0.03832428737701793,0.062008901966872254,0.07473904885421374,0.023739641966579288,0.034371361237472656,0.29255556204178956,0.04045711700574383,0.020385244079872293,0.02469600879285684,0.08637181031685945,0.023300342576465946,0.639715834494522,0.4227152753409492,0.5480717357523097,0.12449613033982129,0.0063608061373615875,0.13472649972636866,0.0017087073797715541,0.027838329785413438,0.004816538161687309,0.0008723882557175062,0.043817474786970415,0.0005173934255757132
2025-07-01,0.21066913806399765,0.3158171596959002,0.41492070335380826,0.006190448782925895,0.15632645238892148,0.3409482155844159,0.22660884868383985,0.03683638931254022,0.05564244729589109,0.07702090947840357,0.022070351267429296,0.031274927096994705,0.2841400366338205,0.038797680027054526,0.01989492885745644,0.025759541721639724,0.06379077339980499,0.022843949593285076,0.6329523790560584,0.436250876864397,0.4595295501422582,0.11266726403591677,0.00545311142329551,0.09148858588997674,0.0016820968764223745,0.027619433309751387,0.002921326094901717,0.0007679781305382728,0.0276216963273168,0.0004533501432757948
