,Skill: PTC Windchill,Skill: Valves (Piping),Skill: Blogs,Skill: Ecology,Skill: Microsoft Teams,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Information Systems,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Account Management,Skill: Risk Mitigation,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Relational Databases
2024-01-01,-0.00010519248491915349,0.02907125391635436,1.2180275625010022e-05,0.00023257512953267072,0.00018222920430015698,0.00014377676633030322,0.020603477015392408,-1.1833902377686466e-05,0.06484546324604307,0.00021775440739521404,-0.0063381446493178,0.00013281305211191316,-0.0004074617308249791,0.00013816990211297302,0.007579748391847893,0.054122072142477176,-7.155132213141808e-07,-0.00022232701095323764,0.0005313167978798016,0.0005648232194041388,0.001336185015229534,-0.0011666715619848432,-2.2905024146976016e-05,0.0005439787291324474,0.0049767128324181295,-0.00014009572379447796
2024-02-01,0.00026417120575836597,0.028285828904364617,2.4367295698451065e-05,0.00025552523566544716,0.00018687755870612326,0.00014817699750580617,0.02080420028380561,1.082229747597392e-06,0.10557461150195552,0.0002008528915754555,-0.008983456307320064,0.00010494221005916517,-0.00031062188783248946,0.00012037853476307939,0.00808807633438638,0.0716145191091891,-7.177674632016243e-07,-0.000370393803731222,0.0005420919326188945,0.0005844814405140651,0.0015907058829124417,-0.0010358480702678085,-9.033332971069506e-06,0.0005712946112841869,0.05061488631843786,-0.000122975844424728
2024-03-01,0.0006445916040311563,0.027629495688826222,3.54868276205941e-05,0.0002658996722087569,0.0001593463876640148,0.0001507859813521712,0.02070441932173212,-3.15313281223617e-05,0.14423878908457638,0.0002070279763650598,-0.011748519517283862,4.7348222467645225e-05,-0.00018065352904894812,0.0001038412943133411,0.008442553312755235,0.09475136687336948,-7.19561016779038e-07,-0.00043120088554690297,0.000553868566875387,0.0005929906107860973,0.0018136943103047912,-0.0005988181201930266,7.98922342601244e-06,0.00044204834114394426,0.12001353477523491,-0.00011317353948318075
2024-04-01,0.0005873398833222687,0.026623706453335453,4.5156893759354855e-05,0.00026222136943343174,0.00010657625322217239,0.00015074612030050426,0.020185688123909383,-5.978288005164776e-05,0.15857059291805625,0.00024392362439544112,-0.014515095773483535,6.4370488299170855e-06,0.00021771619817141652,9.13588435073922e-05,0.008540204249441862,0.12535412822659464,-7.205739730911679e-07,-0.0004003920427211571,0.0005532193779664394,0.0005674198779009286,0.0019633062326179403,0.00023292815193642826,3.172232858119745e-05,0.00026381129722703755,0.21393059689831898,-9.603678521494873e-05
2024-05-01,-0.00013411198271697427,0.024982768491090664,5.31336521848542e-05,0.0002494597045670308,5.645391048132618e-05,0.0001474626488972825,0.019696422032075406,-3.749529124001569e-05,0.11045409285412208,0.00028580329037039586,-0.01719828422068896,6.193295680438464e-05,0.0008255782778296443,7.365921689945218e-05,0.008545082410681573,0.16583211910002085,-7.210783338333444e-07,-0.0003163383637842793,0.0005546657288497112,0.0005217526955227216,0.0020143640900398487,0.0013608030390250176,4.687919186547931e-05,0.00020219773047455404,0.326964103415326,-7.592251088579825e-05
2024-06-01,-0.00048641485615284557,0.023183650074494477,5.930032420307482e-05,0.00023549216840082965,2.5006589585644355e-05,0.00014115674694961796,0.01942503239703586,1.1338578409343949e-06,-0.05478493603005886,0.00033484200635564194,-0.019718192676051453,0.00018943497697552418,0.001618572777701267,5.469960414056556e-05,0.008550508292674895,0.2193721449518173,-7.212398979742774e-07,-0.00023612521756429715,0.0005660998210676067,0.00047859689811937463,0.0019145297091394653,0.002587318957335062,4.9441780320212624e-05,0.0003259717381676777,0.44446025287960383,-8.787570465291076e-05
2024-07-01,0.0002654400408686643,0.021946173701938007,6.365156617696156e-05,0.00022704248611022854,1.4725910346690533e-05,0.0001327278490360787,0.019404726678420168,-2.9486087068606436e-06,-0.40157255018262467,0.00037392922794487397,-0.022026356501920287,0.0002807057232195907,0.00265372835325069,4.3778001520069925e-05,0.008456610629996184,0.29018939949746453,-7.211407487473219e-07,-0.00015389683591715916,0.0005306531918977102,0.0004679208644797418,0.0016794620535940596,0.003776597135709148,5.691330049339247e-05,0.0005040223712823535,0.5386293876627815,-0.00014472601031370434
2024-08-01,0.0011896774841813002,0.021330908848068684,6.627484913701409e-05,0.00022698332676778153,1.8466719381916974e-05,0.00012306252746523404,0.019380420956087458,-4.201927445380234e-05,-0.9836993808741962,0.0003938893914420213,-0.024177782365494553,0.0002901576118020029,0.0035368099985912853,3.944003687111362e-05,0.0083380392763497,0.38385932920192706,-7.209432948119499e-07,-4.582760354640749e-05,0.000405743586878163,0.00042720740108029157,0.0013855024420086344,0.004837382373365376,5.859536121094344e-05,0.000599591388248628,0.5652231587479332,-0.00019719647316828706
2024-09-01,0.001349278742578949,0.021268539315353406,6.733029611728527e-05,0.00023389498985751806,3.589566877213276e-05,0.00011278420270984463,0.01945008026886403,-7.829712341095902e-05,-1.803505863790246,0.00043040779508303283,-0.026283594547457607,0.0002791337754714776,0.004350799502181275,3.8088056525150004e-05,0.008430842317643173,0.5077565914424625,-7.207917074649385e-07,7.465504687992043e-05,0.00021647263258754062,0.0003704675181421901,0.0010411083361627543,0.005717787908637382,7.800827552736583e-05,0.0006127907288552353,0.4617975971205969,-0.00018398964854154338
2024-10-01,-3.6853361125129604e-05,0.021921272987646533,6.703025943363526e-05,0.0002435956537551192,5.8180848550867005e-05,0.00010233909495866269,0.020193497005554093,-9.816599842991083e-05,-2.745499773756881,0.00047066319792924793,-0.028469876883067194,0.0003156922600083185,0.005166902740930473,4.3447580767571234e-05,0.00877232088400454,0.6716356658083303,-7.207156454196248e-07,0.00021714380095576714,5.536828469493286e-05,0.00036468165457707185,0.0006359977067162788,0.006394506226148627,0.00011576205873487018,0.0005555513861169819,0.14893511336488083,-0.00011106332409968855
2024-11-01,-0.0015883351138665514,0.02321754497665076,6.561971592033825e-05,0.00025155629576885396,7.771649486058667e-05,9.207115580043667e-05,0.021360468371376024,-9.852392016873508e-05,-3.485747236468348,0.0005023954368641928,-0.030874331902267856,0.00040550340774708673,0.005765929673632155,5.859624087076721e-05,0.00917914373111219,0.8883988304511312,-7.206881335085816e-07,0.00038024635483817674,-2.495209034211179e-05,0.00036605075574820776,0.00018825979375555589,0.006864513109870843,0.00013296880579143644,0.0004538050345937327,-0.46180115858911963,-4.849529592517205e-05
2024-12-01,-0.0004909203865489436,0.02457789534067754,6.335833398118262e-05,0.0002549563557165182,8.706399560878852e-05,8.22568280743432e-05,0.02199809919237953,-7.927989873284258e-05,-3.392390680614487,0.0005003172072667271,-0.03364335515577502,0.0004973536212808122,0.006262912565621239,7.632098747999112e-05,0.009448731702349066,1.175111966776683,-7.206920499164284e-07,0.0005516077030864085,-7.52979140838133e-05,0.000365755916474937,-0.00031196917062093757,0.007140372289834703,0.00013989722349302302,0.00036668548321443787,-1.4507434254115057,-4.457668894042309e-05
2025-01-01,0.002145354477188669,0.024923828348000054,6.0504836924032995e-05,0.000253556710358462,0.00010145765262395186,7.307750580030887e-05,0.021906218200695906,-5.838585043643493e-05,-1.4566113341141398,0.00046490471423187886,-0.03697038777156804,0.0005396722608743054,0.006575572899735584,9.077477188177487e-05,0.009564454922622,1.5543481674620687,-7.207166210853968e-07,0.0007255600845885197,-0.00013213828840011072,0.00034330576949652674,-0.0007849660803323207,0.007049152049454526,0.00015033457164406042,0.0003501448869826247,-2.862140084360257,-8.396226855625401e-05
2025-02-01,0.0033888762792885184,0.02393373087133537,5.7304064932636015e-05,0.00024925831741208796,0.00013650990722512086,6.465866255617505e-05,0.021291475755648916,-5.620957754270569e-05,3.672299602315307,0.00041839565391671365,-0.04107850301406639,0.0005322072774130602,0.006736909715397701,0.00010401607352770683,0.00974992849591597,2.0559649309585275,-7.207448447186331e-07,0.0008394623557477126,-0.00016888233018908845,0.0002802104967793639,-0.0011805120248223474,0.006154119334473766,0.00014222482602701327,0.0004045389288220153,-4.662617853769696,-0.00013470179166290665
2025-03-01,0.001053232280146392,0.02202392353722751,5.3976933198374545e-05,0.0002448178505071966,0.00018862180262586284,5.717078014224287e-05,0.02116792113764086,-7.130841521771422e-05,13.433668713315601,0.0003474891216150443,-0.04616391731313579,0.000509073403244022,0.006840525677614743,0.00011569730399780607,0.01024499873224186,2.719454862197339,-7.207640759327066e-07,0.0008519025181051988,-0.00018790103059018607,0.00022635357404062915,-0.0014438587069905357,0.003973301207532798,0.00011193699706041763,0.00043765893763701556,-6.686650945005593,-0.0001920464498351389
2025-04-01,-0.003599616128713671,0.019617736195401046,5.071330362751439e-05,0.000242460750105233,0.0002645623106807079,5.0867523043915944e-05,0.021928012915210165,-8.612691347857544e-05,28.736205721627705,0.00025435864232448743,-0.052383189533542075,0.00048091841889952823,0.006764757950958421,0.0001232782862654403,0.010915474894908891,3.5970549517458896,-7.207732898890625e-07,0.0007675290280662771,-0.00024191226994345826,0.00020575705156061807,-0.0015164508771650102,0.00031195165145333267,7.726034438444769e-05,0.0004101444449955492,-8.57276183306837,-0.0002599718307754931
2025-05-01,-0.0033791773265404376,0.017507698514538716,4.7667637083125684e-05,0.00024302027816923812,0.00034603799266036585,4.604957217571525e-05,0.022923725472840856,-8.340363237219405e-05,48.823812138749325,0.00012132788022564025,-0.05983357862730133,0.00045164442653905686,0.0065063182935292604,0.00012756970021318828,0.01148863066671358,4.757859229053808,-7.207762654306153e-07,0.0005896654308569242,-0.00023377615371956154,0.00024500321381009716,-0.0014177999950295474,-0.004629400771206924,4.6372964790841005e-05,0.00039795906931819667,-9.69840807166773,-0.00031549384402967023
2025-06-01,0.0027192644527307816,0.016426064437234347,4.4957174905855224e-05,0.0002458679545373094,0.0004311853735389027,4.296207411846171e-05,0.02298065622039911,-5.810868012636022e-05,69.55036848658061,-4.947996483800808e-05,-0.06854196901727448,0.0004523005068985675,0.00617437693029382,0.0001292307279262029,0.01196323011574472,6.2932585817473665,-7.207754753109924e-07,0.00035024523670292365,-0.00014847508354108563,0.0002779113265277084,-0.0011592991857690132,-0.010446422167827702,2.981542592108078e-05,0.0004839804346905539,-9.132385942736166,-0.0003206754952596984
2025-07-01,0.007394390776281482,0.016957313279434387,4.2662313003192605e-05,0.0002494983040348088,0.0004792017534580062,4.16989448937522e-05,0.021817960550565042,-2.970133061870914e-05,81.1914337029842,-0.00022337739226205145,-0.07846581666618363,0.0004997745732211647,0.005676172815711311,0.00012687768509259378,0.01235443805312762,8.324136021607615,-7.207726326586101e-07,8.139521118914231e-05,-3.0632863878328085e-05,0.0002688072891093592,-0.0007898583574430698,-0.016653356209345566,2.8207172825959472e-05,0.0006320978179392611,-5.632947223005588,-0.00027509978894404833
