,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.6332748170911964,0.25003827102249465,0.04968404161371345,0.657132133540723,0.492121126520423,0.07205350848125906,0.08474849733097069,0.06812726033661953,0.5188988926611176,0.10663933959099124,0.15858160600154658,0.08102402624662591,0.050803313329626676,0.20161142117364728,0.1688203869794338,0.06398157769970574,0.33722013047987187,0.44155583722744207,0.9602375182622985,0.2018086979513628,-0.0004690044977645816,0.032760652223107645,0.0014677493105987663,0.033477457807202016,0.016170745323134464,0.004057848445892067,0.1921099622275848,0.0244519233729732
2023-12-01,0.6389117532894983,0.24961878719086575,0.04965036318220771,0.6556929590130391,0.5036042324410441,0.06758616963913588,0.08530495525805674,0.07243052472541966,0.5040681190711992,0.10543459387391829,0.15661866876458025,0.0790702482123582,0.05077637426084579,0.2119007477383696,0.17423818444925984,0.07122808370917148,0.3388714683586917,0.4462084289578624,0.9975834855207151,0.20110002236393415,-0.0007454919948185375,0.027257910227030002,0.0013393674347772968,0.03726644480975064,0.015063557563763041,0.00503570143360906,0.22193245278956594,0.024526725233783096
2024-01-01,0.645838450795613,0.2483130570989821,0.050006978998758486,0.6527829503907963,0.5145775285888612,0.06320299299440627,0.08640980630142112,0.07743346569508891,0.48686854018799014,0.10374335440452798,0.15414265385852322,0.07614735840374859,0.050800752893629966,0.22320196057611313,0.179623581519415,0.07962202384545888,0.341422935848166,0.45099584043473506,1.035385462717928,0.20290057706730255,-0.0007448339767312552,0.025401299028422586,0.0010832334452253456,0.042533229192669275,0.013702665238744666,0.0062783182220952135,0.25694255783095515,0.023804828398781945
2024-02-01,0.6553449997389287,0.24629607878167906,0.05053022115199911,0.6487259086046323,0.5258204619004301,0.05888536900099381,0.08703353446582227,0.08313988263739167,0.46636860627570237,0.10188612431497124,0.1517023104282738,0.07373768221155758,0.05088599025905026,0.23284465079351774,0.1847178373557734,0.09043044196501081,0.34353067373546187,0.4537448802855786,1.0724133795278505,0.2068906260374451,-0.0006281049911541665,0.03070338445859838,0.0007882243691945071,0.048956654820420845,0.012240089683446372,0.00781692568070919,0.29796507208055567,0.022559720878392885
2024-03-01,0.6681439766687263,0.24377795104330785,0.050940978835768494,0.6440140859814454,0.5385092863664708,0.05457197557073974,0.08607855977494204,0.08965758304237711,0.44200542836180834,0.10008862639739133,0.14982951911328063,0.07336075155737126,0.05103700412329565,0.23841656900231206,0.18890181957125304,0.10499195299981148,0.3447122059205264,0.45514502729098366,1.107249317378863,0.2120617477105555,-0.0005727270329418978,0.04511962912970313,0.0005550653383512346,0.055720978607647936,0.010849726019657231,0.00970330430832563,0.34594872088067363,0.02123539093524021
2024-04-01,0.684180817625827,0.24103335372159537,0.05110175305771615,0.6392566980520161,0.5534858824072869,0.05016498469050039,0.08341864575049487,0.09712192019044544,0.41435419457100364,0.09829227242577387,0.14873862492737092,0.07566480922466307,0.0512540504492203,0.2395120947364957,0.1914256127237866,0.12418599249768579,0.34628424818631476,0.4583978669603365,1.138384862424771,0.21717233318743395,-0.0006813260197881324,0.0675550743007865,0.00040692535573336706,0.06187906828272033,0.009706734067087337,0.012017355767830602,0.40197966712651734,0.02030532772193866
2024-05-01,0.7028992099018366,0.23841313671024927,0.051098550280107485,0.6350715548604265,0.5686302782780576,0.045539492013897925,0.07998790205511612,0.10560312401584826,0.38450381835998443,0.09628482341715261,0.1483038811550486,0.08026306433645658,0.05153298342535459,0.23847505399840696,0.19177565562583032,0.14832060508240788,0.34712593963489025,0.46239820917743113,1.164080084435926,0.22128004918701644,-0.0009128276666574044,0.09433715585271257,0.00036921913540701595,0.06686695165783081,0.008965409464938262,0.014872780378033827,0.4672945153757379,0.020155504824342488
2024-06-01,0.7237855945711993,0.23631756951266716,0.05116243826474738,0.631951750860357,0.5812886563475743,0.040555020913150386,0.07708186750123286,0.1150552556055717,0.3525309923865696,0.09386860424196675,0.14828567528012804,0.08643279228533274,0.05186578007797989,0.23927528945313095,0.18994210502505512,0.17757173036234622,0.34721278751674567,0.4656293110712896,1.182115263688401,0.22405933094557587,-0.0010889046313528952,0.12124177642878303,0.0004163142440722356,0.07093904862251305,0.008738339795142054,0.01842148570942088,0.5432934037548183,0.021037047495901344
2024-07-01,0.7468956518193433,0.23513544273237513,0.05149213437438721,0.6301485150400983,0.5927766740707486,0.03506780451635366,0.07556270969092554,0.1253349030318507,0.31673743035044755,0.09090451036026151,0.14857406719151772,0.09400405603253476,0.05224128069677318,0.2450610754019027,0.18643918030782264,0.21272714760668826,0.3495851543858156,0.468826369695462,1.1898074126388194,0.22575604157830703,-0.0010021695088105256,0.14520739298050683,0.00045008492125208667,0.07521758526658275,0.0090796301945157,0.022858003709153484,0.6315540659632725,0.023067513040320058
2024-08-01,0.7731043032601147,0.23517264526599005,0.05209817713450063,0.6296044905039115,0.6043549704974809,0.028942541544734884,0.07456534074229426,0.13627725130494522,0.27447174649439726,0.08735333854191785,0.14924672840098133,0.1035569144061268,0.052646085471440854,0.25604852517581234,0.18210494309767378,0.25575183245645083,0.35282878498723114,0.47249494468194,1.1843776602127079,0.22685224154553618,-0.000569600608174247,0.1640801359751829,0.00043825126029303774,0.08121219036965757,0.009974595418309501,0.028425527533804486,0.7338477801842023,0.026248984342392416
2024-09-01,0.8039814008041861,0.23659771560091292,0.05276781452327198,0.6299536206247887,0.6160534595644311,0.02206244722680578,0.07271641477562024,0.14778805555408214,0.22361422196029776,0.08341092750810425,0.15043444559556274,0.1156459655736059,0.05306554131234184,0.26925677130047215,0.17783239119273217,0.30978479989313956,0.35471946399303267,0.476170802641685,1.1633140411316443,0.2276766850406376,7.580252690942216e-05,0.17461576591527,0.0004073493197226056,0.09000795830782117,0.011337601533919682,0.035425182052476814,0.8521579884013952,0.030486298265276268
2024-10-01,0.841391148842243,0.23942063318885545,0.05316739039061483,0.6305827777644004,0.6275550696713786,0.014336658980658001,0.06980047237552227,0.15990534796940195,0.1632447509814624,0.07959213141036955,0.1521539310862464,0.12968134816306037,0.053484750962949815,0.2803373182651937,0.17438522702408504,0.3785759653061165,0.35707828877137626,0.47976512284842554,1.1243833305527826,0.22820777272786427,0.0006241461658204918,0.17090281315135464,0.0003948918027863648,0.10156765926996553,0.013018781276910911,0.04422990008794761,0.9887021621843773,0.03558878757105617
2024-11-01,0.8870498551790499,0.24350379803283978,0.05301166863065729,0.6307343035150706,0.6370197281669766,0.005704377343237116,0.06586258118305237,0.1728037542132124,0.09312142801976056,0.07656977075248832,0.1542662892175667,0.1435044337249227,0.053889539058932664,0.28638399276390025,0.17235306120469612,0.46581817431949535,0.3611594324568371,0.48321287364854065,1.0654031319237984,0.22817689628409316,0.0007402108678172571,0.145461414170372,0.00045617971091857674,0.11456511689674061,0.01481925434061053,0.05530393660245476,1.145957275040745,0.04124438892892207
2024-12-01,0.9422901412027858,0.24859152560253553,0.052191993769822725,0.6296223827061638,0.641660579703022,-0.0038645114626931765,0.06075281345177887,0.18674473336194075,0.012859053460098226,0.07481037266658215,0.15657984654495222,0.15419228980581218,0.05426731632932275,0.28802123633076315,0.1721902845982541,0.5749883358058251,0.36596718716542537,0.48707768471070967,0.984188049632093,0.22738269020051494,0.00024254696525684988,0.09313765175379013,0.0006932210410098318,0.1269131562661316,0.016513388052159156,0.06922877779404667,1.3266890520208567,0.04699378035141507
2025-01-01,1.0081647763526806,0.2543424233139427,0.05078737544547207,0.6265397096138619,0.6425111552687695,-0.014372213656103333,0.05591395622771668,0.20200126674226865,-0.07834493647063673,0.07426565867237742,0.15898306750682606,0.15959198915279185,0.05460779302257942,0.289457222814739,0.17423875376980752,0.7100175359887174,0.36858955586691744,0.49043470306997605,0.8788486802685418,0.22599295538599296,-0.0007893001993443532,0.015281959822467606,0.0011361283044414132,0.1368147803889695,0.017875670202856103,0.08673612827505016,1.5339850189727329,0.05226633821899345
2025-02-01,1.0858380557316099,0.26035630628676676,0.04895984976658957,0.6209405419418219,0.6415700213015211,-0.02579875049478006,0.05362007900343925,0.2187934843772268,-0.18160017742265877,0.07433637767296694,0.16148290347281902,0.15941130350134097,0.05490350505269365,0.29626501695465113,0.17867284840477526,0.8765313399871514,0.3700940277839991,0.49292966569846297,0.7481844310484771,0.2246197721662433,-0.0020450480463571757,-0.07898083831565839,0.0016277959033361,0.14386476876338472,0.018709058869453447,0.10874887005553331,1.7712912705749144,0.05650771420517516
2025-03-01,1.1770547956664277,0.2661973001727504,0.04680694577286129,0.6124967439710669,0.6382268142546619,-0.03810989591010716,0.05393344359134675,0.23726062875677942,-0.29849935879558076,0.07411651241542994,0.16412636756794186,0.15500311730473612,0.055150130364006025,0.31195259208032355,0.18538229421165234,1.0829596475238559,0.37330107306287524,0.49675026575876774,0.5918449442693169,0.2240946706578585,-0.0031477436967361563,-0.17541710683764944,0.002061795685760766,0.1495863890939491,0.018871323089468102,0.13643140181447033,2.0424528162381037,0.05934601964002348
2025-04-01,1.2844347914594674,0.27142059334840163,0.04426585747790593,0.6011304383119906,0.6296362557792712,-0.05126641605189011,0.054842081685799945,0.2574727523722852,-0.43164009400899433,0.07277326606441045,0.16689040703672478,0.14806529739702268,0.0553465876277526,0.33530474592868664,0.19386302448447623,1.340883516702755,0.3769609788166287,0.500954201410618,0.41028766854132337,0.22505560396347232,-0.0038692563750223063,-0.25902778714204716,0.0024627648811065533,0.15695288729682666,0.01829595413155328,0.17125155258030925,2.3517573400077105,0.06070023683337697
2025-05-01,1.4114420072310228,0.275608872951965,0.04112565396039514,0.5870285641516593,0.6136513330454165,-0.06523361713622913,0.05489538457465568,0.27946531196403257,-0.5847719799541159,0.06989057912008509,0.16964089360987697,0.1394208822101773,0.05549492364652016,0.3603723021274285,0.2031878252057684,1.6645794149706725,0.38001824158412634,0.5039682618448579,0.20483130175609532,0.22757395819132353,-0.004272525047129504,-0.3164286510645731,0.002802846820048161,0.16893973715881044,0.017004723102256543,0.21505725779648793,2.7039822145190335,0.06078171716339047
2025-06-01,1.5620691836433138,0.2784176918359692,0.037132993726364444,0.5706419322410621,0.5915807554752003,-0.07999023316569961,0.05446896743096972,0.3032714784531751,-0.7620556957147939,0.0656325370906,0.17218484313236654,0.1289987421660651,0.0556000088710492,0.37958368255958863,0.21208811644726963,2.070434972320166,0.38207437379301495,0.5073056435825644,-0.022050440691675235,0.23103067154389453,-0.004686907048848651,-0.3347006343806755,0.003045337718005841,0.18675498465145837,0.015109848085408786,0.2701723258946789,3.104444626758945,0.0600217745984998
2025-07-01,1.7404504949512332,0.2796217284958877,0.03211925148843971,0.5526671038540889,0.5634483741230474,-0.09553580747596818,0.05392957942762314,0.3289331714069167,-0.9669417102594272,0.060637570848480565,0.1743527268426218,0.11708213210381269,0.055669071473172016,0.3883969961951753,0.21913088245690088,2.577192986848319,0.3856360957403878,0.5091158628049017,-0.2663864423684162,0.23431117985380262,-0.005517277816683836,-0.2990537290349442,0.0033197275342183447,0.20872986892667666,0.012804923958976061,0.3395168768641311,3.559054691066507,0.0589858361006469
