,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2024-07-01,0.5212491433798346,0.7161948899499632,0.19122745638419864,0.0486248972823117,0.5868931331005793,0.56003068793481,0.09732799502038932,0.06581056411620123,0.05887473141012389,0.6276330566465729,0.011712543568447663,0.13622824874837985,0.1588698617538477,0.05407064129827366,0.04567297734884364,0.13520648208550823,0.1597473798777034,0.02773114679867245,0.29245776556864883,0.4258843258735322,0.8739792478729218,0.2190309759561742,0.0032219260389725205,0.0932027844067554,-0.0006632638099116992,0.015506893959971693,0.0120944429868384,0.4023031940815732,0.0010282088274361154
2024-08-01,0.5092542167448342,0.7255911880041528,0.19600393589568266,0.04789768649608546,0.5841349252218847,0.5640120245105273,0.09840599866916894,0.06577739779983102,0.06079930606761408,0.6335601528130702,0.011645804934297354,0.13737570436197538,0.15561098640177098,0.052624609523577726,0.0449248694289336,0.1313441060391587,0.1611259248738105,0.02796270665492202,0.2973087548427477,0.430218901264748,0.8805041828410581,0.21711742034977788,0.0032689300508318446,0.09484946032247946,-0.0005547568233997954,0.014852832400293472,0.012176378277925436,0.5025353090318277,0.00014585627774426485
2024-09-01,0.4975689321743512,0.7401409784987392,0.20273639448645547,0.04654963478730881,0.5815853163434458,0.5681097268034527,0.10080598133206033,0.0646159714589524,0.06270402424572472,0.6414521953567573,0.011252726983323635,0.13995163636584246,0.15077153522412456,0.050344282488843387,0.044133389175872145,0.12461221562710857,0.16204477208098733,0.02836425282462139,0.30200967695630876,0.4355648061109821,0.8876889074698453,0.21716272332392203,0.002532696367630367,0.094902348478234,-0.00043511649637459696,0.013538966282599794,0.012252725925038616,0.6294997279094783,-0.0007608328633511088
2024-10-01,0.4865911672537438,0.7547034370394199,0.21011227995805218,0.04499183909504932,0.5795982325550452,0.5708351851494469,0.10471183643189454,0.06149543871540248,0.06275921152501203,0.6493773683523439,0.010508018597817376,0.14151857056770845,0.14450919853154745,0.0469168740799657,0.04330699237952326,0.11783349656887711,0.16260691700774071,0.028942881681430152,0.305167943852125,0.4420124959850453,0.8922700766743417,0.21887347511333483,0.0015829400118480413,0.09336023722506184,-0.00027299638797861816,0.011769713612740675,0.012323242685273485,0.790486342812592,-0.0016195832727885912
2024-11-01,0.4743069613090547,0.7615870059791247,0.21762991209410262,0.04321526120659783,0.5786987191978642,0.5704649364371603,0.10777627953238676,0.05712209713929793,0.06199657827043635,0.6545540513055859,0.009635238180948795,0.14154423283272272,0.1380220158906534,0.04292802550235496,0.04249227969784174,0.11371960156785832,0.16206694981393438,0.030080082680629856,0.31036810329759207,0.44847141056136813,0.8942558635864801,0.22085262235217096,0.0015333172996724095,0.09245830484638602,-3.108737259569991e-05,0.010149851876113013,0.012387764159100513,0.9950052880959014,-0.002285140376726197
2024-12-01,0.45865382576569214,0.7661119275510895,0.22534063506276977,0.040626382375281475,0.5780986465198641,0.5665183658121392,0.10829354795137477,0.05235664245726048,0.062063123058912054,0.6578630307536638,0.00886693913048684,0.14340819986049042,0.13144144193514246,0.03919869617773594,0.04136291159459535,0.11049606074814482,0.15946367108363252,0.03122814003727497,0.31897771373167033,0.4548394183538991,0.89620246595949,0.22285055444783403,0.0018688167092251653,0.09264108686373607,0.00030688704645311614,0.008915152178457321,0.012446199304359359,1.255418083557418,-0.0026770007948271612
2025-01-01,0.43935804083781316,0.7746072893092182,0.23299551070007832,0.03766338683244197,0.577348034838128,0.561088710642716,0.10714033566373414,0.04825244664935,0.06184618713128058,0.6613204364154239,0.008626459784358415,0.14710551061297816,0.12380431965386451,0.03620031798604312,0.04019456427383157,0.10694248639784293,0.15587877049997867,0.03209433697820899,0.3259713167224905,0.4604711220094052,0.8979120322054688,0.22522961697438013,0.001273791469542763,0.09080912271811642,0.0007311311896206988,0.007707909461297093,0.012498524727080521,1.5877232367419942,-0.002927055915856895
2025-02-01,0.4183860841105591,0.7823455733640804,0.24099768268424032,0.0352432657628041,0.5774994336611419,0.5550269419104166,0.10638537370164598,0.04620964709047409,0.059639669749682836,0.6637703737814862,0.009328142774844006,0.14867450721178124,0.11639220005024584,0.03398459222519158,0.03946992311081024,0.10341865646568706,0.15378271895195383,0.032202040946646825,0.3301876547501463,0.4663393049440684,0.895819476451382,0.22833275857360796,0.00023446259080828723,0.08608247702871981,0.00123742943833436,0.006235844173342126,0.012544778824983362,2.012540219795985,-0.0032502181995085616
2025-03-01,0.39883671559195066,0.780861485464438,0.24934619875564001,0.03379368184029002,0.5777490019966914,0.5473198090529904,0.10658983908984623,0.04626971625805746,0.057467082897406055,0.664902563905674,0.011055745183119282,0.1472100204183677,0.11090285652063087,0.032025856701917946,0.03931163557577952,0.10186498645789184,0.15446413306400825,0.0319911212263434,0.336867625029945,0.47328192194237795,0.8908599951646886,0.23234195035570776,0.00025469366267284483,0.08196080278082775,0.001850864572320243,0.0046225941617750906,0.012585055854116067,2.556350664716297,-0.003723437469156439
2025-04-01,0.3801909193176945,0.7736011823235045,0.2581010457133424,0.03364516472447589,0.5776213377955434,0.5373281064063633,0.10626044863675496,0.04674845153004513,0.05801008377043761,0.6666929341122719,0.013568690799483911,0.14726259371929767,0.1054034874730178,0.02977985652655042,0.03956838272330861,0.10225114947140476,0.1565886138126263,0.03206088231550325,0.34814903256,0.4803317397701352,0.8875889573473524,0.23665568621542254,0.0010179139484707998,0.0801012218035762,0.0024810457864412466,0.002926226914045399,0.012619499983515456,3.2530744430823426,-0.0042144100722261504
2025-05-01,0.35933216333833645,0.771130172965844,0.266671949606419,0.03451601188802677,0.5782570627042034,0.5238060098838737,0.1045992552255089,0.0458189052497967,0.059586420164769296,0.6692389409678275,0.016257732234603042,0.1504787961771085,0.09845854295744806,0.027617247690838675,0.04022160611464734,0.10264578288457812,0.1573336994775232,0.03267839778313092,0.36051057612174825,0.48763551963961826,0.8863357992331917,0.2405097485921059,0.0008168093531290789,0.07686150654190037,0.0030314940501489484,0.0009789978734101729,0.012648299397045776,4.146081808537338,-0.004586015525096632
2025-06-01,0.3368268151117115,0.7702680580893961,0.2746113503878276,0.03507557790413196,0.5796698019871108,0.506634915503884,0.10285583303940328,0.04404148888018057,0.05985520849954053,0.6699716916797498,0.01848310398373477,0.15156531722342242,0.09192315260651346,0.025894084290267017,0.04114366686363147,0.10181848590405415,0.1558090220140102,0.0335950451738585,0.37123967670151925,0.49505705140796785,0.8819850440266612,0.24304039399603078,-0.00026213904068348934,0.0693715478009341,0.0035610755620512228,-0.001040910852128825,0.012671680495793224,5.290772059332401,-0.0048346057012609925
2025-07-01,0.3168739096481061,0.7600508779453682,0.28167356781196434,0.035030790629626114,0.5817381837825052,0.48646193440287705,0.10256180566099818,0.04326816219439762,0.0599109906007662,0.6664853223879907,0.020422060244291003,0.14896267497152582,0.08888733699137986,0.02469553623997356,0.04108715656481897,0.10057309318660979,0.1538685188262893,0.03381527036646841,0.3837575427216731,0.49995926173759303,0.871714668833586,0.24397181634170534,-0.00020312041116780487,0.06193599160929586,0.0041463478347360215,-0.0025275170788349004,0.0126899022486093,6.757885691627221,-0.004919763555758974
