,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Blogs,Skill: Ecology,Skill: Microsoft Teams,Skill: Risk Awareness,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Medical Ventilators,Skill: Information Systems,Skill: Team Foundation Server,Skill: Equipment Calibration,Skill: Human Capital,Skill: Logo Design,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2023-11-01,0.0003575243101159985,0.0001589687617695107,1.9589396332082e-05,0.0005877956852060727,0.02336340270312258,5.764882736634453e-05,0.0011389285638321509,1.1210116536981996e-18,0.00271992569303458,0.07782521083460121,-0.015272251217153268,4.793707042305093e-05,3.4395710386717236e-05,0.003339571124360346,1.1269914425705929e-05,-4.449567676876921e-05,0.0008610690345133113,-1.6181759849044565e-05,5.412355531637743e-05,0.00038356059047610954,0.0006657620473329871,0.0001824559250003482,0.007035300695487003,0.0003076069963721919,0.00021910827920797952,0.07782521083460121,-0.00013598970211165803,0.0005067922762837485,0.014859346102198107
2023-12-01,0.0004407180136295417,0.00018099259566490688,4.6816591251410685e-06,0.0006155496414362221,0.031162389629366162,7.096075693756543e-05,0.0011349915717457134,1.1665756077094543e-18,0.0018752583945212864,0.17624816183562572,-0.014636727740664476,6.447979658174481e-05,3.715604407460238e-05,0.003350729720422588,1.178322373737554e-05,-4.8124264690903393e-05,0.000814656441572579,-2.1909840118329257e-05,6.212775116969071e-05,0.00046099125447850744,0.0006616926245697907,0.00017269019763683702,0.006809849423926324,0.0003322365030022741,0.00015897075772680093,0.17624816183562572,-0.00015006368592232022,0.0005570422130030567,0.0144658857268039
2024-01-01,0.0004945782529315018,0.00021198290288022825,-1.1874337037671328e-05,0.0006627114775554247,0.03877456038125398,0.00010669939743354947,0.0011592330954662343,1.208497840950236e-18,0.0008415986737105482,0.3198942324754952,-0.005803715755446231,8.498732185255033e-05,4.070230445471923e-05,0.00335812958078414,1.5545380987883333e-05,-5.785019060262579e-05,0.0007604751254573488,-1.3003577613275263e-05,5.995473106136791e-05,0.0005610071848270544,0.0006754890725611087,0.00016610518961066682,0.006954205791664429,0.0003548776868577045,0.0001276255003003486,0.3198942324754952,-0.00015957685596889942,0.0005957343216118048,0.014044388816773576
2024-02-01,0.0005092545444181416,0.00023916120713877753,-2.6956026702034712e-05,0.0007233880832914105,0.0487642926315337,0.00014378339893409355,0.0012063342167381724,1.2448603438775219e-18,-6.500437703566811e-05,0.4488793664846101,0.0176821959011245,0.00010251926059194676,4.3127226228431315e-05,0.003435672509313756,1.777824607986376e-05,-7.604208470080797e-05,0.0006934970424322783,6.1298166776033225e-06,5.1066581310796756e-05,0.0006634725198327214,0.0006802801778557704,0.0001684983740519783,0.007404087931643192,0.00036821307777649406,0.00014600642491654147,0.4488793664846101,-0.00015956801673470256,0.0006297973165171421,0.013768015929413239
2024-03-01,0.0005006595780408685,0.0002538498103444596,-3.99024438555366e-05,0.0007713507004656257,0.06812138233579194,0.00016436509785650532,0.001225275006146885,1.2856274534434088e-18,-0.0006046144227601807,0.37095605711802704,0.0642492535737273,0.00011854251654177442,4.184860790135252e-05,0.0035165147656486713,2.0781538991386757e-05,-9.597333097628972e-05,0.0006262952304556854,2.1412024292866483e-05,3.842480192860737e-05,0.0007418827806865837,0.0006565577720129194,0.0001808921310054467,0.007959849214480568,0.00036180887626518886,0.0001696913405114552,0.37095605711802704,-0.00015109788125880735,0.0006318383835724898,0.013722988308937376
2024-04-01,0.0004781877122625429,0.00026095353472258833,-4.482721497236594e-05,0.0008199607204293746,0.10356675042681965,0.00017836273184953938,0.0012414399098706055,1.328295965006916e-18,-0.0007185003958442059,-0.34339513879409,0.14458331172629052,0.0001339545958395397,3.660657767455533e-05,0.0035789810812929257,2.5445700842677944e-05,-0.00010929880537525911,0.0005947324188949512,2.3939634445946607e-05,2.3493612123627553e-05,0.0007777489563528209,0.0006233160843051658,0.00020284546216301698,0.008313381273171657,0.0003480787831129835,0.00014533363826030744,-0.34339513879409,-0.00013467479756454855,0.000615018283611524,0.013823907659226716
2024-05-01,0.00046414500824366303,0.0002763383807801466,-4.132407108160402e-05,0.00084285998773362,0.1545093037809838,0.00020501760649472626,0.001252044468359058,1.371344682675624e-18,-0.0005770127721100127,-2.4817034600049306,0.27065063474281464,0.00014299296312035622,2.914109916111342e-05,0.0035761582657422896,3.5278541008103466e-05,-0.00011402239530872942,0.0005956542039954403,1.8763841386977007e-05,9.727678363961477e-06,0.0007664634662861605,0.0005208312634789282,0.000243668225676715,0.008214247115104795,0.0003335568440160293,8.637589374714343e-05,-2.4817034600049306,-0.00011489102328171417,0.000627050878444109,0.013968340973187221
2024-06-01,0.0004555552606063351,0.0003002434851099697,-3.831580558327089e-05,0.000844948876172759,0.21438434793252997,0.00023494205024953926,0.0012659998551116177,1.4161911113787277e-18,-0.00042765367905426947,-7.1839243596302635,0.4501023630313607,0.00014906902867370587,2.62816095288551e-05,0.003541873930908524,4.6834495474798586e-05,-0.00011580568281139069,0.0006144015363700414,1.2311438077712904e-05,-2.0090829574855945e-06,0.0007245827635834981,0.0003298128492404341,0.00029439845728500654,0.007749129325887534,0.00031494867521113544,1.362658787554239e-05,-7.1839243596302635,-9.572079330566289e-05,0.000675347599702615,0.014211132186110446
2024-07-01,0.00043594263709439106,0.00031546390089495915,-4.737153198664768e-05,0.0008745037045598304,0.2846671867309597,0.00023080772937735756,0.0012955157359708493,1.4593234471348e-18,-0.00063841687507288,-15.442951422568601,0.6734438938732861,0.00015153012419991533,2.331928020322528e-05,0.0035597117354797675,6.206134980131629e-05,-0.00011237689764207239,0.0006410955275336855,3.193322753300463e-06,-7.122435603927572e-06,0.0006739680630719346,0.0001257626554183758,0.0003494595776972855,0.007261640053116277,0.0003085785228815481,-5.330753922282584e-05,-15.442951422568601,-7.97154765821827e-05,0.0007250830595982316,0.014570950445766895
2024-08-01,0.00040744185021883065,0.00031410320020713677,-6.579772818783427e-05,0.000877547752164616,0.38938303843128763,0.00019255868330065993,0.001307739993548455,1.5017059797407121e-18,-0.0012860912539954784,-26.52222931109201,0.8945901799912539,0.00015285399602348905,1.8728584822610892e-05,0.0036744305695345426,7.653784626276913e-05,-0.00010769140576114147,0.0006656426346726262,-7.347125576694511e-06,-6.90265926030343e-06,0.0006319184758288926,-5.088443575504702e-05,0.0004099493916460552,0.007093869811496366,0.0003151175682672936,-0.00011383469868225034,-26.52222931109201,-7.619824930482063e-05,0.00074157985492206,0.01497718481589258
2024-09-01,0.0003503985876582067,0.0003121059878383843,-7.933581151929661e-05,0.0008357696273815747,0.5711650349174618,0.00016373565147190835,0.0013364286153776325,1.5432730279275833e-18,-0.002283741977794771,-34.48053372386692,1.0064615813571374,0.00015373057834495475,1.4355860837948166e-05,0.003791300102777768,8.738067403328664e-05,-0.00010538202405523026,0.0006824154042531028,-1.155770026206795e-05,-6.31617020297882e-06,0.0006031387945755647,-0.00019174566516732064,0.0004614231073704469,0.007374447578590557,0.0003252296448932483,-0.00012895114684074115,-34.48053372386692,-8.190269026248095e-05,0.0007211579486134825,0.015426861188524245
2024-10-01,0.0002794861880340199,0.00032033534611000637,-9.335424991457227e-05,0.0007838625249831091,0.8651560820959285,0.0001689109812196397,0.0013803581849189718,1.584125882771432e-18,-0.003264565598847433,-21.87797275819717,0.8113741985203371,0.00015137370554600097,1.2261723397488599e-05,0.003848857124617552,9.703297050739452e-05,-0.00010393663939260072,0.0006924028854184807,-6.35176434360157e-06,-8.1666426469794e-07,0.0005824333748454072,-0.00033020347090927885,0.0004988589034633542,0.007997166362523183,0.000325152514800811,-8.885424898938616e-05,-21.87797275819717,-9.27816493811365e-05,0.0007059205419201073,0.015938887102296045
2024-11-01,0.00018808960901409394,0.00035285758190211627,-0.00011058346148596364,0.0007782505137529754,1.2758561951275127,0.00018767095679369193,0.001455357155596105,1.6253910627179965e-18,-0.0038416150302693058,49.26073393112188,-0.015242793548644367,0.0001427184970726062,1.0670215605433295e-05,0.0038562464580446437,0.00010205869857103625,-0.0001019051691518885,0.0006958341518689025,2.0374576054106033e-07,8.885735379398181e-06,0.0005546196186320925,-0.0004328515721548705,0.0005144445700477576,0.008724295825480502,0.0002966463161975548,-2.3658627914716285e-05,49.26073393112188,-9.207850571941564e-05,0.0006869416781581585,0.016442768818629546
2024-12-01,0.00011024905821468327,0.00040924505715508994,-0.00012492464654010997,0.0007925636754918389,1.796606870884017,0.00018057287321146238,0.0015513711062139731,1.6667806439148394e-18,-0.003814994325383577,245.07890630444984,-1.9633935449527387,0.0001301925801482111,5.953037052661741e-06,0.0038561026533134807,0.00010516454847182054,-9.840833878571608e-05,0.0007116012129072143,2.4993347877067203e-06,1.5320542557744553e-05,0.0005359767468657956,-0.0004940927086892442,0.000503621984110467,0.009252688434904555,0.0002539812712135226,4.65889577617284e-05,245.07890630444984,-6.904205496658968e-05,0.0006397340639069422,0.016789377074409972
2025-01-01,6.368212655935698e-05,0.0004572410508050784,-0.00013616106505984302,0.0008105500119543348,2.481272897660551,0.0001427844464607004,0.0015957096644737497,1.7083970836773518e-18,-0.0032503691071243436,653.0837876699915,-5.703845573722651,0.00011529716710798011,1.600528886870578e-07,0.003840488547988539,0.00010307222811361048,-9.190944925335544e-05,0.0007456919933036218,2.8346169356889097e-06,2.520256453252941e-05,0.0005325138824453517,-0.0005204253123295131,0.00047680377205304653,0.009362198489264326,0.00022055579597156285,9.495162252335396e-05,653.0837876699915,-3.059004678761635e-05,0.0005885948340355592,0.016908073791532238
2025-02-01,4.920263560146554e-05,0.0004690206069678074,-0.00013997752869246319,0.0008190896753457575,3.509278709978526,0.00011848484649060116,0.0016018956780451672,1.7502123009298256e-18,-0.002464068844722789,1332.7713803571796,-12.023020830182224,9.718806061865948e-05,-1.3955169318648623e-06,0.003825674801585987,0.0001027268951504743,-8.226714701785789e-05,0.0008083962415449667,3.7186489408796847e-06,4.5300875482577794e-05,0.0005468731424481442,-0.0005249750712852616,0.00043671173222566747,0.009006573371516247,0.0002092031720722177,9.690720038851679e-05,1332.7713803571796,1.385951352704263e-05,0.0005525479076709458,0.01684289061524278
2025-03-01,6.169358864750783e-05,0.00043033551683725865,-0.0001316378851481799,0.0008629895818054345,5.1531611028912545,0.0001373686698193671,0.0016257289486601482,1.7918816065059723e-18,-0.0019165426360610088,2173.440895140513,-21.59684205079255,8.295299367314802e-05,3.5582936220005178e-06,0.003844468125504129,0.00010182569802951331,-7.659274327062964e-05,0.0008867805106980029,2.011748578559142e-06,6.949660648871034e-05,0.0005883350014483626,-0.0005613279696010101,0.0003861397674768429,0.008390321103706282,0.00022753051749273027,6.367631104695201e-05,2173.440895140513,4.740717791789113e-05,0.0005715756737553495,0.016641883540877013
2025-04-01,8.286635602045532e-05,0.0003565191207328231,-0.00011879856245680135,0.000914191058687751,7.6456743917139836,0.00016395514048033805,0.0016802279953630455,1.8334955581778256e-18,-0.001933118989001384,2587.66248936638,-34.51463700093677,6.87488855662134e-05,1.0366026773154032e-05,0.003862678020297298,9.246256496890571e-05,-7.434225584685136e-05,0.0009470287762297901,-5.927676772225996e-06,8.999039946987738e-05,0.0006433660298230842,-0.0005796281975639752,0.00032769841991586956,0.007865514169936043,0.00024214590863347516,1.7330328826498445e-05,2587.66248936638,5.9508794546482996e-05,0.0006252637332648225,0.016349952059951246
2025-05-01,0.0001094297699635126,0.00027101318684723036,-0.00011019942511842608,0.0009745075648026124,11.10468267855643,0.00014501763415824073,0.0017452387980551748,1.8749818525372957e-18,-0.0025034773081639974,981.8009433649228,-49.45577632329237,5.522795373283951e-05,1.2026771203132659e-05,0.0038378178176397396,7.197773354004631e-05,-7.260678896295886e-05,0.0009759561724180569,-1.5188677889932624e-05,0.00010495594456204165,0.0007117805818905742,-0.0005327876398836169,0.00027335642324869574,0.007701265481314399,0.00024079647245938237,-1.9490219736273276e-05,981.8009433649228,4.93905347840174e-05,0.0006686556489751642,0.016028396294955005
2025-06-01,0.00013594995950582837,0.00019508037576323773,-0.00011489079610823453,0.0010734813632193294,15.710140064468206,8.960588086095851e-05,0.0017519877421834935,1.9163848575988485e-18,-0.003424987910286134,-5934.669782896632,-62.401939137579795,4.06492704601783e-05,6.7166466236730545e-06,0.003761587896777526,4.907661721303142e-05,-6.855904859671722e-05,0.0009778869676842156,-1.616281023115938e-05,0.00011854489137659319,0.0007619749984162856,-0.00043957093672844006,0.00022447687718608433,0.007998566342231584,0.00022787639247364786,-3.043398232362355e-05,-5934.669782896632,2.787045228600612e-05,0.0006836087825261832,0.015761091303299102
2025-07-01,0.000179398283299349,0.00014057893366324484,-0.00013197889110532716,0.0011163867097283803,22.102119992259233,6.398336542489126e-05,0.0017477730550284282,1.9578097128772935e-18,-0.004173267671921711,-23591.005207944196,-64.76580999800352,2.567909212705668e-05,-1.1009697100112382e-06,0.00363326770159417,2.6811763460387037e-05,-6.51248419355595e-05,0.0009615924508405007,-7.042878079670855e-06,0.00012802559252491448,0.0007740872752068927,-0.00033372707937893943,0.00018346188660459857,0.008679361393709535,0.00020368528049141538,-2.315211889030713e-05,-23591.005207944196,1.9344076906383954e-06,0.0006657632376485345,0.015600205928754421
