,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Engineering,Skill cat: Business,Skill cat: Health Care,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Public Safety and National Security,"Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Social and Human Services,Skill cat: Sales,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2024-01-01,0.9468209963437363,0.061622674976085874,0.19737290735028767,0.8451297880146121,0.12838725673637322,0.14061950144999805,0.13256922389475198,0.13979071483014496,0.014973932086829261,0.2681602660114569,0.11510702944280467,0.3114071470107047,0.7755145858460184,0.018583458517397764,0.2105880507767666,0.017797792022578928,0.0060017902270735335
2024-02-01,0.9550509193963592,0.06201068710158033,0.201372405603879,0.8476224920246782,0.12896697883281139,0.14624452287536205,0.132037178056203,0.1400714706859968,0.015083600113289145,0.26454846350463723,0.11650045910543627,0.3116599873730947,0.7702825204051963,0.018707522618377513,0.2103460432929133,0.01801641670577382,0.00576231797340025
2024-03-01,0.9632865565224416,0.06224641046505633,0.20562162624634564,0.8501790011913294,0.1295076727421492,0.1522074388770009,0.1313187505739349,0.14035366387737847,0.015167802771601763,0.2646407065047816,0.11859019176323797,0.31174325604427733,0.7688502769163428,0.018872223299702184,0.2104048470138966,0.01814137659124768,0.005533718475834958
2024-04-01,0.9714027455969728,0.06234896667393497,0.21013687523275662,0.8528015266728155,0.1298594162961173,0.15847551364983675,0.1303719562925426,0.14063724691052515,0.015296791004283855,0.2685984503717176,0.12138735283775222,0.312104666072407,0.7684364187012218,0.01906075385437932,0.2108090269259085,0.018283900675552852,0.005426173999158731
2024-05-01,0.9795793646168911,0.06231086260686372,0.21493552421715365,0.855492307432623,0.1301182919075773,0.16502543124909586,0.12944876256977444,0.14092217521234354,0.01554282934574043,0.2745175979995328,0.12397194871153433,0.3133340670908452,0.7651212486990627,0.019237658487823665,0.2118140227924863,0.01861885761223786,0.005526609831598254
2024-06-01,0.988212939512807,0.062271437860311425,0.22003608020411558,0.8582536129249325,0.1304115230039044,0.17187347699139705,0.12885072579186332,0.14120840695596062,0.01593314544204799,0.27931263299263986,0.12538499898145022,0.3147877265886473,0.7565453319966655,0.01936660282629943,0.2134792864872591,0.018866482091385722,0.005826980213220308
2024-07-01,0.9975696681281074,0.062181503381457344,0.22545825975258618,0.8610877457316095,0.1307002144208177,0.17902620706484462,0.12843597354512504,0.1414959028967029,0.016467870048636174,0.28051303498534497,0.1256845607308827,0.31558223030690014,0.7439397090043748,0.01942438255621555,0.21497018499205198,0.019052933270031016,0.006203136384273753
2024-08-01,1.0075963287360936,0.061920502599200615,0.23122306802949047,0.8639970441568824,0.1309152278605831,0.18643545715333276,0.1277822891365504,0.14178462621788263,0.017129381654555326,0.2778503135102894,0.12584762805733962,0.31600596933839553,0.7318636500742826,0.019409385527627006,0.21563873194637606,0.01925010840160293,0.0064683272855299845
2024-09-01,1.0180959906329252,0.06169915702064116,0.23735288303011018,0.8669838847855703,0.13103932638300947,0.19402699629197234,0.12701538428384038,0.14207454238580444,0.01785393229884963,0.2735007952920602,0.12665921772114333,0.31630509328463263,0.7254477324330689,0.01934063469140345,0.2156721777605128,0.019413278683276202,0.0064735727527848955
2024-10-01,1.0290132902407763,0.061627900155863946,0.243871545302906,0.8700506850104424,0.1311227274127293,0.2017610034757883,0.1263245431348703,0.14236561901344147,0.018525827424512073,0.27066527411927854,0.1279568401562226,0.3164897790726966,0.726792940426663,0.019244033372866953,0.21560918760854889,0.019573715924430996,0.006191094131923619
2024-11-01,1.0404660734596385,0.06152671575445503,0.25080445353854414,0.8731999055340348,0.1310354182013011,0.20964367169925988,0.12579026842289442,0.1426578257322622,0.01903618059429691,0.27130456509966516,0.1290504626111889,0.3168368241831327,0.7330575259707592,0.01913303711835909,0.21613540068238762,0.019688541710961967,0.005724528487122136
2024-12-01,1.0525219737609115,0.061441853263525824,0.258178666406398,0.8764340528500145,0.1307825691329818,0.21768541379268563,0.12528901473566267,0.14295113407172125,0.019352172181437893,0.27453092025663817,0.1296324254918042,0.31730415888299535,0.7378513833425698,0.01900010074357267,0.217331294466888,0.019898460775931763,0.005237083562024066
2025-01-01,1.0650473189340537,0.06151183597549418,0.2660230110468453,0.8797556817089546,0.13057383910238768,0.2258708409809646,0.12487244282674018,0.14324551734595511,0.019517410206880997,0.2768665509942717,0.13000067723415715,0.31795664202775054,0.7353491938227731,0.018828506778193855,0.21874867019550945,0.020095513471021523,0.004844505081276254
2025-02-01,1.077826674719227,0.061751202810666504,0.27436819865436707,0.8831673975731825,0.13048128347506963,0.2341765244039451,0.12457660111100148,0.14354095054725313,0.019586734438935535,0.2744282800685971,0.13046216770671284,0.31895455262706096,0.7245264817678919,0.01861587283269643,0.21991673192478534,0.020196132885036102,0.004545536759230129
2025-03-01,1.0907691623243831,0.062039214442682504,0.283246947614889,0.8866718590651728,0.13037526788532466,0.24260195885382668,0.12443235729842889,0.1438374102458975,0.019572032437184937,0.2657695251336879,0.13086742666729018,0.31962356984767404,0.7105447108214892,0.018389667102699937,0.22022845246945286,0.020429034098461016,0.004238785200422953
2025-04-01,1.1039055693069477,0.062081647235054764,0.2926941146910897,0.8902717804137789,0.13006872643240286,0.2511697863176001,0.12449523641242519,0.1441348744959924,0.019447246790667658,0.2534828064864397,0.1309260372934088,0.3194389622812701,0.7019501263334197,0.01820209455939756,0.2197634264565917,0.020576344268296878,0.0038151765838072595
2025-05-01,1.1171726688215093,0.061938742429621135,0.3027468347816744,0.8939699339024388,0.12965690916178196,0.25990343114322084,0.12456767539724095,0.14443332274692375,0.019184706460590242,0.2432553454873525,0.13077700879493614,0.3191647135796858,0.7050954838133748,0.0181081265681407,0.21904964408943003,0.020519602119139294,0.003260171238520878
2025-06-01,1.130274654382357,0.06183107098066652,0.3134446698149878,0.8977691523233381,0.12942954980191312,0.26882023727277915,0.1246933073885864,0.14473273576011278,0.01877458948488074,0.2406442267939665,0.13090343203943267,0.31957903238286894,0.7193343545170533,0.018140690056982173,0.2187122000076813,0.020581438176289345,0.002690195754235602
2025-07-01,1.1428239604558053,0.061861411872812105,0.3248297673739643,0.9016723314413776,0.1293849666556669,0.2779484820209338,0.12492985560857438,0.14503309553074753,0.01822227399357594,0.24745282531527496,0.13141583643696758,0.320407062925802,0.736531738120363,0.01829562758946476,0.21929489212685474,0.020683602224041024,0.002292904510745315
