,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Ecology,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Information Systems,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Tire Balancing And Rotation,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Instructional Strategies
2024-03-01,0.00016984867190279762,0.00016298904867416734,1.4040974389107084,3.6702344462473196e-05,-0.00020163499277091258,-1.3065951691812852e-06,0.0007115536348081391,8.183064556524424e-05,-0.0001056065903208866,0.0005201367886255998,0.009973433339158557,0.001455969905483384,-0.0012054381756308205,2.798551257439216e-05,0.004086074920573522,0.0007477575256043443,0.00274471864740232,0.0008341276234506062,0.0006367169360361073,0.00011250648335145338,0.001103185407165922,0.002096026642714728,0.0010535095290306919,0.0002646939088339511,0.0013925236959420508,0.00014790967157907517,-0.0003300899070623917,0.00015033332985618154,0.0007856733788705943,0.0028322059932547098,-7.341579018315064e-05,9.767489756617714e-05
2024-04-01,7.779293867931378e-05,0.0001736791927603128,1.9820917477007438,3.4475843408824955e-05,-0.00020033408742898534,-1.0383274592002662e-05,0.0007250866599243082,3.401398246345635e-05,-9.450490892228875e-05,0.0004315119909859565,0.010251909902526867,0.0016280776022843985,-0.0007799009630456595,3.42910214771001e-05,0.0044064122315163115,0.0008203933745577854,0.0026760111724124765,0.0008377520867917641,0.0006541226772084471,0.00010060982997919498,0.0011152709332358235,0.0021485030462166706,0.0011017755127922459,0.00024265760086498815,0.0018153115916416805,0.00015483860045114936,-0.00027660049253004756,0.0002213466266248689,0.0008652678462072087,0.002748459062631577,-6.641279270398989e-05,6.930868239374188e-05
2024-05-01,5.915905007490975e-05,0.00017521484010922463,2.8054516728788257,3.0752417962797123e-05,-0.00016998661201648915,-1.7967811316802324e-05,0.0007561041295095868,4.0081700675261706e-05,-9.383839063825973e-05,0.0003293125985597972,0.010506952238822274,0.0018112061461542915,-6.822976692683249e-05,4.2888216948344014e-05,0.004785632846442518,0.0009399287141280854,0.0026459419358671925,0.0008411274981373585,0.0006512463568019598,8.850193131808515e-05,0.0011273548735920534,0.002224617732360965,0.0011391986371721463,0.00022582588182782368,0.0020891599372880962,0.00016193849124314713,-0.0002422052670992437,0.0003076144569429132,0.0009520249359676507,0.002631998884838124,-6.261699642309133e-05,4.308663692022475e-05
2024-06-01,7.334687943162611e-05,0.00017794248656750054,3.968373589261403,2.75236316216061e-05,-8.992498240886459e-05,-1.976629690617957e-05,0.0008698454237623822,8.82558643172617e-05,-0.00010857620154488321,0.00023156861756970135,0.010814421529834311,0.001980990396295002,0.0013237602932660909,5.008396759256108e-05,0.005107023502088622,0.0010499609384401853,0.002589213332719947,0.0008443752401388253,0.0006847682195875669,7.889103802901688e-05,0.0011394370076748973,0.0023210433280134116,0.0011481325125089839,0.0002270345524111704,0.0022294194807865953,0.0001692088171741762,-0.00024112131876995944,0.0003968390656715652,0.0010465061380858336,0.0024983962728638673,-6.332897988031736e-05,1.6361513559607192e-05
2024-07-01,5.895796858887935e-05,0.00017985563686557848,5.608054762741469,3.705940053671754e-05,-5.867464478119351e-05,-1.4718159860027548e-05,0.001050256791418697,0.0001351546769907812,-0.00012694145524232958,0.00019023281420554793,0.01127946468375719,0.002113409777222344,0.004138856284920602,5.38589058283318e-05,0.005270302241829393,0.0010615283188591805,0.002450024346018024,0.0008476077704336448,0.0007192022966240019,7.03072384761597e-05,0.0011515172096628434,0.0024206341737304862,0.0011566376980937584,0.00024822910914116636,0.002317700474043711,0.00017664906302489395,-0.00026794037208649756,0.00047614224503540623,0.0011493162130994088,0.0023526865682837695,-6.239138724589962e-05,-8.186665818139683e-07
2024-08-01,3.550227938719445e-05,0.00017303871405486301,7.927813809640381,4.85887066507124e-05,-0.00011663925918714479,-6.0853783013923695e-06,0.00118332891753668,0.00015450222836242954,-0.00013770029058654895,0.00019831875713739462,0.011988991075879554,0.002190081489788272,0.008796875017205583,5.4977798023107976e-05,0.0052982011272583,0.000998279138808803,0.002240809211288476,0.0008509031724508379,0.0007392210957942805,6.132745355502786e-05,0.0011635954237212414,0.002503197720464281,0.0011844949814222789,0.00027928098561694095,0.0024344134315218463,0.0001842587227769648,-0.0003083781953098281,0.0005495343842936797,0.001261106761141293,0.002257680397296097,-6.285058286519186e-05,-7.136056686314389e-06
2024-09-01,5.100863628871384e-05,0.00016030964263397148,11.201300476195042,5.4244006068967104e-05,-0.00014929497294758167,9.240737161277844e-07,0.0011846417976886215,0.00015327184214887442,-0.0001360844122417337,0.00021590867930293607,0.012831387359824774,0.0022039541540266583,0.014763169577847053,5.343492612294551e-05,0.005246341114955441,0.0009239771526670242,0.0020598489184472674,0.0008542960218137118,0.0007447817010013671,5.285418897753145e-05,0.0011756716450613022,0.0025575728501979205,0.0012171436726592668,0.0003033525357137184,0.0025905316961945908,0.0001920372977971747,-0.0003605362143276677,0.0006309155037526467,0.001382580010343793,0.0022461281341661986,-6.79757132183807e-05,-8.652297447923552e-06
2024-10-01,6.835198609046652e-05,0.00014632533801804074,15.82877461382654,5.7673510071318104e-05,-6.981179452113378e-05,2.483900976363756e-06,0.001130601967318993,0.00015041702418926828,-0.0001210722217793101,0.00022498266550716666,0.01357196683952489,0.0021636847699422696,0.02076607661361559,4.771821611635918e-05,0.005277798275104889,0.0008616385254706099,0.001971542800011005,0.000857782332736122,0.0007663058983677673,4.6636832169450826e-05,0.001187745905489882,0.0025836861531595965,0.0012528295209141903,0.00030558794171049253,0.0027045393812510045,0.00019998429544033127,-0.000403766332918443,0.0007204238737344134,0.001514492860543022,0.0023120267461108467,-8.017127444560154e-05,-5.824045621433447e-06
2024-11-01,3.160782474489045e-05,0.00013298113902486666,22.389024448862525,5.760522084444026e-05,5.1484821736003655e-05,-1.5209870643006052e-06,0.0011557488083610156,0.0001292778809925585,-9.744078516569018e-05,0.00020151338918157743,0.01407669616555603,0.0020941162601858655,0.02559162412133812,3.805020921734734e-05,0.005526554001758863,0.0008256809316728009,0.001957136450506449,0.0008613331162657484,0.0007716134075135983,4.3363479265379266e-05,0.0011998182624268162,0.0025849476890315703,0.001301916980950105,0.000280639845537259,0.0026441312044842686,0.00020809922797416797,-0.00042661345050967617,0.0008124200342006398,0.0016576612150616646,0.002369363670471563,-9.477832267225757e-05,8.187388094080882e-06
2024-12-01,2.6092575062259334e-05,0.00012004337725625997,31.67660547452271,5.852223241653814e-05,0.00011676827817038269,-8.51565843181231e-06,0.0012798672759533553,9.34009705985324e-05,-8.013871028120759e-05,0.00026045704229027964,0.014397365766847763,0.002031322523392366,0.028699014010122155,2.7304824858670023e-05,0.006023992443375956,0.0008069168952157884,0.0019425834378920246,0.0008649103543186552,0.0007853183877596133,4.281812527818981e-05,0.0012118887905966309,0.0025629955437882807,0.001342650304079611,0.00023548791293364268,0.002310841372810215,0.0002163816117518372,-0.00043582497268536386,0.0009082232065896584,0.0018129646318610579,0.0023034810290618627,-0.00010596974263965721,3.0818618656148326e-05
2025-01-01,0.00015111828746136753,0.00011713011861762236,44.82836719080701,5.541501250310913e-05,0.00014119433242198125,-1.5572693558123018e-05,0.001497826452780898,4.5815556223080745e-05,-7.80862329273934e-05,0.0004771274784438668,0.014652129947722161,0.0020132286693800828,0.030557617290198628,1.771830693192716e-05,0.006672783653110451,0.000776370629643393,0.0018622352114926947,0.0008684803864279784,0.0007861988349505959,4.478466750570221e-05,0.0012239575757800143,0.0025216188602218462,0.0013649783974465813,0.00018635416138156296,0.0017151469925156108,0.00022483096657477568,-0.00045164211061396247,0.0009988130570599213,0.0019813513250271798,0.0021224442329520156,-0.00012203285883107725,5.196269589813651e-05
2025-02-01,0.0003209259901575376,0.00012100011782072776,63.46046719020854,4.686176587040514e-05,0.00023386216068411385,-2.0472316231492974e-05,0.0019447620369807584,1.9765578342744068e-05,-8.781745504051314e-05,0.0007408663824310581,0.014999384924897977,0.002068967687016459,0.032463051665245275,8.779312819585982e-06,0.007289753129433645,0.0007396156188522545,0.0017032152787428818,0.0008720219056265583,0.0008414191454736281,4.884658413342193e-05,0.0012360247101490297,0.0024724964824652824,0.001377393302191468,0.00015118844359488892,0.0009907814478019637,0.0002334468152019481,-0.0004967576326146526,0.001045069274388779,0.0021638435480774605,0.0018768823608048264,-0.0001425508365652096,7.02514234465206e-05
2025-03-01,0.0004128925830947653,0.00011944568860917408,89.82420978291029,2.8912524183706515e-05,0.00046153582713119926,-2.184264378722421e-05,0.0029384400086904486,4.3709930069567624e-05,-0.00010103605539517963,0.0008203441042069539,0.015579803509180618,0.0022104723784290288,0.03562067908195173,-8.127863579908071e-07,0.0077360245866777665,0.0006975690078732441,0.0015035904051089945,0.0008755280617819433,0.0008793289883438325,5.383824150461471e-05,0.0012480902888175839,0.0024324634535366203,0.001394146545043066,0.0001412081943808921,0.0003321909541048728,0.00024222868297164263,-0.0005597223394387266,0.0010197498604920174,0.0023615433917368216,0.0016514708431600905,-0.00015740369715177484,9.586893835832722e-05
2025-04-01,0.00048394439839789154,0.0001217540648502797,127.13032356099794,7.395085540347313e-06,0.0007175195564821763,-1.9180022619465924e-05,0.004728961726497337,8.090544368404072e-05,-0.00010931938128903469,0.0006059568554915344,0.016378648970075172,0.0024285075737641684,0.04018384940699431,-1.0976398502486446e-05,0.00789492154698394,0.0006299266640595444,0.001362594954789661,0.0008790039177123823,0.0009107299109897245,5.851851115832842e-05,0.001260154407322109,0.00241304924051996,0.001402772784700757,0.00015556046049990991,-0.00011166982739831176,0.0002511760975098089,-0.0006196214230204022,0.0009374196842350782,0.0025756390304931963,0.0015474368233166884,-0.00016195644610160218,0.0001312011095611862
2025-05-01,0.0006010172322049314,0.00013256836674204996,179.9330094715252,-9.919962567241142e-06,0.0008315988159008358,-1.3223273322327497e-05,0.007197702704341119,0.00010642732214133309,-0.00010750869346493518,0.000371108226250307,0.017305396693032157,0.002693670798957706,0.04457148767578401,-2.1028245431674478e-05,0.0077567280567969405,0.0005912498400555385,0.0013504602365042558,0.0008824613867191903,0.0009345882284950482,6.277660366338177e-05,0.0012722171598121292,0.0024126443788936125,0.0014188267921010302,0.00018192909438053393,-0.0003218302116605664,0.0002602885885049408,-0.0006624273377039205,0.0008335901807181531,0.002807411454314895,0.0015798204249289185,-0.00016821247384047653,0.00017239460162199067
2025-06-01,0.000647704239513954,0.00014591825718088947,254.63105303720545,-2.674447330576991e-05,0.0008514485793156416,-5.933830226520086e-06,0.009841190692498648,0.00010836678097052494,-0.00010176785966792054,0.0006763551673962749,0.018287312637987642,0.0029618297993933744,0.04540303989568178,-3.099485635393485e-05,0.007429762698690674,0.0006130954576055614,0.0014312398135976354,0.0008859138183100569,0.0009525818341900017,6.730707405472254e-05,0.0012842786377805678,0.00241871002328705,0.0014318901932203788,0.00020312242633477317,-0.0004146029778876511,0.0002695656875341272,-0.0006858203385848058,0.0007413711752312807,0.0030582417243381005,0.0017287088846637743,-0.0001871809827648457,0.0002101278373402586
2025-07-01,0.00058136751621324,0.0001643261607996241,360.3250499432717,-4.3952321822826806e-05,0.0009917141128811084,-2.6729134499002133e-07,0.012138204652458424,9.055286923015748e-05,-0.000106165051382588,0.0017471797958230272,0.019177591863625016,0.0031830779793913275,0.038852925392617435,-4.072769947537738e-05,0.0070927151014567955,0.0007314632333667995,0.0014518201230669663,0.0008893718349559377,0.0010087979761568273,7.170196377128627e-05,0.001296338929202561,0.0024169373207840175,0.0014375128332083473,0.00020650894096684665,-0.0005570204777835771,0.0002790069279284481,-0.0006878735430984229,0.0006873478079851609,0.0033296187940796544,0.0019502641939536638,-0.00020701087687071583,0.0002442426556214533
