,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Blogs,Skill: Ecology,Skill: Microsoft Teams,Skill: Risk Awareness,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Information Systems,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2023-11-01,0.0004262131387296326,0.00030852136319673676,0.001515155242343318,0.0006636980800493206,0.002840719879070762,6.898572996734428e-05,0.03175438265638594,0.0003304779852696424,0.00011381494145786244,4.0010010951440104e-05,0.00011025154533152431,0.0004338941936658478,3.732869260565053e-05,0.00016441943260901728,0.00038407878128187095,0.07319682617543799,0.006645984731626352,-7.5782471748863e-07,5.097349393640019e-05,0.0004219173398900675,0.00025457495497271097,0.00015141453080032318,0.0002983914093529017,0.0011288574417093922,-3.4017934821004632e-06,0.00026289495279838593,-2.487854481686831e-05,0.01628173304389112,0.0017972137356212256,0.01819514885750486,-4.870827267458965e-05,0.009381152413691876,0.003053603911212434,0.005563888739806312,1.0001640072492563e-05,0.005302917602131066,0.016407989901369994,0.00027958237319484277
2023-12-01,0.0004224451182472755,0.00031526130613086486,0.0015460049626955762,0.0006775648621861481,0.0028684869401934326,6.467738136464756e-05,0.032005860393501215,0.000471946051411036,0.000125320994292845,0.00014699928067987667,0.0001158511682891707,0.0004354182722534199,2.117542660915161e-05,0.00018029729092524304,0.0003236000486841519,0.07279201282686217,0.00665188190100712,-3.478992612558022e-06,1.2944498692262429e-05,0.00037798129435870375,0.00026639347534599967,9.225830736665585e-05,0.00031443168040738294,0.001049924018401365,-1.1794187432087404e-05,0.00031054962187743645,-0.00048019384412351015,0.016695272497534136,0.0016811851434441413,0.01841453006846681,-7.364151835302627e-05,0.009306914066742463,0.003066107313200543,0.005376931666200471,1.0682694120662195e-05,0.005336996277763649,0.016730391140060707,0.0002522697293553428
2024-01-01,0.0004815827298135268,0.0003153137264386309,0.0015760462773047085,0.0006984467469026063,0.0028971758236561057,5.6983989222087904e-05,0.03236475519213936,0.0007537856670954972,0.00014300925206184832,-3.089445000166208e-05,0.00011994295172255787,0.00044234822282945754,3.236605642345324e-05,0.00018467873974380638,0.00029433415261772287,0.07230292253598523,0.006602671584890884,-3.2963029546375494e-06,-1.995584232544558e-05,0.00033172578532910096,0.00026786239377301203,3.4342267230514604e-05,0.000326828553660534,0.0010211213875117833,-2.4859733853750053e-05,0.00035457077424996396,-0.0009209234972534022,0.0170110556287576,0.0016020556394857337,0.01850332659679351,-9.566824483009872e-05,0.0092957763868809,0.003097818655896181,0.005267039030656583,1.1281958695263955e-05,0.005330234616138417,0.016740101921064277,0.00021838247637550419
2024-02-01,0.0005955547097540616,0.00031123804734669414,0.0016630281565459277,0.0007110019801313866,0.0029127159478882013,4.3689076232888594e-05,0.03285706734354654,0.0010399630791500347,0.0001555654385211407,-0.0004170866635680783,0.00012118066426995626,0.0004649612741311561,7.861460088955219e-05,0.00019918684894275248,0.0002920353009606822,0.07157248087260894,0.006566466640877284,1.8262145219737449e-06,-5.9578411911892444e-05,0.0003116162891054658,0.00026488157830170396,-7.084665511238649e-06,0.00034195955652751523,0.0010325371730712557,-1.9675666606227768e-05,0.00037862532042808023,-0.0013113499617163412,0.01708959375446075,0.0015634590708867254,0.01853826714444148,-0.00011874123766586063,0.009247497775112388,0.003141209443662604,0.0052556095041348455,1.1786133337322815e-05,0.005268538769966663,0.01640433735654615,0.0001826463878607322
2024-03-01,0.000663575374383534,0.0003140511006243839,0.0017909289700429932,0.0007147769098204313,0.00296019233671273,3.362530143271797e-05,0.0334821813142209,0.0011388515368423425,0.00014696167912353446,-9.103324604833928e-05,0.00012151929722509828,0.0004921005764670105,0.0001339058212728176,0.00022807736522866278,0.0003154726863849826,0.07051139811852299,0.0065268679615353535,1.0766357364126137e-05,-9.480255654932852e-05,0.00032193386553393965,0.0002599852172431268,-3.079696653326898e-05,0.0003598851594845447,0.0010339928088487723,7.282402442058738e-07,0.00036658803138279214,-0.0016038313256615234,0.017048984480568356,0.0015267545621611884,0.018537242897364234,-0.00012131242509556965,0.009126804220652616,0.0031852851755521825,0.005351147551644662,1.2060840539725434e-05,0.005175721168289842,0.01618342423828779,0.00018061150865761506
2024-04-01,0.0006328603756847395,0.0003320282207454956,0.0019411512130990917,0.0007274642410498762,0.0030542282139366336,3.6582382444343484e-05,0.034113834809303405,0.0010413576005641853,0.00012011382214977366,0.0008376068844818517,0.00011966181630233873,0.0004754844983945099,0.00015920498329876875,0.00025363275228308413,0.00036428436862462034,0.0689372791275659,0.00655000713196298,2.0266343697674988e-05,-0.00011827284578480083,0.00034812717485043615,0.0002494811552459469,-3.902177435934274e-05,0.0003768900429635689,0.001025809220446532,3.319653990062365e-05,0.00034026177038259465,-0.0018279786277966864,0.0170279975695534,0.00146670324653918,0.018652778551835156,-0.00010613941054604312,0.008983124427159365,0.003207490432238713,0.005454750429659951,1.1976715820019428e-05,0.005102274672909592,0.016162489543436347,0.00021953253677659836
2024-05-01,0.0005390257042476943,0.0003405080322204204,0.0020743806870565967,0.000744840164785131,0.003057344968184737,4.075447118056602e-05,0.034711611173395565,0.0009477844969391805,9.045039545421942e-05,0.0013516198904956842,0.00011096072194926083,0.00040240383044785904,0.00013179765310021582,0.0002595709417181789,0.0004225297498347435,0.0669867066650784,0.006574585611359151,2.6169265663901346e-05,-0.00013795354013025675,0.0003711865717484903,0.00023269512791178172,-3.8128082036987404e-05,0.0004034329193451629,0.0010182836307969351,6.450156324396968e-05,0.00033391617654057114,-0.002095357896093927,0.017144323384700816,0.0013885206908677184,0.018835495986943895,-9.259809855172716e-05,0.008805942504595883,0.003216007151062439,0.005588393938411268,1.1543716779581169e-05,0.005049448770568229,0.01614014467945424,0.000260149759301779
2024-06-01,0.0004170537045111749,0.00032809585154279047,0.002177460539669006,0.000765813096983971,0.0029543482091545755,3.8876840724707325e-05,0.035337264952396544,0.0010354063532375599,6.842842121751457e-05,0.0012191823478612084,9.490037147516597e-05,0.0003182368605950283,6.989456784939411e-05,0.0002466041216134835,0.0004849055355123476,0.06495898653794646,0.006628424009627713,2.6415243845193017e-05,-0.00016287515906748072,0.000376465990028241,0.00020659920725033936,-3.471284015218879e-05,0.0004368225099849965,0.0010231077212327715,7.510993321472635e-05,0.00034585026674087904,-0.0024790097712395977,0.017516886720307625,0.001312098508127352,0.018919852471430135,-0.00010077096969509229,0.008536161667714839,0.0032113436383109225,0.005613101393788951,1.0930424135451192e-05,0.0049554334071270755,0.016115009639158885,0.00026385762096181923
2024-07-01,0.00035406141638442355,0.0003222684397773567,0.0022941198502070327,0.0007955773957055531,0.002864415896305072,3.280194123620641e-05,0.03602919114669181,0.0012611478279652526,4.101209730104295e-05,0.0008704266697130495,7.84916060937221e-05,0.0002554223428169309,1.3456121267945163e-05,0.00022156287177359625,0.0005510570176037024,0.06332196250115046,0.006733394831711475,2.4552236864690057e-05,-0.00018573965384114025,0.0003570481825683977,0.00017120226606014973,-3.418938926367631e-05,0.0004785871468287201,0.0010503453864877648,5.7508446246648634e-05,0.00035317152068703277,-0.003004622127791686,0.017976837076874717,0.0012403244621336297,0.018914114595657207,-0.00012038229210049646,0.00821190117800119,0.0031890799188523077,0.00553388110714383,1.0270472034182553e-05,0.004782788202592472,0.016027726407472354,0.00022901380250250718
2024-08-01,0.00037090305939889526,0.0003305438147004052,0.00239195096979046,0.000822561738944203,0.002820024509374866,3.0180217008658343e-05,0.036690033373773655,0.0014894167984017604,-3.312645768111956e-06,0.0014737521164138593,6.547684372087268e-05,0.00021098219046527492,-2.1432457773004447e-07,0.00018373366817714878,0.0006091441649026924,0.062116117354431295,0.006783599673216423,2.424572913440568e-05,-0.00019138703278511122,0.0003162317241355917,0.0001315103733691352,-4.034869631012482e-05,0.0005318522998350478,0.0010724197308661725,4.971730611342818e-06,0.00035314586012514143,-0.0035949988088415574,0.018311891469988587,0.001182255746758057,0.018833168552020076,-0.00013416892735971579,0.00811476606613622,0.003199050716374327,0.005470774740498918,9.584727759758474e-06,0.0045202555587734545,0.01578107713123027,0.00019334662517052532
2024-09-01,0.0004118147009184395,0.000351116486459678,0.0024965457255261498,0.0008355506998413241,0.002718661596835532,3.008345822479993e-05,0.03720630571892339,0.0016989902109318838,-4.33308393927733e-05,0.0019446200974138877,5.7026398306549736e-05,0.000193338087651445,2.4526321110838144e-05,0.00013229016787751473,0.000660526394952234,0.06097824464080874,0.006833312510276109,2.6556330521174918e-05,-0.0002145492815439897,0.0002736871823221137,8.717164056076495e-05,-5.107496229484336e-05,0.0005978085193033991,0.0010906675547002823,-6.497476085700536e-05,0.0003622794186844361,-0.00412205385624816,0.018386844574469565,0.0011349097348225374,0.018756685538649027,-0.00013148049927905441,0.008350062319505414,0.003267176490310642,0.005533337291937399,8.894481647055762e-06,0.004167695837675808,0.015778434202848052,0.0001696037583443559
2024-10-01,0.00047113953421942014,0.00036310138197128225,0.0026450821313454805,0.0008410512190378095,0.0025342885239612962,2.9887207115365393e-05,0.03758762728368574,0.0019194909092026472,-5.9323562249677684e-05,0.0013151121897826358,5.3650124149459996e-05,0.00020832771303160252,5.415092049590423e-05,8.018701180657038e-05,0.0007119509557197313,0.059836953988862115,0.006877992130483592,3.3513908594165904e-05,-0.00024390163130636722,0.00025759149025571205,4.368353567277904e-05,-5.492879016300226e-05,0.0006827723655508213,0.0011205028068076175,-0.00011728322071617205,0.0003832528216954679,-0.00449728896472255,0.01817187921506317,0.001084766490272988,0.018656449071750028,-0.00012018087144932385,0.00868755513545097,0.0034065139349604085,0.005709247400912365,8.214090730243478e-06,0.00381244883016266,0.016110437230843072,0.00015911299807035574
2024-11-01,0.0005542913224589183,0.00037014203850617346,0.0028587609996821957,0.0008484116742711812,0.0024166469709132623,2.7852866039957227e-05,0.03786298934609831,0.0020567358371154356,-5.597192199486394e-05,0.0005037598079398289,4.872071175030893e-05,0.00020660005289671764,5.4872495661140874e-05,4.6991869951822465e-05,0.000740083479583805,0.05855993594874508,0.006910307777163499,4.3822617640483925e-05,-0.00026202716701324445,0.00028258443351224303,5.749956636562923e-06,-4.752907567612274e-05,0.0008030415153817911,0.0011615599010761119,-0.00014398735482319778,0.00039386066596071057,-0.004781373423263402,0.01791033038779976,0.0010264716545268313,0.018549810209058822,-0.00010384442987848434,0.008912561848036387,0.0035602113584061283,0.005899528766998637,7.550987448566403e-06,0.003557023887742987,0.01628460277437077,0.00019108242351838938
2024-12-01,0.0006279935941304061,0.0003814503769948456,0.0031196345454925604,0.0008500861100065925,0.0023378290899684537,2.4216102756795152e-05,0.03831979903872205,0.001997457005086251,-4.6258900498052756e-05,0.0003943308531703882,3.899701418206845e-05,0.00013723100924773894,1.219497415589355e-05,3.6948034787367566e-05,0.0007289698545378603,0.05714330189772829,0.00691359632406787,5.174399298847585e-05,-0.00028848256104360215,0.00034170183456780725,-2.347806631252449e-05,-3.4066134921546885e-05,0.0009596135017052515,0.0012102611929434809,-0.00015007608480728337,0.00036951903744070056,-0.005133305095143551,0.017787666163742652,0.0009598349380128368,0.01846518169011453,-7.109879540563364e-05,0.009041796665992686,0.0036692518368959337,0.00596854366504048,6.9192624077391375e-06,0.003391866397908923,0.016204157650440653,0.0002618365720117443
2025-01-01,0.0006647388836485494,0.00039061103752693665,0.0033909616417156594,0.0008578667944093222,0.002259667284412976,2.9875106619726077e-05,0.03910644336839117,0.0018079971414097257,-2.522166581043666e-05,0.0017303065586356684,3.0888471794876014e-05,3.397821451718831e-05,-4.862174802769124e-05,3.4555141761682224e-05,0.0006929052676761887,0.05569347379112124,0.006760938014473908,5.004021355519328e-05,-0.0003208901748278017,0.0003972808371051607,-4.412157107285664e-05,-1.8661372595515317e-05,0.001148868861531667,0.0012334243962202835,-0.000157968272314187,0.0003213768800648801,-0.005817405244066338,0.017829005710529755,0.0008750695085099243,0.01838429517990701,-3.054295453640276e-05,0.009154006951859677,0.0037181847635384736,0.005882248279267036,6.312768921257337e-06,0.0033075085315464187,0.016156423746133134,0.000314807349258613
2025-02-01,0.000636081778829872,0.00039988318291823505,0.0036418864495752663,0.0008840223696277697,0.002175682660818728,3.958083425600393e-05,0.04003515544335052,0.0017046036348258666,1.2746322820231026e-05,0.0016879487542422727,2.419698035840103e-05,-6.72169025937268e-05,-8.577349128158907e-05,2.5888601812770686e-05,0.000638329186058613,0.05452059533552116,0.006491487988102186,3.911260187930432e-05,-0.00034743459407030476,0.0004094514208991565,-5.8183106701503964e-05,-1.1027185449786185e-05,0.0013772477943317166,0.0012141787123537415,-0.0001827145550372067,0.0002929713451899255,-0.0068592428008596214,0.01799279245274215,0.0007715164042289861,0.01823677686399911,8.358062220167238e-06,0.009250979173563878,0.003736583350471824,0.005763805707014893,5.75128253162301e-06,0.0033061924626897185,0.0161584787676632,0.00029658900802468746
2025-03-01,0.0005823029545359529,0.0004153342181692309,0.003889127192198082,0.0009152466926397026,0.002130555009925798,3.9262315644719215e-05,0.0408220035481799,0.001771848913040042,4.788188664637669e-05,0.00022001333333207225,1.5830126597243935e-05,-0.00015715993861173858,-5.998250814186551e-05,1.6362809173630678e-05,0.0005771728362344734,0.05352521941544612,0.006266677960825731,2.9050004833956723e-05,-0.0003578812815147407,0.00037533613226794083,-6.5296296427831e-05,-1.2332370001447141e-05,0.0016382358317927742,0.0011827519545472664,-0.00020918808364594278,0.0003129126187362447,-0.008148366178468647,0.018038906044694422,0.0006842981029029484,0.01813227559521761,2.102377089951155e-05,0.00930205748412561,0.003766779188702244,0.005583913882538941,5.300634584653793e-06,0.0034276767700024556,0.016049030450053466,0.00023090411878728544
2025-04-01,0.0005442061960770593,0.0004404545208118826,0.00410782475620753,0.0009249047217753944,0.002132691268576224,2.193538573119369e-05,0.041420345631951135,0.0018531424837664652,7.210000292130986e-05,-0.0003385832265473557,1.016509347644728e-05,-0.00021505921625680763,2.848518463803107e-05,2.1813135955485777e-05,0.0005417536471206809,0.05288808493086507,0.0061277178835280974,2.4040799994897848e-05,-0.000364837892317672,0.000328004611351321,-6.758437410488646e-05,-1.5640526381266624e-05,0.0019363302556981057,0.001162045165845108,-0.00022705299784730413,0.0003426990455599833,-0.009503804116898464,0.01777230838514772,0.0006419083364174922,0.018102045873292484,2.511301577408237e-05,0.009374963022045752,0.003804722446580262,0.005439876088398455,5.028788524895409e-06,0.003607446803474006,0.01601521682222376,0.0001902449173009109
2025-05-01,0.000494659856255019,0.00047819483976911095,0.004345972276995294,0.000921243164389668,0.0021603743484453707,7.463254953993592e-06,0.04184498109041894,0.0018016245115006003,0.00010553654899500026,0.0005418583172228658,8.099152343037387e-06,-0.0002017324656621147,0.00013179522914340887,4.867204317023853e-05,0.0005402168547114051,0.05275647777241002,0.006145700675889931,2.561435296745949e-05,-0.0003659643438197474,0.00030722889081768106,-6.438635881664552e-05,-1.4084954242117354e-05,0.002268946682017076,0.0011614491450621354,-0.00023472340637926552,0.0003457887690451332,-0.010787462311267726,0.01725245649234087,0.0006119593646408917,0.01808932424246735,3.2912303229707456e-05,0.009570514838597546,0.003807972418583926,0.00533203925182258,4.948623014176095e-06,0.003749870222785991,0.016126195400395532,0.00019876964990337537
2025-06-01,0.00046038198398211334,0.0005038711912373684,0.0046428209649546845,0.0009381823891041925,0.0021941108632947005,5.480326814187334e-06,0.04215637912566921,0.0016806631207095567,0.0001544711447109528,0.002340080892733741,4.626027826021536e-06,-0.00016476951639249552,0.0001803544567685983,9.110744625242349e-05,0.0005532327583930168,0.053186731243487995,0.006230227616137731,3.0086272358019082e-05,-0.0003551098755879864,0.00032360687213521256,-5.402070300436746e-05,-4.017534690943742e-06,0.002636487489488667,0.0011601885038589562,-0.0002355015341597103,0.0003365252259144812,-0.01206765732202672,0.01673837382162792,0.0005675416317713806,0.018112252979687573,6.121692431735264e-05,0.009900439354664146,0.003785625174270558,0.005269692903797118,5.0066807069972805e-06,0.0038527496608810894,0.016194751014470606,0.0002617837325022646
2025-07-01,0.00047247493253325343,0.0004989944240751448,0.005006440569387624,0.0009679546660956987,0.0022745376994087324,1.0220716460685342e-05,0.042502696420866605,0.0016284714105080896,0.000187746433997707,0.0011313991954803799,-4.264014990022405e-06,-0.00018724660591419844,0.00014043771067284995,0.00014329360122548163,0.0005768158434990991,0.05418424006764652,0.006306500129379616,3.3378775590015746e-05,-0.0003522324441407697,0.0003592495508581582,-3.521854748083155e-05,1.3175534242487199e-05,0.003055005180420411,0.0011219731850945762,-0.0002426841883908225,0.00034085411409473184,-0.01359594829274258,0.016478447767987684,0.0005078906458486935,0.018156646331174496,9.753840965952419e-05,0.010163976566243255,0.003730505547573318,0.005275842465481608,5.159342428619172e-06,0.003973531827108761,0.01628086391046106,0.0003557986720323969
