,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Blogs,Skill: Ecology,Skill: Risk Awareness,Skill: Hydraulics,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Tire Balancing And Rotation,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2023-11-01,1.2146839032847403e-05,0.00045028775877947063,0.0006014704730024102,0.003484378752087389,5.6777333519129905e-05,0.00022242814032093436,0.0010624037404241035,0.0004455315316802544,5.362930116012385e-05,7.647036500750787e-05,-0.0004166233462708328,0.00048669675663028545,0.0013054815507038844,0.002952635091596118,-7.327331278791623e-06,0.0001842231787294278,1.3153320601383795e-05,0.000770092121109611,0.0022271293140485485,9.366046306258087e-05,0.0006821459536268249,0.05128895308079073,-4.44928682443112e-07,0.0032931213245992654,-2.2750631212378682e-05,0.001003841888089539,0.000933648478143215,3.925053156094519e-05,0.0026477575740499917,0.0026159621893349855,4.480689107029733e-05
2023-12-01,1.2159724642001806e-05,0.00048203878587755683,0.0005909109540133351,0.0034969204636274972,5.683217914263029e-05,0.00021017298720002185,0.0011170997202804788,0.00044756046131465976,5.391428032751142e-05,8.526667938443496e-05,-0.0005078583810562772,0.000447425742808538,0.0013863427837076236,0.003202758645623606,-9.015741993026558e-06,0.00019995033439939962,1.7538909060345955e-05,0.0007298797098888882,0.0022443179771169095,0.00012686325282845737,0.0006813344307592194,0.050691604938162695,5.491529094879121e-07,0.0030244848682041475,-6.44328944180265e-05,0.0009192773268660282,0.0009294441124734739,3.9610815548951975e-05,0.002634375040848303,0.0028995884459186196,5.108921531991381e-05
2024-01-01,1.2168358765252537e-05,0.000524536163691258,0.0005803349165216544,0.0034535649648611442,5.661973458816896e-05,0.00020205166643920953,0.0011784271616035688,0.00043561135099388806,5.4083341167993816e-05,0.00010384085028443272,-0.0006090394359815029,0.0004206650053173507,0.0014345013068703888,0.00347705144482694,-9.520243121988121e-06,0.00019986172260955722,2.0049270245434023e-05,0.0008072652787557166,0.0022568154639667167,0.00015950420093000344,0.0006800363790702278,0.049939314541688345,1.977401252391378e-06,0.0028634001344758553,-0.0001136452079686693,0.0008335244358441273,0.0009253602065041503,4.0153207917883634e-05,0.0026214909694173287,0.0032237708632092653,5.46903082054694e-05
2024-02-01,1.2174243335869642e-05,0.0005733924949513961,0.0005701581217851591,0.003349432115814042,5.622396637724992e-05,0.00020716025300934122,0.001250252296623045,0.00041000381180351865,5.415029663315079e-05,0.000128156011431067,-0.000710833908326527,0.0004066190029112731,0.0014281682554938369,0.0037787328356922757,-8.579055562004101e-06,0.00018368306489352038,2.1364477638366e-05,0.0009607591342054942,0.00225893249233633,0.0001816856929542124,0.000678369688325498,0.04916482095429027,3.884718401228973e-06,0.002781653566089131,-0.00016984596006222678,0.0007914510998487076,0.0009214223991286845,4.072382647147561e-05,0.0026090859760682186,0.003605179195269212,5.5328201996936934e-05
2024-03-01,1.2178464988116383e-05,0.0006151934747357154,0.0005607553469707588,0.003200092165470839,5.575279965045746e-05,0.00023081941466391993,0.001330944830347861,0.00037736769574285095,5.412921873969105e-05,0.0001504152111672624,-0.0008056955302060157,0.0004028234680318656,0.001388233431472416,0.004111523978598907,-6.78529815996417e-06,0.0001685712936707577,2.1612603339872768e-05,0.0011104700219836446,0.002254018635027208,0.00018934797144799887,0.0006764446847044551,0.04856269347836014,6.4971432968557e-06,0.002770045649633077,-0.00023192209008684027,0.0008016136322438761,0.0009176517524374372,4.120810140213568e-05,0.002597141557350111,0.004064140850825021,5.670611873565422e-05
2024-04-01,1.2181791622220243e-05,0.000635466971226861,0.000552395644724945,0.0030260537352859106,5.531453602025283e-05,0.0002708753298876356,0.0014170579635644797,0.00034592676572845426,5.403407801011066e-05,0.00016340709605191085,-0.0008912649328944523,0.00040957619508183213,0.001314429992308624,0.004479682478793104,-4.918152009800712e-06,0.00016852452240746015,2.1804720792510696e-05,0.0012065967033233734,0.00225165614020878,0.0001830825647409391,0.0006743619514897934,0.048030497476304015,9.799127750429198e-06,0.0028231850618429923,-0.00030503141796185945,0.0008617058415070844,0.0009140651028464604,4.1561378245560704e-05,0.0025856400313362545,0.004625180133734445,6.0470029248308686e-05
2024-05-01,1.2184749037033434e-05,0.000630233891587819,0.0005452134067266345,0.0028394299013401662,5.499795982331784e-05,0.00031917487715564475,0.0015081474414464658,0.00031909754004505453,5.3878438413763546e-05,0.00016965722473635114,-0.0009725162160842578,0.00043091528841478026,0.0012021245875010733,0.004888038519355622,-3.8114878525651296e-06,0.00017691568940341785,2.180498119913036e-05,0.001252214805545421,0.0022607735082032627,0.00016627405862551677,0.0006722107985925076,0.047720731739147385,1.340606882984259e-05,0.002933671035179378,-0.00037893126577037814,0.0009448790929105219,0.0009106754110790584,4.179612038667509e-05,0.002574564485204779,0.005317431295035931,6.401713698585473e-05
2024-06-01,1.2187681397270668e-05,0.0006081083377954819,0.0005392148076359005,0.0026080091674536452,5.4859110836120695e-05,0.0003657730958051312,0.001604874582891326,0.00029577517526458715,5.36752067684726e-05,0.00017167998990318372,-0.001061278554634044,0.00047090219373282203,0.0010557481819907506,0.005342033650862451,-4.0401591723434325e-06,0.00018352676745062425,2.1412024967190642e-05,0.0012560981852554926,0.0022834329823791374,0.00014380257385890061,0.0006700683239618435,0.04794983790603617,1.6869120504717455e-05,0.003093267640171313,-0.0004621474697052543,0.0010032334500943985,0.0009074921076816746,4.194555958056337e-05,0.0025638987282337856,0.00617048833517303,6.593519450126276e-05
2024-07-01,1.219079863879518e-05,0.0005822877379180989,0.0005343106814854461,0.0022889753271139973,5.491598854556366e-05,0.00040335148382412327,0.0017053669627993366,0.0002757059692487849,5.343643441651984e-05,0.0001668514360750252,-0.0011717175394413074,0.0005297256728535849,0.0008809364104572363,0.005847763535747616,-5.423420396843028e-06,0.0001823558363938313,2.087307652028688e-05,0.0011848097946821896,0.002313430906350369,0.0001207036845013192,0.000667999000862244,0.04863742728039358,1.9965411879853496e-05,0.0032828301844959936,-0.0005472761979031954,0.0009860141237837236,0.0009045214312052766,4.202878484789716e-05,0.002553627249464616,0.00721117192137594,6.882372853639491e-05
2024-08-01,1.2194213361999725e-05,0.0005628532444034366,0.0005303623474954893,0.0019324339730176254,5.515081675137123e-05,0.0004305603235119121,0.0018069003049531835,0.0002617995359131544,5.317316807097941e-05,0.00015843920911979816,-0.001313642853734637,0.000603014618222218,0.0006928172925980275,0.006412026071801196,-7.108780389904445e-06,0.00017401828577559184,1.9232852093774972e-05,0.000988317643342528,0.002340400041038019,0.00010022262242328781,0.000666054719414982,0.0496479699706551,2.2612649867368164e-05,0.0034533991289092255,-0.0006167469329029569,0.0009002397234977502,0.0009017667566064533,4.203507500521828e-05,0.0025437351794003853,0.008469645283987666,7.269759739034952e-05
2024-09-01,1.2197969302640177e-05,0.0005562793018927486,0.0005272266234921347,0.001654699767208782,5.5518215143903255e-05,0.0004524787637446556,0.001910294918718648,0.0002570399712733728,5.2895346025227956e-05,0.00015007218043250808,-0.001488212428214836,0.0006835288639856344,0.000581574354111163,0.007042376429052176,-8.16721757148154e-06,0.00016276760491272264,1.6617193373613495e-05,0.0006761851166634854,0.0023558573236589237,8.21198204331701e-05,0.0006642752083141033,0.05065600219252142,2.4607830529180616e-05,0.0035781646563432883,-0.0006772937298273448,0.0007794119540473928,0.0008992289118179656,4.1931722932693434e-05,0.002534208255202523,0.009992475031221785,7.739779930274754e-05
2024-10-01,1.2202063086834282e-05,0.0005683487936223525,0.0005247894103149466,0.0014806384309729382,5.595686158966088e-05,0.0004769570883533426,0.002020381983896713,0.0002617122664423284,5.2611735413565936e-05,0.00014290243957994475,-0.0016888898343251136,0.000762743703353289,0.0005826602903992134,0.007747190628754074,-8.12638809384559e-06,0.00014997284511617502,1.2716283055329634e-05,0.00034561482657789614,0.0023566844961698994,6.277893278337418e-05,0.0006626887628147447,0.05144788743196925,2.5603150135045474e-05,0.0035820921039984915,-0.0007223166851297173,0.0006772159574632123,0.0008969064808059356,4.168693574538403e-05,0.002525032788928805,0.0118507070331647,7.913809938692322e-05
2024-11-01,1.2206460659850463e-05,0.0006036467806316377,0.0005229823048193573,0.0013973135682949305,5.640202841894668e-05,0.0005088159369312876,0.002142347698199464,0.0002749641878103321,5.232990588564133e-05,0.00013169950291883861,-0.0019063775539746798,0.0008317741932917337,0.000672712041050603,0.008535739374521114,-7.255513289421787e-06,0.00014113511460772579,7.1493660343817645e-06,0.00011374517728979456,0.0023445011976267463,3.7764123939554955e-05,0.00066131320752203,0.05211247930924075,2.5350844879511804e-05,0.003490602283081754,-0.0007373806152866873,0.0006538014108062129,0.0008947960917700423,4.129312988910804e-05,0.002516195638424603,0.014136915433847526,7.540380293728813e-05
2024-12-01,1.221110951618731e-05,0.0006614003335628595,0.0005217820510981542,0.0014342272040380841,5.679667360886431e-05,0.0005460710253741491,0.002278832925594563,0.0002972165710035638,5.205623489189226e-05,0.00011185241874438315,-0.0021341912698231882,0.0008827965512534083,0.0008920808682751989,0.009418273916955117,-6.493598802234516e-06,0.00014014271009407816,2.2793426904628116e-06,2.7490030677268257e-05,0.002322972803256705,5.943827031200719e-06,0.0006601570267465614,0.052674532538927815,2.3865057419676187e-05,0.0033239408403926978,-0.0007174162665791057,0.0007331277011286767,0.0008928926894541014,4.077784021644329e-05,0.0025076841805367106,0.016958327018142746,6.889627965454492e-05
2025-01-01,1.2215947642309678e-05,0.000733027538312305,0.0005211968995366789,0.0015880039888581726,5.709942203364733e-05,0.0005806354480266582,0.0024300294488888126,0.00032874540388878095,5.179593975095372e-05,8.045027483685751e-05,-0.002372407340420587,0.0009110318002382147,0.0012020243441843309,0.010406125798273538,-6.883886471018161e-06,0.00014960714923874566,-6.692670103507022e-07,5.7996136692123595e-05,0.002296140612261546,-2.691489702454881e-05,0.0006592206008179839,0.052997703797174237,2.1293486762912886e-05,0.0030770074136114494,-0.0006738331263729512,0.0009094585638014189,0.0008911897908176168,4.019734070793614e-05,0.002499486286367835,0.020435905576705337,6.567056700650612e-05
2025-02-01,1.2220909905675022e-05,0.0008045179135611664,0.0005212462989144557,0.0018398428520160458,5.72886035846016e-05,0.0006024617277599549,0.0025952614438682704,0.0003661912386237953,5.1553131762242284e-05,4.4904588021194225e-05,-0.002628457604134483,0.0009154746194704371,0.0015531750786889787,0.011511822387130641,-8.866803728440037e-06,0.0001662904863350789,-2.100468254627935e-06,0.0001805911117743512,0.0022689025080793934,-4.7882995187947716e-05,0.0006584974933658437,0.05305805029274395,1.770980908510378e-05,0.0028107761979390884,-0.0006072824294995514,0.001068796813048104,0.0008896797235749031,3.9617302432983195e-05,0.002491590298331028,0.024710269247956988,6.978327397900313e-05
2025-03-01,1.2225932477949367e-05,0.0008613212100630179,0.0005219406241461514,0.0022332785711851348,5.736234534506773e-05,0.0006042677806833481,0.002774602138864556,0.00040239285585198147,5.133088781746719e-05,1.3612476016183994e-05,-0.002914549502294377,0.0008971268995695805,0.0018805259154821867,0.01274922018126254,-1.2036330211664176e-05,0.00018022533721757158,-2.3577549169423572e-06,0.00042710702009441086,0.002247904078145168,-4.208387340804245e-05,0.0006579757418244928,0.0529154553677587,1.312578765210366e-05,0.0025469222715509216,-0.0005009646328558829,0.0011707188686187451,0.000888353847337977,3.909075660076805e-05,0.002483985008798195,0.029948998026139335,7.578382878135953e-05
2025-04-01,1.2230955761181081e-05,0.0008920583591271959,0.0005232662136022149,0.0027822728468786632,5.7335397871567946e-05,0.0005843955978312023,0.002969665746076782,0.0004303436942467892,5.1131335234139245e-05,-7.785702996542138e-06,-0.0032424727451836233,0.0008562312525922551,0.0020915407355441206,0.014133657932526952,-1.5475820486514908e-05,0.00018038689356426158,-2.4281119421379304e-06,0.0008298893910207664,0.002240227019933531,-2.1777338512603343e-06,0.0006576391109723598,0.05246959902962776,7.691035392797462e-06,0.0023853922515815478,-0.0003390109545903774,0.0011810129090789434,0.0008872027573035689,3.8643820721946556e-05,0.002476659640166282,0.03635382658897959,7.638350811206641e-05
2025-05-01,1.2235926188635418e-05,0.0008902096941167089,0.0005251785667323356,0.003475652927841185,5.723381718272187e-05,0.0005466686347506284,0.0031821597989168176,0.0004464869556941393,5.0955745863908826e-05,-2.1332399058487967e-05,-0.003618360642775862,0.0007914243226564131,0.0020892050362798656,0.01568213174147788,-1.8329996052494418e-05,0.00016592609676954436,-2.2088678179538957e-06,0.0013240280437959982,0.0022494404317529074,6.382210251649502e-05,0.000657468276894246,0.05150432670190137,1.7927947493248553e-06,0.0023880503108924546,-0.00012610808951508802,0.0010341488314402046,0.0008862164706044026,3.8274702671910376e-05,0.002469603826189719,0.044171619551480364,6.997053842256064e-05
2025-06-01,1.2240797193185654e-05,0.0008550385114152413,0.0005276039395698864,0.004314033782774475,5.708879013547066e-05,0.0004976116910388046,0.0034106720165837236,0.00045012993371788357,5.0804635901790165e-05,-2.927927972099779e-05,-0.004040532363862243,0.0007018693983843651,0.001854892113714144,0.01741349438321383,-2.0294927260396056e-05,0.00015347596180937122,-1.519000320514208e-06,0.0017451098149832188,0.0022718037276907945,0.0001335232538151291,0.0006574419161214639,0.04998644496645268,-4.0730579857903906e-06,0.002550699665600366,0.00012927450078252794,0.0008333650483833508,0.0008853845956015221,3.796446394428272e-05,0.002462807594448844,0.053710531110459356,6.373659160870915e-05
2025-07-01,1.2245529572418267e-05,0.0007922555228992685,0.0005304474535623721,0.005186972013127256,5.693080222070251e-05,0.0004427697773821985,0.0036499349012504164,0.00044144081775257147,5.067786822361382e-05,-2.9130857215063886e-05,-0.004501761990504147,0.0005903605888202745,0.0014099526699586466,0.019348681269434037,-2.1809157888223696e-05,0.00015749098266639805,-5.160126408926015e-07,0.0019491415945808018,0.0022964383104339954,0.0001813576634513569,0.000657537681666183,0.048368086025244436,-9.476489725445379e-06,0.002890936874027016,0.0004237880707416836,0.0006875866236238594,0.0008846964845292142,3.769260345425076e-05,0.0024562613498419483,0.06535671518097767,6.153820244844099e-05
