,Skill cat: Information Technology,Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,"Skill cat: Transportation, Supply Chain, and Logistics",Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2024-04-01,0.3757572840202856,0.03699137271448532,0.09690125824097748,0.11711354885992466,0.6469041900496185,0.6933723830241837,0.43706317292352603,0.11494220743761796,0.08419419533560701,0.3381866530966037,0.010179082115137484,0.5112186467178594,0.19819083345020355,0.028413427054137325,0.15730950224393075,0.33104350910364577,0.20142923581869462,0.4496842228025486,0.01840865793025414,0.5728715982751917,0.003654986699711711,0.10649900594653194,0.0080106761271687,0.002538400614848703,0.09666304501896966,0.03149992345408002
2024-05-01,0.3765909109666611,0.0370743625038042,0.10298839849574459,0.13388690836046993,0.6392230419753445,0.6929959170341498,0.4368536557857628,0.11558041740557916,0.08452499697826898,0.34995872104985426,0.010038310841906211,0.5102362930607441,0.2176000420047665,0.029188377824971485,0.15799629563683018,0.35300306737600057,0.2020607250742524,0.447767839385341,0.0184507497614357,0.5768671491490629,0.0039113735852370005,0.11413996697456691,0.00821549505663443,0.002862725658914503,0.10322803677994413,0.03156027340802003
2024-06-01,0.3782236776113614,0.037151627855073394,0.10876748588646531,0.15391599717265828,0.6309547323548811,0.6925736829662649,0.4380028911778552,0.11622083373599479,0.0848460194200851,0.3641334961506083,0.009862382682303487,0.5088928805190538,0.2390462513462254,0.029969802686417343,0.15868838955453757,0.3770676381172053,0.20269596249064525,0.44572821797852,0.018477066584422254,0.58097791025232,0.004189712138445885,0.1222978348682805,0.008400831657411359,0.003067024789085746,0.1104805924940602,0.03135695574328162
2024-07-01,0.37994844650836934,0.037223582471006364,0.11404009097731138,0.17782527317178792,0.6220665598901436,0.6921053774856198,0.44033839214592807,0.11686351827280586,0.08516024276119474,0.3811331763381338,0.009645842071195773,0.5070831791793491,0.2629125984922868,0.03060996329127921,0.159385713213442,0.403378442391475,0.20333489669794755,0.44356321712193236,0.01848790763211383,0.5848905790168993,0.004483133386518616,0.13117036216241884,0.008587893386469009,0.003025466419253175,0.11826470356599703,0.03094375736106043
2024-08-01,0.380553758936132,0.03729061015815082,0.1186608011454804,0.20636206767689108,0.6125240360041173,0.6915906979355435,0.44356891238976554,0.11750853106310682,0.08547069678388601,0.40082762855124937,0.0093837723259186,0.5056457932366802,0.2895161066804098,0.031056993749680555,0.1600881998406951,0.43238557050996484,0.20397747864896026,0.44127071979504495,0.018483815451325478,0.5886755938163681,0.004774845811514418,0.14092434725621839,0.00881377257793807,0.0026837108345004607,0.1264001113678347,0.03047085152002111
2024-09-01,0.3795484736218539,0.03735306698733096,0.12255905787226548,0.24042099793432206,0.6022907872878123,0.6910293423612911,0.447515248875253,0.11815593043770456,0.08578042035508784,0.42249175647851955,0.00907586519267048,0.5052213329687596,0.31906435457719984,0.0313284478287622,0.16079578649557738,0.4648138798447689,0.20462366152960101,0.43884863314566896,0.018465574458779176,0.5925257782292455,0.005035148035035075,0.15152682760763636,0.009102969714368844,0.002094206946261848,0.13473313499428408,0.03012671286880206
2024-10-01,0.3779076353224377,0.037411283297965586,0.12574707657918152,0.28107309639779054,0.5913284526230966,0.69042100953386,0.45222427309563284,0.11880577308828538,0.08609242183101938,0.44532028313702143,0.008730660925456681,0.5054447025295462,0.35180476395548355,0.03146623201075743,0.1615084138990024,0.5015204811100165,0.20527340067279568,0.43629488825760954,0.01843420530194549,0.5961093663791827,0.0052346956483151075,0.16280728418449048,0.00945192807948557,0.0014051612518703148,0.1431672646360313,0.03007154390130612
2024-11-01,0.3765055641627634,0.037465565557544545,0.12832829412707547,0.329600564193984,0.5795965746908383,0.6897653989739315,0.45786715181037935,0.11945811414133384,0.08640964095258262,0.4690200117052055,0.00836561797175953,0.5055273462261142,0.3881146787689332,0.03166138262404855,0.16222602627078908,0.5432868139194617,0.2059266534757351,0.433607439955864,0.0183909550513593,0.5985669753299335,0.005362993255379839,0.17468273657644423,0.009843768404066575,0.0008060587966538073,0.15166511261851306,0.030387258529912236
2024-12-01,0.3752509827634545,0.03751619808673027,0.130508668350374,0.3875382360263886,0.5670524855579252,0.6890622109759384,0.4645233511639611,0.12011300722894122,0.08673491268718414,0.49392089766966324,0.008000706162691187,0.5047509605636138,0.4284431577902895,0.032003242075968726,0.16294857117434902,0.5906420899145369,0.20658337932036513,0.43078426664804803,0.018337283316249692,0.6000807927420964,0.005435127606457882,0.18730383721444643,0.01027573059540933,0.00045354119272303026,0.16023188556222073,0.031059724003488456
2025-01-01,0.37443185329113543,0.03756344465979519,0.13260001295903703,0.45672305920835654,0.5536511860200127,0.6883111466322582,0.4720354278496848,0.12077050455663577,0.08707093343473757,0.5205851092638862,0.007648799963908867,0.5041948609041205,0.4732633545607803,0.03256663575926701,0.16367599936845134,0.6438236921523789,0.20724353949698424,0.42782337020078,0.018274844440832813,0.6016503931289688,0.005480856008751436,0.20097423390230162,0.010768324418897468,0.00041101750145888447,0.16889988673993112,0.03199538109329266
2025-02-01,0.3745660569369229,0.037607549989403695,0.13500490418431582,0.5393531473581089,0.5393452183592062,0.6875119078575307,0.48003026752165545,0.12143065696836086,0.08742022997326368,0.5494027472583503,0.0073100704034479505,0.504082214404988,0.523129732456584,0.033437345007308626,0.16440826466574437,0.7029183503436136,0.20790709713082706,0.42472277584980417,0.01820546600331849,0.6036258118264393,0.005526028144056713,0.21594371619954977,0.011347747048139914,0.0006300425661757043,0.17772867788706553,0.03306080877857828
2025-03-01,0.37620184607627705,0.03764874110409656,0.1381850974072493,0.6380582776829481,0.5240845321572931,0.6866641974130996,0.4880529514004668,0.12209351400872241,0.08778513147344277,0.5805749514106061,0.006975552995567368,0.5034617344700529,0.5787257337834175,0.03439271785688846,0.1651453237977261,0.7681266918256864,0.2085740171115176,0.4214805321426825,0.018131123902472342,0.6060466940351478,0.005581771443622138,0.23230201802676276,0.01202387304264703,0.0009834308262011773,0.18682124649531368,0.03412747528129884
2025-04-01,0.3788273555702203,0.03768722862623166,0.14262607413596218,0.7559840694621319,0.5078163427855198,0.6857677189315772,0.49569274534890084,0.12275912398262123,0.08816774486238747,0.6143634670091265,0.006638082999052296,0.5017804163883964,0.6408087503728213,0.03523489194638414,0.16588713628587093,0.8400208326879507,0.20924426602527996,0.41809471091292805,0.018053914376360166,0.6088317688102156,0.005648568148388211,0.25007499864580984,0.012789374793738498,0.0013360975404346845,0.19634326058171836,0.03510751144796058
2025-05-01,0.38106924865016245,0.03772320795757448,0.14880822519870227,0.8968925219422944,0.4904849821712286,0.6848221769415327,0.5026323207738619,0.12342753401238134,0.0885699337655169,0.6511828164667551,0.006302518014321905,0.49933862249450517,0.7101521541749356,0.035863631104116306,0.16663366431863277,0.919668212374389,0.20991781208979882,0.4145634072844999,0.01797602335361532,0.6128672090689834,0.005729196161046141,0.26939896126770524,0.013639658033200386,0.0016196875095243722,0.20652889662355034,0.035974082062878596
2025-06-01,0.3819429358764461,0.03775686037921205,0.15718293337328354,1.0652821162973949,0.4720317414198519,0.6838272768923016,0.5086415434044183,0.12409879009248061,0.08899330120245799,0.6913667983892638,0.00598706372505934,0.4978397731114601,0.7876022608369602,0.036288183325040864,0.16738487263405735,1.0085669557515025,0.21059462509162646,0.4108847397056184,0.017899693588192905,0.6189410246184297,0.005837754078442489,0.2905740472991689,0.01459003185789079,0.0018712572985392119,0.2176643266079651,0.03676431153233025
2025-07-01,0.3812916459985433,0.03778835407198182,0.16814257868677515,1.2665313152152162,0.452394704847761,0.6827827251789175,0.513572755556698,0.12477293714198552,0.08943917615911086,0.7349032659560046,0.005714007449210308,0.4977974532208984,0.8741800334353793,0.03669657563692612,0.16814072840774905,1.1084299309677803,0.21127467632603694,0.4070568500109013,0.017827190073150753,0.6260320498089986,0.005996324429302008,0.3139461003718327,0.015671750767438875,0.0022100655016015144,0.2300530145624028,0.037563190717862516
