,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Energy and Utilities,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.1599806895809948,0.09174658593841416,0.022228401788009906,0.019633486759249474,0.12643442089584683,0.48213421446676363,0.5452517435955267,0.09648322286723374,0.27718211137298376,0.1297432624806035,0.08303640050467756,0.004962140484493873,0.09784001038925784,0.03758975183555886,0.03901809217364896,0.15034632733152442,0.01688762534268396,0.19493576378877536,0.5426605250831686,0.6647409469160575,0.2861971060127897,0.008041195281019544,0.38805029847708916,0.0037671207053031203,0.01900595454312902,0.005649072682304746,0.0007696678362799489,0.8602504194568329,0.012286691290676333
2023-12-01,0.15436094252532723,0.08920427235561136,0.02204022939555557,0.023520179475420372,0.15801369015984115,0.48125921368805924,0.5450623294279934,0.09751726554315371,0.2858872564510617,0.13368668527903552,0.08144428349458771,0.005301466104662649,0.10755119699705198,0.034406501640708825,0.03935456317499833,0.15826928922140895,0.018249142417366467,0.19619421495462336,0.5531663107139284,0.6648706589643906,0.2875416065943512,0.008039296968328374,0.39648776571898725,0.003571085293925441,0.01883751889530281,0.005936334628434163,0.0009404051980913186,0.8757788026778285,0.01198819329439807
2024-01-01,0.15187449275715895,0.08582493439774941,0.02211846410546489,0.027616159298008133,0.1967622364332724,0.4802783370141576,0.5430225661082798,0.09748542859744086,0.29544377122090987,0.13798378067678232,0.08149326535086737,0.00561374905061858,0.11869863721741772,0.03071950825288607,0.03976225033640972,0.16764466338746453,0.01951701349214259,0.19616107952039985,0.5608392800110116,0.6640034885393127,0.28880301531693353,0.007745122852715107,0.40511774606527734,0.0032392890076248723,0.018701952414266067,0.006337600732175925,0.001085077438167028,0.8887653479632714,0.011768977502798539
2024-02-01,0.15548547729491824,0.0802031267818524,0.022270152267100992,0.03190694309419448,0.24407886101666826,0.47844809537004496,0.5402191966123042,0.09506121021143316,0.3059115998494716,0.14266140480297426,0.08294804823262061,0.005887267528916776,0.1313647409788058,0.02647227495235025,0.0400307281492317,0.17842989636968115,0.02077269011404776,0.19555938074012566,0.567471170818524,0.661984569764227,0.28948447285069445,0.007234080111910962,0.4114417054834474,0.00282910547234844,0.018416478204394838,0.006884230450972673,0.0012100858087656496,0.8989212952288098,0.011675677399156245
2024-03-01,0.1621881795028124,0.0725150243221934,0.022234410349925557,0.03661072747046615,0.30226607443248343,0.47303311592431485,0.538429409865015,0.09178369924776211,0.3173549309467013,0.14774843969036175,0.08487003212006158,0.006112114914132473,0.14564009781535248,0.021602696193593108,0.0399773728857852,0.1908983102802555,0.022140719992763843,0.19501006174574645,0.5780917793043094,0.6593763131727439,0.28918166240353427,0.00690427937942294,0.4139696834598242,0.00241001602237138,0.0177540275055282,0.0074859978935707195,0.001371218217078564,0.9069394605738926,0.011696995920025863
2024-04-01,0.1670007878696927,0.06444074434994948,0.022087643121240418,0.04209229405786219,0.3745795073655938,0.46482935240550305,0.5373268363675522,0.08959315053122267,0.32984249614471084,0.1532759470695527,0.08681906124371144,0.006280575671439616,0.1616351031668065,0.01604252049352778,0.03982949838767774,0.20547931606136743,0.023692166384067993,0.193454734735499,0.5931281923527588,0.6571717329158013,0.2887856754454874,0.006856347128046455,0.4132429872650982,0.0020205004390655666,0.01691168718178482,0.008002105658657485,0.0015548595620003287,0.9126435610025476,0.011766830272785966
2024-05-01,0.1717904477829743,0.05789112832881256,0.022025832714973357,0.04863522509543236,0.46497948878576634,0.45853072801244865,0.535802041060138,0.08818441401901286,0.34344788984030344,0.15927733376787281,0.08806880345521578,0.006387403310076013,0.17949115931968268,0.009716762488442457,0.039800753548434084,0.2223800511828501,0.02539382620171602,0.19071251109393736,0.6102504392603916,0.6562376321931115,0.28971610794769553,0.00698130692694612,0.4110968984354926,0.001644230516563601,0.01628604851446264,0.008358485473911555,0.0017325791695978667,0.9147317144781213,0.011792248013817314
2024-06-01,0.17919445279591367,0.05358340914697528,0.022211413944618806,0.05627537475209994,0.5779130439604012,0.4560830385821321,0.5357042320838294,0.08717302557999618,0.3582499115878571,0.16578852959357693,0.08864269067430583,0.006429990799881097,0.19939030302933533,0.0025430593683057846,0.03986152737038802,0.2415897717933101,0.027141579297442896,0.18794412013476694,0.6286544978041567,0.6566892541321766,0.2922451560542689,0.006765239075929437,0.4096282540912989,0.001222610121543892,0.01593981156317443,0.008606594641267014,0.0019437162272208253,0.912043800104262,0.011691416770336693
2024-07-01,0.18563078759297486,0.05057118412130964,0.022689227721371944,0.06487233161250537,0.7184135796289011,0.4552588483189082,0.5377816892764806,0.08642392484369613,0.37433293273506224,0.17284817865261054,0.08858468970733628,0.006408428505813829,0.22156242738231435,-0.005569033554017616,0.03984418316858458,0.26318168164397115,0.028848730995684628,0.18617981386246585,0.6498426031192164,0.6575169971335768,0.29574467955925,0.006112158271097017,0.40980277343946975,0.0006967205213472029,0.015682498036832273,0.008868359515310982,0.002177502212320364,0.9043111167315618,0.011425617461403637
2024-08-01,0.1869327322282145,0.04706421146337186,0.02310359454598354,0.0743405853122723,0.8925563442931244,0.4539905312584328,0.5399629151261024,0.08524030722667432,0.3917872890069665,0.180497845116637,0.08682191940312163,0.006325449433926846,0.2462896837045367,-0.014718813874548714,0.039593459535815514,0.2874033044055345,0.030517217559097778,0.18467515702957038,0.6725714658367915,0.6570126020538544,0.29918836673977856,0.0057413880666234395,0.412064648689081,5.3487176206821335e-05,0.015440250983048995,0.009215291081810401,0.002396569737584729,0.8916581734655243,0.011015161114509592
2024-09-01,0.18412033546342216,0.04188995679352883,0.023148941246560036,0.08480920053453853,1.108096429725227,0.45043694182147154,0.5417657018016391,0.08374683162812747,0.4107097008646559,0.1887822345379851,0.08416386247763893,0.006186266238629277,0.27390810855740966,-0.025015276006774674,0.03901502287915952,0.31450128941850586,0.032234797665351464,0.18247224935161382,0.6974207214226161,0.6540770738732622,0.30086379952799575,0.00580941824227073,0.41435774245397955,-0.000650799576944975,0.015062103752241596,0.009592816374695397,0.0026153009870321193,0.8740858504951191,0.010536630786632736
2024-10-01,0.18259358438401113,0.035457124826237196,0.022991206681625458,0.09660647061474809,1.3750708586103428,0.4440020223660577,0.5421714789359561,0.08256649016289597,0.4312037235942742,0.19774943188994717,0.08305330380711223,0.005998308824374018,0.30480695691936643,-0.036578034833521705,0.03838879307849291,0.34468290792952916,0.03410176892040536,0.1795130722943502,0.7231849187727177,0.6494653177279848,0.3007477755161898,0.005695018368701953,0.41476210510566275,-0.0013046031402903953,0.014543572206193353,0.009862829431265098,0.0028181882660363415,0.851830877709391,0.010104643645494918
2024-11-01,0.1861710672652395,0.029439505432022263,0.02287380748644393,0.1101684684601272,1.706250929482651,0.43748311875514234,0.5411177624515252,0.08119119595264257,0.4533802292205484,0.2074511575999054,0.08427898222980072,0.005770875309276311,0.3394265778191652,-0.04953833661487996,0.038051558168930646,0.3783294310590393,0.03614745151878469,0.17585072157841497,0.7475468615611074,0.6456976141168971,0.30046710001932214,0.005086529308261811,0.4126637097972931,-0.0017889031902366508,0.01409843284019817,0.009930160454765387,0.0029498315605565595,0.8258702509061818,0.009844186490622284
2024-12-01,0.1948276798636413,0.025388302771866444,0.022783256497862468,0.12598371074467993,2.11750477058865,0.4341649810385742,0.5419722642853874,0.07942653960950732,0.47735792248719633,0.21794304293856287,0.08664805332203351,0.005514712449668729,0.37825589930396464,-0.06404016537201022,0.037890434703859784,0.41610346928500125,0.038304408996455645,0.1728947613392723,0.771249477937578,0.6454157110921399,0.3010258527075722,0.004475634312034769,0.4078225101540474,-0.0020342836594329505,0.013805709823819345,0.009839008244632321,0.003035107470417067,0.7975814223577848,0.009860425411321733
2025-01-01,0.20392289557478077,0.023386742869562202,0.02255996210408117,0.144554307414242,2.6282689763290525,0.43414759509935025,0.5456560709015316,0.07910419654398887,0.5032638933052352,0.2292849262316121,0.08879309462722713,0.005241544227157299,0.4218306713381762,-0.0802414537402552,0.037515264848200294,0.458726037504,0.0404615032285864,0.1712970414065648,0.7960317294169474,0.6494068359108319,0.30154729779148465,0.004587774614543844,0.40266131062358607,-0.00205310909353993,0.013646500588388386,0.009747292294755617,0.003118223658775411,0.7678584933561988,0.010212857518400717
2025-02-01,0.20872078792635154,0.02192413361661174,0.02236766949886536,0.1663130587070182,3.2623438055628573,0.43335002254685473,0.5492634953089122,0.08077933287947589,0.5312342082400169,0.24154117147103843,0.09018059715682675,0.004963569079844157,0.4707335453728721,-0.09831540813135269,0.036838569376594583,0.5066797750176766,0.04255342715676569,0.16945774499250515,0.8189175045693026,0.6558853860820537,0.3011563865310832,0.005221181780711019,0.3994798182854432,-0.001926004782215083,0.013706439259009827,0.009793682640468659,0.003175456112699644,0.7367657593758525,0.010899910759915768
2025-03-01,0.2123697634397307,0.019217801203435133,0.022415035924475912,0.19154124100403488,4.049114931032543,0.43028370489394746,0.5521746906055154,0.082668093602944,0.561414543789592,0.2547810110225177,0.09124032870267311,0.004692947159285152,0.5255968662102412,-0.11845195897055023,0.03620200062081996,0.5601599233692045,0.04461518435465753,0.16756547369643124,0.8367223943091744,0.6616076025714968,0.2999886159814573,0.005561666638293558,0.3985055849764394,-0.0017537373289469617,0.014153083474937923,0.009970063512529239,0.003191000060937796,0.7040864570129691,0.011857974119408352
2025-04-01,0.2168101297249092,0.014946366432448316,0.022526010730496267,0.22039677855054116,5.02516211935219,0.4269550774962146,0.5575048459472549,0.08421858177461417,0.5939608644015847,0.26907891425366304,0.09313545508571555,0.004441298994195321,0.5871087511587264,-0.14085934778754106,0.035674973203020016,0.6192262937744946,0.04675811316290468,0.16727840079764666,0.8508429099952961,0.6639964569927137,0.2976476797636893,0.005289151164950058,0.39744019376425055,-0.001609333369663634,0.014729614367179851,0.01011307090065134,0.0031991344399272337,0.670070295597148,0.012975080889315822
2025-05-01,0.21646631714234915,0.01086935001434847,0.022565842952265207,0.2530645676738954,6.236154461925581,0.4246768373550721,0.5646793062150309,0.08575750737570971,0.6290401483840521,0.2845149840458859,0.09674786709030461,0.0042192360582328755,0.6560226807686762,-0.1657658640485763,0.035235731638339554,0.6839280259350896,0.04908661677322053,0.1677142467563844,0.8629861251229557,0.6627846292991982,0.2946299441772497,0.005008814324455888,0.3943223342099238,-0.001518988974160973,0.015151423828218607,0.010028085176923534,0.0032532095114205283,0.635625110526988,0.01411505024420432
2025-06-01,0.20914954690865994,0.009638155597511362,0.02245156874544846,0.2899080660735576,7.738993300405007,0.42550101682654234,0.5702329748944388,0.08696131909981769,0.6668311650887861,0.30117538330110044,0.1002299202077176,0.004035942025867979,0.7331704767309581,-0.19342174582982236,0.03489013577711636,0.7543725436679739,0.05162167487647393,0.16773957306063467,0.8703670676593792,0.6600866719042358,0.29253508686111396,0.005558679412063174,0.3899733749128826,-0.0014724511239769013,0.015529462640260748,0.009643632158764227,0.003314380390801199,0.6019416100397355,0.015144798389106096
2025-07-01,0.1999076121101897,0.012655632279012185,0.022102497599576394,0.3315149334396472,9.604306367773713,0.43066342960440723,0.5739004307662998,0.08820986527306737,0.7075253069842128,0.31915279371420036,0.10083963448091936,0.003898821044107559,0.8194782451955902,-0.22410125975883688,0.03449366624998586,0.8308552325158606,0.054291307385049836,0.16725525858677898,0.8720788360962317,0.6589018624010745,0.29208871274137904,0.006484926132026133,0.3866567279486024,-0.0014431094342212993,0.016004434732219353,0.009065330795400874,0.003368813064296287,0.5700594950600948,0.0159574615100153
