,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.14250587257338032,0.02274503787252378,0.006916762436605181,0.023708715359035498,0.01066201178574133,0.5609177230444753,0.24224986928765876,0.28542732567311196,0.057541053246608236,0.04109108850965542,0.009477897641671772,0.14842630773482202,0.001667074574017859,0.04820555257060974,0.5645593845112239,0.06717238278410925,0.05209278648530393,0.0019644862154494,0.041535699362433544,0.17155395941096854,0.6116028457525489,0.13025210081858202,0.02439293677690967,0.019043458773273313,0.06073153957611109,0.00044041485510343736,-0.001398728021535854,0.029742859553360784,0.001092927316146848
2023-12-01,0.13708550994392435,0.02442281278986545,0.007237503287241114,0.02338670585906354,0.01052300312191316,0.5740169064885586,0.2424478866983553,0.2869375979450288,0.058851833798280746,0.039892968652629444,0.00965026542557432,0.16155679434160364,0.001675290399790436,0.04232474575220531,0.5481252002099566,0.06497604228130896,0.05214604669925805,0.0017697913303577094,0.043878618135357664,0.17073749129285543,0.6264693033653815,0.13638187416510222,0.024011012871578568,0.019256265416743877,0.06374294204464344,0.0004268517791474178,-0.006265212890024188,0.031939394791678226,0.0010741372021845859
2024-01-01,0.13017043564155656,0.028450741849587787,0.007481413397758654,0.023149419944604857,0.010105377002201838,0.5822308236195214,0.24069009646959677,0.28791542542885507,0.0600302227219571,0.039324752388407685,0.009848655808166379,0.17495895727568334,0.001676356152986079,0.03724235105174582,0.5304797614947296,0.06302704396605346,0.05150260590406759,0.0015498852878042103,0.04600417261748615,0.1705537645163361,0.6372132880313786,0.14366666369708697,0.02329674892295636,0.019195416712634094,0.06535944915813134,0.0003332713563161606,-0.011680189089833475,0.03480115989170231,0.0010510253690143845
2024-02-01,0.12356230443340972,0.03523726287721189,0.00764918340377186,0.022869779681745386,0.009829376323702146,0.5862920739750409,0.23616605608327032,0.28882128815990576,0.06106975331306719,0.03939377020971384,0.010061130756967747,0.18861137583568005,0.0016716263748801198,0.033025479498266994,0.5115671150751381,0.06186480215906005,0.04990732177058132,0.0013481144602678844,0.047823450366366815,0.17013807924164245,0.6456032800832981,0.15229976968923847,0.022549655168324904,0.019003320902741,0.06469117940435576,0.00018490940775566433,-0.01768584042043509,0.03545808161751471,0.0010239396630677864
2024-03-01,0.11886520742727978,0.04405427444930801,0.007746248606652085,0.022898867866141107,0.009874174477095782,0.5901120768797917,0.22869401706230982,0.28965236727496896,0.061965947507266465,0.03962274508003172,0.010275688406798534,0.20273330674387108,0.0016625900268389155,0.029594903033810932,0.4913289033543965,0.061622544482678926,0.04811268292537147,0.0012076128781692657,0.049235045259845456,0.168410738061127,0.6546617933347953,0.16230922422414223,0.021832649856788004,0.019389343904624053,0.061716930800039094,9.087915267490601e-05,-0.02432652715685979,0.032766556621331065,0.0009932760020655794
2024-04-01,0.1164877015008273,0.053277727035962105,0.007750155930125825,0.023330062541297845,0.009959603880506127,0.5969865784509342,0.2188593783240939,0.29158676943300477,0.06271638401224874,0.039322601667689416,0.01048089031171143,0.2176024898574734,0.001650802434109134,0.026933457904833688,0.4697042472344566,0.0621404855688968,0.04716805817206873,0.0011278272969780844,0.05009509178383629,0.1650245963901553,0.6656274082158241,0.17401788688509617,0.021066672384285907,0.020573097230661395,0.057329006148417794,0.00011253465883467439,-0.03164886005725939,0.0282671054770023,0.0009594739072549557
2024-05-01,0.11538101896523688,0.06122222759559719,0.007598985553363596,0.024061840763676977,0.009974093414699247,0.6035051650049683,0.2078327495345346,0.2934768241492582,0.06332073693344442,0.038165404677129054,0.01066642399192523,0.2333823029640688,0.001637819341558586,0.02505361408304474,0.4466296243568521,0.06339853145096813,0.04694377228967047,0.001104335975888836,0.05027162627141431,0.1607842492978682,0.6754012291955892,0.1875500471203403,0.02039034851275311,0.021414410983319344,0.05319063818915998,0.0002143275957237475,-0.03970177691861516,0.025059932494951788,0.0009230115056512859
2024-06-01,0.11387517926545655,0.06697154695838464,0.007216857186596967,0.024966204666224602,0.010181303439173301,0.6074960248012053,0.19700453286901687,0.2943458383826894,0.06378078428344325,0.03665900276834683,0.010823575224635812,0.2500180358391669,0.001625135535072084,0.024042107242479002,0.42203874251778456,0.0652364245012662,0.04662082644044836,0.001172952655433589,0.04971113592870578,0.15731163154523364,0.6821200238598873,0.20186862051100368,0.02004686469687717,0.021126051489694236,0.051242022532917306,0.00034820011094327964,-0.048536621782064165,0.025188458427194325,0.0008844000589807008
2024-07-01,0.11107124614921476,0.07054454896817873,0.006562366496854738,0.025774606334587183,0.01059692729847926,0.6111711097521841,0.1876108165330548,0.29425841493381477,0.06410038619772865,0.035650238803058266,0.010945590657578233,0.2671862246042844,0.0016141301317651405,0.024214190761379872,0.3958624079886245,0.06691483826173411,0.04601749739535934,0.0013195707771062701,0.0484623958014663,0.15627917076853576,0.6870196232701814,0.2147232065983603,0.020119749510419813,0.020441379257306967,0.0528237974770185,0.0005050688615137419,-0.058207226893338446,0.027636116877899478,0.0008441780818044479
2024-08-01,0.1077595514323186,0.07228574763307402,0.005665495580576387,0.02643683572658767,0.010901971303667487,0.6158788412314032,0.18045381277283318,0.2939916298030809,0.0642854331154031,0.03577991267837305,0.011027918115882242,0.2842924154564589,0.0016060202330589258,0.025989636679053185,0.3680283884649836,0.06820566797249417,0.04580457646455981,0.0014316348914108238,0.046630021705170055,0.15866874059371283,0.6904933701598517,0.22361059750184936,0.02028325895210103,0.02039116694463472,0.057860107972889444,0.0006336248688539469,-0.06876999752798746,0.029051127409447347,0.0008029051163786828
2024-09-01,0.10618784933900029,0.07207424659882886,0.004625048716055071,0.026912822174754308,0.01077439213352482,0.6176840711646167,0.17576730245409572,0.29396283622852365,0.06434376461674347,0.03656313150369961,0.011068319036172464,0.30056105607440314,0.0016018241871654545,0.029395291502016613,0.338461270358809,0.06921341672875893,0.045926976717995276,0.001481601991933298,0.04427066430892652,0.16434217522265493,0.6900705746450555,0.2266214162300434,0.020171731803026834,0.02054015801992107,0.06470319791385562,0.0006842551236277408,-0.08028399979538825,0.02700099461046168,0.0007611552361015729
2024-10-01,0.10882765158557414,0.0691125099508672,0.0035672731690929932,0.02735516586976137,0.010527578859790587,0.6130003105736289,0.17324484281447844,0.2933463064980982,0.06428506003340621,0.037454322054937816,0.011066854415006567,0.31523222514411675,0.0016023352419755332,0.03374298604559334,0.3070823101385618,0.07062521594273041,0.04528218961604942,0.0015593277652046018,0.04130601517617906,0.17203936193304792,0.6842479213707662,0.22269566192426202,0.02018208634408094,0.02003449434239257,0.07080489050069819,0.0006517409814797434,-0.09281105154004533,0.02277934622407214,0.0007195103528697842
2024-11-01,0.11692394329228403,0.06250991104212043,0.0025944889120336394,0.02793752751119115,0.010773675740731419,0.6044271459244099,0.1721999804620767,0.29273072206618794,0.06412070235578103,0.0379097916398269,0.011025752146920522,0.3277797229614307,0.0016081059053374572,0.037992393516691786,0.27380927941245314,0.07270976552427405,0.04339610973112924,0.0017262218104778502,0.037548109687105966,0.17981966917359293,0.6760130380386105,0.2118522795599854,0.02093945901585707,0.019341330103829334,0.07381290790616032,0.0006275953564967543,-0.10641581646335037,0.02065629813360431,0.0006785534062645764
2024-12-01,0.12970316095901938,0.052149262709403316,0.0017583888584231456,0.028631363251838685,0.011396672390418196,0.5958427812760294,0.17180508911966244,0.2928709690916762,0.06386361734945178,0.03776600275076149,0.010949169340037103,0.3380151096893183,0.0016194428854515801,0.04150391267172228,0.23855630343892048,0.07516327424768635,0.04147109747030155,0.001985121738281927,0.032866189059609724,0.18580937685925128,0.6677316553201328,0.19553898770789255,0.022112355030980003,0.019538383257080263,0.07253709284563103,0.000676555755237371,-0.12116590159381614,0.0237433721854044,0.0006388615141799106
2025-01-01,0.14468027592159138,0.03908949235220327,0.0010725530855992243,0.029516954565654025,0.011813342414785532,0.5876435357461516,0.17137522993779547,0.29307693123459555,0.06352809015334478,0.03731164264247443,0.010842867881669351,0.3460086310777173,0.001636412075732025,0.044379054148079675,0.2012336927370146,0.07798413232374615,0.040855843677838434,0.0022439352187167494,0.02741086865267034,0.18892574046322397,0.6586394213520824,0.17635732487192315,0.022850818934234712,0.02027320780395618,0.06746162449516523,0.0007623871944616224,-0.1371319582388273,0.0303297305146268,0.0006009991652677661
2025-02-01,0.15881367120413753,0.025172250798918296,0.0005494283300271395,0.030650492451194708,0.011855115878215866,0.5775130508461137,0.1706514373433194,0.29246060739659135,0.06312956196068414,0.03728009972483824,0.010713824997545432,0.35187443494628645,0.0016588526896120599,0.04706944969244037,0.16174776745712766,0.08135957238472023,0.0413350133241913,0.0024862281441107234,0.02174244337378476,0.18920649183173566,0.6469320730579396,0.15689347325920197,0.02317704497619843,0.020031031576284396,0.06070147601386432,0.0008661594643836917,-0.15438778655616825,0.03468425003792534,0.0005655115333966801
2025-03-01,0.1697382607775694,0.012151205633569872,0.00023136423517736496,0.031692512373692534,0.012023043247701617,0.5673599300942179,0.16996370077163184,0.29108794554680834,0.06268440967553857,0.03826394673909374,0.010569802694563538,0.35553384983081726,0.0016863993521064444,0.049770342849069005,0.12000067415950369,0.08505916385206999,0.04205005554719425,0.002729163984155991,0.016748249095646553,0.18758093946362395,0.6351884489040156,0.13858770815563312,0.023543359371876744,0.018866903333199646,0.05536883592989349,0.0009446861310231621,-0.17301044388900472,0.032232825998462084,0.0005329179931968157
2025-04-01,0.17636118563246483,0.0010173368508318327,0.00019372235939735336,0.03230423469810312,0.012523173710151103,0.562213030931831,0.17012142475936298,0.29017506118198044,0.06220971168826592,0.039985954026506614,0.01041890076180682,0.3565605442043978,0.001718510724086022,0.05224919029356068,0.07589019463421691,0.0882139037027026,0.04308344495745854,0.0029676275242233765,0.0133633433209225,0.18523711464734843,0.6276231644406215,0.12154775711672641,0.024173876127838126,0.01821322117859639,0.05442870861323208,0.001013257061507974,-0.1930803570136148,0.02443075389549003,0.0005037059137081661
2025-05-01,0.17870320084678099,-0.007981809494671619,0.0005214135126845685,0.03251777171012736,0.012809222106256214,0.5638825872334351,0.17199514244156977,0.29067499929803864,0.06172300311885781,0.042104489268536466,0.010269117464098636,0.354164002973952,0.0017545030765591665,0.054137327174411984,0.029309546381763918,0.09037229728632364,0.04482143913715484,0.0031665885953123434,0.01224197453757769,0.18294745597728385,0.6253170478590943,0.105053452074331,0.025017790711399035,0.01859391163678157,0.05939927113355181,0.0010658698988728322,-0.2146814384550006,0.018265178703750093,0.00047832480417834937
2025-06-01,0.17745679462365757,-0.014682762075828613,0.0012786714955018508,0.03240679009587346,0.012577131729763753,0.5660890501123598,0.17596493588882095,0.291949708233201,0.061242024035009314,0.043347372419407414,0.01012794029959756,0.3473179845052692,0.0017935871470313352,0.05521219476900138,-0.01985282564193347,0.09161026096306585,0.04669593677386796,0.0033128126821992763,0.013565665507606019,0.1807147927513418,0.6241200602703224,0.08806853340492168,0.025849621557380003,0.018488549942941118,0.0694804611786548,0.001055282471064907,-0.2379012070315633,0.020084835528717454,0.00045718088220422765
2025-07-01,0.17374363452556263,-0.018293427555760623,0.0024918291290682354,0.03202038435831903,0.012335523867147287,0.5624247061393449,0.1815425792961124,0.29274702664206226,0.060784464259330304,0.04336839509670085,0.010001986368394406,0.3349935355255345,0.0018349065964857717,0.05537739117787113,-0.0717134664284984,0.09235208806659621,0.047320328630637544,0.0034805071230032724,0.01708588749828486,0.17792971253970885,0.6199221798341142,0.06978342547194619,0.026924015881298138,0.016966434382295396,0.0816016426141998,0.0009584698891600216,-0.26283091279631016,0.02915830469793536,0.0004406321297191365
