,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2024-08-01,0.06824419228165264,0.05067457195990299,0.0031526806648494907,0.0026376886624282273,0.008402071928782083,0.4024523462278494,0.19743542307162532,0.9124758133797013,0.06740913249079987,0.08706035093955539,0.010134102554136604,0.01917939400894994,0.0023600848098850697,0.11901824900257946,0.1161885054588282,0.018507350931873397,0.10511432406574248,0.00746697203273624,0.08263131402928095,0.30784142026460354,0.43376493301077534,0.14694805772013225,0.02284940583060277,0.03700660606343264,0.0070306598030303435,0.0017362962311216633,0.01189846456981161,0.06273876920814142,9.675900819103669e-06
2024-09-01,0.06974433434649185,0.06255701273760589,0.0031517073949316765,0.0025740772042331488,0.00826444396686184,0.3727800951627691,0.20056019401695277,0.9145825510187546,0.06533832026979038,0.09240122309396044,0.01002812798882341,0.019091511889912913,0.0022917120100478207,0.11957381496826373,0.10830491648114426,0.018065850764041838,0.10312009692711713,0.007934328802705198,0.08121459268589566,0.3107691939205234,0.4341230663527985,0.14602126682495406,0.022825228907941288,0.03776158790385689,0.006515076255184715,0.0017037836384062163,0.012030091000116039,0.0641999592790597,4.622454411466704e-06
2024-10-01,0.07003691401276241,0.07699805623498829,0.0031513740210361205,0.0024837915630034476,0.008059489563141172,0.34449660963962603,0.20432885272361306,0.916366579585499,0.0634421759620164,0.09807785451085312,0.01001276231158798,0.018840915337499875,0.0022003846876393523,0.1215973000553663,0.1028135505603713,0.018287378303413426,0.10191524561161452,0.008656928407722128,0.0800131813694615,0.31366663325572663,0.4406386951859773,0.1457015641583893,0.023023492149152995,0.03830063319317519,0.00600482558089095,0.0017010560794065122,0.012158279497599036,0.06572162202714946,1.6159240212601186e-05
2024-11-01,0.06822570023621789,0.0920558344068364,0.0031514504067248145,0.002381423766100437,0.007863154159212942,0.32167914773677037,0.2069480211258834,0.9173734964188976,0.0621869991393972,0.10410956722404772,0.009989395414298205,0.018792300014026153,0.00210215702101719,0.12358181402250999,0.09996698716719,0.019028708344698407,0.10157812430219387,0.009622623412767348,0.0786476311165421,0.31649808807452195,0.4495307756509799,0.1447750623788048,0.023244514648498894,0.03854678438026927,0.005563445500716302,0.0017207009188363667,0.012283875643806457,0.06683384264714232,4.74148761902219e-05
2024-12-01,0.0650030185850924,0.10574297462883842,0.0031517171464771994,0.0022799662199237077,0.007792803687799173,0.30815497323307506,0.20739128380796357,0.917070078473283,0.06141695629303187,0.11051671156073577,0.009910956570864169,0.018830279073426714,0.002014414959023018,0.12416653917997458,0.09729093399910033,0.019705939219310582,0.10157338561942379,0.010723476482781106,0.07673853064806092,0.319232453969244,0.45671808618135185,0.1434689240510394,0.02332437577031589,0.03861917617662546,0.005228890178894467,0.0017538975582073464,0.0124077091288188,0.06788521504685416,9.61308442189307e-05
2025-01-01,0.06178084830228987,0.11644154283510882,0.003151970543183741,0.0021899549748269414,0.007889249580415269,0.30701080858824226,0.20564698304049966,0.9154736140820782,0.06063417539521538,0.11732071317898111,0.009752077768379074,0.018544958244972896,0.0019403528102651486,0.12335710719991975,0.09383770171594673,0.020216470574654352,0.10171504164981524,0.011801329948969888,0.07441309804306681,0.32184351707430514,0.4599511455073947,0.14284813588484532,0.022939656666348708,0.038723538031684435,0.004974297301729314,0.0017921487657700133,0.01253058498759441,0.06926438642814711,0.00015502104704431222
2025-02-01,0.059731129867757346,0.12319444624962453,0.0031520266780600864,0.002119211773387899,0.008143151912501157,0.3203710345444438,0.2030842725507738,0.9131657772738802,0.05967615526317245,0.12454412623937937,0.00950988029290131,0.01803973910545343,0.0018844778196054329,0.12157567638685705,0.09135883183625113,0.020321681855183973,0.10211729760918477,0.012708396165905182,0.0725859214801628,0.32431015538909413,0.45789776973759505,0.14278812930965373,0.022145956953135766,0.039020587464680484,0.004786282599410361,0.0018205816920689626,0.012653275598593638,0.07081222921590893,0.00021320130642080994
2025-03-01,0.05922975565021969,0.12583748988545282,0.0031517245501224804,0.002070415714464268,0.008480814584480911,0.34911198362458506,0.20046246176319887,0.911918298185811,0.058638459581113536,0.13221069243672842,0.00919424018943254,0.017816277302858122,0.0018611096187116294,0.1196467406593572,0.09083934215717451,0.020167885723864826,0.10233735699866602,0.013350793297268255,0.07174257769982008,0.32661640403961933,0.45015574304879175,0.14244678946141331,0.021199711132880744,0.03955919985047317,0.004671355254995209,0.0018201849306344897,0.012776513496131832,0.07199834371387606,0.0002591378542909304
2025-04-01,0.060398076861533374,0.12497892246352535,0.0031509282892058345,0.002038727811771878,0.008759010220683313,0.392455065478971,0.1992641871692628,0.9126488489517619,0.05752909380238817,0.14034540566032452,0.008947453901511492,0.01776764251785706,0.0018616977785759293,0.11867154876733425,0.08985816476585583,0.01982695563657124,0.10160726150844675,0.0136982175898001,0.07165704581153336,0.3287513944108219,0.43889987994911184,0.141647496719487,0.020515533343535834,0.040276701838507414,0.0045394442413602305,0.001785005030411136,0.012900985035667327,0.07244729229676856,0.0002845601134174204
2025-05-01,0.06283028174273599,0.12185038110660015,0.0031495284709976896,0.002013361444370104,0.008859574939226015,0.44775828340918183,0.19959489058562346,0.9152272110255371,0.05624506023914688,0.1489745820986398,0.008831514991318264,0.01735982165900757,0.0018846297058121514,0.1192465294689368,0.08587974162734174,0.019476196434557697,0.09966917578049825,0.013765025814187981,0.07146645782764083,0.3307091791954204,0.4299049320066432,0.14103066123009989,0.02036356826604261,0.04103792142746873,0.004288559546298575,0.0017268818432605137,0.013027324939199432,0.07225697402843376,0.00028724840522899775
2025-06-01,0.06591105713167869,0.1180683261927121,0.00314744258412303,0.001983235058774753,0.008732731406550665,0.5107195882527797,0.20161797449081703,0.9180150898241095,0.05498396192625506,0.15812593565385263,0.008892514736926626,0.01678607170144059,0.001914953113560102,0.12155338343147339,0.0813819032347117,0.01929738686505541,0.09799614728856276,0.013582859623339966,0.07099830006758454,0.3324884570592899,0.4287977134718902,0.14117053540797833,0.020682497436339063,0.041696790819693005,0.003978905596849691,0.0016646895839886003,0.013156111736258778,0.07179941350122769,0.00027093875369019063
2025-07-01,0.06830304129709944,0.11535695893296513,0.003144614717558984,0.001942649441690464,0.008488326619878436,0.5758130040012072,0.20448404041329454,0.9194750218047806,0.05436998634543044,0.16782865858253576,0.009037241245827889,0.01678023745104303,0.001952386001265384,0.1245776198624975,0.08207158309292063,0.019264795440902108,0.09853438770729775,0.013184440838985758,0.07067487550631404,0.33409221181774973,0.4374549095859941,0.14166805127366708,0.02142083454810726,0.04216182721747032,0.003763128724864454,0.0016047709823682613,0.013287864104735786,0.07137070644549348,0.00024285954026884843
