,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services
2023-11-01,0.15076756325207102,0.18731161166000165,0.09018613896577031,0.41926262835835826,0.22255375717890422,0.05074502454293223,0.06313305712987013,0.0002979742937454441,0.36343431973695206,0.033937780833504856,0.017630008051830532,0.16559629995519307,0.022742111126853017,0.028281710357648197,0.016990608585769708,0.08230908300766547,0.023374325303032274,0.6489686599821072,0.5136200426998758,0.39145332778110153,0.13464905360354915,0.0032965549346230033,0.08102055152155266,0.0009655058312402383,-0.0001892736383721223,0.001259911906718453,0.039371599425280165
2023-12-01,0.14747306352607753,0.17474914593983623,0.10014020517400013,0.4459681454350025,0.21477315194378613,0.0510464683123711,0.05348303510202369,-0.004747282977037729,0.4129279181249442,0.034599937607536616,0.01849245376345906,0.15684873722917905,0.02183815016255044,0.030424450445775107,0.01587297188262917,0.0792759397887566,0.02388671629594475,0.6511723696563985,0.5462493880293375,0.37841309375383525,0.13210711448600843,0.0031297224801645944,0.07165456826719348,0.0009346422138501883,-0.0021157731948926815,0.0013317337896405449,0.038562650933119405
2024-01-01,0.1421234038022467,0.16289886290167893,0.11399489771674866,0.4733325007046236,0.20453539952572833,0.0510050133814488,0.04189712049162345,-0.010062397095650672,0.4714150172763258,0.035128092639308696,0.019939001856645742,0.14508045512147766,0.020873323810568684,0.03280931071051254,0.014682313039638318,0.07590179921135344,0.024613290251355016,0.6537741261299963,0.5799585067628279,0.365879461400231,0.1288381275617152,0.0029352864460974724,0.063735505225034,0.0008812309427405009,-0.004151724736918232,0.0013340636520393283,0.03660532979802861
2024-02-01,0.1352644288751434,0.15248396435822192,0.13328704059829655,0.5005920314626845,0.19093964416360243,0.05017888641906787,0.0277823682899302,-0.015439401378922881,0.5404468116599185,0.035525300861532404,0.021984124454889897,0.13187765186211403,0.01982576838455157,0.03546594447295245,0.013524423244350034,0.0709230943425106,0.025562728605856025,0.6568289557082954,0.6108868800452477,0.35195401785156516,0.12143789343243229,0.002720318071499679,0.05731027489153988,0.00082846207260733,-0.006240037134447406,0.0012501428522646136,0.03382229177738301
2024-03-01,0.12903858320240544,0.14308705447419798,0.15953699520455217,0.5269693102828971,0.1768754910159386,0.04816951271854736,0.010870114963603544,-0.020620792710814247,0.6218495937489894,0.03566489343147993,0.024626905076609522,0.11995031892046083,0.018921136306798144,0.03842731196674597,0.012517316531574901,0.06566822251408637,0.026739022746879282,0.6604125507075753,0.6358191700425373,0.33848533329005276,0.11274311061850113,0.002536390756277518,0.05219377690615096,0.000788872434892884,-0.008370922346888604,0.001091923904732456,0.030673281176844085
2024-04-01,0.12322238543020744,0.13393528866826643,0.19378725413656891,0.5517063862043176,0.16884573024669436,0.044958704865904926,-0.008390809026688617,-0.0252988924458402,0.7177732988512995,0.03541787937252628,0.02787938746825778,0.10993952215570593,0.01810735757105711,0.041730091544897895,0.011732184743915429,0.06332782598959552,0.028141832838095245,0.6658567789640997,0.6535398574010952,0.3264327829425656,0.10681234562962272,0.0023719564367759884,0.04838859603483309,0.0007614077306967039,-0.010551564363096493,0.0008952772061181316,0.0275544928323489
2024-05-01,0.11884494852698323,0.12699397113225028,0.23643268785540583,0.5740942241604308,0.16761212115522958,0.04105329196698111,-0.02942412724432026,-0.029116795840648663,0.8307484141218557,0.034744263551609256,0.031779527733447804,0.1030690698088135,0.017503590829172015,0.04541513593461489,0.011460190145064757,0.06297369538824477,0.029767080264605353,0.6704859621644288,0.6644099726962033,0.31944545399017665,0.10204121102847322,0.002233603321105281,0.046120577296299266,0.0007367800907910574,-0.012765566077887966,0.0007024018473719663,0.024701543119499826
2024-06-01,0.11544900274629721,0.12225655552288299,0.2874761771017028,0.5934961046883621,0.1697362570774474,0.03729328193262692,-0.05214243231784405,-0.031671422993018415,0.9637527279675077,0.033708747696954956,0.036381438468765494,0.10038534093764075,0.017053396867177117,0.04952797925791182,0.01151615588821064,0.06286908581609282,0.031607755524127985,0.6717646770929581,0.6690888262402744,0.3162446056974304,0.09925916112246114,0.00211777789041275,0.045534245966628195,0.0007037419590523698,-0.014940635927810204,0.0005423637825842191,0.02221808655190298
2024-07-01,0.1129261152498039,0.11996853189735375,0.3470940447942742,0.6093631615036479,0.17345969589228263,0.03439313590689577,-0.07670061178837399,-0.03251925567548135,1.120289654178263,0.032458735110251366,0.04173860574135406,0.09959349470707204,0.016608169627642246,0.05411940114712812,0.011768633960317049,0.0636930134251983,0.03365491543037207,0.6678937025854106,0.6678615392853765,0.31391179752187126,0.09929909186939105,0.002012028532281996,0.046553582251395914,0.0006577517775256691,-0.01694134032925178,0.0004226691474586222,0.020174229730907284
2024-08-01,0.11198047955426361,0.12001426128620399,0.41621227108330355,0.6212407937366484,0.17627472618122245,0.03249149702652885,-0.10288246280732449,-0.03118538189619286,1.3044801682952565,0.031183546461790626,0.047900936216046464,0.09917547029916217,0.016300868238661524,0.059246054975741265,0.012206526528528392,0.06437330093860114,0.035898836711599644,0.6595240699338791,0.6609859461160018,0.31390066794746607,0.09790291525759046,0.0019200980293970751,0.04919469420583711,0.0006069345341826271,-0.01859314653632925,0.00033593430435494877,0.018673006470228647
2024-09-01,0.11175708215901428,0.1219601018532347,0.4967914281791431,0.6287653569263436,0.17791691319867375,0.03102377812541783,-0.13008873626499387,-0.02717646363833994,1.5211707498001572,0.03005113431351458,0.054932375057084724,0.10102181094725865,0.016060859465419783,0.06497116800414522,0.012775708272668192,0.06452070585414582,0.03833028776396863,0.649802219750475,0.6492779104663414,0.31732828405889235,0.09549707184800205,0.001835072215377555,0.05404198241821033,0.0005672808324836962,-0.019724383558540663,0.0002741446924638905,0.017817106095336148
2024-10-01,0.11237424540298208,0.1262766762743358,0.5916999272114745,0.631651268350952,0.1821587474002067,0.029045240554883778,-0.15785811213697407,-0.01999818545038806,1.776060141923802,0.02914821896158401,0.0629388048317717,0.10485864324377803,0.01582212799853188,0.07136532211676436,0.013518113953902252,0.06676714494132346,0.04094187667939825,0.6437784383158648,0.6340729784041502,0.32380087109419836,0.09666054565442929,0.0017684383274603323,0.06232192886573204,0.0005513155443479948,-0.020199529554187006,0.0002389264987191996,0.017604302508729682
2024-11-01,0.11318343637037921,0.13199385677840098,0.7043115699526781,0.6296694085818135,0.18965303490157454,0.025840367099991574,-0.18607277499983998,-0.009177627410374235,2.075848232088167,0.028474073106459167,0.07209082405752533,0.10999433598990267,0.015558642217115939,0.07850732481160369,0.014155809375946082,0.07063140778182775,0.04372943186719226,0.64324083410202,0.6166027813768135,0.33040352884048707,0.10007832667762807,0.0017164133882439697,0.07526883739651143,0.00056123261466592,-0.019924531822129037,0.00024090028320518896,0.017857248808601043
2024-12-01,0.11283906439669475,0.13842826410797107,0.8381376521999858,0.622618410773067,0.19818024733069403,0.02145332160846935,-0.21461842438287929,0.005709166842708349,2.4284109329889705,0.027999914495501873,0.08263363763782891,0.117939435913449,0.015080149226587474,0.08648518120805584,0.014709813487956839,0.07380053685170686,0.04669337170927682,0.6454771591132173,0.5976009448171252,0.3329755679247144,0.10460237287124433,0.0016242492306669614,0.09309817636127637,0.0005901004536163995,-0.018828132742213566,0.0002895274247068616,0.018282792924939676
2025-01-01,0.11316824820644993,0.14699903663664168,0.9967892758602163,0.6102910520246554,0.20635896093938538,0.01678950297089883,-0.24313395325324505,0.02500438760664892,2.8430056221094193,0.027737269302558508,0.09488726219698755,0.12628156223357934,0.014839693787830701,0.09539717907695512,0.015590867813543815,0.07656726227399621,0.049840021735507584,0.6493790854538534,0.5777406394560024,0.3367420779574414,0.11083206418172842,0.0015331777644579634,0.11437942891201541,0.0006275871413322046,-0.016841595806041103,0.00038157843146910744,0.018659098378160998
2025-02-01,0.11522218543559956,0.1569412412727214,1.1843719510868562,0.5924384519451241,0.21347063462531748,0.01317198981743907,-0.27123469936893285,0.04893066997992854,3.330512493671353,0.027741052956386264,0.10924609373447018,0.13293087294988068,0.01509307226227479,0.10535310028361389,0.01686608170359836,0.07955970946482167,0.05318284170620001,0.65034205832704,0.5585375153712321,0.34589037137951006,0.11608088337077303,0.0015024459626328632,0.13640749770523367,0.000665884907237595,-0.013896258312765183,0.0004972478127578113,0.019035720848599228
2025-03-01,0.1186407985009485,0.1668936507042022,1.4061625001013702,0.5687351051737797,0.21717704454993605,0.011573772153929338,-0.2987848748767896,0.07754890461065238,3.9037181124083675,0.028037029606300928,0.12618610531079094,0.1382675679572585,0.015568632784983239,0.11647557358686426,0.01842003021597885,0.0813130942996856,0.056743530598606415,0.648097894145662,0.5427025865331699,0.3566589018412894,0.1192109642841503,0.00153230913074181,0.15637790719472416,0.0007018452861842627,-0.009938725656528282,0.0006070131653732166,0.01979234076464712
2025-04-01,0.12236010872733705,0.17574992153487923,1.6692641441458256,0.5387479008227337,0.2181836469384042,0.01198693424744044,-0.32577344800693814,0.11071261869351258,4.577648557442692,0.028545609887698213,0.1462837500060739,0.14172476148477525,0.015971252485309832,0.1289015854739833,0.019834583708536274,0.08227305666287474,0.060552984600281724,0.646168949603141,0.5333610765233504,0.36504316141252446,0.12124269894166179,0.0015934228288093423,0.17250581159099632,0.0007332737341465977,-0.004947735562828179,0.0006840461849555433,0.021477531917320283
2025-05-01,0.12378401289589097,0.1816883050841398,1.9829747839026457,0.5019121991614635,0.22046892907773424,0.01335315498414364,-0.3520314865083716,0.14802031865536905,5.3699608355792225,0.02908452152826144,0.1702461745829355,0.14387183381653373,0.01593479231060589,0.14278416765410742,0.02082501171398009,0.08384262404613642,0.06465209154504051,0.6434986783379033,0.5326662449441136,0.36570724167483887,0.12315695690155651,0.0016087976323635369,0.18433140938047704,0.0007529158203514168,0.0010609785825642093,0.0007130545971784001,0.024494032825029946
2025-06-01,0.12478552261899023,0.18799579478885517,2.358811067285949,0.45751774502125897,0.22229878011156814,0.01415145008354024,-0.37723941533008626,0.18876763465435825,6.3014027601152485,0.029458922746040627,0.19894891818335664,0.14554791112234575,0.015884263270203217,0.1582942820051962,0.021786764716697833,0.08378519988976649,0.06909235446998603,0.6410765613622706,0.5409866334062506,0.36522199881373274,0.123371928308062,0.001628203742999385,0.192200763089465,0.0007470528222032903,0.008040537107736459,0.0006898083297974004,0.028808844623069742
2025-07-01,0.12678861871195374,0.19503124076217843,2.8103777252521853,0.40470671322662244,0.22037454364466286,0.013316433460306427,-0.4011495315079955,0.23190157175221388,7.396353273299704,0.02956748883256365,0.2334755851431545,0.14590794258207612,0.016203463720068312,0.17562292619847727,0.022613447968184496,0.08128751892734523,0.07393634677529629,0.6383178268323433,0.5573564463834687,0.369347671049555,0.12172266571454225,0.0017137208855654386,0.1965715727161202,0.0007018805615465655,0.0159171927980777,0.0006134020533467154,0.03386398609891357
