,Skill: PTC Windchill,Skill: Valves (Piping),Skill: Blogs,Skill: Risk Awareness,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Organizational Architecture,Skill: Security Testing,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Instructional Strategies
2023-11-01,0.000677918112128546,0.0012181094960208912,0.002331583778514273,0.0005627920908875886,8.080168858788596e-05,-0.001568464760043593,-4.5236321231889096e-05,0.00020427430163439666,0.00014390077385140383,0.00042720605619532245,0.0076222023982083125,7.392808534974812e-06,0.00026313029481938476,0.0004774449819287678,0.00016475575671159165,0.00021923099079767353,0.000614537102328859,0.00038759532019698694,0.00026407086579048963,0.0016468398964156372,0.01767761405709181,0.0027864864201627136,0.018817549274125222,0.00028895310639375546,0.0027424565915241516,0.003725713473195544,9.069002107400804e-07,0.0038565976685656623,0.0003563457615118435
2023-12-01,0.0005011636499932262,0.0012393504029985748,0.0023186571198968576,0.0006208053157218899,8.061193274524044e-05,-0.002208543703553478,-4.553911257624527e-05,0.00015642596556682064,0.00014072113931872107,0.00025382368798544316,0.007638646567983743,1.1267572944363772e-05,0.00026012283202249983,0.00043295607769637474,0.0001672647357975452,0.00020398594654320252,0.00067275620534282,0.0004317022176703888,0.00028921120191354604,0.0015224361649384898,0.018060065476553356,0.0025038610539293705,0.018940289804216318,0.00028998841122480223,0.002750452590928585,0.00382776595816736,9.868620883157378e-07,0.0038926923196683266,0.00035288579789788973
2024-01-01,0.00040329902398761634,0.001261012866048891,0.002376485457683092,0.0007625416113094727,8.651016832028315e-05,-0.0027735671609876006,-3.7779798858375764e-05,0.00010137374293883196,0.00012976022504209718,0.00013832873856147997,0.0076546196059522125,1.1047305763281045e-05,0.0002642391660005898,0.0003773286220198198,0.0001652519058329555,0.00018743710905520024,0.0007274695849436926,0.0005118532324155023,0.0003079274146684241,0.0012595526981249321,0.018198496036983036,0.00213091409250826,0.01906601945688931,0.0003208815634627064,0.0028456092880510342,0.0039409429211391695,1.0632279116646968e-06,0.003935529175776383,0.00032995477179339875
2024-02-01,0.0004121696664707748,0.0012831019575460507,0.002434335258795096,0.0009190271697117037,9.555218123963994e-05,-0.0033154124728682543,-2.4101919042191693e-05,5.4767020417280957e-05,0.00012042555209702006,4.4907969589107525e-05,0.007670100646853602,8.097402309698671e-06,0.00027897958254726883,0.00032802882927411407,0.00015948661203047678,0.000167716878319551,0.000783464126162614,0.0005770945484628756,0.0003183610449824855,0.0008993553334148365,0.018184269890978846,0.0017220054944775448,0.019195030006792044,0.00036793745497882765,0.003023313787979115,0.004080202043238798,1.1347433731540967e-06,0.003984304215741214,0.00029643410018926556
2024-03-01,0.0004617538854444459,0.0013056232277331224,0.002451233619234426,0.0009808459895457296,9.793297670702262e-05,-0.0037287836645625615,-9.288116897539916e-06,3.088024649598053e-05,0.00011720724783910901,-8.432916189066771e-05,0.00768506887044408,7.0673260656727314e-06,0.00029585506873285234,0.00030145179596445033,0.00014981533185256087,0.00014923988459941996,0.0008450640966076604,0.0005747402563990604,0.00030226757576905,0.0005535173996224555,0.01818714791371176,0.0013502407870995383,0.019327503349222605,0.00039491594898687175,0.00325786192942291,0.004234132404077698,1.1847614764126142e-06,0.00403818171922352,0.0002659954593399853
2024-04-01,0.0004645640674641944,0.0013285826627396952,0.002509036986579764,0.0009170562545616353,8.79179030693634e-05,-0.00382666009524561,2.0820654002925607e-06,5.7328645658536256e-05,0.00011626707216457792,-0.00021631601482590936,0.007699504805506155,1.276072314689155e-05,0.00030532649631103705,0.0003057130408792918,0.00013438077757837435,0.00013468538264046895,0.000916060010206128,0.0005092717993211157,0.00026467489834236166,0.00034256611419803936,0.018178458304115793,0.0010801204723527307,0.019463521773207457,0.0003928375226739198,0.0035208757180444786,0.0043614987610183596,1.2005683241516238e-06,0.004096305372829078,0.0002482947736799988
2024-05-01,0.00040482304459970296,0.0013519866486071254,0.0026069308031004316,0.0008137002253942217,7.08634734433338e-05,-0.003520085357432104,7.64003653972871e-06,0.0001420545644389253,0.00010774844384032712,-0.00026361783639725143,0.007713391174296033,2.220820868419521e-05,0.00031152906478271343,0.0003221792089662641,0.00011565337188967089,0.0001234786333810161,0.0009998922599748971,0.00044279896281697225,0.0002451113363342471,0.00030718025949679265,0.01811140218434611,0.0009455430071931945,0.019603081836047767,0.0003731653377770512,0.0037945784379731914,0.004437256024405787,1.1866405124114606e-06,0.004157809104609456,0.00024309300863657865
2024-06-01,0.00033759087243633284,0.0013758419405279932,0.002706755773696492,0.0007705799686245726,5.78576116667224e-05,-0.0029160033005577873,7.6094744690780416e-06,0.00024283933941868468,8.231920112685849e-05,-0.00021212462644369336,0.007726713407322617,2.8179694755110757e-05,0.00031129934454973305,0.00033245965002002284,9.574137525061623e-05,0.00011274333107291359,0.0010995053589940844,0.00043373784781512557,0.00025416814984393916,0.00037647593301121194,0.01808077693455657,0.0009474073567511542,0.019746110507216537,0.0003303851073805136,0.004074370510425122,0.004493391042070239,1.1653204096601903e-06,0.004221827534257264,0.00024134185328840505
2024-07-01,0.00031200078945541575,0.0014001556366123374,0.002829495697111697,0.0008205382014442462,5.4232130974208345e-05,-0.0021532028794049203,3.978633606744133e-06,0.00029961854641910796,3.781470961030658e-05,-0.00014763391406833823,0.007739459922720863,2.9221403865790837e-05,0.00030495328589703636,0.0003248709688466518,7.374534826302404e-05,0.00010020045716314378,0.0012169431549335199,0.00047910036275764255,0.0002746206802431725,0.0004268544166226299,0.01799648314460958,0.0010710400282236679,0.01989248235008842,0.0002597906193092181,0.004364428885659263,0.0046009963438262275,1.152723133959624e-06,0.004287505935932497,0.0002321352740679429
2024-08-01,0.0003267752359643702,0.001424935155585047,0.0029259827129256835,0.0009087783367684955,5.5194341569256874e-05,-0.0011336999232032857,-7.379940427625488e-07,0.0002863309894860601,-1.820775422889197e-05,-0.00010767900650713214,0.007751622238643593,2.8805293112363882e-05,0.00030299803537740377,0.0002933798895649142,4.888305824002131e-05,8.589135289308655e-05,0.0013531732942444284,0.00052366738762688,0.0002869020705159694,0.00037312005212181447,0.017774168017748466,0.0013088528020635138,0.020042036659175196,0.00018827686880426467,0.00467185950740032,0.0048059854587156284,1.14735115310523e-06,0.004354009621013143,0.00021045997238086905
2024-09-01,0.00036175261704386665,0.0014501882178983663,0.002983002090245936,0.0009819702527799142,5.2927579817622764e-05,0.0003029994962796775,-4.568098416959086e-06,0.00021126537155755412,-7.166060456277997e-05,5.388057346079786e-06,0.007763194968351585,2.8929098316895444e-05,0.00030555103918899324,0.0002487427987557491,2.4026490297310466e-05,6.876289274433965e-05,0.0015084523271293258,0.0005265175711622987,0.00029419294143473706,0.00021350353051282256,0.01752868201083115,0.0016695473206948094,0.020194593652358823,0.0001435890045792614,0.005002363939019547,0.005084340740840833,1.1469824401566706e-06,0.004420532659015433,0.00018058519674274312
2024-10-01,0.0004203760475329823,0.0014759228298124312,0.0030650420626305015,0.0010215756899735274,4.599126046848944e-05,0.0021476897374598266,-6.651493751897103e-06,9.036062111787241e-05,-0.00010898242505819061,0.00026932380186178896,0.007774175734077379,2.7882265490995333e-05,0.00030848393209200034,0.00022227053498710353,6.480806263426676e-06,4.6282121448602004e-05,0.0016830582320260861,0.0005112136530953549,0.00031225764550725814,1.5131002530245098e-05,0.017254114663272722,0.0021652122895073037,0.02034996901701435,0.00012230794849412742,0.005357735384127793,0.005363228060409989,1.1470885568023653e-06,0.004486305866323118,0.0001532834086858364
2024-11-01,0.0005174879570922623,0.001502147270056531,0.0032264764418958453,0.0010174945079912407,4.00147812157903e-05,0.0042565931897777754,-7.165983873856413e-06,-4.489404491972264e-05,-0.00012381897562463407,0.0005867785408349556,0.007784565025858464,2.4175985979104926e-05,0.00031793630149286626,0.00024033797019862473,-6.287354468483399e-06,1.8835088717992427e-05,0.0018778914068194263,0.0005422863788269478,0.00033448754403392193,-0.00011947528355830638,0.01703275211905382,0.002784533824236598,0.020507986312413292,0.00011912040666321142,0.005735716808647173,0.005585770423252187,1.1425887622197078e-06,0.00455060400404912,0.0001391549399980288
2024-12-01,0.0006375719773322188,0.0015288700787355928,0.0033780400256876726,0.0009651633598390235,3.995877596489974e-05,0.006501320960905784,-6.763632904531263e-06,-0.0001301301351183115,-0.0001193528585964076,0.0008240347309156928,0.0077943660243550905,2.2044189310428642e-05,0.0003272233558789996,0.00029965035837468143,-1.7308325354334407e-05,-4.533079284686688e-06,0.0020945120424047535,0.0006516082438254042,0.00034540909042435797,-8.267546687295153e-05,0.016859933306771338,0.0034717416774044984,0.02066848692692927,0.00014420631370447897,0.006133276350602227,0.005755826162167372,1.1307921337448013e-06,0.004612752138178562,0.00014244008581755865
2025-01-01,0.0007317605744300652,0.0015561000481912855,0.0034655758064698425,0.0008816554435078641,4.4211734040872194e-05,0.0088682937524551,-5.994744216550606e-06,-0.00010408029809580248,-0.0001050139318877453,0.001022318830134545,0.007803584401444653,2.377340362137847e-05,0.00033542435506487536,0.0003763494273645012,-2.232370239591715e-05,-2.2105037647792886e-05,0.0023345699369123865,0.0007955537711092117,0.00035146794245516914,0.0001949111517774859,0.016739964901128158,0.004128530720519977,0.02083133746815819,0.00018654558874918112,0.00655171733385966,0.005925319656250113,1.1130349454808498e-06,0.0046721311269664325,0.000158899461665338
2025-02-01,0.0007627992881647599,0.0015838462155660581,0.003552543094555436,0.0008332813305825761,4.756007586512287e-05,0.011323867097426516,-5.177531533262373e-06,3.191266397340386e-05,-8.976863859543724e-05,0.001302921944640996,0.0078122281085805404,2.6371830439178654e-05,0.0003378704177520602,0.0004494370258620546,-1.7683359670729397e-05,-3.774215239506157e-05,0.00259902253479703,0.0008929796460762584,0.0003665990741977926,0.0006870695699281653,0.0166243756108453,0.004641508269222144,0.02099643462033911,0.0002117580559650478,0.006999212270967766,0.006145517718108109,1.0919585201860376e-06,0.004728182212249559,0.00017861129523833212
2025-03-01,0.0007391395828479962,0.0016121178568521554,0.0036560154521261914,0.0008696887868630639,4.848762839948972e-05,0.013692744387916721,-4.717275267531238e-06,0.0002139588560365625,-7.626575427291499e-05,0.001631189470094728,0.007820307160129136,2.623289498641048e-05,0.0003284292549967892,0.0004926662372262742,-5.241412262054835e-06,-5.088640294981948e-05,0.0028877196719558373,0.0009064377976494213,0.0004015606535955555,0.001248837062193932,0.01650871311243713,0.004920765443777704,0.02116370763200235,0.00021534365766354195,0.007488290514902548,0.006431142279721939,1.077550358783953e-06,0.00478041070275242,0.0001917250070647443
2025-04-01,0.0006971715234056208,0.0016409244822368882,0.003704066256552322,0.0009527055566212416,5.1109709626390935e-05,0.015730165607292755,-5.40313516640494e-06,0.00036955033720693535,-5.952861474608863e-05,0.0018235508577821554,0.007827833416872126,2.0898358449774544e-05,0.00032064966408738014,0.0004902773973842772,1.154452297985135e-05,-5.781879341083128e-05,0.003199709136035242,0.000879896199073599,0.0004391241798054092,0.0016748735842688767,0.016586181316385236,0.004927570810754048,0.021333118695364306,0.00022638427171033825,0.008030885081762928,0.0067612730819059455,1.077457470764316e-06,0.0048283887485,0.0001938123715028991
2025-05-01,0.000660784635260449,0.0016702758325807805,0.0037102148847972076,0.0009926963510368063,5.935253795411933e-05,0.01731146196346943,-8.200464698931607e-06,0.0004467880764402089,-3.100178627360312e-05,0.001816002772030448,0.007834820373377968,1.4184299623172937e-05,0.0003146262007842077,0.00046131532450431313,3.494391815924652e-05,-5.922182266377019e-05,0.003534125548422126,0.0008911123377428002,0.0004549738882381807,0.0018161982011020519,0.016682756269191558,0.004676249196517726,0.0215046615473733,0.0002549108135009161,0.00863552432917328,0.007100696782975443,1.0898142456983844e-06,0.004871757215988693,0.0001879503402862912
2025-06-01,0.0006299046913289642,0.0017001818768871719,0.0036675955022280825,0.0009561923614734033,7.103368137595698e-05,0.01848236111004767,-1.3532484023926183e-05,0.0004079752567669578,1.4625421922291148e-05,0.0017823030000249085,0.007841282951858222,1.1211478737521425e-05,0.00031869532100979006,0.0004290658508026238,6.550170174431878e-05,-6.175451996946652e-05,0.00389111285647674,0.0009689491563601056,0.00046200949339521356,0.0016701544700018947,0.016677162243990323,0.0042124131067862,0.02167835866187214,0.000291059129100154,0.009308109982099166,0.007414746288635582,1.1035795540910085e-06,0.004910226683709136,0.00018256727897273924
2025-07-01,0.0006018161920642779,0.0017306528106409017,0.0035404465148390577,0.0008847588254279929,7.957058803779473e-05,0.019198464565828424,-2.056310494703663e-05,0.0002466774044556913,7.418291869251909e-05,0.001836461508378771,0.00784723730432407,1.3434796635923048e-05,0.00032626761878945076,0.0004041503902656492,9.980362836150734e-05,-7.052061361480077e-05,0.004272188704613131,0.0010650131816324479,0.00046508547242327667,0.0013777704635540055,0.016684739689245272,0.0035852499820216333,0.02185425741576303,0.00034487792764654926,0.010053894104137175,0.007672199882436127,1.1102409332217902e-06,0.004943577586875399,0.0001863510858533989
