,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.3691852095828897,0.0635730114847288,0.024564726339642105,0.04000774798157401,0.04064087079269038,0.7151410233997236,0.6827999818572409,0.12218177748986753,0.4650744388758914,0.12297466972065539,0.0819572386737474,0.30546681622185157,0.007831290714694576,0.5089486794158924,0.09973708886772531,0.0285955577070804,0.14918186997666094,0.19556461679235584,0.010624249861268135,0.19959061817439394,0.31468217577383123,0.7771454370726009,0.4616647672956225,0.5320875188272307,0.004336405412074405,0.052630445079632014,0.006122804117855795,0.0031002753209257395,0.059261979374713857,0.02636638029185967
2023-12-01,0.3699404276836348,0.06410590164372516,0.024184722694548313,0.04048395026409514,0.04090926926350004,0.7147493413979816,0.6820474506176233,0.12196955718822851,0.4632340785815196,0.12437248888253843,0.08256128443754132,0.3198248170061276,0.007664854979193829,0.5026893097167222,0.10251711286393124,0.028687564097536887,0.14967483229614834,0.19933279187468908,0.010809680475052437,0.19956788933249447,0.3131897467026869,0.7758823044317986,0.46141239426875275,0.5324346722482243,0.004455519033807703,0.055048114350721,0.00596848394701343,0.0030839046600249294,0.05944745664790775,0.026170363402771207
2024-01-01,0.37035325570192296,0.06458343596776595,0.023916992381005163,0.04100617562076182,0.04107964516416903,0.7144533165515194,0.6810086795278235,0.12172115512718557,0.46099370097762793,0.12567723229448863,0.08323387518444604,0.32679593895206765,0.007521563461144985,0.49511985616707,0.10450542315415848,0.028850364388156698,0.1500809595855113,0.20197889124627713,0.010951843647469178,0.19978696667343943,0.311370729405373,0.7752719162827492,0.4613677806727409,0.5329867124101766,0.004314362408985679,0.05529990086634317,0.0058948094963643585,0.003057254163773087,0.060023116876047576,0.026083829836498006
2024-02-01,0.37066071269505807,0.06493942605635186,0.02385073253134478,0.04159733765509353,0.04107155287178127,0.7142942000970915,0.6799487561773766,0.12158973129241084,0.45871423368734726,0.12677845112852115,0.08375236540807955,0.3339535382997448,0.007415494673428251,0.4936332150908176,0.10778751348164131,0.029167506060348593,0.15037440877512093,0.20504976950869136,0.011068097566535734,0.20008234981239095,0.31042362271522417,0.7750041190676671,0.4616179076940966,0.533441651678896,0.004304632797491411,0.05383448206274698,0.006330199547203084,0.0030245267040387718,0.0610923627888191,0.026168412427692897
2024-03-01,0.3708377987812217,0.0650575497962158,0.023756796828243824,0.0422281285140268,0.04103508862683339,0.7137830410115894,0.6791842570659837,0.1213462354367452,0.4567830815764273,0.12788691406131714,0.08384960534805748,0.34784094203496285,0.0073763296716842265,0.4970842956151473,0.11215260287856099,0.02845727956533881,0.1507198656213312,0.20591757650903778,0.011192683162585591,0.20001463409103787,0.31079961189907485,0.7743043963154788,0.46243101471661247,0.5332817959655445,0.004643038752342222,0.05131766063045739,0.006787541127147606,0.003000760134527881,0.06256055968077642,0.026378552846583456
2024-04-01,0.370148489193744,0.06505696530802696,0.023547085629953873,0.04286593964291585,0.04123190516507796,0.7135947682361563,0.6790861927626296,0.12142588235589288,0.45559025318028346,0.12939344474309603,0.08400754042311995,0.3554408230179743,0.007400591115980161,0.4973496672577484,0.11492796690667821,0.027188543770367453,0.1512141936462801,0.20048663748223539,0.011347699220981642,0.1997584432417559,0.31192675075953463,0.773571354079279,0.4638002402745821,0.5327861692284599,0.004926732819246995,0.04614478247441487,0.0067092155841786795,0.0029733184849072155,0.06420253912643797,0.02653889113350883
2024-05-01,0.36943948028903717,0.06504185292341746,0.023355744696995705,0.043516005512631246,0.04160755963211239,0.7142263351514205,0.6798141738478146,0.1218439267344498,0.45550219277464754,0.1313828217660086,0.08455524846715112,0.3486290767082649,0.0074410229849113906,0.49314760336239377,0.11718048064160635,0.02751391294482549,0.1518776029708066,0.19330901272773737,0.011516537588130527,0.19981740265502584,0.3133711092359136,0.7737202371806692,0.46499933869989585,0.5325360291889574,0.004892725106149567,0.039960451764511074,0.00647307087394835,0.0029562553078337807,0.0658210693695364,0.026595235278999305
2024-06-01,0.3685345835707257,0.06506392655372165,0.023017123631651773,0.044095328552650775,0.04196531770563741,0.7150622295358684,0.6806894834927721,0.12222682036074038,0.45597609482628865,0.13357576821293196,0.08514140744115567,0.3422749329872863,0.0074823755391528555,0.4925147078029246,0.12198988331028328,0.029394192388076855,0.1525223848129949,0.18908635052613457,0.011657518209403729,0.20039678562702834,0.31472923392919905,0.7745665235928888,0.4656126714287828,0.5329016404931346,0.004983846795610769,0.03519108261345248,0.006777570828700851,0.0029596346446291695,0.06727049505852525,0.026471301555315893
2024-07-01,0.3678236472459608,0.06518948468838369,0.02224424049700991,0.044558965079474766,0.0423393288955739,0.7151662186555995,0.6812325390340039,0.1224167467325186,0.45672741042819853,0.1356676866777611,0.08558420263927902,0.35154830273141596,0.007489015952236233,0.4933002227538044,0.1283809978058072,0.030358536874136408,0.1529646907398663,0.1845752135974208,0.011758849316169936,0.20104510717099744,0.3157902356941129,0.7748645992294743,0.46565453947997126,0.5336521522631208,0.005519417243527754,0.03324200136544616,0.006962617593981269,0.002965517351324986,0.06844472003327942,0.026210917253668656
2024-08-01,0.36703950687169307,0.06531779822471645,0.021055515686812833,0.04484956270286128,0.04272483344318317,0.714240305893756,0.680856327959153,0.12225934904976134,0.4571329987993872,0.1376798941192984,0.0859279944601016,0.35953776613654564,0.007450180922387164,0.48345858073331793,0.13229429329393208,0.030511806197427514,0.15310931844334671,0.17575591883363811,0.011830310237163022,0.20129356253880873,0.3165518576660093,0.7739822978897413,0.4648993019677281,0.5342500380630535,0.005891371634946682,0.03165050865626698,0.006319790712869246,0.0029632001569137984,0.06933239538615273,0.025966220166828043
2024-09-01,0.36612685040149673,0.0653926592631269,0.01987237904235385,0.044937080544201244,0.0429825300605444,0.7128934669597832,0.6790581401885235,0.12177215331488898,0.45693826891789036,0.13949902016036433,0.08631178733223682,0.3509052829989654,0.007401047854646963,0.4656242147926968,0.13517902433470896,0.03285424766868124,0.15296312021784572,0.17019066838682528,0.011862253054312124,0.20120511349253128,0.31685729323161943,0.7727109085257,0.46338667428899194,0.5347632084807693,0.005652933222905053,0.0314704815926447,0.005636794105618039,0.0029381981979333827,0.07004647569627447,0.02578775925521966
2024-10-01,0.36473022163163465,0.06538075597215567,0.019012785340261743,0.04491619601547103,0.04299048961437019,0.711919186033627,0.6762823899767457,0.12103508796517251,0.45627411152384867,0.1408788172550915,0.0868746310285944,0.34585423555010336,0.0073424615627284305,0.4536723429063019,0.1412723327783958,0.03667519336174169,0.15263846514637636,0.1749412643453921,0.011862738112445523,0.20106242564482743,0.3162306425452919,0.7721221504474137,0.4613095643714099,0.5355393154852568,0.005393772655211648,0.035325572838045376,0.006012770261607394,0.00290056072062411,0.07067890528662385,0.025712347708812824
2024-11-01,0.36357765770371686,0.065233627942858,0.01838607696761361,0.044811960678742796,0.04278272165295094,0.711169688919099,0.6729793401010334,0.12016869158194263,0.45515497399056304,0.14184345511713187,0.08730128071929688,0.3670257209730137,0.007318787447974812,0.4471407051991167,0.14840135430243637,0.03752939576150329,0.15217775108350406,0.18240924030854455,0.01186081155960167,0.20071532467421588,0.31528101698735544,0.7717277560821112,0.4588725342964915,0.5359986502546613,0.00572316184150731,0.042003279360415,0.006490121405085857,0.0028703050089531968,0.0712890464891239,0.02574885873964034
2024-12-01,0.362858188939466,0.06494744289634488,0.017980378707410642,0.04467412161597245,0.0425735487731384,0.7101972494119806,0.6697114046590834,0.11926841484327948,0.45435403716376127,0.14269945833619138,0.08734585000962872,0.39195590996748086,0.007364372419776579,0.4291849237879476,0.15169171189911432,0.035585095231643826,0.15172653582758022,0.1859622593748266,0.011905005725652895,0.19998646174228002,0.3154686084666237,0.7706113630369875,0.45649889524062015,0.535356869408178,0.005909028158147901,0.04742388006757033,0.005766478753537437,0.0028371139955615096,0.07190760458193453,0.02592543628510198
2025-01-01,0.36124184132850656,0.06446729882415009,0.017599861367222205,0.04458951106286818,0.04256837740296177,0.7092714069545939,0.667240289480763,0.11859140573051481,0.4541411400761238,0.14373939025740795,0.08723492297562044,0.38975202208165716,0.007465121114406198,0.4070490140079571,0.1534951136576298,0.03635581581710436,0.15146517533155304,0.19282517440865507,0.012036651921869358,0.1990485744591114,0.31623672819162973,0.7690600296744593,0.45454429130400326,0.5336742713956992,0.005241987202973272,0.050570573546385424,0.005103582386416882,0.0028068450562959034,0.07241416288106961,0.02619807630760663
2025-02-01,0.35919733259986913,0.06384583570842993,0.01700187704842334,0.04453764161030953,0.042776686951986144,0.7092387135648653,0.6657675350600409,0.11843330337589028,0.4547124600639319,0.14517519623208563,0.08747013419770575,0.38652371238777655,0.007614946655933172,0.40006772987012457,0.159928464557891,0.039648340973388554,0.15146833010815,0.2102645788448225,0.012248153468781574,0.19854323118849806,0.3163393386206437,0.768128105980038,0.4531172803071334,0.5317300297426193,0.004624165048923419,0.05566673523904246,0.006082800693414549,0.0027953621913421583,0.07271219444080515,0.026399118313034528
2025-03-01,0.35814369506922694,0.06329100281215246,0.016234231109226983,0.04456952630244275,0.043006358549498185,0.7102651196635454,0.6652999356642297,0.1189565941079193,0.45605574521849196,0.14686109583379758,0.08808110581221201,0.4187083196526289,0.00774900477869492,0.40501345389093296,0.16744514850977005,0.03872726466507277,0.15159718535366698,0.22295910779030512,0.01250691424095165,0.19889420438391492,0.31572112178628275,0.7682058856566479,0.4520452551912572,0.5303682073546883,0.005151285503868324,0.05893477737649221,0.007339008524266371,0.0028152922872179,0.07274731586428418,0.026414474604201515
2025-04-01,0.3586997385602324,0.06291348309864314,0.01513172639833998,0.04469909428119534,0.043149213429311974,0.7109261014839637,0.6653261958057053,0.11971112646027471,0.4576027052929081,0.14863696597752266,0.08841477674348786,0.46124927159916007,0.007819812864469979,0.3945759255849741,0.17016406875035903,0.033771021029197955,0.1516982944278694,0.22108648312081888,0.01276913082723053,0.19960481980606234,0.31480501733334376,0.7679295755862887,0.45121643128058553,0.5294559111195444,0.005905526402816725,0.05596323030202883,0.006593890708933535,0.002883302619532871,0.07256087607428387,0.026296831669061563
2025-05-01,0.3578743290052494,0.0627707851172211,0.013564699670572226,0.044897454374141256,0.043297095270837624,0.7102597330859254,0.6649438403171392,0.12046665955599356,0.4591991009919331,0.1505311592666343,0.08850325177816651,0.4596975499569346,0.007818877770561164,0.37816356677089774,0.17124409404735855,0.033619590616359954,0.15159320725181258,0.21358347849647652,0.013005690372809253,0.20013091440380412,0.31347240295026646,0.7662333314056802,0.45069835024038457,0.5288095105900285,0.0054455890347004775,0.04498609610961514,0.0057549784532487155,0.0029670829648408385,0.07225312030590753,0.026113609662136772
2025-06-01,0.35660206073677214,0.0628110100042966,0.011855767732110868,0.0451672275161291,0.043441280458040396,0.708594476313409,0.6636476118997691,0.12132787634875483,0.46025068999891355,0.15243496184315367,0.0887334923562642,0.4415261743311538,0.007735423208733341,0.38507861280619743,0.1788247756240805,0.03852116753118287,0.15123770671806736,0.21033982371386614,0.01319871536314875,0.20038281755540738,0.31151850774470263,0.7638425443194917,0.4502598813838612,0.5287260290016802,0.0048103918851517755,0.03403668595453328,0.007321127898844339,0.0030374180846804637,0.07195340050470994,0.025915449883030788
2025-07-01,0.3562984279259696,0.06289352501922073,0.010438424941581908,0.04542261166875662,0.04341151529319445,0.7065433550680398,0.6612054145220058,0.12203317295154911,0.4603025933848104,0.1541029031668178,0.08899778698497887,0.46445666203800046,0.00762304189836704,0.40710934368963186,0.1882283583405585,0.0374204418773787,0.15071692940063416,0.1934431115192624,0.013316708450480693,0.20069097311259543,0.3091683069800768,0.7620868420771283,0.44968961600356905,0.5292692244050341,0.005807101327138119,0.02045333601545942,0.00943223162257626,0.003091401816756101,0.07182392364374035,0.02571485349119553
