,Skill cat: Information Technology,Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Business,Skill cat: Manufacturing and Production,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.07883696099791267,0.025785144085519497,0.014037227095345075,0.02042915353757891,0.7954181471280667,0.10947045610472807,-0.002427189413149778,0.4964639979269592,0.045987595225153804,0.05473854453952281,0.034946722456964494,0.13700194146195954,0.008316122066223312,0.1967314202738904,0.5182855727170008,0.6534505844228373,0.4315982517027389,0.008799800405065996,0.3703281241987795,0.0021168545531078022,0.018562851944608993,0.0027985845321708627,-0.00012065519181113967,0.716618384473719,0.012870671438108973
2023-12-01,0.06683864675149655,0.025475804044840192,0.014226489489727597,0.01866741727357224,0.843441702398349,0.11223549755718246,-0.002476128579242337,0.4988027352788188,0.04246060930266732,0.054316626142558694,0.033846884551566606,0.14329660617273607,0.00841595894560641,0.19822657007061223,0.5217663948806667,0.6526836528470321,0.45670077268205594,0.00893666012343059,0.3767346388789473,0.001663427861243811,0.018262495376094437,0.002798746556984609,5.22205123630558e-05,0.7155631221428743,0.012871170334926367
2024-01-01,0.05398173932699725,0.025193569248851546,0.014092675494196127,0.016786098532665,0.8920859847597329,0.1157051082307763,-0.002418710884787887,0.4986896583867833,0.039064095174622865,0.05403684951220197,0.03258356428781703,0.15132153603215293,0.008517081703396538,0.19885238075434974,0.5249738473574636,0.651932363536232,0.4820909683304649,0.0089558391006691,0.3830071302323569,0.0011939528019260627,0.017790015435741595,0.0028087956128572495,0.00028003325207177806,0.7177533590313119,0.012902448842949872
2024-02-01,0.038257393454467506,0.02451188890644128,0.013617544475147653,0.014654871230844914,0.9407702222529598,0.11967089944336087,-0.0022526018064168325,0.4970087810251662,0.03602301852250884,0.05386101606416515,0.030995273229875525,0.16148912634992565,0.00861973367739053,0.1983366354639557,0.5294283705143388,0.6511934955553873,0.5067808564799269,0.009074699083951511,0.3869937666017018,0.0007093593015932214,0.01707342124503232,0.002806523033342996,0.000529519736409428,0.7240121281182041,0.012960491252288577
2024-03-01,0.02074960012266415,0.023379968672378758,0.012968094161430396,0.01214335223545716,0.9904701124828496,0.12384958562966578,-0.001977770218563514,0.49605622223088663,0.03353986126125211,0.053787065617506166,0.02915273669239115,0.17421680507024528,0.008724103494464919,0.19693381956718325,0.5352945305553374,0.6504644734355463,0.5299468419557799,0.009228535889714604,0.3890011772999936,0.0002027021354628648,0.016130939316864976,0.0027874949913046084,0.0007924395146264388,0.7340465529138152,0.01304030461744454
2024-04-01,0.004555276356923916,0.02236731468674679,0.01211640343335117,0.00944407583187826,1.0422777999249464,0.12812680805535087,-0.0015966092655104848,0.49599623098616774,0.03177335828764799,0.05383316228986375,0.027535617743764992,0.18977860623970721,0.008830336807707078,0.19515198562122452,0.5419387513712517,0.6497432397652163,0.55119812742426,0.009141685294207126,0.3886481958756641,-0.00031387827298140145,0.015087619053766502,0.002743775743091212,0.0010844281570521032,0.745814550727969,0.01313621906203594
2024-05-01,-0.009039251030397532,0.021412116821443155,0.011445486810710804,0.006954788957109947,1.0956083372415444,0.13215742578595727,-0.0011140069497522003,0.49519559866767926,0.030819000433837215,0.05400264211117571,0.026652408468419257,0.20823269643182976,0.008938545518235568,0.19254610439198117,0.5491197052296986,0.6490281527130345,0.570532579622351,0.008815217597830115,0.38721185780136,-0.000805139513217059,0.014084511291835258,0.002688775434857347,0.0013901933240576723,0.7560299625734762,0.013242179638075013
2024-06-01,-0.02239154746521839,0.020419998962610302,0.011282373363317832,0.004856828639995734,1.1481203354146188,0.13574651584833364,-0.0005373625838367051,0.4954453420218235,0.030693476045134782,0.05426892150456204,0.026264930201870363,0.22947615918574707,0.009048815020737032,0.18970602513429907,0.55528518180648,0.648317903628025,0.588026306090648,0.008516900685323747,0.3872796276217692,-0.001243070982890504,0.013166155528674894,0.002651244551969437,0.001664237585172662,0.7614720708523213,0.013352017790273925
2024-07-01,-0.03882339781750961,0.01978413381410037,0.01122340483972403,0.0029434423683514354,1.1973891215522001,0.13815398225229827,0.00012345374358745998,0.4965298215191465,0.03132486230547481,0.05458132785915606,0.02611917221620386,0.2533257708977719,0.00916120989623427,0.18831838632039005,0.5629876986297905,0.6476114508058104,0.6034821255045674,0.00838342070431141,0.3897057077820456,-0.0016378352560359093,0.012265939994596901,0.00264003684618025,0.0019315308959514743,0.7601433867850669,0.013459694166866445
2024-08-01,-0.05831851454852115,0.01933178435436959,0.010982178844138445,0.0009354967791539628,1.2423658282275318,0.1389484832593734,0.0008562004133820602,0.4943652782840383,0.03254980737364103,0.05487697892205658,0.02616203089778171,0.2795407720606503,0.009275778384841683,0.18744611291628255,0.5720919081958356,0.6469079662687014,0.6162445374466972,0.00818395541425633,0.39467538293093796,-0.0020305335558711184,0.011307483926940712,0.0026552226623642707,0.002192379238106731,0.7516575880363037,0.01355950790127753
2024-09-01,-0.0766791774271348,0.01885131460358799,0.010520392399303698,-0.0011186759212904063,1.2830680985912952,0.13934648041948294,0.0016464227365024457,0.4895467769714415,0.03411825485847266,0.055098120633418846,0.026236247144511227,0.3078153215201148,0.009392555899955071,0.18633808068621543,0.5776692711065201,0.6462067930199504,0.6252518409627597,0.0075488142106175556,0.39957363323686224,-0.002454913449910415,0.010301397924471607,0.002710882514469125,0.0023673173211822924,0.7370189490697534,0.013646270364868585
2024-10-01,-0.08940313127624892,0.01818080026369009,0.010091500947285104,-0.002877526563336029,1.319150927287218,0.14101739008775108,0.0024776698349468747,0.4846567385726859,0.035705537675951,0.05522202013108511,0.02607517470191381,0.3377960185797842,0.009511567789295189,0.18541296739961344,0.5778853199056115,0.6455074107261118,0.6292559280781477,0.006759917263532122,0.40412783486656745,-0.002914259533185677,0.009320285817444929,0.002814756745641748,0.002453580474868109,0.7182832288480969,0.01371544364315394
2024-11-01,-0.09602609723560072,0.017498062311082342,0.009849267368678135,-0.004123053494793971,1.3492117927023795,0.14495980520018623,0.003331767801645837,0.48015632791697116,0.03693097866491581,0.05529337349544438,0.025905675422625653,0.36911465509312735,0.009632831504203368,0.18319916417312931,0.5756521728335021,0.6448094081793774,0.6270808436744105,0.006392189741731254,0.4063223621632447,-0.003399121153738865,0.008392254070792866,0.0029511402139403356,0.0024634929502868152,0.6983272516563986,0.01376324557597692
2024-12-01,-0.09997064478239286,0.01706255871553601,0.009892544052387969,-0.005007894858339738,1.3714869406637926,0.15022110393213317,0.00418914563089332,0.47679131294934807,0.03738153239990403,0.05543118275365531,0.026412181505585015,0.4013862151923232,0.009756358304000137,0.18009474626390465,0.5725753378741639,0.6441124612124973,0.6178241319900554,0.006169571158861014,0.405724832683831,-0.003917378435496154,0.0074606577916231515,0.0031013693068351602,0.0023914991523121716,0.6806252634085992,0.01378672415158005
2025-01-01,-0.1040539270756264,0.01640931504404669,0.010242648283503169,-0.005814949138593609,1.3847049477025717,0.15507673193364585,0.005029209054298398,0.4751294683366202,0.036638522301769214,0.055791639699564584,0.026929931157250928,0.434156067351388,0.009882154595042367,0.17826495452531088,0.5657671733707764,0.6434163149973968,0.6009627626062489,0.005659536308908398,0.4042133332059411,-0.004492797188226163,0.0064667463194391095,0.0032616375792677383,0.00223479977550059,0.6688570868097454,0.01378380443244031
2025-02-01,-0.10686065310407279,0.015826620150174983,0.01052895192395507,-0.0065666598986080845,1.387788185941405,0.1600530705094179,0.005830756102629984,0.4740018380432675,0.034305193366993794,0.05650008219807371,0.027214881569252523,0.46682913359473643,0.010010222982762768,0.1768026722562362,0.5536070376422085,0.6427207698669152,0.5763464573699174,0.004971785431861907,0.40306311180941384,-0.005131828789294304,0.005442214240695659,0.0034384179015155922,0.002061195143622565,0.6662560547477024,0.013753311130197695
2025-03-01,-0.1042067564632528,0.015974887074407758,0.010500202999458669,-0.007019296182175809,1.3788389156724292,0.16539860933532874,0.006572426973533705,0.47224373201752784,0.0300326296604998,0.057588010076427505,0.02784364151685824,0.4986214859070336,0.010140563098199473,0.17518399353327768,0.5403828612038201,0.642025669966953,0.5440689712743422,0.004635052789872825,0.4024876511779886,-0.005801785483533234,0.0044806236878759745,0.0036405613546777998,0.001872923757069694,0.67472095672102,0.013694969570863308
2025-04-01,-0.09392620542580825,0.016312028022816644,0.010389521564591327,-0.007053313441848943,1.3549880577071483,0.16983991915967478,0.007233179650943876,0.4708621744412539,0.02354158755745947,0.058966857379578,0.02854435142889503,0.5285516163086295,0.010273172247342338,0.174435535585991,0.5270357980727363,0.6413308941815535,0.5042550389299332,0.004663283528491634,0.4015259729317551,-0.006449185823579409,0.003616889217636088,0.003870219916997127,0.0016351260536001128,0.6938993799128963,0.013609387237482307
2025-05-01,-0.07821074418935349,0.016407609225771874,0.010438876235518979,-0.006928091560007994,1.3136387801603073,0.17423134078779517,0.007792781725231259,0.4696478274480087,0.014637975347736254,0.06044801928084034,0.02894039284766261,0.5554681091117843,0.010408045921266446,0.17397693925496796,0.5090197313769285,0.640636348882392,0.45686487041014995,0.004315956657398241,0.39921420083142195,-0.007035640047033196,0.0027696454742468096,0.0041127464782047965,0.0014310391646749497,0.7206681187947745,0.013498017475178686
2025-06-01,-0.06053833740757629,0.016754493790546776,0.010449683583219845,-0.007039740316683949,1.2537582734605732,0.1785805586106489,0.008232308033222441,0.4668421856741578,0.0032200644319182598,0.061798423241663784,0.029378560843270524,0.5781009029409481,0.010545178196886083,0.17288130830652376,0.4895806645735916,0.6399419621418989,0.40161980392482505,0.003635390762207003,0.3940692213201069,-0.007548327617395972,0.001825615386003697,0.004342047344110111,0.0012850508752402395,0.7494554665688551,0.013363106404320391
2025-07-01,-0.0406787706103099,0.017148905097538466,0.010673106246377701,-0.007481778038213174,1.1756420497833124,0.18102532386573134,0.008534633101330538,0.4637135933481579,-0.01072396628236115,0.06281144787194799,0.03038477602849272,0.595116943869819,0.010684562051769394,0.17111510354072457,0.4734665643056161,0.6392476791199146,0.338070097672268,0.0034311960629934985,0.38770837388571766,-0.00797706495483681,0.0007662499969338932,0.004536853685742855,0.0011902093464150115,0.7734930915000906,0.013207623697228044
