,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-11-01,0.5148330552489259,0.16032547908069014,0.044324685289929396,0.389293541846825,0.6048360129577188,0.0959752163735853,0.062427689575822884,0.12363179133029918,0.6039966148163084,0.042626414614901055,-0.0452224582566253,0.1474252687467114,0.05621817531173509,0.03643288448671459,0.1173034634673428,0.17861792978978142,0.0911119853743101,0.3004132834860967,0.5227713363072821,0.5605959136837705,0.2967402445879347,0.007409635779085298,0.18443536881361852,0.004043791392071814,0.023842564562204356,0.02368965116753252,0.00040914773549083545,0.08486147770653513,0.00457503121819511
2023-12-01,0.5214637877752338,0.15868430884715592,0.04671795830959967,0.3603893187327999,0.6103156995155485,0.09648740335951068,0.05099999934748074,0.12554199009052824,0.5972584540649973,0.041174053277885245,-0.0825479547099945,0.14173012063787177,0.05294761089225818,0.03642850806024869,0.11719760576798473,0.17930849022349055,0.09701125107181978,0.2709855508059942,0.5281316543216835,0.5257933835974598,0.3001613604266598,0.007328336846681006,0.1982472508315696,0.003987026015004369,0.026055237450920102,0.024192946854722792,0.00034977906852370465,0.08565763422526955,0.0045596604677287786
2024-01-01,0.5302043523065627,0.15805146279867624,0.04910088838752142,0.3246026368798376,0.6161746323869721,0.09698616399886138,0.03972068496131062,0.1283797985880794,0.5886250413080774,0.03943462246197506,-0.12998962835552635,0.13600114891039855,0.04921235239268278,0.035987107007026384,0.11746204021247755,0.1804124104501433,0.10234770931513196,0.2319626519436174,0.5336150065292347,0.4883441785279009,0.30479302231187516,0.007248462686457781,0.2134296384143204,0.003965734334873339,0.028581678838437943,0.024688801485581183,0.00034077584837775236,0.08653460785649841,0.004517509037106094
2024-02-01,0.5416249080579012,0.1584572582133188,0.05159822189169928,0.2803179151723544,0.6227219714820607,0.09747179161909353,0.028643750489599166,0.13243276451400435,0.5777027869670364,0.037562062760855955,-0.18928086976597885,0.13114241102496002,0.04529808506882059,0.03524436040640687,0.11827267872465788,0.18157719474418807,0.10707029971862425,0.18028842575478904,0.5400737020659998,0.4496385924677406,0.310154977882126,0.007131622685579089,0.233067643695667,0.003896529724421645,0.031530872665848794,0.025446995935449412,0.00033148207937772935,0.0874894406873084,0.004419949414384349
2024-03-01,0.5553962438586922,0.1596055009032828,0.05458812565645001,0.22563093934931394,0.6306476417713032,0.09794457318259549,0.017825805047200965,0.13742257134596053,0.5649910388369417,0.035914419199472275,-0.26301369142352293,0.12813311015282813,0.041774427063503296,0.03476697572068205,0.11991243517553088,0.18257319019838866,0.11123437879561508,0.11196371569195593,0.548206157197846,0.4098284867427712,0.31561265732129123,0.006985267871778341,0.2580424369453039,0.003717086224710007,0.03502080709754356,0.02661275740424548,0.0002927726737939505,0.08851868670336177,0.004160825280597288
2024-04-01,0.5705878395075482,0.16105789010067803,0.058363142449542035,0.15826486725264735,0.6405056357303778,0.09840478942476845,0.007450686221609342,0.1425999979076169,0.5512467476886194,0.03437853855065173,-0.354992881671477,0.12757818223618977,0.03898863850737089,0.03448459387660242,0.12265077951151826,0.1833699970250792,0.11478772135705219,0.02160267714229805,0.558116966689532,0.3674936240178074,0.3208925869205611,0.006817575944395536,0.2859501929796044,0.003487287923436725,0.039137944140123546,0.0280904576928854,0.0002776258082759697,0.08961845270208729,0.003887433752606452
2024-05-01,0.5863392698610524,0.16247146791411385,0.06289044160966134,0.07543910820771509,0.6522417649043544,0.09885271498911163,-0.0021398263175615596,0.1471722928775674,0.5368772103670854,0.03304514989240023,-0.4702669437969017,0.12953172758953962,0.0367434810977673,0.03386612290250563,0.12662307645449172,0.18411281598440948,0.11742000661956573,-0.09807145014652452,0.5693738728430462,0.32003175969468256,0.32630657239358823,0.006669904541872227,0.3133777461800618,0.0033566012623169,0.04392285714895165,0.02957986659409884,0.00034230095225945036,0.09078444113202062,0.003728384885694965
2024-06-01,0.6024765020005616,0.1637505625810644,0.06791165094334399,-0.026269573636711063,0.6651023143529196,0.099288618559377,-0.010548249504295169,0.15080665551789066,0.5219438044652103,0.03205508162660752,-0.6149288749956018,0.13370419006069165,0.034521457873084936,0.03307248530864227,0.13179096131805895,0.1850853914042092,0.11857897514115495,-0.2566949462615262,0.5814566119863213,0.2648281360603245,0.3325221589894479,0.006534791115443041,0.33931406351149435,0.0033222131049940058,0.049395497249794654,0.030753942952758906,0.0003740342637611007,0.09201199454015312,0.0036240267043078462
2024-07-01,0.6197117321646233,0.16503206959297512,0.07325706293212236,-0.1510554935016723,0.677969439662406,0.09971276298885713,-0.017499639438624447,0.15387507093388145,0.5063279208582112,0.031367129086140685,-0.7959539216088052,0.13983923481838995,0.03193789596447816,0.032661498168320216,0.13800617351330374,0.18659571237046,0.11763406267182273,-0.46673818583948745,0.594191486291975,0.20066601093586073,0.340073528743787,0.006371842341094874,0.3660314018717952,0.003247931362148784,0.05559910193776006,0.031469133464767485,0.00024651020507730813,0.09329614129918098,0.003566951110509941
2024-08-01,0.6393102636808236,0.1665235233542805,0.07904487519804418,-0.3040129963775607,0.6898583819968177,0.10012540542686851,-0.022978019375968245,0.157252918586215,0.48952354460115216,0.031061319307924884,-1.0213440585981788,0.14793797117102553,0.028904834341011633,0.03253328344562979,0.14512754700590824,0.1887580827480773,0.11406620063670352,-0.7441583183374315,0.6078233393878112,0.12830337606704978,0.34899987261497134,0.006222129528851188,0.3962682338258967,0.003097949021382246,0.0626313771679815,0.03187101619488979,6.905757863672922e-05,0.09463164228001075,0.0035351335734682575
2024-09-01,0.6624158072763822,0.16829749803062383,0.08558547580579953,-0.4912912523319546,0.7002137051923627,0.10052679744249078,-0.027223141962088554,0.1617723682090419,0.4703940389527127,0.03103828071834538,-1.3006959181043733,0.15817809413155876,0.025445052095103816,0.03216597192202063,0.15311023741344942,0.19133486093815388,0.10755063942268259,-1.109414038992922,0.6227136674259,0.0495058776725697,0.3588841989651006,0.006081769748820602,0.42959039410557914,0.0029543945557642635,0.07064778121509817,0.03231853242750383,-2.480161332128229e-07,0.09601303813163699,0.0035594520222316218
2024-10-01,0.6894481927720647,0.17016629986257892,0.09312044954308651,-0.7202961238947001,0.708819162849893,0.10091718514562187,-0.030580596672661033,0.1676740726959111,0.447559472827575,0.031287542535347365,-1.6460966843284917,0.17064210312966976,0.021514624058915716,0.03143108390171857,0.1620148206187536,0.1938333457320299,0.09788431517297086,-1.5889420894088802,0.6389658397045184,-0.0349631587782282,0.3692459773143586,0.0059374245767061205,0.4620117594473667,0.0028960397888656217,0.07984216966019389,0.03316274006022121,-3.272624848277197e-05,0.09743469683042855,0.00372059597351397
2024-11-01,0.7199714021886403,0.17170960533218804,0.1016665753521617,-0.9999489223309477,0.715439247658755,0.10129680930540699,-0.033299553511155974,0.17442819530844095,0.420233794998947,0.031839477858615683,-2.0731024431254355,0.18510463529326457,0.017050624023116315,0.030682513371065746,0.17194267646360809,0.19582963745092277,0.08482716623780179,-2.2171242624789445,0.6563083117587003,-0.12694052667678346,0.37997053306202877,0.00580517715597885,0.4896673876719775,0.002882012318434329,0.09042068998628905,0.03451286754650307,-0.00017826257877299198,0.09889086116378501,0.0038672670463657426
2024-12-01,0.753143314304387,0.17243764720815938,0.11109435347120217,-1.3410051888124537,0.7195030797676243,0.1016659054660985,-0.03541366650644129,0.18107314285088813,0.388542201905979,0.03258878707738787,-2.6015603801983698,0.20104829063980204,0.012069228775501407,0.030231686545488405,0.18294906179770215,0.1972586768761445,0.06798913139803824,-3.0387917802385664,0.674314702433064,-0.23084329710862794,0.39144168560423587,0.005649296767849055,0.5127893251859066,0.002800073283206351,0.10258620217710786,0.036141291399499016,-0.0003488436960696036,0.1003756958189001,0.0037624828837621764
2025-01-01,0.7884708667329662,0.17199641486842493,0.1213303936936537,-1.756438472138317,0.7200851474045487,0.10202470406040232,-0.03679014802111029,0.18687945773867307,0.3528558637711361,0.03365219216470396,-3.256215905751661,0.2178741832551227,0.006586563475717889,0.029889236634579836,0.19499106023018653,0.1984260469723482,0.0468543721752488,-4.112408839297602,0.6927428310018131,-0.3520475338246757,0.4042841081248846,0.005511987426928341,0.5354522506658291,0.002664885153605809,0.11654461282621448,0.037601176737335935,-0.0003509849479965475,0.10188333375582326,0.003578812719488929
2025-02-01,0.8263760317040463,0.17030091344274245,0.13247881391616417,-2.2619006462451616,0.7161935041673413,0.10237343052036574,-0.0373203487697199,0.19191004700689196,0.31286211394357055,0.03491637621203432,-4.067304419273698,0.23512177550838487,0.00044099506077083077,0.029317814880581897,0.20793805055658784,0.1997361733929184,0.020924549912231832,-5.514194027072156,0.7116885727481232,-0.49480996375104513,0.41892575647571906,0.005500361065040354,0.5608510787785093,0.0026109300647760483,0.13253175841913567,0.038497496580402996,-0.0002709192933943736,0.10340792155496531,0.003711110434129156
2025-03-01,0.8681926202897561,0.1675265088239493,0.14476860113281032,-2.8762764230924116,0.7071441864744226,0.1027123053858594,-0.03712648225316942,0.1970855769888924,0.2673581846489469,0.03627071065705889,-5.0715006890098,0.2525249435945303,-0.0067290937784784816,0.028749359848185968,0.22163043245091807,0.2013569383477949,-0.010128664299546064,-7.3435419757053815,0.7314312649509305,-0.6611243071648085,0.4353245621256644,0.005612326835213472,0.5869551960312321,0.002704183432669472,0.15084601609545806,0.03874622508436015,-0.0003650514901491829,0.10494366344246785,0.003800865151994885
2025-04-01,0.9155895121137667,0.16396957237359094,0.15840776905265624,-3.622353430377319,0.6927564208675813,0.10304154441070618,-0.0366417112702834,0.20367096656810751,0.21482632057166962,0.03777737089584565,-6.313562834809054,0.2698799018285847,-0.01530190283230633,0.02886442983995114,0.2359438327917161,0.20307045867911486,-0.04641334163180254,-9.730196052426964,0.7521209349343754,-0.8512945109521356,0.45307013401468343,0.005744991759987943,0.6075681562378582,0.0028586492803652375,0.17186829103073276,0.038650340222588134,-0.0005284772294128007,0.10648486371225102,0.0034528653623120678
2025-05-01,0.9697991121761704,0.15986064857787738,0.17349193144622332,-4.5276319593656655,0.6732651250298269,0.10336135866650763,-0.0364999600381917,0.21248664557880742,0.1540318889202306,0.03911913145388059,-7.8487810522092705,0.28685216463371127,-0.02550147208957409,0.029485603465861196,0.25081636963674936,0.2044047866396648,-0.08789355494127957,-12.843708690610987,0.7735838703024425,-1.0660175937017164,0.4717789440205996,0.005848203890753601,0.6183067595327675,0.0029162968441805402,0.19606126249886194,0.038727872598535246,-0.0004860512288658407,0.10802596728087546,0.0032748417098757213
2025-06-01,1.0311648301287184,0.15523678552465608,0.1900387312684465,-5.625302360820145,0.6490743157807117,0.10367195464421824,-0.03729735426372436,0.22335850941494342,0.08415043800199416,0.040277275294265905,-9.74608308126267,0.3028809516540002,-0.03741438551616577,0.029431958627467524,0.26622378809722586,0.20494305680949612,-0.13451181545136257,-16.905830745302563,0.7954048727057365,-1.3088649296699648,0.4914769508026504,0.006040234912225459,0.6213673115238644,0.0029085985315670977,0.2239555196459045,0.03938550463975513,-0.00039198977391974267,0.10956159813039547,0.00360826894477738
2025-07-01,1.0993178378057544,0.1499432380808814,0.20809613049398434,-6.955423829218543,0.6205872421953356,0.10397353435351614,-0.039375424503011826,0.23519697283306829,0.004639189042094667,0.04147906831747129,-12.091548649743867,0.3172376263598463,-0.051105746147615774,0.028812619269859674,0.2821230048379988,0.20460189865049033,-0.18623890677623603,-22.20663466553765,0.8171993152434163,-1.5876466416139297,0.5126770075932296,0.006340792558804812,0.6235532864734173,0.0030006734093478305,0.25613906723287105,0.040640583767995175,-0.0005083356070665025,0.11108659541493321,0.0037161781361839843
