,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Blogs,Skill: Ecology,Skill: Risk Awareness,Skill: Hydraulics,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Tire Balancing And Rotation,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2024-05-01,9.601704860162582e-06,0.0007355702260080092,0.0005520491067798381,0.0033717034896045372,5.406649335786256e-05,0.0002670122616391797,0.0016197364691919228,0.0002389559462369195,5.272777337068495e-05,0.00021623423501664958,-0.0018480095961103025,0.0003823197293437756,0.0012184504945765076,0.003047411537205191,-3.577047412431473e-06,0.00014434852923706678,0.001412610456508382,0.0005698910061297613,0.002239625824608602,0.0002214226536228464,0.0006949750754632626,0.049198397094426076,1.3319719443804645e-05,0.0024648234223098127,0.00019161883273120277,0.0010288133850486323,0.0011024425182326065,6.168813746482259e-05,0.0025634119118893716,0.008880936007996455,5.119562124181109e-05
2024-06-01,9.580052032712909e-06,0.000719792398869618,0.0005463354553840315,0.003042621042582248,5.423579813927636e-05,0.00034018603594440937,0.0017602893165070703,0.00023509266982435687,5.2268707200092034e-05,0.00022137153088917425,-0.0021309687682628357,0.00040759781299899874,0.0012239782466896393,0.003249881655139367,-3.1773683474618336e-06,0.00015348800050313794,0.0013510248210402613,0.0007362180822076858,0.0022608103315441314,0.00022612826539411519,0.0006946462151981711,0.0490126198256156,1.68177720480666e-05,0.0022741371825944394,0.00020697135829788747,0.0009838684641183667,0.0011105511183750205,6.262987589599633e-05,0.0025530193802219474,0.01059607609300159,5.7932912848121895e-05
2024-07-01,9.55865090129071e-06,0.000680491783436997,0.0005414858873690683,0.0026934001416107933,5.4746690352002256e-05,0.0004097874935449641,0.001928684505972689,0.000238909532926769,5.1765485400421615e-05,0.00021780252147457857,-0.002476927224824386,0.0004409258164063065,0.001179998168682376,0.0034735618735813045,-3.829116164582642e-06,0.00016022830284265495,0.0012495593581578987,0.0008482603721623751,0.0022992249801890427,0.00019032515554356103,0.0006940580164846056,0.04908348904529728,1.9931240003262628e-05,0.002108499920922973,0.00019861102595514343,0.0009409662315524716,0.0011187262476744261,6.347049176559243e-05,0.0025431546039739036,0.012699603215187963,6.343223346810029e-05
2024-08-01,9.537447508200037e-06,0.0006256378179729348,0.0005374808505020068,0.002345427208620059,5.552474820417623e-05,0.00047130256834501433,0.00211608663398694,0.0002443521001021157,5.1232772504578765e-05,0.00020572547060017664,-0.002900312948355581,0.00047614860578694114,0.0011018415723584403,0.0037207754754656334,-4.857385683169513e-06,0.00016310532184494312,0.0011506152565990762,0.0008611811206919767,0.0023491790708163153,0.0001320923708092685,0.0006932314023972193,0.04929353660753405,2.2680073125887527e-05,0.002016268514815236,0.00021103434337636334,0.0009100785509673631,0.0011269679469668157,6.43220631579184e-05,0.0025338052413911554,0.015270138265506068,6.579003402436646e-05
2024-09-01,9.51640035207965e-06,0.0005678063350220927,0.000534291348536671,0.002005148810577079,5.645072035674378e-05,0.0005253405489222979,0.0023148974223948923,0.00024834176477140784,5.068404255704812e-05,0.0001858450674739838,-0.003411014566574646,0.000510540865471358,0.0010273838173691895,0.003994001563153722,-5.241252682921664e-06,0.00015922276590463663,0.0011369744180944339,0.0007622702091284724,0.0023992823401512257,8.046229621901011e-05,0.0006921857254845372,0.04955283713499519,2.4892965457497943e-05,0.0020378079677192836,0.00021934122868004822,0.0008952352264221923,0.0011352762902995805,6.517704815657427e-05,0.0025249592737044057,0.01841498555400941,6.549736748148533e-05
2024-10-01,9.495477588117101e-06,0.0005251820801500122,0.0005318807515511238,0.0017014219359681483,5.738685686047224e-05,0.0005753520566155195,0.0025193449360757414,0.0002517126691305002,5.013143143810618e-05,0.00016218202442343544,-0.004014074474355025,0.0005432368966273959,0.0009962798910214316,0.0042958914975813585,-4.3413323543642425e-06,0.00015538395327443203,0.0013346256680554292,0.0005786455200899387,0.0024339967908226334,4.503544796961521e-05,0.0006909388850568503,0.049639963318841275,2.6147263342325697e-05,0.002183320415512324,0.0002450664605470914,0.0008925053580632536,0.0011436513827914959,6.59281720825295e-05,0.0025166049968540047,0.022279391624044645,6.498126569140953e-05
2024-11-01,9.474654853291467e-06,0.0005152250014854461,0.0005302062155659464,0.0014894209216165203,5.820405250987247e-05,0.0006232757511728774,0.0027232667642340678,0.000258475854594269,4.9585637315916695e-05,0.00013687946928325854,-0.004711347411050171,0.0005713755275376623,0.0010138727271731523,0.004629289765586348,-2.3722689080404374e-06,0.0001576965967522564,0.0019425682825463103,0.00040023948127027877,0.0024389088208648896,7.491813217271815e-06,0.0006895074357182535,0.049356346384881705,2.612442743240716e-05,0.002428116732391375,0.00027313234010701497,0.0008941152768012033,0.0011520933586499256,6.64288070071939e-05,0.0025087310134276415,0.027044517383309687,6.485709124692318e-05
2024-12-01,9.453913577344547e-06,0.0005462540280916505,0.0005292197948193664,0.001392440218693516,5.880457824090244e-05,0.0006662960785267282,0.0029199240672908053,0.0002733333674204841,4.905586536785408e-05,0.0001104754500474246,-0.005504124210396936,0.0005905680048744215,0.00107162889209712,0.00499725936735172,-3.051257278205025e-07,0.00016238563594890245,0.0031832308090632396,0.00031343520484359406,0.0024087869151233226,-5.256578756244327e-05,0.0006879066877964588,0.048744280483571344,2.4850081220070533e-05,0.0027279846035622494,0.0002784809708005191,0.0008945320547754834,0.0011606023793338568,6.656298782779532e-05,0.002501326224805404,0.03292368188007307,6.248301306902123e-05
2025-01-01,9.433239671213508e-06,0.0006147417527611225,0.0005288693385597354,0.0013835954566681933,5.9136617384559286e-05,0.0006970211845187105,0.0031041378716356633,0.00029804801460351493,4.854981242059786e-05,8.220114898132322e-05,-0.0063961113179702,0.0005994790074445022,0.0011298986021102686,0.005403111759556963,7.263857312348234e-07,0.00016834127327416265,0.00523760299071287,0.0004362266304965143,0.0023538140078112955,-0.00012308068033718025,0.0006861508002752196,0.04801315008840112,2.2499976351237918e-05,0.003042646169835958,0.0002985927146696702,0.0008936856120379518,0.001169178631852204,6.6295111595527e-05,0.002494379823506867,0.04016808172796425,5.983872924875508e-05
2025-02-01,9.412622508778307e-06,0.0007088300600348243,0.0005290992589252226,0.0014738225610558648,5.919880880839166e-05,0.000706593859753614,0.0032737886333831247,0.0003290164045874625,4.807368682467851e-05,5.5145426119761745e-05,-0.0073962065636841625,0.0006018896280486869,0.0011610055541132448,0.005850441348582289,1.0217815021281226e-07,0.00016369570697697802,0.008237225686189594,0.0007796614183231926,0.0022985159614418342,-0.0001555765665613094,0.0006842528667890503,0.047278423067739134,1.9098884750047686e-05,0.0033526141005770027,0.000333759672851759,0.0008959549003816194,0.0011778223271875822,6.568193750622583e-05,0.0024878812857350298,0.04908192768571006,6.0567127038061106e-05
2025-03-01,9.392054136524496e-06,0.0008123735836353015,0.0005298512417402353,0.0017323568447311572,5.903508617338961e-05,0.0006883215787053127,0.0034296821514163823,0.00035829027888611953,4.763225869072665e-05,3.357506800923489e-05,-0.00852037604781021,0.0006025703060424555,0.0011477128763317938,0.0063431645035867635,-1.9730130789979838e-06,0.00015756164118912503,0.012255827546420335,0.001195320633933811,0.002271602490217845,-0.00010244244044049438,0.0006822249951981458,0.046878802211245046,1.4563637520921168e-05,0.003662616236904539,0.00035866513723453947,0.0009062859560286204,0.001186533698836471,6.484707080104925e-05,0.0024818203641120305,0.060039395775121074,6.46145258088152e-05
2025-04-01,9.371528660293214e-06,0.0009062500624384386,0.0005310649521075953,0.0021835797119608203,5.872188485972359e-05,0.000639791822080502,0.0035754279336848416,0.00037755937635909186,4.722893555754282e-05,2.0206024159781336e-05,-0.009792312751716072,0.0006016797224308939,0.001102283162629817,0.006885563052472269,-4.631979096784944e-06,0.00015695005069723837,0.017334952766794705,0.001550696836819937,0.002291151354816732,3.751573299462609e-05,0.0006800783812227448,0.04714442123327425,9.013904085170114e-06,0.0039938318725316994,0.00031950818458388597,0.000926030050664334,0.0011953130014573329,6.393301849406068e-05,0.002476187080601717,0.07350070923123463,6.881752896245473e-05
2025-05-01,9.351041769615406e-06,0.0009696272814865199,0.0005326787652296806,0.0027709401822005202,5.8350966507152335e-05,0.0005630217749189154,0.0037183022594756594,0.0003821431906089612,4.686585862100209e-05,1.2791439438861486e-05,-0.011243236073391272,0.0005948779830645471,0.0010508006600133324,0.0074823322350313325,-6.8289094342398425e-06,0.00016139279612453614,0.023513379093078643,0.0016674532222373762,0.002353726535798927,0.00021094881155607183,0.0006778233765803998,0.04805973754249466,2.897269352929481e-06,0.004371098222519697,0.00013879391788034574,0.0009509410337092948,0.0012041605096188809,6.305264429519207e-05,0.0024709717196142707,0.09003240709428045,6.79058448599022e-05
2025-06-01,9.330590368929672e-06,0.0009845598532458252,0.0005346305328706247,0.0034313981348448263,5.801153742721547e-05,0.0004632387778219786,0.0038699133152632257,0.0003725005928060054,4.6544014811835827e-05,1.1992820524157506e-05,-0.01291140579760813,0.000579388266183486,0.0010277178999612458,0.008138633116770455,-7.924416230592076e-06,0.0001656889237282996,0.03078799991070902,0.0015047944724732036,0.002434599460665758,0.00035020337725913246,0.0006754695520365207,0.04944775310709429,-3.2344656339960907e-06,0.004810505905596677,2.11329293728212e-05,0.000972452735880405,0.0012130765166412402,6.225894238253958e-05,0.0024661648212881975,0.11033564291821431,6.014199454527957e-05
2025-07-01,9.310172291824656e-06,0.0009425134472324187,0.0005368583792859377,0.004161035640108919,5.777502337978802e-05,0.00034703480112273306,0.004045170920330654,0.0003531874982484334,4.6263360253379415e-05,2.5618624245355397e-05,-0.01484158303187573,0.0005587709310122564,0.0010617438560367222,0.008860149513312498,-8.073709744523976e-06,0.00015453256357027,0.03912943851940613,0.0011549876928959376,0.0024997343489320373,0.0004240150606112762,0.0006730257557479142,0.05092958355874652,-8.972020996845221e-06,0.005310885598902601,3.9746573236779234e-05,0.0009818600995330196,0.001222061333523284,6.15420563323334e-05,0.0024617571749451393,0.13527931051848902,5.277759426067493e-05
