,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Ecology,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Information Systems,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Tire Balancing And Rotation,Skill: Risk Mitigation,Skill: Articulate Storyline,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Instructional Strategies
2023-11-01,0.00019423194618501446,-1.6400109595826982e+23,0.6013715641613736,3.951626276007259e-05,-0.0003722018660404586,4.043743328919582e-05,0.0006864192414989854,0.00030097173901156237,0.0002493391800223044,-2.6150053879363162e-05,0.003710651334049618,0.001086319271090502,-0.001725960752689739,3.6082034097560934e-05,0.005004503164660718,0.001848944525082276,0.004113890295310368,0.0007594064337057454,0.0002724341985894175,0.00011494346764814082,0.0009056296595844868,0.0037741962518179537,0.0017601206766328882,0.00024647246837758825,0.0016408797110148425,8.226354186242801e-05,-0.0001712657990410745,-0.0017407157839971084,0.00017394891517553127,0.003456391779967257,0.0007270255779756751,0.00037385767223223256
2023-12-01,0.00017624445890760497,1.0633627155756336e+27,1.0628696989805975,2.135530718393255e-05,-0.000474495330540133,5.910430502519258e-05,0.0008842480752722213,0.0003029165940877127,0.00015322448883313346,-6.05786544598976e-05,0.003731595961706644,0.0010846491435301923,-0.0020839353936990086,4.072565515362067e-05,0.004582911555239225,0.001956152357291939,0.004229086397748617,0.0007578486282456719,0.0002682861348169864,0.00012691972804026005,0.0009040794759458544,0.003957932167628303,0.0017889065262997105,0.00024457350589836686,0.0013999399571689524,8.392120352111016e-05,-0.00020600580641041473,-0.0019651720161892824,0.0001740220741014588,0.003662214722697312,0.0007861182376680102,0.00038315239730485367
2024-01-01,0.00015796731767730177,8.255599316390108e+28,1.5034868592109394,2.0215443128984036e-05,-0.0005886270158100337,6.977630370988563e-05,0.0010754556131923468,0.0002824229999557633,-9.636854155194878e-06,-0.00010466531147664897,0.0037972481621510834,0.0011171634453322654,-0.0024994286153722177,4.6487187042680834e-05,0.0041439397890444514,0.0019730754819410885,0.004410701296769374,0.0007571087641603697,0.0002690953899032503,0.00012659378359108138,0.0009025341476881936,0.0041117314197168745,0.0018155699843352467,0.00023422841824566237,0.0010097106430549474,8.56035650251895e-05,-0.0002066198464155163,-0.0021290722870338156,0.0001739668554332466,0.0037242904626680748,0.0008430699217134718,0.00038814062623918077
2024-02-01,0.00013702313955221197,-5.107754388284847e+32,1.6587012657377755,2.8536161323807597e-05,-0.000713732288135989,7.173949795169935e-05,0.0012896032079764345,0.00024220534260261073,-0.0001925138670696192,-0.0001544132736404188,0.003774030198333773,0.0011866703761220334,-0.0028776679000895966,5.125936264504302e-05,0.003783659253592698,0.0018920891966643558,0.004596019786901058,0.0007570664351767654,0.00028093033819952306,0.00011506442569731153,0.0009009936042318457,0.004224190467202448,0.0018351704262983806,0.0002191657407010668,0.0004281806217630298,8.731222534084813e-05,-0.0001854122141770294,-0.0022162447215007992,0.0001737956968724279,0.0035669821880260884,0.000902871188439025,0.00038065026155184166
2024-03-01,0.00011417891577151216,-4.052996255651578e+34,1.0857265497730761,3.582262826445813e-05,-0.000845639066022107,6.92190268636767e-05,0.001539518996326932,0.00019803899598788132,-0.0003242222660866489,-0.00020352519543967193,0.0035331632584127727,0.0012879089848266336,-0.0031062227310485056,5.353499919698718e-05,0.003563979704088573,0.001739333903617392,0.0047032755102447985,0.000757513237663567,0.00030619100741174595,9.999675289678227e-05,0.0008994577767841061,0.004286727923513551,0.0018404767642895934,0.00020752016599029626,-0.00030179512849291086,8.904865150319054e-05,-0.00016626548476223444,-0.002217658326088782,0.00017351991566110503,0.0033315422666082527,0.0009679731436258244,0.0003577482388454862
2024-04-01,9.36540878216798e-05,2.3914064329858423e+38,-0.8473229208371205,3.8367536532613795e-05,-0.0009763601914104413,6.533039572412274e-05,0.0018057423825806114,0.00016624332534821842,-0.0003274087621750701,-0.00026916392781873086,0.0031457573727108968,0.0014093981488653914,-0.003130556538115053,5.2679219687514276e-05,0.003321259249403352,0.0015462930597119908,0.00477770300762659,0.0007582144882889975,0.00033531115216883203,8.978416024835153e-05,0.0008979265982917287,0.004307009183025811,0.0018264833237662708,0.00020749199652435552,-0.0010683525728157931,9.081419986732557e-05,-0.00015083292110813686,-0.0021351766091546706,0.00017314980891098425,0.0031376616625072235,0.0010366488185874169,0.00032834649517886306
2024-05-01,8.128102001192586e-05,1.982811069920844e+40,-4.789259405457552,3.272284449131367e-05,-0.00109820235917342,6.277319524719324e-05,0.0021232665151212854,0.00017648217111328483,-0.00014543942343252274,-0.0003452356300571123,0.002833431022585481,0.0015340382423252473,-0.002852813424436324,4.9015102260728454e-05,0.0030427576736053756,0.001339464703722798,0.004892224296047895,0.0007589598078135898,0.0003550814700669229,8.782683093720137e-05,0.0008964000033946961,0.004310187911332032,0.0017949106558316833,0.0002227919265555628,-0.001758962617079451,9.261013429442151e-05,-0.00013495432979952494,-0.0019792656059219103,0.00017269474495337897,0.0030416653989358846,0.0011066562394516657,0.00030201903221764744
2024-06-01,8.144935019116724e-05,-1.1486171106311094e+44,-11.016034782234922,2.3714842425629008e-05,-0.0012089827425957986,6.577682445750514e-05,0.0025767079241136494,0.0002265236746564801,0.00022728914119640901,-0.00042066860715877835,0.002713485936754966,0.0016398078472074744,-0.0018826154476116348,4.365544337495351e-05,0.002734159087550007,0.001149374315778474,0.005018974733879333,0.000759594984639234,0.00036352887896111066,9.121591236970442e-05,0.0008948779283812218,0.004321947804805835,0.0017550807174048508,0.0002503040431570371,-0.0023366275622348958,9.443764172113568e-05,-0.00012105758832009516,-0.0017627283909243288,0.00017216324651373108,0.00294475400897304,0.001179328038864022,0.0002778854766488447
2024-07-01,9.414749481407984e-05,-9.703785747464523e+45,-18.869290427864204,3.158972875614592e-05,-0.0013115116334425135,7.581690650429267e-05,0.0031431165788258146,0.0002728990811906164,0.0007235724409051796,-0.00047047418405335824,0.002826323841162775,0.0017031570881255538,0.000478493198313912,3.802545844035605e-05,0.002447500030465802,0.001012860521574365,0.00509188490659237,0.0007600338027062967,0.0003711140417561858,9.426489994228628e-05,0.0008933603111439533,0.004349874449527244,0.0017195781044211907,0.00028123161172098187,-0.0028677196583794724,9.629784549534561e-05,-0.00010293949596467642,-0.0014956447154060388,0.00017156306644228877,0.0027946151361957577,0.0012582706040524649,0.0002509068976250851
2024-08-01,0.00011414587840432225,5.578333715796257e+49,-25.965925771581382,5.8032584854222705e-05,-0.001407122492106626,8.715763200645125e-05,0.0036875635021497185,0.0002944781367440963,0.0012023623531622616,-0.0004889951817630745,0.003072335582103693,0.0017059849043513558,0.004808624168832113,3.3352325384834306e-05,0.0022588356239395865,0.0009547085553844052,0.0051035487157258625,0.0007602531654445356,0.00038692803767902476,9.357595415439784e-05,0.0008918470911373416,0.004382583468862648,0.0016975641498346526,0.0003051391009846039,-0.003474483032901662,9.81918168051977e-05,-7.950754072057968e-05,-0.0011846184950896712,0.00017090125666710402,0.0027873598110856428,0.0013456263806812811,0.0002211811281679204
2024-09-01,0.0001337330765030305,4.7815498790637244e+51,-27.240397944186938,9.133666673623515e-05,-0.001490464445290193,9.307140220530765e-05,0.004112831600810811,0.00029344241344835383,0.0014739817281214194,-0.00048237735336259773,0.003241852743342333,0.0016437211157574673,0.011167385865795779,3.038825928341477e-05,0.0021708469788552526,0.0009671710095137386,0.005100421239366711,0.0007602773811017104,0.000408269529808698,9.055268193304928e-05,0.0008903382093361474,0.00440612871625284,0.0016900505469791135,0.00031476993708822967,-0.004238118482821837,0.00010012058448074395,-5.8664536408111715e-05,-0.0008356901419219609,0.00017018423097589692,0.0030147179944035756,0.0014406324593046172,0.00018530514339382164
2024-10-01,0.000147731589702084,-2.6554598375963547e+55,-14.394842011989198,0.00013004860455070305,-0.0015507034737785694,9.361307021034986e-05,0.004505938278099598,0.00027865952828892384,0.0013513208283858018,-0.0004265707120994586,0.0031958508795709994,0.0015299514132472067,0.019193139894327537,2.9342621592844306e-05,0.002208478456484941,0.0010146169860150924,0.005098690132251862,0.0007601580010551002,0.0004251858876702332,8.969659255590762e-05,0.0008888336081950545,0.004418933788174366,0.0016894559006696071,0.0003091363253461256,-0.005118169380746893,0.0001020851434066653,-2.6967771714719608e-05,-0.0004584157114136407,0.0001694178221790539,0.003318061466568845,0.0015397212723454762,0.00014625745963225438
2024-11-01,0.00015704267230960703,-2.3668037276598497e+57,23.322387271633886,0.0001617736751876824,-0.001576407258255127,9.404200269198923e-05,0.005042116002508368,0.0002634222555061974,0.000721556139681564,-0.0003406836808841403,0.0029752246923297086,0.001394200863558938,0.02847443950597102,2.9896219448414664e-05,0.002388469799425225,0.0010624912401381848,0.005070323342113719,0.0007599546204863001,0.0004310817114055348,9.446499496225697e-05,0.0008873332316093587,0.004430541670930275,0.0016834379923694365,0.00029334494737858776,-0.005949453835752236,0.00010408646174976377,2.1664378533877706e-05,-6.881004581528975e-05,0.00016860733415660251,0.0034462632166407606,0.0016370501502235226,0.0001131883814642891
2024-12-01,0.00016760563184267454,1.2617648609194899e+61,96.08722589519599,0.00018399080050563946,-0.0015585873811882023,9.87207879212281e-05,0.005717261157483981,0.0002480607192904107,-0.00037788241379963335,-0.00023553262836648286,0.0027128984467831695,0.0012732248871256601,0.03872709746190219,3.129459343846566e-05,0.002699133965221959,0.001100155853441173,0.005007237799885157,0.0007597202264065736,0.0004261981949019009,0.00010422168664400598,0.0008858370248767045,0.004448918582688135,0.0016613827645939113,0.0002753962540064828,-0.006527328982305497,0.00010612548717517389,8.566048309379044e-05,0.00031027102479974715,0.0001677575892470068,0.003339296634016442,0.0017274474996350482,8.998169994635938e-05
2025-01-01,0.00018530607125896305,1.1593279177968176e+63,207.09664309216976,0.00018409167660226352,-0.001490510970548228,0.00010688177155205594,0.006457035322957003,0.00023315892318633344,-0.0017088008784302015,-0.00013009044778128235,0.00255032829088376,0.0011996866225434093,0.050004123417751754,3.257379608752836e-05,0.00305427976351884,0.001134248205489596,0.004927381869346932,0.0007594926530316879,0.0004146236719895705,0.000114677656284023,0.0008843449346598439,0.004472203289560946,0.0016205088797347396,0.0002617967989276193,-0.006727966384522252,0.00010820315219985491,0.00013615853899365238,0.0006516709067166479,0.0001668729713946528,0.0033491148946198338,0.0018113021951425086,7.61014417943627e-05
2025-02-01,0.00021070672287093177,-5.911556616218988e+66,341.6796955663783,0.0001678041020825572,-0.0013663635787750155,0.00011371366152026222,0.007448204184800918,0.0002327173636152523,-0.0028415713596722193,-3.178461491290696e-05,0.002624130205116064,0.0011929548375169293,0.06297243791563513,3.2883720709790435e-05,0.0033313253663678996,0.0011643184969100326,0.004824559748346143,0.0007592919673228751,0.0004032565598191993,0.0001212754994814574,0.0008828569089503851,0.004492538529797083,0.0015680769622175364,0.00025438813814702315,-0.006578700581060705,0.00011032037881024507,0.00016046458501046284,0.0009284348520738031,0.0001659574654355884,0.0036023427019755967,0.0018964047986557526,6.780848088116669e-05
2025-03-01,0.00023753633890993868,-5.624555604598142e+68,452.49693360352467,0.00014321042024676323,-0.0011797100943713211,0.00011518200636065072,0.009281354971655973,0.0002471069813755916,-0.003247341743316314,4.6612444289311315e-05,0.0029278032203256888,0.0012547250390975758,0.0788024734449359,3.179634804374048e-05,0.003511716442372012,0.0011717342981320872,0.004692001118960001,0.0007591224366498483,0.00040256288883480055,0.0001226344799516994,0.0008813728970335101,0.004504601676219903,0.0015179330077425275,0.0002500431282339458,-0.006221513801959618,0.00011247808245244509,0.00016148327864566397,0.0011182595665910039,0.00016501469286711378,0.0037603849522915575,0.001993854226379776,6.004495969707692e-05
2025-04-01,0.00025596510138818006,2.7701134256583217e+72,444.9319382046049,0.00010896517023421339,-0.0009213355920486215,0.00011234336684096953,0.012622471915161287,0.0002639577045411832,-0.002470030719881679,0.00010529658901347092,0.0031931623275328214,0.0013692472120226216,0.09859232241608368,2.9494464480349872e-05,0.003744544102768215,0.0011339029468464515,0.004563312085906347,0.000758977199750065,0.0004216539986039339,0.00012126586399131308,0.0008798928494536312,0.004508054716988608,0.001482913137709532,0.00024325604770422847,-0.00578612093285313,0.00011467717548748899,0.00016584662729769267,0.0012059158727196879,0.00016404794441589058,0.003671834019506477,0.0021114759479507533,6.035006498883569e-05
2025-05-01,0.0002584762943155176,2.730844204426779e+74,171.11288988388105,7.903543812142516e-05,-0.0005778473427149679,0.00011054900683086532,0.017730595409684417,0.0002754529337126021,-0.00034085139354881363,0.0001547890266732121,0.003195428766623521,0.0015064619638629447,0.12235495513597865,2.6772016968021403e-05,0.004063186898575136,0.0010450339527683693,0.00448962371519903,0.0007588437874287697,0.00045851118507672845,0.0001211026689928846,0.000878416717980964,0.0045030588761743725,0.0014672241294201361,0.00023006332858809445,-0.005258312019766664,0.00011691857019075963,0.0001923449825196512,0.0011828693169401749,0.00016306020969107782,0.0036255764729056458,0.0022501961285176443,7.741832324952019e-05
2025-06-01,0.0002447103814110946,-1.3243233105794435e+78,-553.6402208475238,5.117496406655583e-05,-0.00013374356784064676,0.00011424257816037555,0.024403792439837105,0.00027810433064433905,0.0028338484378635127,0.0001975651889169522,0.0030141331863589643,0.0016269693423720459,0.14831764728315408,2.4812699102661814e-05,0.004461204891101567,0.0009202206249748948,0.004468379721609041,0.0007587090450053905,0.000497274392592843,0.0001239906410551915,0.000876944455578991,0.004486775192823904,0.0014631032112001157,0.00021103872619134386,-0.004442194223492762,0.00011920318136307875,0.0002196593338348347,0.0010448463431686167,0.00016205420418336294,0.0038708705377759225,0.002405144862576375,0.0001099252935665406
2025-07-01,0.00022229389283907183,-1.339366472932029e+80,-1892.0733976843494,2.8597778784297993e-05,0.00042334036721428526,0.00012254522614043954,0.032384655229953756,0.0002781328756692066,0.006198121742681253,0.00021662773332734473,0.0027917220308796564,0.0016891102966558641,0.17340265319848958,2.4782904509159298e-05,0.004949612868123631,0.0007831415980473713,0.004447030130719167,0.0007585625921426244,0.0005190474561399194,0.00012805311562234488,0.0008754760163727929,0.004455743360889645,0.001453849596250293,0.00019166215334608992,-0.0030558470279110645,0.00012153192861115683,0.00024132966151737718,0.000789053676448683,0.00016103239384741052,0.0042116889522605455,0.0025693539704157403,0.00015548139999071444
