,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2023-12-01,0.11816995863965521,0.02956625564572313,0.014951675795031562,0.018923031474447186,0.008292196825845817,0.4615194334887215,0.293802166944055,0.3124268607954397,0.05988017035437865,0.026072011253755425,0.005329269649309968,0.17387709106293578,0.0009203481126019863,0.05941779900123096,0.7035507531021553,0.052127624379056235,0.04588706975079684,0.0012287546570159407,0.0380964797536357,0.14449774817542133,0.5103382368337228,0.13904687652025055,0.02065631511920299,0.016177024493019648,0.04953927841386058,0.0007183691444525419,0.025274236974636016,0.0216789626052857,0.001992891370060928
2024-01-01,0.11684696155679875,0.031813873133448,0.017238566373154067,0.01821985863196657,0.007878913430328913,0.4580616978151604,0.30393257818651065,0.3189642182051576,0.06226928860570552,0.024797889355176087,0.005410332012633079,0.19077528034391072,0.0009132021455633362,0.056368114995164885,0.7050250528656125,0.04863397074886392,0.04450542658346138,0.0010162713034268381,0.03931643534667084,0.14656055061186768,0.5068866375708581,0.1457158588705899,0.020322160299388305,0.015752175339810517,0.04787379313564226,0.0007049779250592695,0.02553748419322003,0.023179377858043533,0.0021188091127078133
2024-02-01,0.11801096113733892,0.03580341663952021,0.01985560208743039,0.01770034487021696,0.007470684482408507,0.45507640067421534,0.3137273187476188,0.3256691639152027,0.06477134610325645,0.024432081761400798,0.005589369577025856,0.20859682989091077,0.0009064922217134209,0.05357466079964248,0.7064381762648081,0.04587817664605415,0.0430973547249598,0.0007857380751564267,0.04026607218786274,0.14663286038755505,0.5041990602368785,0.15310325928313923,0.019886876090333776,0.01579233758857908,0.04488843871154205,0.0006963656777256872,0.02586690046811243,0.021960817872743642,0.0022529983736004123
2024-03-01,0.12188219282367549,0.04057350949419935,0.022848690842053973,0.017789938940885725,0.007168359570319014,0.45504045607350263,0.32291258826317787,0.3324987593825791,0.06739338292966085,0.02399207242419292,0.0058597873841143185,0.22755912347071033,0.0009002294889293701,0.05093935583440127,0.7077936976932494,0.04448165908293146,0.0418094497119148,0.0005625225115125547,0.04121930751219391,0.14365871377626743,0.5046093252822818,0.1617093685772379,0.019282754719459925,0.01627784044416794,0.04082464616510653,0.0006845353559729642,0.02626084175721502,0.01786149669300386,0.0023959949620737876
2024-04-01,0.1275669537680711,0.04469174193635036,0.026259947180446917,0.018418555388554966,0.007022619633773038,0.45858528897791506,0.3318645072746801,0.33979410405076793,0.07014275963601076,0.022495570806034537,0.006212680715789521,0.24798369909506474,0.0008944175812868355,0.048331070804879896,0.7090949295842923,0.044465412637351556,0.04069600659869598,0.0004090124688952807,0.04239360397763178,0.13908825256063,0.5083975171071098,0.1720534238647179,0.018558576849193806,0.017030548094043457,0.036405436101459035,0.0006779286369395965,0.026716010433788226,0.01311765871970249,0.0025483696578101666
2024-05-01,0.13371887125718246,0.04707503401225322,0.0301335864220943,0.01933938392436273,0.007056227803313374,0.4642282768982218,0.34147967351582853,0.3478807964951603,0.07302717807648011,0.01992616501662295,0.006637103098252107,0.2700760978481321,0.000889053838527406,0.0456353178094056,0.7103449435440291,0.045709783626028816,0.03972197983566651,0.0004126670422538914,0.0438338620296663,0.13602176994603088,0.5141350327244207,0.18431388449871633,0.018045748105116353,0.01761075551222802,0.03250931311243396,0.0006892146336356618,0.0272274329940614,0.010415140107095051,0.0027107304840100037
2024-06-01,0.13956090178347022,0.04752553746933336,0.03452797447073276,0.020413988692378423,0.007224553242588107,0.4710756820018221,0.35278753890955183,0.3565630214833288,0.07605470314606136,0.01731165070459975,0.0071203854549314865,0.2937606473777685,0.0008841303995123614,0.04305481157108324,0.7115465897231791,0.04788387022081577,0.03886133190904055,0.0005881713048361168,0.04541638077596846,0.13710185761062607,0.5200804762230642,0.1977171133079788,0.017971963313818756,0.01773218351338131,0.029746087938072763,0.0007236926496418496,0.027788471003881904,0.010522168976897957,0.0028837251286475667
2024-07-01,0.14553086220316777,0.046567599083594376,0.0395259273315971,0.02135004534845519,0.007337246944753119,0.4773699548497822,0.36660668556861975,0.36517434505182467,0.07923378548340629,0.015855242808786404,0.007648497119597031,0.3186578102713834,0.0008796351771002715,0.04119001505271245,0.7127025145762101,0.05015988586210936,0.03817789946069204,0.0008697824007296219,0.0469343185647941,0.14266360838663236,0.5240209116304504,0.21026288593616443,0.018210911121912417,0.017412541665805126,0.028167295047851953,0.0007666534359462244,0.028390867482832136,0.011463611963783711,0.0030680435234466392
2024-08-01,0.1529842635009443,0.04475978095281701,0.04523808763111082,0.02233353836398491,0.007400836028945809,0.4823858287734645,0.38342383110185485,0.37314641485591166,0.08257328520327929,0.016071170168975357,0.008206438425436542,0.34419588126621925,0.00087555272212811,0.04063773415667917,0.713815177143398,0.052662953257214776,0.03751973819020339,0.0011378035446782224,0.04816978852481643,0.15045120494935876,0.5258557523696803,0.21920477797823323,0.018615785032854333,0.016839908165111883,0.027257286372644407,0.0007940005364806707,0.02902483027057038,0.010180475572091015,0.0032644205908393033
2024-09-01,0.16311102208309386,0.04212601574711485,0.051799991034185144,0.023472583037668894,0.007514729625152091,0.48587939496989374,0.4034183056531394,0.380421543161356,0.08608249672583836,0.017668351222524165,0.00877865388172072,0.369781616962953,0.0008718649842801236,0.04146695901266375,0.7148868639800808,0.055340098520295644,0.036631055374947784,0.0013274112081506752,0.04890428844891739,0.1570667603763682,0.5264600468804649,0.22205396539817562,0.019112517469778004,0.016170572875086258,0.02619275364976345,0.0008503271679240164,0.02967915319226165,0.0055243955998086,0.003473639169838955
2024-10-01,0.17594683348531698,0.03822328851088244,0.05936770187102522,0.02468041193951646,0.007675426000639122,0.4879870820707837,0.42645384284655063,0.38729502749411215,0.08977117477285844,0.01996178042386547,0.009349454551485968,0.3949494164255366,0.0008685519776175628,0.04308254467441216,0.71591970284687,0.05807185971284873,0.03552711492927328,0.0015023498162792211,0.048912138404863886,0.16009891450031358,0.5265188392004322,0.21751819914830972,0.01971059205748047,0.01576493992772627,0.024222095758252238,0.0009417702338343666,0.030341375048443475,-0.00016199285309086847,0.003696533132470408
2024-11-01,0.19033557841659565,0.032745976353919605,0.06811709926690315,0.025886742787957023,0.007966574496715296,0.4890709224674112,0.4519971278326007,0.3939911277756692,0.09364956160411182,0.02221184697948715,0.009903438157621253,0.41944258954460667,0.0008655923584351236,0.0445647440959858,0.7169156752649846,0.06117526076837355,0.034379770012738495,0.001722558914733815,0.04801116653395612,0.15946622936745503,0.526602634790232,0.2059581849509613,0.020328533405647692,0.01580938530564841,0.02097290023964707,0.0010710616044717542,0.030997975612243718,-0.0028428753015950978,0.003933990703157947
2024-12-01,0.20484555688827205,0.026062379983094647,0.07824874359784845,0.027143011234645794,0.008461818055300064,0.48944721603740216,0.47912770414018346,0.40048357109828187,0.09772841557042744,0.02377840809939312,0.010425895668548936,0.44321449598653617,0.000862963922924154,0.04516712581553144,0.7178766280320791,0.06480647139114462,0.03354772022279236,0.002016733101488177,0.04618603543232,0.15715320032029567,0.5266021077174582,0.1892626818174935,0.02090923840474987,0.01619833576424578,0.01655871640642123,0.0012181749250844759,0.031634606938254636,-0.0007904418348006134,0.004186957994279548
2025-01-01,0.21877301634322427,0.019160822707654974,0.08999656817188978,0.0285181718392948,0.009068246872483948,0.49065880293095687,0.5068457508544011,0.406634862081169,0.10201904106347622,0.024367657694278247,0.01090319363777895,0.46635597163502185,0.0008606440318738669,0.04463976768090951,0.7188042837858897,0.06893492029198273,0.03346194287272515,0.00236016386955253,0.04371134696829096,0.15567989071955696,0.5272376728632061,0.17021437036776066,0.02136944043321414,0.016816056187024395,0.011472684971422675,0.0013095570830570303,0.032236357389097296,0.0030562276786489165,0.004456442771955393
2025-02-01,0.23235550823417955,0.013040061544904757,0.10363701148883717,0.03000127815484097,0.009695941276916361,0.4925177689253252,0.5346731489156784,0.41237509723419635,0.10653331994608013,0.024336058699806262,0.01132312237555276,0.4889677108233228,0.0008586099693437579,0.04325844922076141,0.7197002506956549,0.07342214811827791,0.034282168516058524,0.0027237162986901214,0.04115713712176741,0.15645606711131405,0.5280139277749318,0.1515273524260105,0.021778587439963908,0.017343082539284765,0.006347438322058335,0.0013400255020177931,0.03278804488587112,0.003265759306728684,0.004743518467054656
2025-03-01,0.2461466170739754,0.008080024450501702,0.11949626140453562,0.03128843194426095,0.010279347063902461,0.4943412364278953,0.5632173575331778,0.4177872341046996,0.11128374455082957,0.024602139407720977,0.011675201089874946,0.5110145650033265,0.0008568392419051739,0.041609428787570825,0.7205660313545218,0.07793556625087306,0.03591914259188753,0.0030796457492372736,0.03920581165774398,0.15909114408636332,0.5285196631054134,0.13490001039491512,0.022226029952071458,0.017589021450070703,0.0016862467962588668,0.0013167628648653837,0.03327453500662929,-0.002843015434277278,0.005049328447380059
2025-04-01,0.2603012205853032,0.003945106981475882,0.13795568739776792,0.031951673263005576,0.010762768884305697,0.49495181841567676,0.5942174948500965,0.42320201379809147,0.11628345233902727,0.025991842503551618,0.011950932416282593,0.5322189766465741,0.0008553098246880207,0.040246950138351716,0.7214030309399717,0.08179642310383567,0.03798427031426564,0.0034162120607475616,0.03833678818922895,0.16193367679859882,0.5275813094080144,0.12050771246531826,0.022682543508498416,0.01744654993563407,-0.0023514951358884206,0.0012902286659997927,0.033681078713030305,-0.01194703660179413,0.005375090568028664
2025-05-01,0.2745100121680022,0.00011702570327039785,0.15945736377527023,0.03195502688613483,0.011158903472034153,0.4935794899457629,0.6298289493610398,0.42929002450560283,0.12154626231646912,0.02853267795204252,0.012144000223038753,0.5520529664533245,0.0008540003600889882,0.03937273903771565,0.7222125647036476,0.0844634342686644,0.03998698957821267,0.0037293218503375537,0.038557851516509395,0.16327095446330248,0.5242843275873529,0.10718730192598787,0.023315463079979743,0.016978236880408712,-0.006053919615702175,0.0012822863116628358,0.03399366370020958,-0.017232285362794468,0.005722102018033971
2025-06-01,0.28858787453837753,-0.003388289270970008,0.18451179269975948,0.03139128124273951,0.011458907829352303,0.4899480245675146,0.6714343943452319,0.43692739050077906,0.1270867133073334,0.03136774859202951,0.012250406188945417,0.5698556505084477,0.0008528903146081729,0.03869188770137021,0.7229958648467864,0.08560540743262557,0.04163265777298851,0.003965080694241969,0.03937355050429173,0.16233081124546794,0.5190094030952805,0.09323065317505343,0.02417208024468879,0.01631680974229794,-0.01011028746586437,0.0012879583878254086,0.03419937265963084,-0.014921195433355704,0.006091744482573055
2025-07-01,0.3030356428841137,-0.005759663055240264,0.2137088592601804,0.030595571555879914,0.01164173022474524,0.4832613651402502,0.7187120508336805,0.44678552142579947,0.13292010419249572,0.033334542112590904,0.012268542359313996,0.5850432913603436,0.0008519600988881568,0.037536259387838784,0.7237540868327231,0.08531163148898717,0.04265576440136143,0.004062575364485759,0.040050084630208954,0.15957531017348706,0.5117155341886175,0.07746059228826575,0.025108824412726202,0.01554889569633532,-0.015406297465382385,0.0012976795486451145,0.03428674113982346,-0.008608213331273255,0.006485489641277835
