,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services
2023-11-01,0.12669912130182132,0.12450768318551567,0.13057241830047084,0.5311031800889314,0.3651441325061086,0.06339739193423535,0.08168496086219777,0.02761804041717897,0.303264718373143,0.025690167197019213,0.005978489987760138,0.1254692633766161,0.018683820171220302,0.01898417513768472,0.036285264838293405,0.134224591098213,0.02597538258875256,0.5191540624103597,0.48965231566518247,0.8288223080094523,0.15632225247654646,0.00257944606837636,0.05516540156481044,0.0008884891031315545,-0.00384265219969446,0.0011349710128129955,0.05111202667730158
2023-12-01,0.11835384918954188,0.10110546826367914,0.15072327668476299,0.5738929890366787,0.383551054315928,0.06636291160951607,0.0782091206586815,0.026281648560499443,0.3333687322220569,0.024037252525933916,0.005685068732833981,0.10606571911978965,0.01690606816636361,0.01928749836921914,0.037736394425946784,0.14164862880760182,0.025966648025482247,0.5111386685535195,0.5090305381617607,0.8694379425969416,0.16504353379826237,0.0023054498743321607,0.04385449710210823,0.0008484500424236704,-0.005929409740297419,0.001191004454959178,0.054291054413499226
2024-01-01,0.1083281789153541,0.08007681407413031,0.17629024713798708,0.6152922063228201,0.39771759312059957,0.06874226352309236,0.0737034354408268,0.02437704860220392,0.367296804184389,0.021997735840433682,0.005717108747083729,0.08672400933810051,0.015153478209126292,0.019582919406450443,0.03914547083889461,0.14806435974624585,0.0259444798503472,0.5036563256511053,0.5240316677438472,0.8989832004716267,0.17466165536742387,0.0020125651749654905,0.03379125953105094,0.000795452592516949,-0.007815716997780024,0.0011779767291137835,0.057051761730988165
2024-02-01,0.09762069854902339,0.06295470654956509,0.20822646431882924,0.6532195448135366,0.4053225851793799,0.0699247284788271,0.06792263293319864,0.021971221707428042,0.405415968891163,0.01969468807547858,0.0059110834651536675,0.06695275938564774,0.013478407176606057,0.01987167661360263,0.040522572355680166,0.1515283653327248,0.025905938044868484,0.49813939946535485,0.5332374988876407,0.9146532168812977,0.18041752089905258,0.0017178530070797431,0.024201183281011163,0.000748560089978495,-0.009467011251733083,0.0010855627661391543,0.06016082377602491
2024-03-01,0.08858509793399674,0.04909179570459135,0.24767209114310423,0.6854693148428237,0.40851173686867354,0.06953424458813763,0.060884983473515515,0.01918767497785032,0.44812872200298604,0.01713180006404806,0.006027888093284914,0.046868817018787534,0.012143624482862403,0.020154865573555485,0.04191913252408233,0.1531069868092772,0.025847298688007638,0.4945492289544593,0.5351755157076608,0.9199096384992937,0.1842023283439906,0.0014822847500942221,0.015214087836124858,0.0007182478995213094,-0.010976503985863903,0.0009337580689421077,0.06465347691825035
2024-04-01,0.08074430472544078,0.036820725465820436,0.2958020939244606,0.7097978327340104,0.41375457992494996,0.06770374910678634,0.05285338719197372,0.016206151462770293,0.49587683742086297,0.014241775570985002,0.005731282715181925,0.028332099869878898,0.011048823829447479,0.020433455973769568,0.0434164738635745,0.15602107791010533,0.025763976695754094,0.49130273519897255,0.5282977878552473,0.9164163738933786,0.1895295750237049,0.001295525120206914,0.008044719942195598,0.0007011331533819108,-0.012413558803184553,0.000760990752728932,0.07154054986245632
2024-05-01,0.07468048396675045,0.027449382244777706,0.35368060736028345,0.7240164070361135,0.421843618739896,0.06505468364902844,0.043997502060656966,0.013256947242000895,0.5491454250059464,0.010984767747862147,0.004592726133753726,0.01416252670240355,0.010220800825606719,0.0207083064999631,0.04510792578408033,0.15924673629827715,0.02565044289761463,0.48629421950592966,0.5112779030696465,0.8992119308038395,0.1947581207006447,0.001152396096913119,0.004083669229636032,0.0006848492198965319,-0.01370287864329396,0.0006031701107158444,0.08155037508373711
2024-06-01,0.07020951201603043,0.021965072538705735,0.4222343115871323,0.726086711135375,0.4289571067030816,0.062348567549463704,0.03431407846663101,0.010609340612587587,0.608467259962076,0.007447460607463158,0.0021292565049474423,0.006216263923873849,0.009593803038085588,0.020980177972643656,0.04708107649823376,0.1608309324734224,0.02550013360596304,0.4781654797713686,0.4834373446200079,0.8640366299362574,0.20092644761840867,0.0010469291041406781,0.00380341729402215,0.0006593833756855303,-0.014634029096973936,0.00047847286791968563,0.09495522322728492
2024-07-01,0.06770861476434553,0.021676335793545026,0.5023906289636181,0.7142142359390116,0.43305966142954744,0.060003858956923006,0.023861655417359958,0.008554109116312174,0.6744274175981584,0.0038802225593230206,-0.0021406388682657976,0.004142977340499705,0.009096367510366684,0.02124974493385399,0.049411594556674696,0.16133044475662145,0.02530535051500433,0.46697678355398786,0.44503981382058805,0.8166583032087207,0.20823486791090895,0.0009743151161011553,0.00641672255976743,0.0006254257087926422,-0.01498828514417194,0.0003863673542130016,0.11150636291807293
2024-08-01,0.06806009959038371,0.026763658807430785,0.5953309335212269,0.6869356618525301,0.43199061285893015,0.057776040867317434,0.01287374029621807,0.007380672904496485,0.7476682497614784,0.0006339355966841481,-0.00864931400886162,0.005978464109080353,0.008929884667502106,0.02151760586702155,0.05217691647175174,0.15980091016166786,0.025057148425330168,0.45395368802611574,0.3973128004622034,0.7695684754892229,0.21149789676249375,0.0009360022080987095,0.010664225648968479,0.0005934563196498978,-0.014674244608917853,0.0003187182394722479,0.13049136987065812
2024-09-01,0.0701203826667404,0.03657416590392311,0.7027427986546527,0.6431963875972223,0.4266032923235938,0.05482484580759962,0.0016089659086403168,0.007350021192928569,0.8288947418607382,-0.0019782499170882786,-0.017759931761580614,0.010115842894402604,0.009038734080266455,0.021784292211219018,0.05548078123610481,0.15644802698709478,0.02474520792435952,0.4405501532154721,0.3421995683261686,0.7296974461601069,0.21123038786650683,0.0009119016503316558,0.016141684347077755,0.0005753854171267218,-0.013761105813772854,0.0002730554498282688,0.15092009092076153
2024-10-01,0.0735412898307991,0.05079260274816047,0.8269586449508042,0.5824150791232728,0.4225802685981946,0.05017470298816104,-0.009761495250267253,0.00866520343411296,0.9188802921204845,-0.0038127104485735056,-0.02977547429903386,0.016963174766723346,0.009269816598131416,0.022050276312108128,0.05946850761036358,0.15477036245330653,0.024357689758073554,0.42742438017749296,0.2819597482762544,0.6945056482302472,0.21255642584221432,0.0009016105495129316,0.02391495065678782,0.0005759038549230644,-0.0123866945708055,0.0002575025837941523,0.171825209018628
2024-11-01,0.07755950896937505,0.06766354759043544,0.9709389738957679,0.5045329129093882,0.42219515834669574,0.04332804243608181,-0.021071261027416306,0.011441739488437411,1.018472957566688,-0.004941450976876557,-0.04496222207411113,0.028741436902222313,0.009496224937836271,0.0223159784350498,0.06432200222037403,0.15477279540448863,0.023881067199998492,0.41399376888073214,0.21880963416607285,0.6614357729792797,0.2147619736194608,0.0009034744868169876,0.03565838619969047,0.0005899056582319567,-0.010621059950632686,0.0002836998796531245,0.19261955270451342
2024-12-01,0.080954686389348,0.08579937799225652,1.1381544455728287,0.410046127886089,0.4240428892004957,0.03466598651870087,-0.03208506909764114,0.015680758486112258,1.1286022142754,-0.00559394625898894,-0.06356995798561182,0.04741786059983834,0.00949064598609644,0.02258177295105592,0.07024029867234384,0.15436651902460521,0.02329993225281031,0.39893483477303804,0.15477265740214274,0.6356122381914032,0.21756695574125193,0.0008753439238459117,0.051948500127843245,0.0006072252896495695,-0.008400630053743162,0.0003537040567704202,0.21339586994738163
2025-01-01,0.08514864054921731,0.10583853069632415,1.3324856186986964,0.3000215016737148,0.4270462321387642,0.02536395755112237,-0.0425783314041059,0.02124794811722719,1.2502862826602648,-0.006044216796364763,-0.08584096927443341,0.07248176906564116,0.009672052422590314,0.02284799379319778,0.07741885137010593,0.1540480784595624,0.022596770998367394,0.3813650156722266,0.09177576151490793,0.6238600488850311,0.22190989187385,0.000853485915110531,0.07126219109120824,0.000620449782203051,-0.005586436020018361,0.00045192479671994575,0.23502229342556363
2025-02-01,0.09115345787353822,0.12771763119889212,1.5582547521607006,0.17609535568467355,0.43081200454255214,0.016827701695143842,-0.05241724867671561,0.02786142371579818,1.384640072066844,-0.006517102697975114,-0.11201372604327661,0.1005517097339064,0.010378590655302635,0.023114939269566866,0.08603825494690388,0.15465316115396702,0.021751702834116874,0.3618710580188116,0.03185589683595888,0.6249962590597173,0.22489006127952094,0.0009009253557633447,0.09065252681801486,0.0006293576097301828,-0.002095616045707499,0.0005493184581510267,0.258921475920959
2025-03-01,0.09840927275387211,0.15016844186489636,1.8204342753804335,0.040457594057402055,0.43375261605592835,0.009955782703123433,-0.061498919754836484,0.035091360581439975,1.5328838027181033,-0.007159504886982356,-0.14233432402657337,0.12724070282575442,0.011397696663001972,0.023382876308724102,0.09626828492602008,0.15519517466611146,0.020742177686767508,0.3425531162750912,-0.02274400830135695,0.6327178280271492,0.22571858069970838,0.0010210486198256774,0.10753926578548303,0.0006382530810310716,0.002004355538034929,0.0006172294971651069,0.28653693037176375
2025-04-01,0.10570094680050154,0.1718635836279207,2.1249832210892525,-0.10417697889281417,0.4374839051665617,0.004663333291230695,-0.06966142533060737,0.042373643297977555,1.6963523671513852,-0.008071163736187902,-0.17708497389799627,0.14968376247600162,0.012418157431465971,0.023652044204612494,0.10828756685026178,0.1566801656942215,0.01954262456521907,0.32594623864619576,-0.06974605832999795,0.6474750838254917,0.2259535004480065,0.0011848695810353768,0.12105558874508739,0.0006483718723862493,0.006515220276902044,0.0006404902429168876,0.3186457312917498
2025-05-01,0.11038639616852781,0.1905738020688648,2.479200938399042,-0.25460730232080825,0.4460696775840079,-3.4211871998197406e-05,-0.07670113811332803,0.04903886758488693,1.8765054977378512,-0.009352418224930976,-0.2166280757752804,0.167572613562601,0.013013025063851913,0.023922657920004895,0.12231084685510492,0.16048775366058676,0.018124043989375425,0.3135408393498839,-0.10726378098505984,0.678261535492144,0.22686800681749236,0.0013142535342076595,0.13185491853198877,0.0006520820095011101,0.011219756752342944,0.0006200211318262815,0.3547910124864857
2025-06-01,0.11396135018689568,0.20816678669779232,2.8919923173840028,-0.4071916608749195,0.4566672361222001,-0.005402888263825128,-0.0824290958873887,0.05435680940995516,2.074938811715939,-0.01112282584597609,-0.2614552469376105,0.18199659081776223,0.013532008168888412,0.024194911000587675,0.13860920873750143,0.16383528777584616,0.01645353589287083,0.3049392587848342,-0.1343107597804838,0.7295697928128073,0.2272086932726435,0.0014478561339640015,0.14071980960710426,0.000634834028370118,0.015986226429679663,0.0005637008744120624,0.39310659977998524
2025-07-01,0.11782411077409788,0.2245009248933859,3.3740065085378084,-0.5578973044347196,0.46418885419559647,-0.012178867010060681,-0.08664750469731776,0.05759501272891349,2.293395810436358,-0.013491054020138704,-0.31222936068146234,0.19346204889876056,0.014374647859497377,0.024468978145632952,0.15751146642766017,0.16520654352916025,0.01449375352671545,0.29821134870581695,-0.15115999560651897,0.7920320245848143,0.22645426855278228,0.0016402030535454552,0.14738620249239034,0.0005849071506038115,0.02077433747260349,0.00047390787522227923,0.43067224509612423
