,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
2024-08-01,0.1271245525077561,0.18106406283809404,0.0033428540600887006,0.00403263368385626,0.006994597770828739,0.3421393814463571,0.20338925290700738,0.9184413752113545,0.06007408003916831,0.02626080877470415,0.010764660515070065,0.02184858419194241,0.0038198380175029356,0.15119719965860037,0.11686979081774954,0.023352789857679156,0.10318225354993929,0.0028117267181663372,0.07241557562460468,0.3180203740724975,0.40260573234721253,0.19327651723064754,0.022053624914368932,0.03612752908423321,0.016270317234636546,0.0034882269140025547,0.009079859811929871,0.05849666014663078,0.00028250836963164127
2024-09-01,0.12762715285869852,0.18851275779353358,0.003338560581794647,0.0039696947064719705,0.006435967915590549,0.34454777484307464,0.20294126722299222,0.9189344431321691,0.05926136289015245,0.02552609962606331,0.010735565804387198,0.021890290174664984,0.004009835500408083,0.1527511492423101,0.1134905052450463,0.023502768399763133,0.10100323684207606,0.004189722906151606,0.07204071711715725,0.31821279914607864,0.3509560768285447,0.1933118607818375,0.02210792793017809,0.035354183491299464,0.01651975382775643,0.0035686391913813433,0.008825103940108653,0.0587332185778781,0.0002825693559529829
2024-10-01,0.12780953854943825,0.19210606702075722,0.0033345020928080152,0.0038691132328300816,0.006477573121967077,0.3465639946579747,0.20325887498718376,0.9194330250524796,0.05857525689387216,0.024801955062616655,0.010700993403690271,0.02190665706833883,0.004241225270730339,0.15420688950018527,0.10954155222334153,0.023723596323168686,0.09900325124892914,0.005117898156586363,0.07213161268994261,0.31834432952805697,0.3066298395769296,0.19307192581496133,0.022313541742885416,0.0346391747843924,0.016616529789101026,0.0036540707105557606,0.008545324302562144,0.05989500067496889,0.0002883372266017231
2024-11-01,0.12762282400516878,0.18998640665889793,0.003330688079992111,0.003738271263293757,0.0071661515012014405,0.3485687827657946,0.20426143377721484,0.9198899091041643,0.05823104066301121,0.024099674762304325,0.010672503046549372,0.02189297867949619,0.004496857755525843,0.15491785436614222,0.10670955936759324,0.02386763623763012,0.09723477141128556,0.005412961950820462,0.07237316551599571,0.3184158713554248,0.2764371582769616,0.1925069784305516,0.022582938574700465,0.034011290927000684,0.016580195596854263,0.003802885816295183,0.008243347329881651,0.06201854994005949,0.00029051642871139375
2024-12-01,0.12754165237042822,0.18154157003708551,0.003327121990154616,0.003581632109075086,0.008454165830953113,0.3507523265719701,0.2057568727057233,0.9201755505411854,0.05811125601077781,0.023430172182408816,0.01066836393047036,0.021848080662445923,0.004758659361989836,0.15479555836398304,0.10550065509086279,0.02382607426921748,0.09561601184749177,0.005099505790668639,0.07210857492012505,0.3184284318168395,0.26635740241861894,0.19150351171748564,0.022765104888147054,0.03342290262065151,0.01641213333009125,0.0040588925811821715,0.007922285672965232,0.06333052926072878,0.00027881959026398605
2025-01-01,0.12757456965505773,0.16760446088580291,0.0033238017566982834,0.0034023488452974197,0.010214545880070936,0.35303350119152255,0.20735342937181,0.9202415378368769,0.05798293778937531,0.022803806516989975,0.010676014099607268,0.021768541851825807,0.005002218419810165,0.15406364992954608,0.10546796348701153,0.023721878238342396,0.09401241236811306,0.004444613977532335,0.07124290726091047,0.3183831152302739,0.28058818385975,0.1908082750947251,0.022769161263004458,0.03277910576883612,0.01613537953682223,0.004432379410504752,0.007585512696537345,0.06441001314321518,0.000255734083215603
2025-02-01,0.12733908404083386,0.1501757497382839,0.0033207203991096725,0.003204921501479487,0.012259071419008366,0.3551030628857952,0.20852571408205933,0.9201229726840195,0.05780813614963641,0.02223022385745689,0.010662703920181918,0.021650206984716647,0.005193068316065679,0.15313210132657118,0.1062533353063992,0.023710970215241475,0.09234884689536899,0.003916914855394426,0.07048048169146566,0.3182811190040524,0.3207882318185201,0.1901419491389597,0.022646198676157966,0.03199277463608083,0.015973212322477028,0.004892934606326841,0.00723663372506649,0.0650214949640491,0.00023260480445171441
2025-03-01,0.12677752435822964,0.13177476725598686,0.0033178666742379416,0.0029957835144262344,0.014357783208334078,0.35655490217616437,0.20887957218421693,0.9199372586411756,0.05767297948723964,0.021718209996853914,0.010615528689542672,0.021496035821589488,0.0052921531356426715,0.15248584816784982,0.10750316883413405,0.02386249824743346,0.09068446690503203,0.0040624840526753275,0.07049278315154141,0.318123729491476,0.3856256871699706,0.1889506311824856,0.02247495011911778,0.03103691920821967,0.015780568984437686,0.005378089981516577,0.006879454263638102,0.0650742040011986,0.0002175685318904837
2025-04-01,0.12632545289636515,0.1146513263188666,0.003315225759256994,0.002782011265464402,0.01625977549402698,0.35704128515752753,0.20838770873233115,0.9199613215057691,0.05747826434910977,0.02127555712827609,0.01055526053165853,0.021323818893265234,0.0052676913177865554,0.15226739186822894,0.10821226554480223,0.024082042032200355,0.08921868745106434,0.005319331616571325,0.07102455551368705,0.3179123177492547,0.47062057760574594,0.1880280226441136,0.022303829920489116,0.029964341267316914,0.015536143201178907,0.005814516400672841,0.006517945452374813,0.06571362602903677,0.00021131701525947688
2025-05-01,0.12626592334286849,0.10018453102444297,0.0033127799475098692,0.002570585303065855,0.017711266280786824,0.35639325052290016,0.2073783993199323,0.9205883635067309,0.05699770848713119,0.02090894646334794,0.010500397344421684,0.021166468343277067,0.005104199481198286,0.1519270856061226,0.10735324169550932,0.02413764177142403,0.0882345620767721,0.007822262374742194,0.07114112082697122,0.3176483352099619,0.5682469536153341,0.18729223858608993,0.02223190834315799,0.028883731586670975,0.015508742092744218,0.0061437007364085715,0.006156207047182144,0.06496761992281137,0.00021453480848260102
2025-06-01,0.1265131055596242,0.08872723391662601,0.0033105093400376305,0.0023692979899688476,0.018467950571207897,0.35467473072389244,0.20631949123560678,0.9220113751171889,0.056325614648435135,0.020623848541514528,0.010461021213661067,0.021061682986520613,0.004803981099383032,0.1510572766055565,0.10529669030077757,0.0238845288457505,0.08800230645982882,0.01126810108774244,0.07049238432625728,0.3173333092786953,0.668321727949951,0.1862273064676351,0.022328165992592915,0.02790885138158835,0.0154883716011889,0.006343320407638728,0.005798428251542739,0.06299887633028853,0.00022729521745751713
2025-07-01,0.12661378117416586,0.07988771420815177,0.0033083925174294216,0.0021877072860174715,0.018309358490812624,0.35216854022102695,0.20560843232385828,0.9238901558705381,0.05590942246552599,0.020424442719086333,0.010468190972681556,0.021034908438402278,0.004384677550540707,0.1499111793524334,0.10413245397734457,0.023431824880027603,0.0886748936939341,0.014906766813096179,0.06972857955969723,0.3169688388640888,0.7587407306938927,0.18536493996603767,0.022569723995966646,0.02711321251606919,0.015399795725820665,0.006437197742623187,0.005448846753408073,0.0623139131129615,0.00024914312545503943
