,Skill: PTC Windchill,Skill: Strong Academic Record,Skill: Valves (Piping),Skill: Solid-State Drives,Skill: Blogs,Skill: Ecology,Skill: Microsoft Teams,Skill: Risk Awareness,Skill: Orthopedics,Skill: Hydraulics,Skill: Financial Sales,Skill: Raiser's Edge NXT,Skill: Inventory Forecasting,Skill: Medical Ventilators,Skill: Algorithm Design,Skill: Information Systems,Skill: Team Foundation Server,Skill: Medical Records Filing,Skill: Brand Loyalty,Skill: Safety Culture,Skill: Equipment Calibration,Skill: Furniture Assembly,Skill: First Article Inspections,Skill: Human Capital,Skill: Logo Design,Skill: Landscape Architecture,Skill: Strategic Sourcing,Skill: Account Management,Skill: Team Effectiveness,Skill: Tire Balancing And Rotation,Skill: Risk Mitigation,Skill: Technology Strategies,Skill: Organizational Architecture,Skill: Security Testing,Skill: Daily Production Reports,Skill: Technical Sales,Skill: Relational Databases,Skill: Instructional Strategies
2024-04-01,1.0499779157644247e-08,-6.195436577096885e-05,0.000290339184349525,4.753967382120561e-06,1.7700769856913634e-05,-3.216378974131154e-05,0.00037868766553308123,7.493971587606339e-08,0.00013590510782019593,0.0019819920959849107,0.25880069991659055,-2.1657550371729866e-05,0.00015996950895237014,1.2955267610272816e-05,1.147309422443325e-05,0.0009776840369501562,-7.135072771700802e-05,-4.308207813537056e-06,5.856398330838001e-06,0.0014227360496043176,5.8505601575230585e-05,0.0010815019953624107,0.028273330150969545,2.031334159974653e-05,0.00023815157232246213,0.00043165263388477104,9.122122512366496e-05,0.0019473130262534727,3.993672561286006e-05,0.013416136747945305,0.00039936520052468534,6.98058456239967e-05,4.092019388706053e-05,-1.0072741930813055e-05,0.00036711486017435935,0.00012376504567382292,9.551238373218954e-05,-3.116701881534391e-06
2024-05-01,1.3872458387608948e-08,-3.063798764349208e-05,-0.000197027448381315,8.830280254304525e-06,1.7726417079053463e-05,-2.9467693842724724e-05,0.00038043650992873666,1.1746334830830873e-07,0.00013649427283094943,0.0007628719608268894,0.5211110654224844,-7.281510716465898e-05,0.00015221758811435865,1.5193391885117634e-05,1.0974365741848572e-05,0.000988985772363524,-2.157780643065587e-05,-3.26262268980835e-07,4.292253899036649e-06,0.0012001252290750656,5.5596821962998e-05,0.0010701784923899979,0.029021585574463254,2.057587844129857e-05,0.00024031294232542278,0.0004931657971524198,8.037518714277217e-05,0.0020241096426239138,3.7017927766451576e-05,0.01484781603605835,0.0004304488133886413,6.521589394958588e-05,3.9717776074967466e-05,-7.02309395905775e-06,0.00039576670400185484,0.00015624340914868664,7.690132361900157e-05,-1.5040633476209673e-06
2024-06-01,1.228339891291844e-08,-1.6770014938866757e-05,-0.0005430243275343321,1.2740636058897277e-05,1.775216992975967e-05,-2.3433978440429248e-05,0.0003818911021559766,1.5774764167610648e-07,0.0001370757434354866,-0.0003307250036662663,0.8919602802029198,-0.00012757732055030752,0.00013626504989391913,1.5288170053861275e-05,1.1394840694139481e-05,0.0009691665753699243,1.725169396045222e-05,1.1471240240211499e-06,2.1852923912177786e-06,0.001004168809491097,5.2748385671533484e-05,0.0010286427721719381,0.04324315257060599,2.0939686322583113e-05,0.0002337753311897639,0.0005454720877660913,6.406043185689144e-05,0.0021390445171360953,4.0569257622086225e-05,0.016370422609008433,0.00046426584116727684,5.476482285218559e-05,3.812147158459282e-05,-3.5242733372661467e-06,0.0004264266396278775,0.00017020098126566463,7.393747730822115e-05,-2.4606926407818237e-07
2024-07-01,6.9029294209588125e-09,-2.9766753297264464e-05,-0.0006897347408379841,1.6263144354274163e-05,1.777833103486436e-05,-1.4273988575041411e-05,0.0003830510828010441,1.9856060905705088e-07,0.00013764939878355161,-0.00104723950100697,1.2201383548922036,-0.00017705415347545815,0.00013068870875527694,1.8150985127957122e-05,9.804678229870492e-06,0.0009484353788068957,4.5167975523382095e-05,1.9101149274388497e-06,1.1232509434691414e-07,0.0008307649464361988,4.9595270980796045e-05,0.0009799305483197992,0.06283427944974625,2.1623201856056578e-05,0.00023324035368739324,0.0005954733800893405,5.273568094681947e-05,0.002262179651346514,4.883207211565671e-05,0.01798062155712315,0.0004983198906795064,4.699076242514905e-05,3.810548096004771e-05,2.6756613931614814e-06,0.000451845471736372,0.00021195657521169012,8.340981848063834e-05,8.492190547470205e-07
2024-08-01,6.281334156752131e-10,-6.179713075716136e-05,-0.0008097903426147854,1.9294192518383127e-05,1.7805111044340037e-05,-2.3580039310174253e-06,0.00038391631778902046,2.1831494813976605e-07,0.0001382151273013785,-0.0010851272594974207,0.96509766574049,-0.00022251483663503297,0.00014101678887939426,2.4529418366540506e-05,5.192118766364184e-06,0.0009464794915661802,7.502208661974034e-05,2.086500964416834e-06,-1.8037810610688356e-06,0.000672514720005378,4.614174965995875e-05,0.0009561900800279447,0.07803640211750974,2.0931098787920972e-05,0.00024021418991566342,0.0006526667262820875,5.212906823197517e-05,0.002370402834704069,5.8050320570568044e-05,0.019666528611866248,0.0005290483521334114,4.395279525526781e-05,3.84820710099809e-05,9.5896165875387e-06,0.0004726082738647136,0.00019978749143319602,9.65338874841553e-05,2.073057364857015e-06
2024-09-01,-2.1536606438468615e-09,-9.171332567965674e-05,-0.0009961324994343798,2.1758588105443838e-05,1.7832644663032563e-05,1.1816793175595906e-05,0.00038448689791264714,2.283355652315654e-07,0.00013877282615006254,-0.00024549884550331794,-1.2624530676879664,-0.00026277671953236765,0.00015209049267906298,2.7967010749147468e-05,-2.691701379600422e-06,0.0009731930121105955,7.88544347080209e-05,1.6327465003301457e-06,-2.417016317255157e-06,0.0005166061798888215,4.7052433508778994e-05,0.0009523348275770972,0.12340531147561604,1.9452141679425478e-05,0.00024628456896573427,0.0007149993968461372,5.6182060905574595e-05,0.00244427812752004,6.414651500541668e-05,0.02147431423363766,0.0005506846525238426,4.67951084244001e-05,3.825416823114133e-05,1.7088816572157558e-05,0.0004925051111156047,0.00012900480958927347,0.0001001904123626781,1.3742134709583367e-06
2024-10-01,9.631383929198687e-10,-9.817859146294048e-05,-0.0012431685584756453,2.356327741067196e-05,1.7861005848591933e-05,2.766375735187521e-05,0.00038476313819105093,2.362899132140502e-07,0.00013932240071634524,0.0014033436989046816,-8.432581830969468,-0.0002941629449186417,0.0001537960454662336,2.576062552739564e-05,-1.4113332185231308e-05,0.001009134339580679,7.030896567455304e-05,1.2900660616123465e-06,-2.0728954247363656e-06,0.0003848396143052104,5.129192408410642e-05,0.0009442393647872444,0.17061092241350237,1.8307971112394644e-05,0.0002551790721049129,0.0007717750291303823,5.975982174979994e-05,0.0024874355211469542,6.359854692020735e-05,0.023391221556956443,0.0005639637251604562,5.1595114432486486e-05,3.689605835313801e-05,2.649444937432398e-05,0.0005069737807372105,0.00013579207253770255,8.7802304774807e-05,-1.1115947270164931e-06
2024-11-01,6.735325697484451e-09,-7.395931541937553e-05,-0.0015274257651562298,2.46312350470674e-05,1.7890221449886694e-05,4.4546039602920515e-05,0.00038474557705929285,2.458851139796903e-07,0.0001398637641338616,0.0034858275237499535,-25.969613793786635,-0.0003113046085312951,0.0001506538154772968,2.375668634425396e-05,-2.944541324162527e-05,0.0010346546040451894,0.00013511458769339962,-3.0286578112454556e-07,-1.323899230182257e-06,0.0002784273795773522,5.3954229844692614e-05,0.0009135512414258397,0.1668639272096219,1.7871368306336864e-05,0.0002653969219242614,0.0008150388027773215,5.991411908058653e-05,0.002502413967133306,5.571898116570209e-05,0.025374706013069872,0.0005741464480092889,4.943538421373628e-05,3.456326599885622e-05,3.6661662656818774e-05,0.0005140444733375268,0.00016481564683700997,6.626420997454821e-05,-2.528191769061681e-06
2024-12-01,1.0514820512289824e-08,-3.268250155971918e-05,-0.0017351910083115729,2.4916190742832295e-05,1.792028297727272e-05,6.181441803630964e-05,0.00038443497538978875,2.673903648928451e-07,0.00014039683683301615,0.005470423740423825,-62.0729542738805,-0.0003084970595769389,0.00014937626957985453,2.6437408139712556e-05,-4.791929756773013e-05,0.001044891757917969,0.00021913446036710311,-2.5719726670879586e-06,-3.1463722182002207e-07,0.0001641770068067844,5.4698573199563196e-05,0.0008548115612639413,0.21318381493764454,1.89948428382048e-05,0.00027949594594910837,0.0008461793518072231,5.530194476500849e-05,0.0024827041906263876,4.45022344852525e-05,0.027435466932524123,0.0005811672729084546,4.150773251971419e-05,3.2466101706029995e-05,4.8147823245345834e-05,0.0005207561477273003,0.00019253713199928173,4.954835212167364e-05,-8.812729521953263e-07
2025-01-01,1.0766568541534783e-08,-3.327109549283345e-06,-0.0018981551671729893,2.439809583378002e-05,1.7951156454903345e-05,7.884103833884824e-05,0.00038383231534677524,3.0792517433626625e-07,0.0001409215461177647,0.006914743198955191,-125.45907836047414,-0.00028401886140408394,0.00014958176217993912,3.101323535283149e-05,-6.651275576887133e-05,0.0010339148845226694,0.0002524273040964675,-3.706858352365674e-06,-2.3686682576398354e-07,4.362416786457611e-05,5.536652786069409e-05,0.0007773805962492104,0.31029620760609156,1.992501009534939e-05,0.0002941318558155664,0.0008712136399862102,5.010821555039894e-05,0.0024496177656564634,3.3670170869393885e-05,0.029598619691624934,0.0005906193879913204,3.621302111748626e-05,2.9625405933610017e-05,5.84842567244335e-05,0.0005379906030696999,0.00027073576338228634,4.763932367723366e-05,2.3711892392134463e-06
2025-02-01,8.864179835906804e-09,-1.40966530534374e-05,-0.0018978630842416324,2.308018898132744e-05,1.7982790456414863e-05,9.504714959848864e-05,0.0003829387990751178,3.807422252654404e-07,0.00014143782576768238,0.007623642887427537,-215.82171146033855,-0.00022956304512111443,0.000150289408743671,3.253717387851264e-05,-8.368108579334584e-05,0.0009969723562505456,0.00026102722810031375,-4.316050492268126e-06,8.284722311207176e-07,-3.63511644753193e-05,5.507521422793116e-05,0.0007042803319967433,0.30073101882896364,1.9621679426018654e-05,0.00030364513983484917,0.0008933360820158132,4.685526653112197e-05,0.0024205494910940805,2.7091633817579294e-05,0.031876396458143164,0.0006091134398981588,3.544611220507085e-05,2.5085015237399634e-05,6.487128462571649e-05,0.0005586947990731195,0.0002800682595904199,5.4431629295431595e-05,3.051703953734195e-06
2025-03-01,6.103234514060402e-09,-7.385848330748995e-05,-0.0014619358957945541,2.100641866168719e-05,1.801512250516575e-05,0.00010992373579074905,0.00038175584722488173,4.841471080938177e-07,0.00014194561566379554,0.0076341538618912505,-297.7248923113564,-0.0001342862392350936,0.00015603067185934432,2.9425392749423143e-05,-9.800340678174234e-05,0.0009531037343084839,0.00026012041677881927,-5.794649836163591e-06,1.866463162791361e-06,-6.666214056837014e-05,5.216678723507737e-05,0.0006522336722717093,0.3750686823670313,1.909237987869757e-05,0.00030566797079197846,0.0009115824335603147,4.7400196871817887e-05,0.002386209737263088,2.5154964859911182e-05,0.03424592754639783,0.0006269596420157162,3.680602383916728e-05,2.0269903342884855e-05,7.003181836629047e-05,0.0005810337059140754,0.00026164111953969456,5.479322006057873e-05,1.9143044133391836e-07
2025-04-01,2.778432233505554e-09,-0.00016281783203026066,-0.000617080081540187,1.8276515506568306e-05,1.8048084054099615e-05,0.00012304473930299035,0.00038028509731320747,6.143295542743367e-07,0.00014244486143674803,0.007100309835752856,-242.3760595180549,7.86106105823888e-06,0.00016831303537623093,2.6447111481031654e-05,-0.00010712081201639956,0.0009399939854223764,0.0002792826069642494,-8.928531953665423e-06,3.643793852594352e-06,-8.024408403210166e-05,4.804058843270253e-05,0.0006264509953220821,0.6200486006809324,1.99695122070006e-05,0.0003128194116160093,0.0009243285926001689,5.321498299780778e-05,0.002330407642673766,2.7960904467291458e-05,0.03671262027080441,0.0006353514476989278,3.78300851008872e-05,1.634901638071028e-05,7.304346383541995e-05,0.0006142710486996498,0.00026392658708549637,4.173591796956243e-05,-2.6017288110608555e-06
2025-05-01,2.835807919165855e-11,-0.00024077556411614901,0.00041982136927318665,1.5023540756611078e-05,1.808160426568128e-05,0.00013407327702444395,0.0003785284019251522,7.672438183463869e-07,0.000142935514135957,0.0062012753699063035,283.20404599015757,0.0001884315818569739,0.0001773489981498313,2.88548736182386e-05,-0.00010877024522028762,0.0009568804440487431,0.000254035076764525,-1.2483918912127416e-05,5.665343874592368e-06,-6.871604555651328e-05,4.618295138299906e-05,0.0006224404863136992,0.6346911858686815,2.0612831371686302e-05,0.00033851821114158084,0.0009349912779652461,5.905683363546499e-05,0.0022414471916233115,3.488438924473208e-05,0.039350488110579236,0.0006421854826482783,4.0360986215253315e-05,1.498573790330848e-05,7.486072459430757e-05,0.0006527484874250871,0.00018864861347629182,2.521264607194898e-05,-2.4237230749640487e-06
2025-06-01,-7.162836136231332e-10,-0.00027081337298665595,0.0012627922964237408,1.13907896055683e-05,1.8115612801030404e-05,0.0001427618070908065,0.00037648782675527817,9.38186176088567e-07,0.00014341752991849508,0.0051195232794201476,1993.48516692621,0.0004002967384872261,0.00017472026930418866,3.294950746460263e-05,-0.00010239459221728683,0.0009720644849813187,0.00023765971637568754,-1.3952767414776831e-05,7.3341218367470685e-06,-2.5100934137894662e-05,4.7477813447058714e-05,0.0006271625936338441,0.8228971688936647,2.1485160808820265e-05,0.0003643037897039853,0.0009491115395630072,6.287531334595194e-05,0.002141072336850048,4.568142472052279e-05,0.042178890344291876,0.0006531303408983363,4.857606396257676e-05,1.676270859681563e-05,7.621260932499346e-05,0.0006844910838760707,0.0001581964373635709,1.6893499539582892e-05,-1.1254591689020568e-07
2025-07-01,4.604955394958266e-10,-0.00024457803209321097,0.0017643459087656264,7.532198899879341e-06,1.8150041807182025e-05,0.00014894758202385294,0.0003741656484918843,1.124893068642338e-06,0.00014389086975651202,0.004056557226426179,6198.412743531607,0.0006341808141617188,0.00016715138704549942,3.190114920561866e-05,-8.87975151553932e-05,0.0009693553230921609,0.0002126400505574848,-1.2740743350486813e-05,9.59622641120376e-06,4.8854853660092054e-05,4.892338933045495e-05,0.0006338401193878254,1.5950995774155847,2.200016600170267e-05,0.000376305581098057,0.0009662093097154776,6.422089972868761e-05,0.0020636151431116696,5.894594810383028e-05,0.04521702246301242,0.0006645464057673709,5.529547678061585e-05,2.0690985173610127e-05,6.927963713166977e-05,0.0007049665371893605,0.00017532235245006176,1.6784111036513853e-05,1.7681534578299063e-06
