date,Skill: .NET Framework,Skill: 3D Modeling,Skill: ADO.NET (Programming Language),Skill: ASP.NET,Skill: Ability To Distinguish Colors,Skill: Academic Advising,Skill: Acceptance Testing,Skill: Access Controls,Skill: Accident Prevention,Skill: Account Management,Skill: Accountability,Skill: Accounting,Skill: Accounting Information Systems,Skill: Accounting Records,Skill: Accounting Software,Skill: Accounting Systems,Skill: Accounts Payable,Skill: Accounts Receivable,Skill: Accruals,Skill: Active Directory,Skill: Active Learning,Skill: Active Listening,Skill: Activities Of Daily Living (ADLs),Skill: Acute Care,Skill: Adjudication,Skill: Adobe After Effects,Skill: Adobe Creative Suite,Skill: Adobe Illustrator,Skill: Adobe InDesign,Skill: Adobe Photoshop,Skill: Adobe Premiere Pro,Skill: Adult Education,Skill: Advanced Cardiovascular Life Support (ACLS) Certification,Skill: Advanced Life Support,Skill: Advertisement,Skill: Advertising Mail,Skill: Advising,Skill: Advocacy,Skill: Aesthetics,Skill: Agile Methodology,Skill: Agile Software Development,Skill: Agriculture,Skill: Air Brakes,Skill: Ajax (Programming Language),Skill: Alarm Devices,Skill: Algebra,Skill: Algorithms,Skill: Aluminum,Skill: Alzheimer's Disease,Skill: Ambulances,Skill: Ambulatory Care,Skill: Analytical Chemistry,Skill: Analytical Skills,Skill: Analytical Techniques,Skill: Analytical Testing,Skill: Analytical Thinking,Skill: Analytics,Skill: Anatomy,Skill: Anesthesias,Skill: Animations,Skill: Annuities,Skill: Antenna,Skill: Appeals,Skill: Apple IOS,Skill: Application Data,Skill: Application Development,Skill: Application Programming Interface (API),Skill: Application Security,Skill: Applied Mathematics,Skill: Appraisals,Skill: Architectural Design,Skill: Architectural Drawing,Skill: Archives,Skill: Arithmetic,Skill: Artificial Intelligence,Skill: Asepsis,Skill: Assertiveness,Skill: Assisted Living,Skill: Auditing,Skill: Authentications,Skill: Authorization (Computing),Skill: Autism Spectrum Disorders,Skill: AutoCAD,Skill: Autodesk Revit,Skill: Automated External Defibrillator,Skill: Automation,Skill: Automotive Detailing,Skill: Automotive Industry,Skill: Automotive Sales,Skill: Automotive Service Excellence,Skill: Automotive Services,Skill: Automotive Technologies,Skill: Aviation,Skill: Azure DevOps,Skill: Backup Devices,Skill: Bakeries,Skill: Balance Sheet,Skill: Bandsaws,Skill: Bank Statements,Skill: Banking Services,Skill: Bankruptcies,Skill: Barber License,Skill: Bartending,Skill: Bash (Scripting Language),Skill: Basic Accounting Principles,Skill: Basic First Aid,Skill: Basic Life Support (BLS) Certification,Skill: Basic Reading,Skill: Basic Research,Skill: Basic Writing,Skill: Batteries,Skill: Behavior Management,Skill: Behavioral Health,Skill: Behavioral Science,Skill: Benchmarking,Skill: Benefits Administration,Skill: Bidding,Skill: Big Data,Skill: Bilingual (Spanish/English),Skill: Bill Of Materials,Skill: Billing,Skill: Billing Systems,Skill: Biochemistry,Skill: Biological Hazards,Skill: Biology
2023-06-01,0.004278138279914856,0.0011440644157119095,0.00032669272331986576,0.0027777085779234767,0.0006551652331836522,0.0006183999648783356,0.002237420412711799,0.004017529776319861,0.0004109722503926605,0.01195965288206935,0.029756980948150158,0.06013417802751064,0.0005493675707839429,0.0010802796459756792,0.003998546861112118,0.0013600109959952533,0.013163809664547443,0.014391688164323568,0.0029088595183566213,0.004725215025246143,0.00032717513386160135,0.004038067767396569,0.006895239464938641,0.004295588005334139,0.0011106613674201071,0.0006703466060571373,0.002840441418811679,0.0036184658529236913,0.0026576457312330604,0.004957732744514942,0.00043743148853536695,0.001486924709752202,0.009825818240642548,0.0011194702819921076,0.003179555758833885,0.0021478161215782166,0.005821529775857925,0.018669066950678825,0.000998911855276674,0.026949026621878147,0.0024977970169857144,0.0011749558034352958,0.0006630735006183386,0.001632481173146516,0.0018070273217745125,0.0008273898274637759,0.0038833054713904858,0.0005445490533020347,0.0012556294677779078,0.00046370213385671377,0.0016184247797355056,0.0006709994049742818,0.03268958628177643,0.0012130379909649491,0.0005889287567697465,0.003433937206864357,0.01089547760784626,0.0015627322136424482,0.0016771965892985463,0.001176720019429922,0.0009574350260663778,0.00041836763557512313,0.003157975384965539,0.0036364459665492177,0.0003810932976193726,0.006605485454201698,0.013863672036677599,0.0013159459922462702,0.0007073399028740823,0.0008422975370194763,0.002752837724983692,0.0009165621595457196,0.00026097883528564125,0.028092256747186184,0.0038580476539209485,0.0014018856454640627,0.0028563496889546514,0.001975984196178615,0.05376449413597584,0.002303208108060062,0.005677379434928298,0.0017908125882968307,0.004766047699376941,0.0015532022225670516,0.002878864179365337,0.024632979184389114,0.00032512302277609706,0.0011375125031918287,0.000887057016370818,0.0006222396623343229,0.0028105047531425953,0.00046333477075677365,0.0005946626479271799,0.0016271763015538454,0.0017322460189461708,0.003638272173702717,0.00481091090478003,0.0004100474325241521,0.0007156422070693225,0.0006949218222871423,0.0008469031017739326,0.0006187083199620247,0.0016581089003011584,0.0021322371903806925,0.0004641326086129993,0.000781267968704924,0.026536268182098866,0.0010947916307486594,0.00041328874067403376,0.0006326431466732174,0.0010521670919843018,0.0031481931218877435,0.004614298231899738,0.0008169742941390723,0.0027904926100745797,0.0008031567558646202,0.001996863982640207,0.005746523384004831,0.012101464439183474,0.0021984075428918004,0.026693932712078094,0.0007371245010290295,0.0013071729918010533,0.0008474736532662064,0.006367157679051161
2023-07-01,0.004237942397594452,0.0011151352082379162,0.00033159104350488633,0.002758819726295769,0.0006828207115177065,0.0006085761706344783,0.002237945795059204,0.003979656845331192,0.00039773313619662076,0.012084718327969313,0.02956659346818924,0.060312675312161446,0.000545500370208174,0.0010675180819816887,0.0037811733782291412,0.0013292981311678886,0.013218940701335669,0.014387684408575296,0.0029072404140606523,0.004660021746531129,0.0003475386183708906,0.004052257630974054,0.007067479193210602,0.00428818678483367,0.0011136052198708057,0.0006766912119928747,0.0028485056245699525,0.0036607199581339955,0.002630076720379293,0.005043792771175504,0.0004384704661788419,0.001490224909503013,0.010492084082216024,0.0012257827329449356,0.0031735062366351485,0.002179205184802413,0.0058815497905015945,0.018928141333162785,0.0010167201980948448,0.027006768621504307,0.002496031462214887,0.001203178078867495,0.0006728583830408752,0.0017133017536252737,0.0018197058816440403,0.0008370366995222867,0.003844088059850037,0.0005597483832389116,0.0012824099976569414,0.0004506000259425491,0.001639929076191038,0.0006737637741025537,0.03289041481912136,0.0012369330506771803,0.0006042766035534441,0.00347624474670738,0.013709581457078457,0.0016011817497201264,0.001702827401459217,0.0011547431931830943,0.0009481278830207884,0.0004252071666996926,0.0031535185407847166,0.003616625559516251,0.00037604775570798665,0.006858179811388254,0.013697186950594187,0.0012986327637918293,0.0007102967647369951,0.0009501466702204198,0.0028027951484546065,0.0009181741042993963,0.00026537946541793644,0.02844133134931326,0.004791829735040665,0.001507007225882262,0.0028622675454244018,0.002083578146994114,0.05403418652713299,0.0022946851095184684,0.005693997722119093,0.0017924613202922046,0.004912626231089234,0.0015603801002725959,0.0028251390904188156,0.024610444903373718,0.00034219492226839066,0.0011192865204066038,0.0008771964930929244,0.000633772520814091,0.002821508562192321,0.00047303280734922737,0.0006142525817267597,0.0018110745586454868,0.0017617142293602228,0.003647056291811168,0.004903443390503526,0.0004137733340030536,0.0007285769679583609,0.0006957923469599336,0.0008561791910324246,0.0005502481944859028,0.0016651888727210462,0.002153048408217728,0.00045348567073233426,0.0007908100669737905,0.02705549169331789,0.0010774817201308906,0.00042223559285048395,0.0006368062167894095,0.001072390703484416,0.003166228882037103,0.004682641942054033,0.0008085372683126479,0.0028346326434984803,0.0008215048583224416,0.0019357622950337827,0.00574108911678195,0.012161548715084791,0.0022203450789675117,0.027076151221990585,0.0007357736176345497,0.0013339414144866168,0.0008875118219293654,0.006519614020362496
2023-08-01,0.004162313183769584,0.0010912698926404119,0.00034400104777887464,0.0026888069696724415,0.0007125076081138104,0.0006360762927215546,0.002219992340542376,0.003833804978057742,0.0004035025631310418,0.012027954682707787,0.029701991006731987,0.059670668095350266,0.0005473677883855999,0.0010574189946055412,0.0038009585114195943,0.0013625778956338763,0.013044152408838272,0.01435159519314766,0.0029215534450486302,0.004723398946225643,0.00035150666371919215,0.004038304556161165,0.007084966637194157,0.0042490672785788774,0.0011132858344353735,0.0006723845435772091,0.0029133623465895653,0.003642921452410519,0.002596538863144815,0.00487141590565443,0.00045213634439278394,0.0014831034932285547,0.011648631189018488,0.00122606020886451,0.0031453120755031705,0.002212997991591692,0.0059360964223742485,0.018839172087609768,0.0009971674298867583,0.027339259162545204,0.0025030444376170635,0.0011944723664782941,0.0006951350078452379,0.0016383387264795601,0.001832080481108278,0.000844046677229926,0.0038386224769055843,0.0005791371804662049,0.0012948218500241637,0.0004737974231829867,0.0017086326843127608,0.0006681165832560509,0.03284073993563652,0.0012368187890388072,0.0006130213441792876,0.003427618066780269,0.014805517625063658,0.0015708220889791846,0.0018381226109340787,0.0011712065897881985,0.0009620011260267347,0.00043098232708871365,0.00317093962803483,0.003609178471378982,0.00036825466668233275,0.006151505745947361,0.01346648158505559,0.001277656527236104,0.0007083939563017339,0.001014564884826541,0.0027822036063298583,0.0009182479698210955,0.00026159730623476207,0.028590554371476173,0.005545991938561201,0.0016288714250549674,0.002869926276616752,0.0021785725839436054,0.05366196483373642,0.002286435686983168,0.005447785370051861,0.0018390039913356304,0.0047585004940629005,0.0015619027544744313,0.0028476101579144597,0.024449235759675503,0.00037218359648250043,0.0011480971006676555,0.0009062249737326056,0.0006731559406034648,0.0028531098505482078,0.0004722114244941622,0.0006033322133589536,0.0018304030527360737,0.0017080434481613338,0.0035506454296410084,0.00472464575432241,0.00041673233499750495,0.0007205107540357858,0.0007130918093025684,0.0008520314877387136,0.0006419500277843326,0.001689706463366747,0.002109910943545401,0.00045835814671590924,0.0008108603651635349,0.027589782141149044,0.0011161396978423,0.00042331410804763436,0.0006417919648811221,0.0010441538761369884,0.00319653213955462,0.004729288863018155,0.0008131329959724098,0.0028768139891326427,0.0007890861015766859,0.0019024781649932265,0.00579521176405251,0.01214240724220872,0.0021725320257246494,0.027343579567968845,0.0007294347160495818,0.0013423633063212037,0.0009318166994489729,0.00667205173522234
2023-09-01,0.003860138589516282,0.0010252607753500342,0.0003374861553311348,0.0025444250786677003,0.00072042754618451,0.0006446972547564656,0.0020813607843592763,0.003705783514305949,0.00038808962563052773,0.011367478873580694,0.029315090738236904,0.057321248576045036,0.0005419309600256383,0.0010337007697671652,0.0036860358668491244,0.0012582397903315723,0.012391807977110147,0.01370063703507185,0.0027658968465402722,0.004540260648354888,0.0003500907914713025,0.003995999693870544,0.006972944131121039,0.004218285670503974,0.0009982400806620717,0.0006722646648995578,0.0027975750854238868,0.0034704204881563783,0.0024511810624971986,0.004551528254523873,0.000436895017628558,0.0014377491897903383,0.011454178486019373,0.0012731185997836292,0.0030263313092291355,0.002164366189390421,0.0057727377861738205,0.0188301894813776,0.0009797420934773982,0.02748566772788763,0.0024067143676802516,0.001202784653287381,0.0006969669193495065,0.00156597321620211,0.0018073394312523305,0.0008325180970132351,0.003767611342482269,0.0005672871484421194,0.0012846450554206967,0.00046836007095407695,0.001716275466606021,0.000658206146908924,0.032062212005257607,0.0011548505281098187,0.0006062963220756501,0.00330811960157007,0.015606770757585764,0.0016084126546047628,0.0018566144863143563,0.001156570389866829,0.0008765779493842274,0.0004270296194590628,0.003027255297638476,0.003574225236661732,0.0003504540945868939,0.0061579260509461164,0.013350356835871935,0.0012455792748369277,0.0006767791346646845,0.0010335250990465283,0.002779595786705613,0.0008736036252230406,0.00024933456734288484,0.02860171813517809,0.0054033242631703615,0.0017091752379201353,0.0028648257721215487,0.0022586261620745063,0.05259195528924465,0.002224022289738059,0.004832717822864652,0.0018187281675636768,0.004417211748659611,0.0014182577142491937,0.0027878814144060016,0.02427691128104925,0.0003678109496831894,0.0011171709629707038,0.0008852945757098496,0.0006544225034303963,0.0028727140743285418,0.0004573636833811179,0.0005932314961683005,0.0018652933067642152,0.0016697874525561929,0.0034555994207039475,0.004573558224365115,0.0004599111416609958,0.0006919458974152803,0.0007064873352646828,0.0008204179175663739,0.0005583018064498901,0.0016502991202287376,0.0020494568161666393,0.000444027449702844,0.0007800300954841077,0.027704453095793724,0.0010947505361400545,0.0004092126910109073,0.0006279294320847839,0.001052677573170513,0.0031311786733567715,0.004817925859242678,0.0008152637165039778,0.0027965842746198177,0.0007536421180702746,0.0018495488329790533,0.0057649267837405205,0.012073553167283535,0.0021220435155555606,0.026631631888449192,0.0007311739900615066,0.001345525379292667,0.0009356718801427633,0.006715631112456322
2023-10-01,0.0037552620051428676,0.0010545817203819752,0.0003351543709868565,0.0023955050855875015,0.0007209604664240032,0.0006381381826940924,0.0020596898393705487,0.003556398209184408,0.0003966754156863317,0.011625654995441437,0.029530571773648262,0.05549527332186699,0.0005308268300723284,0.0009920703014358878,0.003724089590832591,0.0012611941201612353,0.012168328277766705,0.013544603250920773,0.0026266181375831366,0.004403242142871022,0.00036460567207541317,0.004004182992503047,0.007047741208225489,0.004183641402050853,0.0009640285279601812,0.0006674331671092659,0.002768628648482263,0.0034767159959301353,0.0024409607285633683,0.004681940423324704,0.0004331726813688874,0.0014005120610818267,0.011635448783636093,0.0012652208097279072,0.002946650725789368,0.0022061977069824934,0.0056457307655364275,0.018881935626268387,0.0009552265983074903,0.02773562166839838,0.0024079139111563563,0.0012114483979530632,0.0007015484443400055,0.0014399174833670259,0.0018061499577015638,0.00084012167644687,0.003697640262544155,0.0005707883974537253,0.0012810605112463236,0.00048000592505559325,0.0017642623279243708,0.0006569106189999729,0.0316881388425827,0.0011209010262973607,0.0006058587459847331,0.003373556421138346,0.016424539498984814,0.0016061681089922786,0.001924163370858878,0.0011620098375715315,0.0008187700877897441,0.00042595215199980885,0.003018948482349515,0.0034967083483934402,0.0003466805210337043,0.006220938637852669,0.012877645902335644,0.0012353514321148396,0.0006983072962611914,0.0010406156070530415,0.0027236829046159983,0.0008769088599365205,0.0002479527174727991,0.028821361251175404,0.006179944844916463,0.0017459359369240701,0.0027773224283009768,0.0022457976592704654,0.05198201537132263,0.002214043866842985,0.004177092807367444,0.0018856744281947613,0.0042309926357120275,0.001390364661347121,0.002682940918020904,0.023998231627047062,0.0004115064803045243,0.0011602732120081782,0.0008636948186904192,0.0006795525259803981,0.0028345417231321335,0.00045086946920491755,0.0005847958091180772,0.0018599265604279935,0.0016609365702606738,0.003502063569612801,0.004300229484215379,0.00043900287710130215,0.0006570545956492424,0.0007062673394102603,0.0008183782338164747,0.000572720862692222,0.0016797104617580771,0.0019968162523582578,0.0004306547052692622,0.0008073359203990549,0.027585349045693874,0.0010977538768202066,0.0004068161069881171,0.000632056180620566,0.001070477010216564,0.0031089610420167446,0.004810388199985027,0.0008242629992309958,0.0028458904707804322,0.0007653338834643364,0.001924564247019589,0.00547659071162343,0.01206448907032609,0.0021176900481805205,0.02707626298069954,0.0007323453028220683,0.0013480055495165288,0.0009504432673566043,0.006730416091158986
2023-11-01,0.003579330863431096,0.0009837207035161555,0.00033342745155096054,0.0024369696620851755,0.0007302837620954961,0.0006699361547362059,0.002062421292066574,0.0034695895155891776,0.000386110128602013,0.011592867318540812,0.029773885384202003,0.055045103654265404,0.0005109840712975711,0.0009868956985883415,0.0034903872292488813,0.0011743986397050321,0.012027016840875149,0.013045174069702625,0.0025651855394244194,0.004508097190409899,0.0003822080325335264,0.004006566246971488,0.007129299687221646,0.0041219007689505816,0.0009583279897924513,0.0006666268745902926,0.002765076234936714,0.003417516709305346,0.0024820652324706316,0.004655756521970034,0.0004400262696435675,0.0013996699708513916,0.011889178305864334,0.001328923914115876,0.002985323895700276,0.002211911603808403,0.005771078402176499,0.019115335308015347,0.0009591633570380509,0.028129049576818943,0.0023942681727930903,0.001204653992317617,0.0007100934453774244,0.001404311740770936,0.0018320164526812732,0.0008420231461059302,0.0037206996930763125,0.0005641989992000163,0.0012602116912603378,0.0005027018487453461,0.0018152650445699692,0.000643856154056266,0.031866343691945076,0.0011804503155872226,0.0006103971973061562,0.0033646897645667195,0.017317865043878555,0.001640305737964809,0.001940050336997956,0.001183472340926528,0.0007056104659568518,0.000428305720561184,0.002942363265901804,0.003363494761288166,0.0003416999679757282,0.00611244305036962,0.013168525416404009,0.001213134324643761,0.0007079731440171599,0.0010612451587803662,0.0027352904435247183,0.0008731345005799085,0.00023608722403878346,0.028973937034606934,0.007362667704001069,0.0017606762703508139,0.002771256025880575,0.0023932394105941057,0.05222010985016823,0.0022191524039953947,0.0038840294582769275,0.0018905425677075982,0.004065057495608926,0.0012306352728046477,0.002695852075703442,0.024222983047366142,0.0004673785879276693,0.0011689687380567193,0.0008526177552994341,0.0006940707680769265,0.002888860530219972,0.00045209788368083537,0.000607471214607358,0.0019522332004271448,0.0015596591401845217,0.0034969120752066374,0.004410609370097518,0.0004756490234285593,0.0006696759664919227,0.0007189562893472612,0.0007890812412369996,0.00047217358951456845,0.001710504642687738,0.0019728989573195577,0.00043549068504944444,0.0007929995190352201,0.02755713928490877,0.0011013942421413958,0.00040550688572693616,0.0006291930330917239,0.0010673791985027492,0.0030792256584391,0.004872714402154088,0.0008478892559651285,0.0027800240786746144,0.0007496165344491601,0.0017060368554666638,0.005448262440040708,0.01206310885027051,0.002087166183628142,0.026648149825632572,0.0007470774871762842,0.0013653693604283035,0.0009981318144127727,0.0067780353128910065
2023-12-01,0.0035447560949251056,0.0010154093033634126,0.00034119006886612624,0.002379298908635974,0.0007274977688211948,0.0006860575522296131,0.0020780869526788592,0.0033552790991961956,0.000381070000003092,0.011714846827089787,0.029883493669331074,0.05436379835009575,0.000498407956911251,0.001000582124106586,0.0035735192941501737,0.0011923991842195392,0.01191583601757884,0.01311517134308815,0.002551057143136859,0.004406384890899062,0.00038747343933209777,0.004010740201920271,0.007018776144832373,0.004043234279379249,0.0009492794924881309,0.0006790511542931199,0.00281113525852561,0.003422870533540845,0.0024801791878417134,0.004623446613550186,0.00044375874858815223,0.001423940120730549,0.012131218332797289,0.0013479402987286448,0.0029684422770515084,0.002194425091147423,0.005772714735940099,0.019234901294112206,0.0009604578954167664,0.029378698207437992,0.0023635339457541704,0.0012069024378433824,0.0007188792224042118,0.0013461718335747719,0.0018106055213138461,0.0008392603194806725,0.003678309265524149,0.0005905396537855268,0.0012825244921259582,0.0005143906746525317,0.0019027944072149694,0.0006455995899159461,0.031547630205750465,0.0011273842537775636,0.0006358712853398174,0.0033976108534261584,0.017156090587377548,0.0016663375427015126,0.002015315927565098,0.001188475580420345,0.0006053466640878469,0.00042660473263822496,0.002927694353275001,0.0035712704993784428,0.0003391432110220194,0.006316980812698603,0.013191748410463333,0.0012103401240892708,0.0007062699005473405,0.0010842207120731473,0.002691925736144185,0.0008693742856848985,0.00024048165505519137,0.02942601777613163,0.008406903594732285,0.001766140863765031,0.002709590597078204,0.0024144339840859175,0.052107540890574455,0.002199905109591782,0.0040816436521708965,0.001974058337509632,0.0041151337791234255,0.0012707380228675902,0.002722298027947545,0.024063820019364357,0.0004883344663539901,0.0011726958327926695,0.0008535828092135489,0.000707923696609214,0.0029055834747850895,0.00045283920189831406,0.0005941132549196482,0.002065262757241726,0.0015754987252876163,0.0036273326259106398,0.0042876810766756535,0.0004566005663946271,0.0006389412737917155,0.0007291869260370731,0.000776522938394919,0.0005110563652124256,0.0017391402507200837,0.0020210500806570053,0.00043715175706893206,0.0007785822090227157,0.02784622833132744,0.0011290578986518085,0.0003991019184468314,0.0006241882510948926,0.0010703103616833687,0.003101177397184074,0.00491211679764092,0.0008242539770435542,0.002773081883788109,0.0007832131814211607,0.0017103099962696433,0.005377553170546889,0.012068217154592276,0.0021077891578897834,0.02761242166161537,0.00075335698784329,0.0013552132877521217,0.0010505309328436852,0.006844924064353108
2024-01-01,0.003320205141790211,0.0009993901476264,0.00034974535810761154,0.0023453121539205313,0.0007338036375585943,0.0007255230157170445,0.001991890952922404,0.003235258744098246,0.0003820260753855109,0.011522622779011726,0.030164078809320927,0.05273222550749779,0.00048109711497090757,0.0009896315168589354,0.0035274532856419683,0.0011763690854422748,0.01179012143984437,0.012901995331048965,0.002404351020231843,0.0043418374843895435,0.00038848636904731393,0.003982692491263151,0.0068528661504387856,0.0040190694853663445,0.0009014380921144038,0.0006721734825987369,0.0028249435126781464,0.003381596878170967,0.00245214463211596,0.004599644104018807,0.0004389876703498885,0.0014310094993561506,0.011869498062878847,0.0013536388869397342,0.002923127613030374,0.002134711015969515,0.0057104474399238825,0.019170859828591347,0.0009306094143539667,0.02938701119273901,0.002343968255445361,0.00116930587682873,0.0007256771787069738,0.0012812212225981057,0.001778948470018804,0.0008243313350249082,0.003645186545327306,0.0005867273721378297,0.0012640517088584602,0.0005368845886550844,0.001859010139014572,0.0006314489874057472,0.03154526837170124,0.0011530997580848634,0.0006455950206145644,0.0032634142553433776,0.016730560921132565,0.0016884750220924616,0.002020974410697818,0.0011872181785292923,0.0005146325274836272,0.00041733770922292024,0.002845314214937389,0.0034638356883078814,0.0003351099730934948,0.006425079423934221,0.012945923488587141,0.0011989172780886292,0.0006853672966826707,0.0010480534983798862,0.002658088691532612,0.0008503227436449379,0.00022105476091383025,0.029393037781119347,0.008333829697221518,0.0017133745714090765,0.0026604392332956195,0.0024031996726989746,0.0512405876070261,0.0022157345665618777,0.003276041243225336,0.0019441672484390438,0.003919548820704222,0.001225906948093325,0.0026869431603699923,0.024006333202123642,0.0004950071161147207,0.0012082213070243597,0.0008314716105815023,0.000705439510056749,0.0028708024183288217,0.0004465844976948574,0.0005750164855271578,0.0020415474427863955,0.0015431013307534158,0.0036572653334587812,0.004226303892210126,0.00046767616004217416,0.0006182114302646369,0.0007188342569861561,0.0007441469933837652,0.0004679953563027084,0.0017081939149647951,0.0019716110546141863,0.0004344872140791267,0.000710943917511031,0.027973401360213757,0.0010868721292354167,0.0003849067579722032,0.0006183638761285692,0.0010353184188716114,0.002845184411853552,0.0049257236532866955,0.0008243160264100879,0.002789970370940864,0.0007539577782154083,0.001691150013357401,0.005315449321642518,0.012094917241483927,0.002078158315271139,0.027323121204972267,0.0007613580964971334,0.0013693716609850526,0.000990353582892567,0.00678630406036973
2024-02-01,0.0032094900961965322,0.0010248359758406878,0.0003397236723685637,0.0023238433059304953,0.0007276631949935108,0.0007255008385982364,0.0020205375039950013,0.003146069124341011,0.0003903366450686008,0.011624292004853487,0.030293457210063934,0.052600275725126266,0.00047684067976661026,0.0009899790748022497,0.0034467362565919757,0.0012127608642913401,0.011744467541575432,0.012872748542577028,0.0024183549685403705,0.004323632922023535,0.0003902843309333548,0.004001247929409146,0.006880938773974776,0.004042454995214939,0.0009442374284844846,0.0006876389379613101,0.0027771812165156007,0.0033780905650928617,0.0025018457090482116,0.004534310195595026,0.0004616692167473957,0.0014236519346013665,0.011791459750384092,0.0013419653405435383,0.0029250853694975376,0.0021204728400334716,0.005796776618808508,0.01922116708010435,0.0010252714273519814,0.03023281879723072,0.002355657983571291,0.0011708495439961553,0.0007323168101720512,0.001239145698491484,0.0017899689264595509,0.0008398167556151748,0.003698658896610141,0.0006029665819369256,0.0012349147000350058,0.000553141551790759,0.0019732561195269227,0.0006293632613960654,0.031994448974728584,0.0011199674336239696,0.0006675561598967761,0.003341507166624069,0.01698498521000147,0.001747284783050418,0.0020571814384311438,0.001200610538944602,0.0004308967909310013,0.00041801015322562307,0.002839177497662604,0.0035822821082547307,0.0003316119982628152,0.0062869577668607235,0.013099623378366232,0.00120068178512156,0.0007159725064411759,0.0010684089502319694,0.0026981219416484237,0.0009014447568915784,0.0002274190919706598,0.029548736289143562,0.010587999131530523,0.0017162796575576067,0.0027013211511075497,0.0024114317493513227,0.05156976357102394,0.0022319325944408774,0.003217922290787101,0.0020009740255773067,0.003911875304765999,0.0012377154198475182,0.002768467180430889,0.024234164506196976,0.0005270115216262639,0.0012389650219120085,0.000814500730484724,0.0007224308210425079,0.0029432972660288215,0.00044689292553812265,0.0005824748368468136,0.0020028383005410433,0.0015220795758068562,0.0037878869334235787,0.004268702352419496,0.0004782133037224412,0.0006051058880984783,0.0007485387031920254,0.000717016140697524,0.0004099557554582134,0.0017569907358847558,0.0019127446576021612,0.0004383028135634959,0.0007420014298986644,0.028042797930538654,0.001116453087888658,0.00038995938666630536,0.0006322168046608567,0.001115020946599543,0.002832623547874391,0.005020496901124716,0.0008482543926220387,0.002791625214740634,0.0007555898337159306,0.0016739151906222105,0.005230512470006943,0.01197608606889844,0.002091503352858126,0.027943100780248642,0.0007638881797902286,0.0013723588781431317,0.0010287656332366168,0.0068315251264721155
2024-03-01,0.0032532744808122516,0.0010081774089485407,0.00034635403426364064,0.0023734273854643106,0.0007232751231640577,0.0007549753354396671,0.001963394694030285,0.003075467888265848,0.0003996355371782556,0.011619410011917353,0.030703521333634853,0.05236842855811119,0.0004759762668982148,0.0009793384233489633,0.0036134333349764347,0.0011901349644176662,0.011850917711853981,0.013044008519500494,0.0023904655827209353,0.004327062517404556,0.0004029552364954725,0.004031104734167457,0.006806411547586322,0.003991748671978712,0.0008975649543572217,0.0006999564357101917,0.0029159788973629475,0.00342491886112839,0.002427074359729886,0.004640958271920681,0.0004669339978136122,0.0014456272474490106,0.011582448147237301,0.0013585800188593566,0.002943730680271983,0.0020681723253801465,0.0058849649503827095,0.019476384855806828,0.001039927068632096,0.030870774760842323,0.0023472203174605966,0.0011735830339603126,0.0007264020096044987,0.001211952359881252,0.0017698148731142282,0.0008326762181241065,0.0037255443166941404,0.0006009834178257734,0.0012118116137571633,0.0005599723372142762,0.002011083299294114,0.0006255205953493714,0.03231297433376312,0.0011104870936833322,0.000669715489493683,0.0034434888511896133,0.017251653596758842,0.0017859097570180893,0.0020518298260867596,0.001200667698867619,0.0003603674558689818,0.0004032659198855981,0.0028623011894524097,0.003559760400094092,0.00034443869662936777,0.006534869782626629,0.01309253554791212,0.0012225461541675031,0.0007256709795910865,0.0010465251398272812,0.0026648285565897822,0.0008993743103928864,0.00022647280275123194,0.029677333310246468,0.011094603687524796,0.0017279962776228786,0.0026716114953160286,0.0023468186846002936,0.05155961215496063,0.0022853714181110263,0.0034145412500947714,0.0020789518021047115,0.003966242307797074,0.001198474899865687,0.0028702603885903955,0.024313668720424175,0.000552650133613497,0.0012456437689252198,0.0007933993474580348,0.0007507023401558399,0.002970722853206098,0.0004438392352312803,0.0005581444129347801,0.0021657884353771806,0.0015167512465268373,0.003866801504045725,0.004542611306533217,0.00046853022649884224,0.0006145048828329891,0.0007607028528582305,0.0007037802133709192,0.00046275995555333793,0.0017936863005161285,0.0019514948944561183,0.0004326493217376992,0.0007333858229685575,0.02809000201523304,0.0010547838755883276,0.00038437666080426425,0.0006191919674165547,0.0011210929951630533,0.0027446086751297116,0.005024093436077237,0.0008794772147666663,0.002948704408481717,0.0007670194318052381,0.0016767546185292304,0.005246366374194622,0.01188043411821127,0.0021158589515835047,0.027721581980586052,0.0007793123368173838,0.00136638741241768,0.0010305590694770217,0.006887243129312992
