date,Skill: .NET Framework,Skill: 3D Modeling,Skill: ASP.NET,Skill: Acceptance Testing,Skill: Access Controls,Skill: Account Management,Skill: Accountability,Skill: Accounting,Skill: Accounting Records,Skill: Accounting Software,Skill: Accounting Systems,Skill: Accounts Payable,Skill: Accounts Receivable,Skill: Accruals,Skill: Active Directory,Skill: Active Listening,Skill: Activities Of Daily Living (ADLs),Skill: Acute Care,Skill: Adjudication,Skill: Adobe Creative Suite,Skill: Adobe Illustrator,Skill: Adobe InDesign,Skill: Adobe Photoshop,Skill: Adult Education,Skill: Advanced Cardiovascular Life Support (ACLS) Certification,Skill: Advanced Life Support,Skill: Advertisement,Skill: Advertising Mail,Skill: Advising,Skill: Advocacy,Skill: Aesthetics,Skill: Agile Methodology,Skill: Agile Software Development,Skill: Agriculture,Skill: Ajax (Programming Language),Skill: Alarm Devices,Skill: Algorithms,Skill: Alzheimer's Disease,Skill: Ambulatory Care,Skill: Analytical Skills,Skill: Analytical Techniques,Skill: Analytical Thinking,Skill: Analytics,Skill: Anatomy,Skill: Anesthesias,Skill: Animations,Skill: Appeals,Skill: Apple IOS,Skill: Application Development,Skill: Application Programming Interface (API),Skill: Application Security,Skill: Architectural Design,Skill: Architectural Drawing,Skill: Arithmetic,Skill: Artificial Intelligence,Skill: Asepsis,Skill: Assertiveness,Skill: Assisted Living,Skill: Auditing,Skill: Authentications,Skill: Authorization (Computing),Skill: Autism Spectrum Disorders,Skill: AutoCAD,Skill: Autodesk Revit,Skill: Automated External Defibrillator,Skill: Automation,Skill: Automotive Industry,Skill: Automotive Services,Skill: Azure DevOps,Skill: Backup Devices,Skill: Bakeries
2023-06-01,0.0035368012031540275,0.0009672785818111151,0.0023805812234058976,0.001954785198904574,0.003622160409577191,0.01147166732698679,0.029317889362573624,0.054024264216423035,0.0009022622834891081,0.0036092118825763464,0.0013269264600239694,0.011376650538295507,0.012341632042080164,0.0025069694966077805,0.004416558193042874,0.0038330535171553493,0.00744614121504128,0.004255194216966629,0.0009217244514729828,0.002591904019936919,0.0032812488498166203,0.0022814879193902016,0.004376344149932265,0.001365691947285086,0.013167012017220259,0.0013473567669279873,0.0028341615106910467,0.00217632541898638,0.00559258577413857,0.018922449089586735,0.0009237195772584528,0.027053280733525753,0.0023465476697310805,0.0012314152554608881,0.001387006661389023,0.0018496139673516154,0.0037914570420980453,0.0013195204082876444,0.0017952650086954236,0.030977534130215645,0.0010723356972448528,0.0031022903276607394,0.017375223338603973,0.0016013815766200423,0.001991276745684445,0.0011080558178946376,0.0028876650612801313,0.003364809090271592,0.006128853186964989,0.012931525707244873,0.0012561267358250916,0.0027119441656395793,0.00083407002966851,0.028623191639780998,0.008176702074706554,0.0017756129964254797,0.0026566843735054135,0.002379495417699218,0.05100485123693943,0.0022658155066892505,0.004873666446655989,0.0018843779689632356,0.003937378525733948,0.0011033249320462346,0.0026424144161865115,0.02382844127714634,0.0011307044769637287,0.0028639048105105758,0.002110388479195535,0.0015487499767914414,0.003619347233325243
2023-07-01,0.00348697102162987,0.0009839468984864652,0.002238092361949384,0.0019418310839682817,0.003395854844711721,0.011627360712736845,0.029357831925153732,0.05389389768242836,0.0009266542620025575,0.0034773123916238546,0.0012752377078868449,0.011488438118249178,0.012340424582362175,0.0023698901059105992,0.004185846541076899,0.0038965382846072316,0.007250654278323054,0.004231627564877272,0.0008808609563857317,0.00273968861438334,0.00322223745752126,0.002246566233225167,0.004337455611675978,0.001337171415798366,0.012735632248222828,0.0014841924421489239,0.002889057039283216,0.0021879588020965457,0.005590283777564764,0.018885272555053234,0.0009171880956273526,0.027788858860731125,0.002367547247558832,0.0012136705336160958,0.0014078689855523407,0.0018141508335247636,0.0038231490179896355,0.0012873508385382593,0.0018842309946194291,0.03006648924201727,0.0010486527462489903,0.003184507950209081,0.01899987831711769,0.0016222435515373945,0.002027185051701963,0.0011291119735687971,0.002835429273545742,0.003243486862629652,0.006071892566978931,0.013055860064923763,0.001192869560327381,0.002647924469783902,0.0008433569164481014,0.029040377587080002,0.008264408446848392,0.0018126433715224266,0.002682917402125895,0.002363789710216224,0.05087222158908844,0.00217713147867471,0.0040650516748428345,0.0018831727211363614,0.0038697986165061593,0.001032422122079879,0.0026036527706310153,0.024256011471152306,0.0011470239842310548,0.0029217316769063473,0.001961193047463894,0.0015477523556910455,0.003528070170432329
2023-08-01,0.003362171002663672,0.000959990022238344,0.0023254764964804053,0.002015024423599243,0.003315060748718679,0.011611244175583124,0.029618491418659687,0.05310285650193691,0.000996517890598625,0.0035179300466552377,0.0012558589223772287,0.011604992672801018,0.012451094575226307,0.00234253890812397,0.004222957417368889,0.004017115104943514,0.00708778272382915,0.004080175189301372,0.0008534836233593524,0.0027565829223021865,0.0032793163554742932,0.002346577704884112,0.0045338727068156,0.0013978450442664325,0.012965581379830837,0.0014047457370907068,0.0028764570597559214,0.002208053949289024,0.005699545610696077,0.02018158510327339,0.0009426079923287034,0.027825646102428436,0.002322993823327124,0.001200737024191767,0.0012419256381690502,0.001742697088047862,0.0037244135746732354,0.0012884047464467585,0.0019329816568642855,0.031535642221570015,0.0011074577923864126,0.0032676911214366555,0.019949368201196194,0.0016980510554276407,0.0021080587757751346,0.0011444624396972358,0.00285409321077168,0.003515293006785214,0.006259021582081914,0.01271627051755786,0.0012041717418469489,0.0026954388013109565,0.0008824681281112134,0.02947945147752762,0.009838440455496311,0.0018042511073872447,0.002665092470124364,0.0023331386037170887,0.05050349608063698,0.002220240654423833,0.003146031405776739,0.0019820465240627527,0.003646248602308333,0.001118926447816193,0.0025339461863040924,0.024283187463879585,0.001192250638268888,0.0029106567380949855,0.0020409540738910437,0.0015555481077171862,0.0035949397133663297
2023-09-01,0.0030961709562689066,0.00096647918689996,0.002206664765253663,0.0019816600251942873,0.0032370607368648052,0.011299848556518555,0.029837150126695633,0.05119750648736954,0.0009562389168422669,0.0033698553452268243,0.0011850449373014271,0.01145242853090167,0.012657618150115013,0.002291638287715614,0.004323256202042103,0.003962831338867545,0.006701755570247769,0.004015128361061215,0.0008648032962810248,0.002768449718132615,0.003305077087134123,0.002486086101271212,0.0045135661493986845,0.0013774163671769202,0.012928402051329613,0.0013552504242397845,0.0029341321205720305,0.0022132359445095062,0.005921677919104695,0.019093775190412998,0.0009968072990886867,0.027872903272509575,0.0022279905388131738,0.0011725344811566174,0.0012159975594840944,0.0017582355067133904,0.0035713480319827795,0.0012412788346409798,0.0019074062001891434,0.031062964349985123,0.0010905697708949447,0.003452922683209181,0.019327792339026928,0.001587012317031622,0.0021098062861710787,0.0011799699859693646,0.0027758550131693482,0.0032508448930457234,0.00587631668895483,0.012749127577990294,0.0012175670708529651,0.002634834381751716,0.0008789825078565627,0.029642930254340172,0.011133414693176746,0.0018311949097551405,0.0026861437363550067,0.0024310321314260364,0.050903623923659325,0.002142410259693861,0.003204557695426047,0.0020143851870670915,0.0037051141262054443,0.0010524023091420531,0.0026365246158093214,0.02374238520860672,0.0012387475580908358,0.0029383806977421045,0.0021628941176459193,0.0015206225216388702,0.003593313740566373
2023-10-01,0.003017143695615232,0.0009846376487985253,0.0022823724430054426,0.0018947497592307627,0.0030977329006418586,0.011964375618845224,0.030002882704138756,0.05148137919604778,0.0009774825302883983,0.0033616962609812617,0.0012137884041294456,0.011256799567490816,0.01259449403733015,0.0023121086414903402,0.004065212793648243,0.0039966783951967955,0.006497553549706936,0.003939805086702108,0.000862658693222329,0.002928162459284067,0.0034664063714444637,0.0024118758738040924,0.0047608003951609135,0.001383213500957936,0.012280960101634264,0.0013343329192139208,0.0029493645997717977,0.0020338408648967743,0.005967095028609037,0.019890552386641502,0.0009555355936754495,0.02892566192895174,0.002347297500818968,0.0011878925724886358,0.00129227084107697,0.001754721684847027,0.0036809095181524754,0.0012368843308649957,0.0020088208839297295,0.03168059140443802,0.0011100272531621158,0.0034462165785953403,0.017661391757428646,0.0017154302331618965,0.002090185764245689,0.0012048131320625544,0.0028299642726778984,0.0033894082298502326,0.005966065917164087,0.012998200487345457,0.0011330147390253842,0.002589994459412992,0.0008662423642817885,0.029810895211994648,0.01212822925299406,0.0018026612815447152,0.0026319357566535473,0.002478963229805231,0.05149369686841965,0.0021789614111185074,0.0031985347159206867,0.002113112830556929,0.0037245440762490034,0.001081346592400223,0.002633904805406928,0.024285840801894665,0.0012492219684645534,0.0030026441672816873,0.0021977080032229424,0.0014425814151763916,0.003635054803453386
2023-11-01,0.0032881529768928885,0.0010063456138595939,0.002299647661857307,0.001972771715372801,0.002984922961331904,0.011847335379570723,0.030377970077097416,0.051627472043037415,0.000926202948903665,0.003494518925435841,0.0012653726735152304,0.011696504428982735,0.012936848681420088,0.002313360688276589,0.004277823958545923,0.0041585336439311504,0.006744916085153818,0.003982947440817952,0.0008969801419880241,0.00302467355504632,0.003513572970405221,0.0026712731923907995,0.0047677624970674515,0.0014632863458245993,0.011328384280204773,0.0014088584575802088,0.002983186859637499,0.0019302318105474114,0.00622724904678762,0.019919775426387787,0.0009534728596918285,0.02919995505362749,0.002413818030618131,0.0011782715446315706,0.0012831888161599636,0.0017691338434815407,0.0036629748065024614,0.0011576542747206986,0.0019734292291104794,0.032566579058766365,0.0011250092647969723,0.003698776359669864,0.017682933248579502,0.0018123520421795547,0.002096743555739522,0.0012165328371338546,0.0028095581801608205,0.003636283101513982,0.006269402569159865,0.013196174055337906,0.0011982156429439783,0.0026024318067356944,0.0009314482158515602,0.029899176210165024,0.013634786009788513,0.0017738574533723295,0.002615645295009017,0.002472115680575371,0.05189448595046997,0.0022607615683227777,0.0031676730141043663,0.0021701150108128786,0.0038968086009845138,0.0011814653989858925,0.0027417639503255486,0.024250008165836334,0.0012326825526542962,0.0030349998269230127,0.0022765526082366705,0.001505615480709821,0.0036257398314774036
2023-12-01,0.0030580777674913406,0.0010625814902596176,0.0024714102037250996,0.0020226960768923163,0.0030401257099583745,0.012165654450654984,0.03058465849608183,0.051521629095077515,0.0009679392096586525,0.003588756313547492,0.001191363378893584,0.011984732933342457,0.013264693319797516,0.0024205632507801056,0.004317235667258501,0.004185736645013094,0.006783394608646631,0.003987051546573639,0.0009356688242405653,0.0030062427977100015,0.0036908354377374053,0.0026981609407812357,0.004823524272069335,0.0014626187621615827,0.01116512855514884,0.0014340096968226135,0.002994233975186944,0.001863843121100217,0.0060883923433721066,0.02002725563943386,0.0010164763662032783,0.029330208897590637,0.00236063648480922,0.0011226619244553149,0.001316797046456486,0.0017687701620161533,0.003686413518153131,0.0011466811411082745,0.0020825813990086317,0.03362863324582577,0.0011550341732800007,0.0037901393370702863,0.015440966933965683,0.0018120945896953344,0.0021246724063530564,0.0012461779988370836,0.0027853245846927166,0.004035654943436384,0.006251766812056303,0.01335063623264432,0.001230055873747915,0.002585235983133316,0.0009641425276640803,0.030369127169251442,0.014040803536772728,0.0016971872537396848,0.002640654449351132,0.002411459223367274,0.053042495623230934,0.0022676923545077443,0.0033826869912445545,0.0022141740191727877,0.004062013700604439,0.0011985464370809495,0.0028260002145543694,0.024827301502227783,0.0012809080653823912,0.0031189245637506247,0.002245494397357106,0.0015207146061584353,0.0037803840823471546
2024-01-01,0.003072403254918754,0.001079426787327975,0.002516683656722307,0.0020680961897596717,0.003005289821885526,0.012172624468803406,0.030453677289187908,0.05075322464108467,0.0009642853983677924,0.003589718136936426,0.001203515799716115,0.011787929106503725,0.012730899266898632,0.0022932286374270916,0.0042961640283465385,0.00405779923312366,0.006426550215110183,0.0040307564195245504,0.0009307217260356992,0.003029699786566198,0.003782003535889089,0.0026839643251150846,0.00500885397195816,0.001459761057049036,0.010978429112583399,0.0014831518637947738,0.0029478169744834304,0.0017458280781283975,0.006353450706228614,0.019925550557672977,0.0012638685875572264,0.029634959064424038,0.0023315512808039784,0.001032245228998363,0.0012326468713581562,0.0017562046414241195,0.003645946620963514,0.001086947915609926,0.0021010698983445764,0.034006187692284584,0.0011005931883119047,0.003847731975838542,0.015363368671387434,0.0018118441803380847,0.0020902625983580947,0.0012570961262099445,0.0027285520918667316,0.004444360267370939,0.006386695895344019,0.013602018356323242,0.0011685030185617507,0.002692955546081066,0.000953987124375999,0.030011761002242565,0.013229032047092915,0.001645128708332777,0.002587797585874796,0.0022904042853042483,0.052574241533875465,0.002287908224388957,0.003312952001579106,0.0021788632730022073,0.004051829921081662,0.0012992860283702612,0.0028629100415855646,0.024740313179790974,0.0012426410103216767,0.003146638278849423,0.0022943693911656737,0.0014985158341005445,0.0037339474074542522
2024-02-01,0.0029907230054959655,0.0011779406922869384,0.002729176660068333,0.0021259660134091973,0.002934788353741169,0.01229435158893466,0.03104355838149786,0.05131354555487633,0.0010425261571072042,0.0037733755307272077,0.0012105272035114467,0.01233003567904234,0.013070849236100912,0.002470429055392742,0.00443255971185863,0.00408095377497375,0.0066749462857842445,0.003993387566879392,0.000981203163973987,0.0031334449304267764,0.003930340055376291,0.002702369703911245,0.005112600512802601,0.0015209116972982883,0.01050975825637579,0.0014834771864116192,0.0029474860057234764,0.001827592437621206,0.006528475554659963,0.020401928573846817,0.0013242060667835176,0.03040289506316185,0.0023144868900999427,0.001019988500047475,0.0010950101423077285,0.001808507484383881,0.0037188008427619934,0.0009460653236601502,0.002119390876032412,0.0343361459672451,0.001177725731395185,0.0038503619143739343,0.014274185989052057,0.0018953605322167277,0.0020707733929157257,0.0012793908827006817,0.002897598664276302,0.0048249594401568174,0.006517615634948015,0.014262355398386717,0.0012920030276291072,0.0027125495253130794,0.0009950667736120522,0.029779069125652313,0.014884697739034891,0.001629920385312289,0.0025888109812512994,0.0024401636328548193,0.05294339917600155,0.0023176465183496475,0.0036133136600255966,0.002212512888945639,0.0041355243884027,0.0013865889050066471,0.0029557651141658425,0.025905665010213852,0.0013008438399992883,0.0030920819845050573,0.0025979700731113553,0.0015259314677678049,0.003899014671333134
2024-03-01,0.003122159745544195,0.0011925767175853252,0.002702631871215999,0.0021102892933413386,0.0030595584539696574,0.012077370658516884,0.031415047124028206,0.053651513531804085,0.0011379803763702512,0.003923877375200391,0.001230463501997292,0.01269139489158988,0.013378909323364496,0.002485691336914897,0.004484455334022641,0.004028633702546358,0.00632043625228107,0.003949326695874333,0.0010688566835597157,0.003205218934454024,0.0039044454460963607,0.00281323678791523,0.005078524816781282,0.0015802027191966772,0.009505109395831823,0.0014268348459154367,0.003086921642534435,0.0017839506617747247,0.0069742645137012005,0.021139557473361492,0.001373465929646045,0.031236249022185802,0.0023923475528135896,0.0009875100222416222,0.001274523208849132,0.0017787304823286831,0.003879012889228761,0.0009630830027163029,0.0021452876972034574,0.03410491347312927,0.0012074523256160319,0.004127013264223933,0.013783140107989311,0.001956011517904699,0.0020511826733127236,0.0013146103592589498,0.002748709637671709,0.005308696301653981,0.006934524280950427,0.014750774949789047,0.0013604621053673327,0.0027920440770685673,0.001042717951349914,0.029543789103627205,0.01571555994451046,0.001589965948369354,0.0026686418568715453,0.0024287503911182284,0.05393042787909508,0.0024150621611624956,0.00357764249201864,0.0021740259835496545,0.004286109935492277,0.0014533375506289303,0.0030414819484576583,0.026020298711955547,0.0013556492049247026,0.0030568991787731647,0.0023947730660438538,0.0014679896994493902,0.0039462128188461065
2024-04-01,0.003296490292996168,0.0012272386229597032,0.0027667736867442727,0.0023175303358584642,0.0029560590628534555,0.01264715101569891,0.0317109040915966,0.052146947011351585,0.0011363466619513929,0.003962170798331499,0.0012542878394015133,0.012687010690569878,0.013351453468203545,0.0026936326175928116,0.0046569728292524815,0.004153754562139511,0.006707867607474327,0.0038466055411845446,0.0010990874143317342,0.0032118220115080476,0.0038889001589268446,0.0029456629417836666,0.005196362966671586,0.001604774093721062,0.009332428220659494,0.00143027474405244,0.0030891981441527605,0.0017504403949715197,0.00691365241073072,0.02058189269155264,0.0014820027281530201,0.032327381893992424,0.002400009077973664,0.0009695997287053615,0.0012343297712504864,0.001835827250033617,0.004020409658551216,0.0009234156750608236,0.0021719688083976507,0.03436950594186783,0.0012220431817695498,0.004138065967708826,0.011550921946763992,0.0020532096968963742,0.0020009836880490184,0.001318672380875796,0.002660198719240725,0.005341282347217202,0.007031886139884591,0.014948456082493067,0.0014119383413344622,0.002821512403897941,0.0009843185544013977,0.029111584648489952,0.016459527425467968,0.0015262169763445854,0.0025065018562600017,0.0022792628733441234,0.05488576926290989,0.002444153418764472,0.004040376283228397,0.0021666550310328603,0.004450905602425337,0.0015438946429640055,0.003013231558725238,0.026417076587677002,0.001374572515487671,0.0030653347494080663,0.002640720224007964,0.0015545328496955335,0.004220569273456931
2024-05-01,0.0030086307087913156,0.001263728307094425,0.002623101812787354,0.0022456427104771137,0.0028116146568208933,0.012188185937702656,0.03174128197133541,0.05337159521877766,0.0011469305609352887,0.003974143415689468,0.0012825462617911398,0.013096179813146591,0.013849297072738409,0.0025836100103333592,0.004558713408187032,0.004294439451768994,0.006547514582052827,0.0038666955661028624,0.0011458384688012302,0.0032774737337604165,0.003860684228129685,0.0028051462722942233,0.005034602014347911,0.0015840615378692746,0.007865019608289003,0.0013355633709579706,0.003092680824920535,0.0017497785738669336,0.006906054215505719,0.021347831934690475,0.001465357025153935,0.032700641080737114,0.0023738436866551638,0.0009939242736436427,0.0010985123226419091,0.001834923808928579,0.003934727516025305,0.000848157680593431,0.0021052479278296232,0.03521359711885452,0.001282806450035423,0.00407197349704802,0.010432250332087278,0.0020704707130789757,0.001955949584953487,0.0013366310740821064,0.002725166967138648,0.0052961192559450865,0.00671627395786345,0.015090282075107098,0.001358259585686028,0.0028597599593922496,0.0010830287938006222,0.029353506863117218,0.016737010329961777,0.001449625997338444,0.0024213838623836637,0.0023838081397116184,0.05501347966492176,0.002488256199285388,0.004479413386434317,0.002192616695538163,0.004598396364599466,0.0015410494524985552,0.003190563526004553,0.02697714325040579,0.0014374159509316087,0.003036632901057601,0.0023764519719406962,0.001565513841342181,0.00425156787969172
2024-06-01,0.003106273477897048,0.0012697065831162035,0.0023603164590895176,0.002282545669004321,0.0029038109350949526,0.012040038593113422,0.03254416771233082,0.05527938902378082,0.0012005149037577212,0.0041414061561226845,0.00122908124467358,0.01330407103523612,0.013744453433901072,0.00268863164819777,0.004535722779110074,0.004369883798062801,0.006413335213437676,0.003982755821198225,0.001233272661920637,0.003161310567520559,0.0038056179182603955,0.0029642541194334626,0.004914378514513373,0.0016714566736482084,0.0068500349298119545,0.0013899544137530029,0.003166439477354288,0.0017458084621466696,0.006893516751006246,0.0214394461363554,0.0013920763158239424,0.03255564533174038,0.002285517519339919,0.001041935640387237,0.0010824068449437618,0.0018403317662887275,0.003997804131358862,0.0007306004117708653,0.0021087495842948556,0.035151563584804535,0.0012763292179442942,0.004235236207023263,0.0094596641138196,0.0021137386793270707,0.0019141215016134083,0.0013622791157104075,0.0027381605468690395,0.0054208277724683285,0.00671408767811954,0.015170968603342772,0.0014203283353708684,0.0029331203550100327,0.0011407076963223517,0.029468948021531105,0.016752928495407104,0.001327308884356171,0.002414445858448744,0.0023419969948008657,0.05546162836253643,0.0024258956545963883,0.004878210835158825,0.0021015183301642537,0.004623748827725649,0.001613569154869765,0.003143116948194802,0.02689304482191801,0.001457823847886175,0.0029921827372163534,0.0025875349529087543,0.0016058865003287792,0.004373049596324563
2024-07-01,0.0031068616081029177,0.00132734450744465,0.002562382025644183,0.002360388869419694,0.0028747636824846268,0.012278886511921883,0.032955579459667206,0.05542081408202648,0.0012062310124747455,0.0041614200454205275,0.0013003399944864213,0.013400610536336899,0.014003208838403225,0.0027225962840020657,0.004473242908716202,0.004378059878945351,0.0065654844511300325,0.004124856321141124,0.0011695115827023983,0.003189871786162257,0.0039634802378714085,0.0029286881908774376,0.005073258653283119,0.0016520933131687343,0.00702352006919682,0.0013738056877627969,0.0032647253246977925,0.0017944336286745965,0.007071418687701225,0.021560514345765114,0.0015599742182530463,0.03368807211518288,0.0023477720096707344,0.0010436707525514066,0.0010606962605379522,0.0019303351291455328,0.004046849673613906,0.0007607373991049826,0.0021387452725321054,0.03539389185607433,0.001342817849945277,0.004362744512036443,0.009725211653858423,0.0021316829370334744,0.001932852086611092,0.0014185663312673569,0.002777100307866931,0.005636425223201513,0.006877611158415675,0.015350733418017626,0.0014708354137837887,0.0030133601976558566,0.0012448920169845223,0.0289226146414876,0.016372368671000004,0.0013949514250271022,0.0024117992725223303,0.0023635670077055693,0.056230781599879265,0.002541577210649848,0.00501473038457334,0.0020968725439161062,0.004704322433099151,0.0016453946591354907,0.003294894937425852,0.027493148110806942,0.0014298586174845695,0.0029031314188614488,0.0026703346520662308,0.0015257715713232756,0.004463723627850413
2024-08-01,0.003146451315842569,0.0013486537500284612,0.0025858570588752627,0.002387496759183705,0.0028827020432800055,0.012021611910313368,0.033178362995386124,0.056849267333745956,0.0012113474658690393,0.004237211542204022,0.001273689791560173,0.013698660768568516,0.013872047420591116,0.0027372967451810837,0.004328076262027025,0.0044319594744592905,0.006761898985132575,0.004227866884320974,0.001175308134406805,0.0031306352466344833,0.003989862278103828,0.002847240655682981,0.005244239699095488,0.0017967172898352146,0.007212943863123655,0.0012269731960259378,0.003293321351520717,0.0018378171371296048,0.0074588165152817965,0.022180919535458088,0.0015378427924588323,0.03436705656349659,0.002422259538434446,0.0010423240601085126,0.001084149000234902,0.001944263349287212,0.004165220074355602,0.0007963533280417323,0.0020936672808602452,0.035562850534915924,0.0014081956469453871,0.004424227634444833,0.00940539501607418,0.0021583051420748234,0.0019203038536943495,0.0014194801333360374,0.002745478879660368,0.005781175568699837,0.007205697009339929,0.016066291369497776,0.0015052526141516864,0.0031066645169630647,0.001279868942219764,0.028594650328159332,0.014991908334195614,0.0013599402154795825,0.0024700762005522847,0.0022715289378538728,0.05722300335764885,0.0025358623825013638,0.005372349638491869,0.0020872200839221478,0.00447266036644578,0.0017683389014564455,0.003355539171025157,0.028288553468883038,0.0014481760445050895,0.0028708073077723384,0.0026739314198493958,0.0015877781552262604,0.00456363707780838
2024-09-01,0.0033880526898428798,0.001381469250191003,0.0025106449611485004,0.0026009639259427786,0.0028768982738256454,0.011837379075586796,0.03335283324122429,0.05706954747438431,0.0012063870090059936,0.004229738609865308,0.0012893308303318918,0.013659495860338211,0.014004223980009556,0.0027957349084317684,0.004626216599717736,0.004496240988373756,0.006429386558011174,0.004252782557159662,0.0012482664897106588,0.0032640009885653853,0.003978165565058589,0.002973570371977985,0.005069956416264176,0.0017687510699033737,0.00689241848886013,0.0011756180319935083,0.0032540812389925122,0.0017472864710725844,0.007486008573323488,0.022432039491832256,0.0015715601039119065,0.03648067079484463,0.0024176582228392363,0.0010572225437499583,0.0010224890429526567,0.0020076539367437363,0.004235001048073173,0.0007419308531098068,0.002055775374174118,0.03567726910114288,0.0013691672938875854,0.004558088257908821,0.010058367624878883,0.0021161475451663136,0.0019463616190478206,0.001414959435351193,0.002748061320744455,0.005870422115549445,0.007214032579213381,0.016793466173112392,0.0015679767238907516,0.0032234254758805037,0.0012910828809253871,0.02805338427424431,0.015244129579514265,0.0014151418581604958,0.0023966790176928043,0.0024232894647866488,0.05688532628118992,0.002551379962824285,0.005223024170845747,0.002007882809266448,0.00479590124450624,0.0017706340877339244,0.0033645298099145293,0.02931341342628002,0.0015368092572316527,0.0027447777101770043,0.002782390802167356,0.0016672579804435372,0.0046788624022156
