,,Skill cat: Information Technology,"Skill cat: Maintenance, Repair, and Facility Services",Skill cat: Architecture and Construction,Skill cat: Design,Skill cat: Engineering,Skill cat: Media and Communications,Skill cat: Business,Skill cat: Health Care,Skill cat: Finance,Skill cat: Human Resources,Skill cat: Manufacturing and Production,Skill cat: Marketing and Public Relations,Skill cat: Energy and Utilities,Skill cat: Customer and Client Support,Skill cat: Education and Training,Skill cat: Public Safety and National Security,Skill cat: Science and Research,Skill cat: Analysis,Skill cat: Environment,"Skill cat: Transportation, Supply Chain, and Logistics","Skill cat: Law, Regulation, and Compliance",Skill cat: Physical and Inherent Abilities,Skill cat: Administration,Skill cat: Social and Human Services,Skill cat: Sales,"Skill cat: Performing Arts, Sports, and Recreation","Skill cat: Economics, Policy, and Social Studies","Skill cat: Agriculture, Horticulture, and Landscaping",Skill cat: Personal Care and Services,Skill cat: Hospitality and Food Services,Skill cat: Property and Real Estate
"Cook, IL",2023-01-01,0.35125737206823654,0.1105471653422349,0.0661196374942583,0.04737996340626275,0.0839964226758443,0.5231260818533999,0.5389355866509054,0.2280155765562083,0.257226143959993,0.07441621152550351,0.10852980027106535,0.1617822329137137,0.015880226431325,0.33087930737601046,0.11549752761460333,0.03620282138655812,0.12397669776013467,0.15471924138033225,0.014419427840893078,0.20650108221834343,0.3078180217031189,0.6551621604816584,0.3069605263149279,0.026536538242608525,0.2941100880926126,0.007726557954623994,0.0505464838175187,0.0071039449920247,0.0051077615316258065,0.095611717560581,0.015871957318453082
"Cook, IL",2023-02-01,0.34779488551588117,0.11238263503908166,0.06683698407803,0.04595664673434247,0.083534998411909,0.5184131891645504,0.5313796045464005,0.2306169397544702,0.2534574573950976,0.0731073646587146,0.1089826774306993,0.1585214754514451,0.016074329793242664,0.3281896430050138,0.11486863792059361,0.0361959202368517,0.1223687160580771,0.152937406096701,0.014329565363556254,0.210351040748639,0.3083657837890313,0.6503126961995518,0.30194616653630374,0.026342515737436425,0.2906065875866908,0.007582823194804246,0.04968133012420486,0.007152092853752772,0.0051805418521296,0.0946876799764343,0.01583349713250882
"Cook, IL",2023-03-01,0.34360419481803384,0.11138019752339028,0.0673484802604708,0.0443951438312007,0.08261751628982232,0.5119368231044827,0.5243583692860143,0.2314971929114061,0.2509402597025527,0.0716828661714314,0.10875956655213583,0.1544424082487613,0.016060315752773,0.32449714861164924,0.11377456832530629,0.03589421567404441,0.12075408800799366,0.15055603276210736,0.014141092452840022,0.2157841818467276,0.3065263578012265,0.6458852983990186,0.29739540612283955,0.025994291785970975,0.28516723179054115,0.007385198513765006,0.04869387018277462,0.007239111953951816,0.005257115773730107,0.092980518363321,0.015551323353068802
"Cook, IL",2023-04-01,0.3367134213602474,0.11335405438676766,0.06765681373233129,0.0429322130197033,0.0815426503208314,0.5037783915775601,0.5177256976692386,0.2332853167324673,0.24482868603034816,0.0701612642688507,0.10790014752691808,0.1502474308925544,0.0159332735317039,0.3198199421118639,0.11252119207313446,0.03552628576818812,0.11826904210490359,0.1481521715147731,0.014042798473990722,0.22338675126662183,0.3044755643929715,0.6357349068534934,0.291686766213189,0.025707078367702148,0.2811646094092799,0.00726644298337544,0.04758863808604424,0.007300094573237714,0.005332341258285887,0.0908229058127497,0.0152843737141386
"Cook, IL",2023-05-01,0.33326460657454204,0.11275183280790282,0.0680682238008541,0.0415209490494981,0.08037465225129396,0.49560669628438603,0.5072165335286128,0.2360234776918032,0.2418283661519278,0.0686987837080051,0.1077401312947317,0.1458889294541838,0.01573313299559173,0.3145318428325313,0.1105395896672694,0.0352848158619723,0.1163897426093309,0.14607454634932046,0.014055969217295353,0.2318733025486082,0.3017528045136349,0.6288532140813432,0.2881992881503317,0.025319459342614575,0.2759370070169487,0.007116759429464694,0.0467363549726223,0.0073788614575708,0.0053369762034017,0.08775376532885981,0.015077268339541906
"Cook, IL",2023-06-01,0.3268443919107847,0.11293827035212964,0.0685857099222777,0.04008307218036392,0.07859661850932194,0.48730965118417374,0.4961685711845371,0.2382080267098137,0.23741741301604158,0.0672981217672922,0.10716931371077158,0.1427058929773824,0.015531322766174,0.3106369249426373,0.1091883974172727,0.03506008745799169,0.1147053593053806,0.14342954141680542,0.014064677210994553,0.23929954931108507,0.2989346148312919,0.6198340970227724,0.2842851828686325,0.025078243510160376,0.2706796011236494,0.006966106256916206,0.0460360327806798,0.007351622644020572,0.005326866200584386,0.08670828734410989,0.014841509497365207
"Cook, IL",2023-07-01,0.32232085776054936,0.1143650498718365,0.06922807541507459,0.0389661296958534,0.07720675722110673,0.48063247227892114,0.49075395304788066,0.2420753107698533,0.2322444292859318,0.0662055423883481,0.10725079997590882,0.138901320611797,0.015300803690392517,0.3068852695449489,0.10804806753139191,0.03494148308896629,0.11359177387737243,0.1418931608677727,0.014191158636376853,0.2433626947459704,0.2982126682538298,0.6129647164412728,0.2797549707111986,0.0249662258191722,0.2658290399902738,0.006856569102159006,0.045594678916686,0.0074772001969411845,0.005253731793240807,0.0852715692585888,0.014587503187878296
"Cook, IL",2023-08-01,0.31686344352257684,0.11475826879709855,0.0700247529414998,0.038115821845401875,0.07625922769369638,0.4752305345313949,0.4834542403690731,0.2472151783996267,0.22761967644519135,0.06550167194781219,0.10730936227076442,0.136229785996818,0.015185013555724967,0.3038427486783877,0.1074842118684922,0.0348882465211613,0.11223895145110577,0.1402023259086853,0.014345195692387347,0.2470985305135212,0.29730301758313243,0.6068947694508271,0.2766301754154652,0.024943889721050848,0.26062443458307194,0.006750151808540306,0.045380962275291536,0.007572973785621284,0.0051853434835599935,0.08385133167748009,0.014449910375922807
"Cook, IL",2023-09-01,0.31392406675582923,0.11758341488354204,0.0707402794361597,0.037506151295240174,0.07545950299926833,0.47039838650042193,0.47974218634766824,0.24915235178551864,0.2234929917133421,0.06513282432358489,0.10778976316043702,0.1339579531193484,0.014999812367637984,0.3009380219059588,0.1069759160179072,0.034831564944621515,0.11159270421821207,0.13995072229740746,0.014637989006237747,0.2507083063715218,0.2969932120387873,0.6020617655653672,0.27313487579605933,0.0248388335953764,0.2581527823344607,0.0066878355619844395,0.04527269281113944,0.007663627890329284,0.005063499346024207,0.08255554930548369,0.014264649171928608
"Cook, IL",2023-10-01,0.31308512736666794,0.1176734219710618,0.071376114988916,0.03702221563337702,0.07520611073303958,0.46674357745267975,0.4742612282603478,0.25315489861537616,0.21986293186687436,0.06485537330016099,0.10788660931176167,0.1316682989180532,0.0147517593978605,0.29860619495335206,0.10613578620479833,0.03482222476445859,0.11152142949720092,0.1398637006709449,0.015051939373467053,0.2537119063205996,0.2973486242809381,0.6000681518305008,0.2710922075101876,0.024773563641240746,0.2549170024260948,0.006531286956414946,0.04511657679894884,0.0076913961578711585,0.0049570187461377,0.08095251910418022,0.014044060396246193
"Cook, IL",2023-11-01,0.31066281146999997,0.11758834521689747,0.0719906269680707,0.0368903694274419,0.07488482701048478,0.46312287101345123,0.470258908363463,0.2537604403364524,0.21925400599267583,0.06471654917207478,0.10827192318654705,0.1307300134062059,0.014463952884795548,0.2965829079969202,0.10587865133502236,0.0346121621785468,0.110749840140879,0.1397171067792999,0.015392402419159278,0.25495448500023066,0.2954613030274217,0.5964676858919065,0.26929979920657054,0.024570580234656546,0.2524231232454541,0.006318185704307206,0.04497626499525584,0.007753186272373059,0.0049093411348458,0.0812798357047626,0.013988334963524307
"Cook, IL",2023-12-01,0.30724806112691094,0.11815352715843767,0.0724460689622609,0.03684767005585762,0.0745058996360317,0.46075229836933546,0.46898230141867664,0.2536084863665736,0.21770343519660798,0.0650587189698807,0.1093566550745406,0.129941560889071,0.014211933833856218,0.29657119234134965,0.10443746409649789,0.03437270953015739,0.1105737997734068,0.1394817577848342,0.015755788862011455,0.2567589282391184,0.2970462239196396,0.5959420996659078,0.2667906864681944,0.024281393553251353,0.2513034765844538,0.0061600216207856,0.04510751772099994,0.0078060124540566,0.004917360857711713,0.0819986644279891,0.013883029708311706
"Cook, IL",2024-01-01,0.30767294008601687,0.12043043699773706,0.072840982878681,0.03731879887532377,0.07451889469858146,0.46147767721790645,0.4681414963704862,0.2541112588529177,0.21494613947645955,0.06580132331657139,0.11058101624536092,0.130389548600973,0.013975091873236782,0.2977818790082903,0.1038619458178731,0.0341040880118943,0.11138823910375772,0.1401352332921857,0.015913609133190645,0.2587375727268376,0.29997997465812853,0.597773824441044,0.2696049703017256,0.0242404902333832,0.2513879278410802,0.006113801301272194,0.0455497457768571,0.007885129754982385,0.0049748380356025934,0.0836728902333712,0.013752044944157096
"Cook, IL",2024-02-01,0.3077021696888708,0.1206661499246966,0.0733842339391267,0.03777646859813703,0.07472423755496557,0.46463802890378786,0.46942235000528104,0.2530425614741128,0.21481583365380366,0.06705758206279802,0.11169716936873317,0.1312520351891427,0.013782864889107382,0.2999841795050471,0.1042710688378569,0.0340961665734385,0.11238445941829021,0.14111170141195095,0.0161730816908971,0.2572836275388827,0.3021784857088617,0.6013696496144486,0.2704309780339837,0.024179408660466955,0.254298407041253,0.0061463326215771,0.04608923839038906,0.007876876776240315,0.004978915136013293,0.08617124248979449,0.0137209923363083
"Cook, IL",2024-03-01,0.31136907967609073,0.12081747107363487,0.07410093877563001,0.0387150419002692,0.0754551143692329,0.4691435881714284,0.47392045576013736,0.2527184766929893,0.2154406364608394,0.06862502550207962,0.11443341293863843,0.1323787938975265,0.013643941839885734,0.3031224030922326,0.1052343894686792,0.03431962470143352,0.1137950600890991,0.14256870542437225,0.016476571637471907,0.2547940301149036,0.306321950682316,0.6078066000397823,0.2738213991920664,0.024228746150690855,0.25250170328707594,0.006251993709029,0.0467143805222439,0.007978782198024986,0.0049623676495505,0.0887386605151743,0.0137231202831642
"Cook, IL",2024-04-01,0.31657217844967045,0.1231426260336337,0.0746687995688244,0.0397380775460624,0.07650975544616816,0.47503383657119136,0.4825561842514768,0.25179940589665784,0.2173783697414173,0.07065809043998122,0.1156675787844319,0.1344066668551438,0.0136010511295963,0.30724397890204014,0.10675195531910267,0.0348868294136292,0.115618327792374,0.14445428236865746,0.016557671680894,0.24903228291494905,0.31206979951975244,0.6146939389688924,0.2790428019468856,0.024354032286752775,0.25678080653414953,0.006382142201095307,0.047439975152287,0.007922639880835415,0.005049332222957894,0.092155025017471,0.013712105483871886
"Cook, IL",2024-05-01,0.32254194980993195,0.12343386768869517,0.07475049401477529,0.040646237684177126,0.07717037294222358,0.4801762087219918,0.48753865135082836,0.2519714815373715,0.21960388178815785,0.07265530792995191,0.11715494677587385,0.1362402403746818,0.0135190714703676,0.3110350481691322,0.1079519935917206,0.035516355612376475,0.1169596493004128,0.1451224861360494,0.016743616385619556,0.24173302681750844,0.31609380796630693,0.6229477979800281,0.28014988997152496,0.0244986075160365,0.2566055726739502,0.0065457588798737065,0.0481469237550816,0.007981259238155385,0.005262869858383707,0.0947664164287987,0.0137821864794636
"Cook, IL",2024-06-01,0.32839495821466186,0.12618476313650426,0.0746074519710197,0.0417015830595195,0.07794355065632737,0.4844841359634822,0.49069441613660414,0.249610168095479,0.22265774574201036,0.07453701519630439,0.1171384151782102,0.1382577960823723,0.013504367407328582,0.31435609624453076,0.10999632785275668,0.0359820444521901,0.11805665468744816,0.1452758360473978,0.016708907862851393,0.23738829453905866,0.3197060170543231,0.6278175388225263,0.28255381298242305,0.0246403645428897,0.2603929077818432,0.006728815724848494,0.04877586555403554,0.007911544240078314,0.0056377935519049,0.09732577684786219,0.013766339624712595
"Cook, IL",2024-07-01,0.3341620524786617,0.12560412688763803,0.0743636837741381,0.04268970616234522,0.0789302689310545,0.4888995226396565,0.49503642300623374,0.2472751389705477,0.22421623260533707,0.07644387656685661,0.1178079700084773,0.1394988659287323,0.0135775230136371,0.31788510763337063,0.11136031998991229,0.036476946007298,0.11993345212748263,0.1467180274831006,0.0168794968110289,0.23431724347272506,0.3223498994684813,0.6319664077404413,0.2854072394347181,0.024776223482694575,0.2607227125768233,0.00688554017521544,0.04933707442983,0.007898869569528415,0.006041388488304893,0.098908690843117,0.0138344781576596
"Cook, IL",2024-08-01,0.33750513266448995,0.12763521505646677,0.0742410968390834,0.0436855171592823,0.0801801725321556,0.4928461141964738,0.5002547332142632,0.2434325918241319,0.22564360411123716,0.07816216380865762,0.11937128312087125,0.1411849862186496,0.013730150405707634,0.324988430093351,0.11288010998678696,0.037015200911925186,0.12131517134069503,0.1480579269632214,0.0169024459250374,0.23034943731926463,0.323965675381193,0.637004778968477,0.28821594479554563,0.024982458077731452,0.26356119137786416,0.007061092013008146,0.04989538559644492,0.007898271722958415,0.0063685000525562935,0.1007781650877644,0.0139446674194226
"Cook, IL",2024-09-01,0.339545506571857,0.12721201780111582,0.07424336180705611,0.04432059632844437,0.08126009354812543,0.4962485798597414,0.5043855378761308,0.2408154497176579,0.22755081273571273,0.0798426109277003,0.12014226721776503,0.1422906033117253,0.013951555698975934,0.33361007633062634,0.1133576431657557,0.03742551221391341,0.12248281572083533,0.14769970232155424,0.0169195390997901,0.229497596091083,0.3258044365960245,0.6409814800376141,0.28863487426276874,0.025276592045989175,0.26555741881910483,0.0072454444520796,0.050355349071226,0.008053978578830969,0.0066508304319869,0.1029086838952437,0.014059731374947195
"Cook, IL",2024-10-01,0.3398876193829128,0.1286712210061152,0.0741490442944988,0.04471619653823615,0.08230390513560973,0.4985483316745774,0.5073582003323811,0.2395728294177891,0.2273873249705611,0.08158160874110601,0.12120127283142595,0.1434672071289539,0.014243318150910067,0.34375715401042983,0.11467733567746316,0.03789389516639902,0.12308914497751629,0.14852635649784143,0.016881974624457893,0.2289144150803706,0.3279301377785153,0.6462549873234416,0.29127726291045136,0.025690685461530645,0.26483664254802997,0.007395719979450646,0.05085602761673174,0.008116157414263884,0.007003426362459987,0.10470372413163861,0.0142167178307763
"Cook, IL",2024-11-01,0.3426853543736357,0.12842920056182752,0.0738798776952838,0.0449712139074699,0.08337326727725088,0.5008079326717134,0.5082534606906568,0.23841152141559,0.23120298857595345,0.0832064464217298,0.12122291434443398,0.1439995010950968,0.014400773904605733,0.35212741108160805,0.1155029603641302,0.038629251511383994,0.1245627481075041,0.1490085359496409,0.017010984547505544,0.22856545762712796,0.3286259270341066,0.6499341251719902,0.2919825083065835,0.0262491715138445,0.266674777186819,0.007520430449964146,0.051593903154357364,0.00822803483107237,0.0073126329510068,0.10623860017647262,0.014443315074858108
"Cook, IL",2024-12-01,0.3431437489192015,0.13042230351756373,0.0734566781750926,0.0455394117454823,0.08432521638319128,0.5031809601266386,0.5139141700586083,0.2388726982869186,0.23243625428477074,0.08482776391135477,0.12169916834649477,0.14453087439361662,0.014548375040443848,0.3580599112632976,0.1170123541417678,0.039241184974947815,0.12576333457679387,0.1501410074204581,0.017096326114116545,0.2261952541248076,0.3306243068088915,0.652759218585795,0.2933166221345922,0.0270654297707365,0.2669060282293869,0.007630109141064654,0.05243847530052544,0.0081951965206563,0.0075165763510978,0.1082887668623518,0.014578831932573085
"Cook, IL",2025-01-01,0.3454858407817276,0.12936879667648887,0.07284324088177418,0.04611837339942145,0.08545477676454268,0.5045183446156728,0.5183895198315995,0.239470682550872,0.2329145129383863,0.08679977336489221,0.1224061476077669,0.1460561729502492,0.014716474289933218,0.3609932613597304,0.11832313376627641,0.03997135193401418,0.1276381108989495,0.1514602515747243,0.017356664370369455,0.22493269256505116,0.3319551267105283,0.655560556086329,0.29491451480689623,0.027952106924492976,0.2667507312178646,0.007731403090808406,0.053516944463792036,0.0081844405925655,0.007655640146507993,0.10991014049241589,0.014849335258091102
"Cook, IL",2025-02-01,0.34964717777303694,0.12755154144625253,0.0721053192976552,0.04681143200206025,0.0865403235154528,0.5062998244311397,0.5168378779617657,0.2408711399371338,0.23803503577033336,0.08849234540002608,0.12262865602054164,0.1473448935341275,0.014861511270530533,0.3621830056801159,0.1201631520884594,0.04041092949245022,0.1292165750601231,0.15284836203276161,0.0175802023994624,0.22258623751922663,0.3311516238438404,0.6586811728561236,0.2948849115371152,0.0290102896160282,0.26744791899312914,0.007820704097624209,0.054768486098505376,0.0081868975630473,0.007763869521267887,0.1100408146227428,0.015021264930986215
"Cook, IL",2025-03-01,0.3488179240619018,0.1279871358949687,0.0713414912087096,0.0474916664036329,0.08772941521435189,0.5080351630592103,0.5223941541063646,0.2433332849974601,0.2388753172239974,0.09009380485899529,0.12190407008268848,0.1485200099846385,0.015138948765479967,0.3633382510149046,0.12246953439148175,0.040963960225640486,0.1309889843901113,0.1535190012675003,0.017847589343428144,0.2220089224674394,0.3320699637166345,0.6619603231926585,0.29573835125396386,0.03020039535813807,0.2658515439155465,0.0079058740244361,0.056125955227776525,0.0082444670112774,0.0078397149779383,0.1106555734098256,0.015104382451718808
"DuPage, IL",2022-03-01,0.35500124678914463,0.10492989534678035,0.06235297343078619,0.0501984149518366,0.08324579331545283,0.5152711253581704,0.5355438686493053,0.2205997109587656,0.2508861877054243,0.07542858915912018,0.10819857574689842,0.1665982343807251,0.014434720232219148,0.32544248422085253,0.11683703493073735,0.036812493272544294,0.12979247288495796,0.1537262551232419,0.015160895440513234,0.1994835520818985,0.2971990682073103,0.6433751696830593,0.3024213037624881,0.025899887900922475,0.2941236807706393,0.008228591920062193,0.05158036611876968,0.006165781679939557,0.0046655138339977,0.09152720518979571,0.015475853135909285
"DuPage, IL",2022-04-01,0.35513566417944054,0.1064635417536292,0.0627665294540438,0.050361756929195776,0.08347715505694728,0.5184614673084496,0.5392130992470334,0.2205832987989931,0.2533835801964864,0.0758802317577464,0.1079736982776387,0.16809570948032088,0.014585960008548452,0.3285364359539517,0.11635965813306823,0.03698819937765299,0.1301500796375328,0.15445541423356104,0.015147830724648953,0.1998046983565367,0.2993297545517355,0.6485083511469115,0.3034425278758625,0.026211983795410326,0.296327424871576,0.008182928121561607,0.05217459535352422,0.006300891546444615,0.004634411863951206,0.0934076212445958,0.01568424041796109
"DuPage, IL",2022-05-01,0.3555736064519586,0.10755954594524418,0.0630226609962567,0.05039718852291077,0.08372138531995936,0.5219793514191391,0.5402075007260672,0.2207146027671906,0.2546576734258274,0.07615902562289198,0.10854329153014122,0.1679729212733964,0.014664036924481684,0.3312799974112148,0.1167897803873603,0.0370605328669134,0.13019246503676782,0.15551435596420274,0.01496988069590647,0.1999330395898602,0.3012327529816356,0.65090729304282,0.30488772067260406,0.0263654484835244,0.2983862920011502,0.008153975060541906,0.05246695008642304,0.0064280203059974145,0.004657410177593393,0.095191872983781,0.01589830877893151
"DuPage, IL",2022-06-01,0.35466491288518626,0.1079749822099114,0.063287607643553,0.050233044895498825,0.08381618014043764,0.5245541257784392,0.5464774968734614,0.22004728038535362,0.2572252995711681,0.0765697338916639,0.10870653892000783,0.1684918164444548,0.014779120123994518,0.3331530222752645,0.11733562676752327,0.0371101053902132,0.12924641135891915,0.1563418219737813,0.0149935674332739,0.19986264115983093,0.3043194533764859,0.6548915828823674,0.30677629082870206,0.0264509648730565,0.29924975512392676,0.008157502998193686,0.0527059558712094,0.0065848409040233,0.004681396472267506,0.0966879669660617,0.015940312682391593
"DuPage, IL",2022-07-01,0.3548138511611144,0.10913300669864376,0.0635286783693305,0.05003414245244973,0.08439789021304415,0.5262774043181269,0.5450373090423228,0.2213133449478052,0.2562249315331549,0.0767632063867818,0.1088328359768642,0.1690516889812708,0.0149282683921296,0.33443253298603637,0.11637919342443884,0.037111809960031876,0.12889339721914353,0.15677687817011285,0.014932240312427347,0.2006161209286177,0.3057299996331682,0.657177425033291,0.3093094094277006,0.026473219547989275,0.3026748198274885,0.008009785549490712,0.0528234245562661,0.006668329759582257,0.004737534620691993,0.0978029965242507,0.0160209505816703
"DuPage, IL",2022-08-01,0.35290800666889366,0.10888800171189299,0.06370288607360271,0.0496601451167226,0.0841760723955228,0.5264167896342655,0.5436035922643785,0.22178894255191522,0.2578930260540004,0.07652569852019929,0.10835475807613507,0.16827289201208323,0.015019684288370666,0.33491207985390686,0.11664630795679369,0.03683733597049228,0.1288272286625924,0.15668802645436977,0.014888410589194469,0.2016553921680185,0.3070454373835712,0.6580337650368246,0.3089989997192713,0.026448425838468275,0.3027705609491103,0.0079237772321198,0.0526529565996764,0.006771497038693785,0.0047819420487442066,0.09826773260119692,0.016068492998069707
"DuPage, IL",2022-09-01,0.35351975265729796,0.10813545293820123,0.06391379708366901,0.04926307256111567,0.08406155348423897,0.5262701229799613,0.5433564787400973,0.2220600062552093,0.2568945685372881,0.07629905154690021,0.10874260433381812,0.1679215468455239,0.0150815397851613,0.33497826722418644,0.11613028704229036,0.03654322058531968,0.12736596900917616,0.1564186443513693,0.014829928597432769,0.20292861152595526,0.3074613822272061,0.6567462209606285,0.3091160048865737,0.02646316812518607,0.30225467097072284,0.0078011768935307,0.0522523983599763,0.0067867140542804,0.0048790861400754,0.09929837229334681,0.01609118743718211
