,Skill: Cybercrime,Skill: Infrastructure as Code (IaC),Skill: ASC X12 Standards,Skill: Hotel And Restaurant Management,Skill: Azure Data Factory,Skill: Usability,Skill: Kali Linux,Skill: Business Requirements,Skill: Strategic Thinking,Skill: Property Management Systems,Skill: Transition Planning,Skill: Hotel Design,Skill: Directory Service,Skill: Just In Time Methodology,Skill: Personalized Service,Skill: Geotechnical Engineering,Skill: Spend Management,Skill: Microsoft Solutions Framework,Skill: Cooling Systems,Skill: Arthroscopy,Skill: Lawsuits,Skill: Material Handling,Skill: Public Works,Skill: Metabolism,Skill: Switchgear,Skill: Presenting Menus,Skill: Dapper ORM,Skill: Written Composition,Skill: Yardi (Property Management Software),Skill: Active Learning,Skill: Semiconductors,Skill: Wireframing,Skill: Mobile Devices,Skill: Enterprise Service Bus,Skill: Gemba,Skill: Solution Architecture,Skill: Tape Recorders,Skill: Fabrication,Skill: Location-Based Services,Skill: Organizational Structure,Skill: ANSYS Meshing,Skill: Data Reduction,Skill: Microsoft Windows 7,Skill: Stock Keeping Unit,Skill: Microsoft Certified Systems Administrator (MCSA),Skill: GIAC Penetration Tester,Skill: Irrigation (Landscaping And Agriculture),Skill: Electronic Media,Skill: Taekwondo (Martial Art),Skill: Corticon,Skill: AntiFreeze,Skill: System Programming,Skill: Application Frameworks,Skill: WorkFusion,Skill: Uniform Commercial Code,Skill: Oral Cancer Screening,Skill: Glycated Hemoglobin,Skill: Sniffers,Skill: Test Strategy,Skill: Evidence Preservation,Skill: Load Securement,Skill: Preschool Education,Skill: Midrange Computer,Skill: Systems Theories,Skill: Health Technology,Skill: Utility Engineering,Skill: Value Added Selling (Selling Techniques),Skill: Direct Selling,Skill: Plant Layout Study,Skill: Generally Accepted Auditing Standards,Skill: Auditing Standards,Skill: AWS Identity And Access Management (IAM),Skill: Geriatrics,Skill: Keys And Locks,Skill: Apple Numbers,Skill: Final Assembly Schedule,Skill: Health Fairs,Skill: Direct Investments,Skill: Material Selection,Skill: Computer Networks,Skill: Systems Analysis,Skill: Alternative Financial Services,Skill: Iterative Design,Skill: Web Application Security,Skill: Material Design,Skill: Disassembler,Skill: Open-Source Programming Languages,Skill: Collateral Development,Skill: Microsoft SQL Servers,Skill: SQL Tuning
2023-01-01,-0.00017746183672234556,-0.11039585508204448,-0.009211847863379283,-0.02837086268512054,-0.04538563417388796,-51.04793406871415,-0.00014958039915493102,-11.287828880535534,-5.179381245270191,-0.033385427374113395,-0.018428757927837772,4.9189475162251986e-06,0.0005073363690894805,-0.014589244348252858,0.000983830292752216,0.0003274200624238774,-0.10385393622807679,-3.519817007620603e-05,-0.07032098020328556,-0.0008717953963536366,-0.2835141120312555,0.004197505746968375,-0.029696309083747898,-0.011610331903120445,-0.038964099459979494,-0.011331107670525883,-0.002311042601851867,-0.04277953845016066,-0.9497298962431996,-0.0213346373100568,0.00026483101464586946,-0.15466611863785193,-0.14128212760012085,-0.005310668182527171,0.0005240513636216682,-0.3589475787910114,-0.009621260214684296,-0.1229733835232336,-0.0006300172447348898,-0.1355334815132551,0.0002442056602537628,-0.0024615012595169913,-0.04942197065410216,-0.5848215367670844,-0.2535212409716844,-0.010222736733142794,0.005505846137449668,-0.016148475266512224,-0.00027589810132914235,-9.363702807211937e-05,-0.007616689155701974,-0.015692068218967403,-0.010647271388845376,4.640342392219529e-05,-0.01980124535214263,0.00041585252137967986,-4.879351140014095e-05,5.380822240961361e-05,-0.03685649375639706,0.0004880216777526792,0.0010104273128966126,-0.1541432980962187,0.0004629396389886839,0.0005024125612930117,-0.09300607608363066,0.0046987952801235125,-0.1829761187888148,-0.0015269511232023233,-0.007374513445185512,-0.2017228986240354,-0.010634985420903631,-0.005833964619912843,-0.25732788779289967,-0.06853473476161244,-0.0024025919092655976,0.0009171088718311911,0.0001015573045248185,-0.044743905432022384,-0.19145874032563365,0.004048172183318771,-0.1954193141015714,-7.871135561226576e-05,-0.007069844913966072,6.372611513542629e-06,0.00015139524664519637,0.0007699532283932571,-0.0001279345069793499,-0.009406627799444634,-2.769886146336077,-0.048723054897032964
2023-02-01,-0.0002170341874019456,-0.13077706572443662,-0.010904596940324852,-0.03355662722624766,-0.053806549249276046,-72.94856004436744,-0.00019618717455707535,-14.263827245917485,-6.544258971399702,-0.039477502278775396,-0.02176147087765097,4.124830651430712e-06,0.0005114533784442938,-0.0172178486855243,0.0010218207505566532,0.00032298152333030917,-0.13124022437921853,-6.487013990918883e-05,-0.08381985401846347,-0.0010590319365678333,-0.335678185863751,0.004071886515972756,-0.035278188349873625,-0.01376052562911878,-0.04605252903490486,-0.0134141960146874,-0.0027297221321915975,-0.05068572595360685,-1.2002120825391294,-0.02536280429954316,0.0002820742437014535,-0.18327577443140322,-0.16686543379447916,-0.006280113669130194,0.0005859636408990797,-0.425157221884873,-0.011426659604448676,-0.14540406353876598,-0.0007569560750371317,-0.16043907460775045,0.00024052822313369948,-0.0029123069694931268,-0.05853586822270467,-0.7392463106105428,-0.320297255638825,-0.012108943877257541,0.006110063542847835,-0.019117064321626468,-0.00032417048621284547,-0.00011109148252347797,-0.00906574915594713,-0.018575792236196258,-0.012584836892269857,3.913076083488374e-05,-0.023399045586013946,0.00047113919212813646,-7.623596048733714e-05,5.234199360999501e-05,-0.0434726228923342,0.0005438074011242982,0.0011786973877726988,-0.1822139859045815,0.00046886375713320035,0.0005887815624922297,-0.110219703559657,0.0014149026788206273,-0.23123853729706023,-0.0022234134672645275,-0.008729281426170549,-0.2549058609082011,-0.012622409621560998,-0.006913450368838173,-0.3049114239354704,-0.08119386067187995,-0.002839178856990822,0.0009549712245896247,0.00010675072248959287,-0.05655686894546511,-0.24189491985711514,0.004419191207252324,-0.23174643928024372,-0.00010869633275562314,-0.008370636270615846,-2.954980983024888e-05,0.0001516312769954842,0.0007585752445912116,-0.0001628309510417754,-0.011115795695334406,-3.500038212861877,-0.061565341164964815
2023-03-01,-0.00025683025147380515,-0.15284268588790412,-0.01274235314078999,-0.039156044110401945,-0.06293255887167454,-101.75360847191673,-0.00024204711637075283,-17.718145191728755,-8.128351966621285,-0.04605586654367097,-0.025358806748089092,3.565509206898229e-06,0.0004993715745058542,-0.020039195566510935,0.0010324618332889215,0.00030513066352226765,-0.1630273287058436,-0.00010108362286980878,-0.09861434331980538,-0.001268607211273093,-0.39220147026641067,0.0037964528136340808,-0.04135482928043341,-0.016082733457078106,-0.053710414441576225,-0.015667335996273467,-0.0031808123098692872,-0.05925362371840682,-1.490942843328593,-0.02975342277582205,0.0003041159153452307,-0.21427232721316994,-0.19444497619967185,-0.00732946810596181,0.0006522234522075654,-0.49691897194758966,-0.013386262743200714,-0.16967121936735255,-0.0009191898714565724,-0.18741020666541058,0.0002329253937807992,-0.0033992379068883602,-0.06837891671371137,-0.9185613641201503,-0.39779757162163365,-0.014152669837047008,0.0067117198312485,-0.022329314511638918,-0.0003755431028354515,-0.0001299336023189837,-0.010635520427604768,-0.02169663238624461,-0.01467941079917167,3.16356426647703e-05,-0.027291717649762483,0.0005224661243647985,-0.00010489425887183693,5.1700250199673e-05,-0.050598530750352325,0.0006120261911918289,0.001365979982876969,-0.21258023907189058,0.00045331309212470544,0.0006985481673706297,-0.1288524843706393,-0.0013338965776590233,-0.2872581086063016,-0.0029707572869408154,-0.010195049280386498,-0.316634025553686,-0.01478799806202025,-0.008079362602047079,-0.3564497201093721,-0.09490211359093989,-0.0033121415510811176,0.0009660558085762068,0.00011233841208108392,-0.07027129376066275,-0.30042788581125185,0.004830019869717987,-0.271115957563577,-0.0001359467737945871,-0.009779769889492577,-4.9858439708384405e-05,0.00015006468822946262,0.0007461179093875345,-0.00019916288621348382,-0.012962575417378544,-4.347458032347081,-0.07647217213372738
2023-04-01,-0.0002979170783101712,-0.17660256360073223,-0.014726445538999171,-0.04517405134978786,-0.07276408112446199,-138.97323494359705,-0.0002839912668073248,-21.68603426155211,-9.94793285034892,-0.05313362627182074,-0.029213418631915764,2.824004913888048e-06,0.0004901713268690586,-0.023048936096539616,0.0010321443367115406,0.0002731357080428622,-0.1995402449494251,-0.00013837878793322047,-0.11428631801829676,-0.0015023534707091853,-0.45304186471954755,0.0035841830294213403,-0.047914570515199394,-0.018573974145925647,-0.061930736204241485,-0.018094933015610024,-0.0036641963534027482,-0.06848339134940429,-1.8249122330873395,-0.03451517521438949,0.00033207532025859485,-0.24762440084930473,-0.22395755274061935,-0.00845833962998315,0.0007234378914634418,-0.5741604576495046,-0.01549492012325467,-0.19580800067553816,-0.0011090320248042418,-0.2164463266151697,0.0002212529611625465,-0.003921935138820077,-0.07894297043001139,-1.1245886855922385,-0.4868089452830259,-0.016345777479686612,0.007297383288199097,-0.025787165644682336,-0.00043004293415755985,-0.0001499016295888044,-0.012312807710630898,-0.025050604342194843,-0.016927626021334224,2.54803743351576e-05,-0.03147912078639496,0.0005796769036037309,-0.0001355501733676691,5.446667332294125e-05,-0.05820206888600397,0.0006734068476674274,0.0016162247923290725,-0.24525160720080216,0.00041898316965365413,0.0008311443823097449,-0.14885605571707425,0.0021851490257999776,-0.3516109692263079,-0.003784366857675862,-0.011774295462807869,-0.38752451016998185,-0.017131385643325194,-0.009324004020039028,-0.41195929272366366,-0.1096774620995257,-0.0038218825204427106,0.0009549175727770539,0.00012037137715341812,-0.08602554714051536,-0.36766477653662094,0.0053303941107629375,-0.3134541098693425,-0.0001612320760635249,-0.01129484913057701,-6.851274962803473e-05,0.00015231359271217614,0.0007417944690336079,-0.00023654532326085537,-0.014953744076652205,-5.320786584060947,-0.09359069781477472
2023-05-01,-0.00034110650580059643,-0.20203029165564101,-0.016858357462527753,-0.05160502492653229,-0.08331497616137154,-186.32255340149095,-0.0003180949457362804,-26.20301542017449,-12.019335071929717,-0.06071385161930407,-0.0333262801660216,7.335137626439267e-07,0.0004950013106591279,-0.026251523024680826,0.0010228008628033328,0.00023148211167288056,-0.2411029711683822,-0.00017066215099600742,-0.13059164888765332,-0.0017589718801495932,-0.5181877862957199,0.0036330029439432593,-0.05494054275533262,-0.021234715247148234,-0.07072365423272896,-0.02069548248727106,-0.0041783927337608225,-0.0783724482819004,-2.2050921014483587,-0.03966214773747652,0.00036843110783363456,-0.28339080076028766,-0.25537380254884934,-0.009665305934987174,0.0007993544115122147,-0.6568834943772809,-0.017759962646800766,-0.2238859819909657,-0.001312656870598213,-0.2475110876653143,0.00020709406499033764,-0.004480457365636892,-0.09025439751353975,-1.3591484020034716,-0.5881181325944703,-0.018685239677505596,0.007862182615384029,-0.029492379485214774,-0.0004877269199248526,-0.00017110316839538792,-0.014069488251676438,-0.028646850100843994,-0.019328157107529234,1.8195814483314273e-05,-0.035954127017466676,0.0006456798111344917,-0.0001661709769358222,5.693434483624135e-05,-0.06626714047432683,0.0007286738271079999,0.0019271317270330335,-0.28017779152863775,0.00038476178934950694,0.0009862707785341343,-0.17020063469727814,0.016229052070193716,-0.4248702737309286,-0.0046688955015638,-0.013467498419406171,-0.4682063659378509,-0.01964474907049374,-0.01065162415024825,-0.47143716615437203,-0.12551978584582066,-0.004365287109554783,0.0009283506379764938,0.00012848571011348677,-0.10396125447247068,-0.44421331694763055,0.00591400711518249,-0.3588013964833744,-0.00018668120415473482,-0.012921074888678217,-9.743516290411155e-05,0.00015396014478940572,0.0007376875131919963,-0.0002740624488169952,-0.01708891835658909,-6.428768490100445,-0.11306749109085822
2023-06-01,-0.00038458418238708687,-0.22913123253348816,-0.019139468115195898,-0.05844232288048141,-0.09459280770931419,-245.73465627729865,-0.00034872315918944787,-31.30473572400903,-14.358918471431206,-0.0687781746650933,-0.03769843248705924,-1.1714825702088154e-06,0.0005023657076260013,-0.029663418572618633,0.0010234201608765976,0.00019265646796899627,-0.28804118075588925,-0.00020144412344633885,-0.14748341304155627,-0.002036067333027859,-0.587669855790451,0.003773591276070297,-0.06242370753455952,-0.024069922110878095,-0.08010527111828432,-0.02346630553061107,-0.004724190050972626,-0.08891771936102297,-2.6344644466672995,-0.0451884582475347,0.00040267826389816115,-0.32166553525870406,-0.28866430267875437,-0.010950257817337414,0.0008796679551827277,-0.74509972419901,-0.02017605252068767,-0.25394664324916416,-0.0015157631024513133,-0.2805871883825548,0.00019598761275654413,-0.005075164717836556,-0.10231250448115142,-1.624098940110793,-0.7025204539719521,-0.02116998382138476,0.008406487607224865,-0.033444441473536396,-0.0005483070368143109,-0.00019418111034967816,-0.015894668535386704,-0.03249289908186565,-0.021885539103048014,7.631094718952213e-06,-0.0407198765219112,0.0007176720447823767,-0.00019867651884228105,5.6736439584801556e-05,-0.07479589681123051,0.000767262757445675,0.0022196407028132427,-0.3173900690088937,0.000356926638247327,0.0011650328044877042,-0.19290154362783668,0.041155084623925545,-0.5076122480104815,-0.005611850969873858,-0.015270898875608542,-0.5593179921918652,-0.022330954330354254,-0.012062492543486687,-0.534859236473723,-0.14243076333031485,-0.00494546774495675,0.0008927159767028658,0.00013804327579143718,-0.12422578849321224,-0.5306750210160602,0.0065042627000237545,-0.4072862049816577,-0.000212839111927019,-0.014661572797477526,-0.00010481949375441087,0.00015101340653004216,0.0007241053690568669,-0.0003134474921759332,-0.01936378057405899,-7.680127205201632,-0.13505993895094898
2023-07-01,-0.0004318340901856858,-0.25792931862491364,-0.021565959252106744,-0.06570226437659783,-0.10658780795189307,-319.3735344035514,-0.0003811729834677751,-37.02655127110999,-16.982965680269494,-0.07732013499992409,-0.042332398376500005,-3.771041736415554e-07,0.0005067637790290033,-0.03328297257390598,0.0010166818504824195,0.0001894882473585664,-0.3406822294990896,-0.00024086891611349362,-0.16495726584709108,-0.002330655319995422,-0.6614760849647472,0.003787381353521353,-0.0703677006128748,-0.027077257977795602,-0.09008965809498672,-0.02641398810977294,-0.00530218063362123,-0.10011102592434569,-3.1160394672125613,-0.05108617565724026,0.00043425610780815655,-0.3623439116455184,-0.32388503023382165,-0.012312998025100547,0.0009615748130369753,-0.8387816650957034,-0.02273450829709521,-0.2859354218527579,-0.0017048693156024473,-0.31568738005951485,0.00018804393872321544,-0.005705893377062596,-0.11509753803924454,-1.921310181456963,-0.8308165700136764,-0.023793270771555998,0.00892726118606487,-0.03764082629585498,-0.0006122165770788145,-0.00021926098926940246,-0.017777070888326012,-0.03658070677440374,-0.02460151959508313,-5.942554177406623e-06,-0.045789519484753995,0.0007949649549002485,-0.0002347378262680297,5.6984382901271543e-05,-0.08377762428379881,0.0007848450108947448,0.0024760837711565904,-0.35695318506972756,0.0003206797968528788,0.0013714620565643725,-0.21696357436774255,0.07619824305739842,-0.6004155922140783,-0.0066280582376735345,-0.017182928205985083,-0.6614910161910822,-0.025196448037358377,-0.013557399711499487,-0.6022337104789371,-0.16040476628242456,-0.005564226262504492,0.0008537873302337954,0.00014886055380717108,-0.1469608179083571,-0.6276513808417047,0.0070974822873815496,-0.45880880099967486,-0.0002449028170323946,-0.016513413796603312,-8.062415684450484e-05,0.00015085254310887773,0.0006940005714055234,-0.0003557441416022644,-0.02177912428384522,-9.083537320899417,-0.15972492635719265
2023-08-01,-0.000484903771204204,-0.28838705031140044,-0.024134459975529394,-0.07338789798377254,-0.11926619415231281,-409.64706021033237,-0.0004160475544902835,-43.40383630296872,-19.907729288938548,-0.08635191978625963,-0.047227011776021524,1.6201063584738416e-06,0.0005017214690572969,-0.037094292405238816,0.0009930067072141517,0.00021593420391627575,-0.39934703621605877,-0.00028407775523457387,-0.18320861098678798,-0.002639319844305442,-0.7395714846767891,0.003722132603012381,-0.07875129012578896,-0.030252706650670744,-0.10069438289554704,-0.029532796815863353,-0.0059114869458352605,-0.1119530137603062,-3.652786615120926,-0.05736541380205414,0.00047266196620177287,-0.4054627173154266,-0.361026368869242,-0.013749374859618033,0.0010425692062358844,-0.9379117463923107,-0.025439889226998073,-0.3198401097791971,-0.0018866494124707444,-0.3527984845460079,0.00017978358653787782,-0.006371754768110359,-0.12861683473848162,-2.252626673258807,-0.9737898175786284,-0.026554783249408027,0.009404528140057706,-0.042080331680745264,-0.0006803662568235129,-0.00024587298593663746,-0.01972155061160845,-0.04090689875872751,-0.02747287454221175,-2.0290009655747712e-05,-0.051167179319577115,0.0008724881450915484,-0.0002760403227890211,5.858526669343608e-05,-0.09320417137315797,0.0008131416751015377,0.0027487361697550354,-0.3988884534041306,0.0002857812643002155,0.0016083366221904616,-0.2423644150648649,0.12143942728239321,-0.7038498771822383,-0.007732078012975707,-0.0192061191142324,-0.7753449393982709,-0.028241905821949836,-0.015142322316283515,-0.6735727519470597,-0.1794242780374399,-0.006218016406064881,0.0008181402535317591,0.00015954782921583327,-0.17230383948004283,-0.7357492609410896,0.00777187620826463,-0.513283212235622,-0.0002838042874208042,-0.01847603972942625,-3.5384500562517975e-05,0.00015645970926020324,0.0006830740034386902,-0.00039959023473545895,-0.02434181578232121,-10.647646285472353,-0.18721341784020273
2023-09-01,-0.0005412222592604711,-0.32050833436174675,-0.02684373225555941,-0.08149999981147767,-0.13262701467106192,-519.2200501027991,-0.0004479777202965307,-50.472084625609206,-23.149469709687807,-0.09586624300853211,-0.05238154200690894,2.6312415208900073e-06,0.0004833994640192282,-0.04109424853611711,0.0009651581444612032,0.00022346773793249265,-0.4643540355828592,-0.0003221575139929229,-0.20262707817641815,-0.0029599701526649867,-0.8219234837492978,0.003659568019849723,-0.08755369812058533,-0.033595825220637546,-0.11192319856375878,-0.03281999256201939,-0.006551721230516276,-0.1244524674980809,-4.247644608752017,-0.06403201394223465,0.0005129695889733363,-0.45093804959686107,-0.4001119009724767,-0.01525818764564584,0.001121423908617859,-1.0424352980669702,-0.02828697989669317,-0.35568700920843077,-0.002074966909071344,-0.39190886268321673,0.00017149845878424336,-0.007070914525501126,-0.1428709111005267,-2.6198900510186913,-1.1322300867915205,-0.02945578477429825,0.009854005031112226,-0.046761387872769775,-0.0007523605412798845,-0.0002736802984312584,-0.02172125921882655,-0.04546854569743362,-0.03049597189753149,-3.2796598349292316e-05,-0.05684231910120455,0.0009544922043438371,-0.0003197474667142694,5.8563516670531704e-05,-0.10305699541327773,0.000839890548295831,0.003093367242131561,-0.44322523071278047,0.00024804147249371446,0.0018747517736164045,-0.26908297907421824,0.16707248945906278,-0.8184844386161667,-0.008875869319423043,-0.021339756312615064,-0.901508104968512,-0.03146137198305836,-0.016817642916777325,-0.748849194134968,-0.19949649417582754,-0.006905898964253252,0.0007931876864123763,0.00017010853508778715,-0.2003939300980459,-0.8555774711119547,0.008581332136605236,-0.5707186920051943,-0.00032608265702783665,-0.02055040717221671,1.397977953262455e-05,0.0001602162180674067,0.0006938655204016949,-0.0004437027810586311,-0.027055859163561114,-12.381111076029644,-0.21768368756980927
2023-10-01,-0.0006000694006295477,-0.3543170151913178,-0.0296952629551617,-0.09002864559017704,-0.1466947091403835,-651.0273077917053,-0.00047702284462948643,-58.266730464606304,-26.724494779829683,-0.10585396178389196,-0.05779458457767178,2.6187271132489993e-06,0.0004641429402142448,-0.0452745138020119,0.0009140105004098934,0.00023386738092906261,-0.5360298243567623,-0.0003577276892256831,-0.22364083222401226,-0.003293249864398612,-0.9085374025563997,0.003464777965600352,-0.09677457793769835,-0.037104213381615125,-0.12377502465924428,-0.036279899873646056,-0.007220798221133135,-0.13761864955883812,-4.903625672456808,-0.07106316847844127,0.0005506871408329366,-0.49863089022464085,-0.4411864660412793,-0.016843100512316148,0.001197907453482419,-1.1523351209987744,-0.031282867025287764,-0.3934826998460056,-0.002286396981406739,-0.4330260855556353,0.0001664290148914905,-0.007802370069836317,-0.15783421239479226,-3.0249633809737433,-1.3069417453388634,-0.032487088171318235,0.010276444954361967,-0.05168248266496028,-0.0008277143100955505,-0.00030279242832111515,-0.02380308402422523,-0.05025695588809065,-0.0336717052600457,-4.326483705171192e-05,-0.06280804593798624,0.0010454115485553697,-0.00036079124309175756,5.784516335871915e-05,-0.11331166171580778,0.0008418356199084444,0.003496179737267283,-0.4900119044389828,0.00020161642969419017,0.002174931490163311,-0.2971311290645746,0.18102823349604655,-0.9448990420595815,-0.010024361774355088,-0.023582119866751197,-1.0406227380937072,-0.03485390904617753,-0.01858030213264685,-0.8280784400133746,-0.22062646628334198,-0.0076303453491663575,0.00078591895871126,0.00017907000025499102,-0.2313745355680133,-0.9877416521680052,0.009488587541887968,-0.6311596004363984,-0.00036698135940408435,-0.022737129117674403,5.740675346522482e-05,0.0001546079379762327,0.0006973178832228676,-0.0004877152438005345,-0.029916692471879284,-14.292595838697125,-0.25129573662699295
2023-11-01,-0.0006600368848627116,-0.3897807814579581,-0.03268846982694261,-0.0989632015493096,-0.1614776631395332,-808.2865477133113,-0.0005034583253606511,-66.82310800041287,-30.649144207192236,-0.1163219569015238,-0.06346323665741886,2.567759143601135e-06,0.0004455980048486406,-0.04963123292059929,0.0008335219021528313,0.0002468643429327042,-0.6147031758564768,-0.0003983650330855469,-0.24637338131031666,-0.0036387946458575466,-0.9994536996298594,0.003258411685487296,-0.10641685853311239,-0.040775551255212296,-0.1362372673528592,-0.039911960107492955,-0.00791833539347551,-0.15145387587105485,-5.623749282298604,-0.07845090901608807,0.0005826820481122268,-0.5486333364667649,-0.4842473096945692,-0.018504874462463978,0.001274355345758031,-1.2676123345908992,-0.034436589454886216,-0.4332301352685003,-0.0025347689816005103,-0.4761531286387628,0.00016777311430882247,-0.008567560999645698,-0.17350300035677063,-3.469708784854236,-1.4987184266406777,-0.035660440001449877,0.010643680182138572,-0.056844874831242856,-0.000907103978929727,-0.00033308734641871856,-0.025988635836266566,-0.05527256821271114,-0.03700453877936126,-5.1944705415012254e-05,-0.06907437293256334,0.001135834163707323,-0.0004020073666712238,5.662497111943502e-05,-0.12395471904865445,0.0008329431329379451,0.003882902421897975,-0.539239883588436,0.00015758636918752404,0.0025175650375528985,-0.32656071561650135,0.12993738786921033,-1.0836705670523499,-0.011205469263412622,-0.025935772184155558,-1.1933190461830079,-0.03842573998229498,-0.020430455282944994,-0.9112929029248937,-0.242807424403988,-0.008387717434972493,0.0008022020541503073,0.00018951412771895263,-0.26538727729791917,-1.1328457238913332,0.01042756935412901,-0.6945987235829159,-0.0004022968020290083,-0.025035127259722546,0.00011959870757527661,0.00015376926974428867,0.0007095857390968577,-0.0005316462207855014,-0.032915190447802056,-16.390772062959453,-0.2881974579008779
2023-12-01,-0.0007221950112308635,-0.42689703253446054,-0.03582097081693032,-0.10829856770019121,-0.1769664818688892,-994.5113852121616,-0.0005224384069738121,-76.17637575024914,-34.93962905395315,-0.12727277765885314,-0.06939035062194285,2.629262804280946e-06,0.00041950449712178527,-0.05417431519178438,0.0007405628867651618,0.00022362895937653077,-0.7006995276730097,-0.0004464172088280558,-0.27104177661726164,-0.003994183852217147,-1.0946353463771281,0.0033845700707603225,-0.11647790538553185,-0.04461520316285436,-0.1492973771569588,-0.043717516256927415,-0.008644983279085507,-0.1659398420315024,-6.410946041750379,-0.08620263762973371,0.0006159452868806782,-0.6008591186346736,-0.5292460180231161,-0.020242217971039096,0.001353663297701912,-1.388244183661266,-0.037746346690618056,-0.4749445159132105,-0.0028120220980218545,-0.5212702054310886,0.00017522683911268228,-0.009368377477165518,-0.1898882075452682,-3.955964213268013,-1.7083549911114433,-0.03897907922338831,0.010967411285671833,-0.06225073979916439,-0.0009904195496998527,-0.0003641262421777097,-0.028307543585861288,-0.06051819642755353,-0.040492425945457905,-5.925280921846469e-05,-0.07565013880649768,0.0012183739648280911,-0.0004448239767313894,5.5475120884637864e-05,-0.13495864396585724,0.0008206514071051709,0.004269193114978951,-0.5908555559985149,0.00011530374421398067,0.0029063357217188053,-0.357411282237078,0.032458069812260223,-1.2353682522252767,-0.012466878705100553,-0.028401882980771058,-1.3602106577602515,-0.04217545400965855,-0.022367180354873843,-0.9984687404293745,-0.26604562966780154,-0.009171638607394386,0.0008454163847374836,0.00020370378278960734,-0.30256994030836304,-1.2914933468798198,0.011411074979422373,-0.7608781935039748,-0.00043623391235571177,-0.027446638764992273,0.0002046010376671356,0.00016237394053761423,0.0007356630029198346,-0.0005746841885669633,-0.03605017165884439,-18.684334398879056,-0.3285388297125465
2024-01-01,-0.000787767323394649,-0.46565368656227596,-0.03909257690923938,-0.118028607476013,-0.19315545916215998,-1213.5244152128382,-0.0005375323233393161,-86.3618275487084,-39.612085865367256,-0.13869595174457178,-0.07557222474904474,4.048627001404571e-06,0.00039172439789104106,-0.05889987914822425,0.0006527658870739664,0.0002012005430734868,-0.7943415758090925,-0.0004910894682988677,-0.29710485883965393,-0.004358034287702852,-1.1940621701485952,0.0035693950445125308,-0.12696185815899588,-0.04862627165375845,-0.16294761973306973,-0.047699439190507884,-0.009398875685911825,-0.18106571228543386,-7.268139224559269,-0.09428470013101656,0.0006506025704762422,-0.655289749047489,-0.5762613096717365,-0.022051620929726363,0.0014356369267831182,-1.5142753960197777,-0.041205693481150496,-0.5186785358451825,-0.0030960681462640243,-0.5683653794596164,0.00018789604306166318,-0.010204424832073589,-0.2069903881732926,-4.485562983181219,-1.9366359767706545,-0.04242963569022413,0.011231684897154981,-0.06789751490772,-0.0010769214741978659,-0.0003958043612878827,-0.03078047006340532,-0.06599496206591211,-0.04413095262633884,-6.584156575282573e-05,-0.08252609244248527,0.001308057272867261,-0.0004890952341844094,5.58309100022571e-05,-0.14629560160845886,0.0008060161714545409,0.004719760485766439,-0.6448523545370987,7.203853722510272e-05,0.0033437155264490663,-0.38968520627597875,-0.014194383001138233,-1.400562738905234,-0.013810465319327005,-0.030976719875892,-1.5419230079002255,-0.04609522283443321,-0.024387915702979653,-1.089606450350354,-0.29034299893460175,-0.009982578927739332,0.0009185148268183366,0.0002185092395650444,-0.34306437415239566,-1.464282482759969,0.012464931357123893,-0.8299903845269688,-0.00047987133053901086,-0.029971418366395112,0.00029472689513883256,0.0001610165409673716,0.0007609304569842306,-0.0006159274995783942,-0.03932930756259425,-21.181953060348693,-0.3724752917553757
2024-02-01,-0.0008550243091511413,-0.5060444453614229,-0.04249896134925071,-0.12817119899532456,-0.21004933278661278,-1469.4701903424382,-0.0005581351279028579,-97.41494675691244,-44.68276709114241,-0.1505871335331836,-0.08200501457974227,6.334526762237979e-06,0.00037108126965772724,-0.06380024691281788,0.0005748615769020438,0.00022053274405899943,-0.895955662624338,-0.0005313541010500864,-0.32388753980629126,-0.004730567348577712,-1.297753968883366,0.0035061704424016755,-0.13789253574804347,-0.052804676128203554,-0.1771758269751691,-0.05185586869088451,-0.010182152598555339,-0.1968405242267282,-8.19835864314142,-0.10268847522180577,0.0006822724673120717,-0.7120572714334494,-0.6254244645875714,-0.02393017764290207,0.0015178115200776955,-1.6457191572595726,-0.04481870693157616,-0.5644647166760526,-0.003379470308773832,-0.6174663073937998,0.0002059556119158738,-0.011074394220245897,-0.22481722786108566,-5.060367223135515,-2.1843471838428465,-0.04601703946674137,0.011432919375514857,-0.07378607805540985,-0.0011674341383739976,-0.00042886162060471866,-0.033400431768812446,-0.07171332259853472,-0.047921812545750994,-7.1311845982718e-05,-0.08969209729664392,0.0014139508685443722,-0.0005331028386948197,5.54253406492508e-05,-0.1579577953646421,0.0007731219979374487,0.005193470706724299,-0.7012616102735463,2.4593039909282503e-05,0.003831376759113489,-0.423403671843914,0.12250425103481266,-1.5798334945607813,-0.01519963179127337,-0.0336583597094116,-1.7390949123887562,-0.05018548856474527,-0.026489787175084056,-1.1847434942847939,-0.3157000181193541,-0.010826887369821308,0.0010274600796260345,0.0002341792278978436,-0.3870179270660672,-1.6518109925390476,0.013583963171533028,-0.902139259339535,-0.0005385148049889721,-0.03260680822882479,0.0003882664466642301,0.00015591255383836796,0.0007779697891438274,-0.0006555811504099204,-0.042756797052757575,-23.892311223595605,-0.420154319275371
